date	country	variant	sequences
2038-10-03	tropics	15	8
2038-10-03	tropics	16	13
2038-10-10	tropics	15	6
2038-10-10	tropics	16	14
2038-10-17	south	16	1
2038-10-17	tropics	15	10
2038-10-17	tropics	16	6
2038-10-24	south	16	1
2038-10-24	tropics	15	10
2038-10-24	tropics	16	7
2038-10-31	tropics	15	3
2038-10-31	tropics	16	10
2038-11-07	tropics	15	4
2038-11-07	tropics	16	9
2038-11-14	north	16	1
2038-11-14	tropics	15	8
2038-11-14	tropics	16	8
2038-11-21	tropics	15	5
2038-11-21	tropics	16	14
2038-11-28	tropics	15	6
2038-11-28	tropics	16	13
2038-12-05	tropics	15	2
2038-12-05	tropics	16	12
2038-12-12	south	16	1
2038-12-12	tropics	15	1
2038-12-12	tropics	16	26
2038-12-19	tropics	16	13
2038-12-26	tropics	15	4
2038-12-26	tropics	16	21
2039-01-02	tropics	15	2
2039-01-02	tropics	16	26
2039-01-09	tropics	15	1
2039-01-09	tropics	16	30
2039-01-16	north	16	2
2039-01-16	tropics	16	12
2039-01-23	tropics	15	3
2039-01-23	tropics	16	29
2039-01-30	tropics	15	1
2039-01-30	tropics	16	26
2039-02-06	tropics	16	29
2039-02-13	north	16	3
2039-02-13	south	16	1
2039-02-13	tropics	15	1
2039-02-13	tropics	16	22
2039-02-20	tropics	15	1
2039-02-20	tropics	16	30
2039-02-20	tropics	17	1
2039-02-27	tropics	15	2
2039-02-27	tropics	16	34
2039-03-06	tropics	15	2
2039-03-06	tropics	16	25
2039-03-13	tropics	15	2
2039-03-13	tropics	16	36
2039-03-13	tropics	17	1
2039-03-20	tropics	15	3
2039-03-20	tropics	16	26
2039-03-27	tropics	15	2
2039-03-27	tropics	16	43
2039-04-03	south	16	2
2039-04-03	tropics	15	2
2039-04-03	tropics	16	25
2039-04-10	tropics	16	22
2039-04-17	tropics	15	1
2039-04-17	tropics	16	25
2039-04-24	tropics	16	34
2039-05-01	tropics	15	1
2039-05-01	tropics	16	30
2039-05-08	south	16	2
2039-05-08	tropics	15	2
2039-05-08	tropics	16	31
2039-05-08	tropics	17	2
2039-05-15	south	15	1
2039-05-15	south	16	1
2039-05-15	tropics	15	1
2039-05-15	tropics	16	29
2039-05-15	tropics	17	1
2039-05-22	south	16	1
2039-05-22	tropics	15	2
2039-05-22	tropics	16	35
2039-05-29	north	16	1
2039-05-29	tropics	15	1
2039-05-29	tropics	16	35
2039-05-29	tropics	17	1
2039-06-05	tropics	16	27
2039-06-05	tropics	17	1
2039-06-12	south	16	1
2039-06-12	tropics	15	1
2039-06-12	tropics	16	29
2039-06-12	tropics	17	1
2039-06-19	tropics	16	32
2039-06-26	tropics	15	1
2039-06-26	tropics	16	23
2039-06-26	tropics	17	5
2039-07-03	tropics	16	21
2039-07-10	north	16	1
2039-07-10	south	16	2
2039-07-10	tropics	15	1
2039-07-10	tropics	16	22
2039-07-10	tropics	17	4
2039-07-17	south	16	3
2039-07-17	tropics	15	2
2039-07-17	tropics	16	36
2039-07-17	tropics	17	2
2039-07-24	north	16	1
2039-07-24	south	16	8
2039-07-24	tropics	15	2
2039-07-24	tropics	16	17
2039-07-24	tropics	17	3
2039-07-31	south	16	2
2039-07-31	tropics	16	19
2039-07-31	tropics	17	1
2039-08-07	south	16	6
2039-08-07	south	17	1
2039-08-07	tropics	16	27
2039-08-14	south	16	6
2039-08-14	tropics	16	26
2039-08-14	tropics	17	1
2039-08-21	south	16	4
2039-08-21	tropics	15	1
2039-08-21	tropics	16	20
2039-08-28	south	16	6
2039-08-28	tropics	16	24
2039-08-28	tropics	17	2
2039-09-04	south	16	10
2039-09-04	tropics	16	30
2039-09-04	tropics	17	3
2039-09-11	south	16	4
2039-09-11	tropics	16	17
2039-09-11	tropics	17	1
2039-09-18	south	16	8
2039-09-18	tropics	16	12
2039-09-18	tropics	17	4
2039-09-25	south	16	9
2039-09-25	tropics	16	16
