variant	pivot_date	model	location	mae	mse	normalized_mae	max_r_data	correlation	r2	n_points	total_sequences	total_smoothed_sequences	mean_variant_frequency	mean_smoothed_variant_frequency	max_variant_frequency	max_smoothed_variant_frequency	converged
0.0	2026-04-01	FGA	north	0.09181510373355502	0.009261507288361583	1.3838283951307109	0.06634861956628844	0.8965876535220207	-5.054184870605567	14	377.0	377.0241915447101	0.15663211435577165	0.1520634099220429	0.5882352941176471	0.4321892245914512	False
1.0	2026-04-01	FGA	north	0.3228725029727797	0.10479566737155255	5.213880282264074	0.06192556896081542	0.9844351182669762	-56.30110900803268	19	3135.0	3134.9833214770706	0.6981721420540515	0.6725242393548729	0.8125	0.7542726517973425	False
2.0	2026-04-01	FGA	north	0.06500854321039642	0.005916687148906477	1.0628976005263664	0.061161623827359284	-0.8888802002858134	-2.7176369267874505	16	783.0	782.6283717081342	0.19091416700060948	0.1862032296162256	0.26744186046511625	0.23863502671753456	False
0.0	2026-10-01	FGA	north	0.1979294385999843	0.03960580673052356	5.468427508295007	0.03619494604248606	0.8554620115768439	-61.70913488286152	13	367.0	367.12351039237547	0.12343186975870432	0.11632720587072579	0.2826086956521739	0.21254213829443488	False
1.0	2026-10-01	FGA	north	0.14782843171179463	0.022983604132511447	2.2725804863609915	0.06504871118932622	0.8352661154790731	-9.158847748361708	23	3243.0	3242.9626314635298	0.702906039220251	0.6848217066036861	0.8636363636363636	0.7148478956020803	False
2.0	2026-10-01	FGA	north	0.2567439583184218	0.06714340152095105	4.028604604287525	0.06373024496997713	0.9157139967568863	-33.978956138655164	17	806.0	805.8647908554398	0.1984747715561292	0.19149937563861527	0.3194444444444444	0.22121058349557396	False
4.0	2028-04-01	FGA	north	0.0027118054016133106	1.264295893353501e-05	0.04979136233580081	0.05446337023928903	0.9961584809797788	0.9907540595635186	26	4213.0	4212.808934209275	0.9833123424774199	0.9828574674024175	1.0	0.9968190824492089	True
4.0	2028-10-01	FGA	north	0.15869651519533287	0.027192182895929243	2.626503565260739	0.060421206844841535	-0.22616982298243893	-16.15252170011751	26	4225.0	4225.0374719742795	0.9888021518133832	0.9769297592003081	1.0	0.998391881822015	False
6.0	2031-04-01	FGA	north	0.00395314352754313	2.5288759689666865e-05	0.06391599268807661	0.06184905156421954	0.9949778851074399	0.9890072856130755	26	5994.0	5994.007059216361	0.9957966203698513	0.9952294363383539	1.0	0.9999980697450395	True
6.0	2031-10-01	FGA	north	0.3124767910214616	0.10114107816928504	5.063010172160029	0.06171759099748161	-0.11168812084224128	-45.77881737560957	21	5812.0	5811.965137882236	0.9947958156960065	0.994930526222326	1.0	0.9986795833166769	False
7.0	2034-04-01	FGA	north	0.0034900295528626575	1.3894282957251916e-05	0.10967860703539495	0.03182051310823424	0.9787068382580223	0.7682608729075703	12	335.0	334.8949580366865	0.7812497527331316	0.7647228582814826	1.0	0.9269736153423489	True
8.0	2034-04-01	FGA	north	0.005397264936516546	3.1735571184857245e-05	0.10906749165167498	0.049485551146198556	0.9830735820469538	0.07247633917291085	6	136.0	135.96816102356337	0.37047623681148156	0.3282037550764714	0.4470588235294118	0.427758863094708	True
