pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2025-04-01	FGA	north	InferFullRank	50000		500	50000	13566498.0				False		0.01	100	50000
2025-10-01	FGA	north	InferFullRank	50000		500	50000	2945445.25				False		0.01	100	50000
2026-04-01	FGA	north	InferFullRank	50000		500	50000	2332536.25				False		0.01	100	50000
2026-10-01	FGA	north	InferFullRank	50000		500	50000	4297305.0				False		0.01	100	50000
2027-04-01	FGA	north	InferFullRank	50000		500	50000	79957088.0				False		0.01	100	50000
2027-10-01	FGA	north	InferFullRank	50000		500	50000	668221.0625				False		0.01	100	50000
2028-04-01	FGA	north	InferFullRank	50000		500	50000	11087676.0				False		0.01	100	50000
2028-10-01	FGA	north	InferFullRank	50000		500	50000	403791.96875	1265.098876953125		402526.875	True	0.018950052559375763	0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	166212432.0				False		0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	972695.75				False		0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	129128416.0				False		0.01	100	50000
2030-10-01	FGA	north	InferFullRank	50000		500	50000	77413120.0				False		0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	4945520.0				False		0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	83259.8671875	1367.79833984375		81892.0703125	True	0.0054949382320046425	0.01	100	50000
2033-10-01	FGA	north	InferFullRank	50000		500	50000	492323.5	1612.5145263671875		490711.0	True	0.011717096902430058	0.01	100	50000
2034-04-01	FGA	north	InferFullRank	50000		500	50000	60334148.0				False		0.01	100	50000
2034-10-01	FGA	north	InferFullRank	50000		500	50000	5941831.0				False		0.01	100	50000
2039-10-01	FGA	north	InferFullRank	50000		500	50000	477199.8125				False		0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	1658933.75				False		0.01	100	50000
2040-10-01	FGA	north	InferFullRank	50000		500	50000	787283.5625				False		0.01	100	50000
2041-04-01	FGA	north	InferFullRank	50000		500	50000	9819026.0				False		0.01	100	50000
2041-10-01	FGA	north	InferFullRank	50000		500	50000	266326.3125	1388.24755859375		264938.0625	True	0.0003129372198600322	0.01	100	50000
2042-04-01	FGA	north	InferFullRank	50000		500	50000	2712181.0				False		0.01	100	50000
2042-10-01	FGA	north	InferFullRank	50000		500	50000	335997.3125	700.7423095703125		335296.5625	True	0.06500504165887833	0.01	100	50000
2043-04-01	FGA	north	InferFullRank	50000		500	50000	36470792.0	862.3934326171875		36469928.0	True	0.04213154688477516	0.01	100	50000
2043-10-01	FGA	north	InferFullRank	50000		500	50000	1772286.5				False		0.01	100	50000
2044-04-01	FGA	north	InferFullRank	50000		500	50000	38462764.0				False		0.01	100	50000
2044-10-01	FGA	north	InferFullRank	50000		500	50000	85807072.0	1371.4501953125		85805704.0	True	0.0006288821459747851	0.01	100	50000
2045-04-01	FGA	north	InferFullRank	50000		500	50000	1371096.75				False		0.01	100	50000
2046-04-01	FGA	north	InferFullRank	50000		500	50000	18753128.0	991.4365234375		18752136.0	True	0.001583519158884883	0.01	100	50000
2046-10-01	FGA	north	InferFullRank	50000		500	50000	27647128.0	591.5447387695312		27646536.0	True	0.009440667927265167	0.01	100	50000
