date	country	cases
2040-04-04	north	6
2040-04-04	south	0
2040-04-04	tropics	110
2040-04-11	north	6
2040-04-11	south	0
2040-04-11	tropics	117
2040-04-18	north	5
2040-04-18	south	0
2040-04-18	tropics	122
2040-04-25	north	5
2040-04-25	south	0
2040-04-25	tropics	127
2040-05-02	north	5
2040-05-02	south	1
2040-05-02	tropics	136
2040-05-09	north	5
2040-05-09	south	1
2040-05-09	tropics	141
2040-05-16	north	4
2040-05-16	south	1
2040-05-16	tropics	150
2040-05-23	north	4
2040-05-23	south	1
2040-05-23	tropics	156
2040-05-30	north	3
2040-05-30	south	2
2040-05-30	tropics	165
2040-06-06	north	3
2040-06-06	south	2
2040-06-06	tropics	169
2040-06-13	north	2
2040-06-13	south	3
2040-06-13	tropics	178
2040-06-21	north	2
2040-06-21	south	3
2040-06-21	tropics	187
2040-06-27	north	2
2040-06-27	south	4
2040-06-27	tropics	193
2040-07-04	north	1
2040-07-04	south	4
2040-07-04	tropics	201
2040-07-11	north	1
2040-07-11	south	5
2040-07-11	tropics	206
2040-07-18	north	1
2040-07-18	south	6
2040-07-18	tropics	215
2040-07-25	north	1
2040-07-25	south	7
2040-07-25	tropics	218
2040-08-02	north	1
2040-08-02	south	8
2040-08-02	tropics	226
2040-08-08	north	1
2040-08-08	south	8
2040-08-08	tropics	237
2040-08-15	north	1
2040-08-15	south	9
2040-08-15	tropics	245
2040-08-22	north	1
2040-08-22	south	9
2040-08-22	tropics	253
2040-08-29	north	1
2040-08-29	south	10
2040-08-29	tropics	256
2040-09-06	north	2
2040-09-06	south	12
2040-09-06	tropics	263
2040-09-13	north	2
2040-09-13	south	12
2040-09-13	tropics	271
2040-09-19	north	2
2040-09-19	south	13
2040-09-19	tropics	276
2040-09-26	north	3
2040-09-26	south	12
2040-09-26	tropics	284
2040-10-03	north	3
2040-10-03	south	12
2040-10-03	tropics	291
2040-10-10	north	4
2040-10-10	south	11
2040-10-10	tropics	297
2040-10-17	north	5
2040-10-17	south	11
2040-10-17	tropics	306
2040-10-25	north	7
2040-10-25	south	10
2040-10-25	tropics	314
2040-11-01	north	9
2040-11-01	south	9
2040-11-01	tropics	320
2040-11-07	north	12
2040-11-07	south	9
2040-11-07	tropics	333
2040-11-14	north	16
2040-11-14	south	7
2040-11-14	tropics	342
2040-11-21	north	20
2040-11-21	south	7
2040-11-21	tropics	348
2040-11-29	north	28
2040-11-29	south	5
2040-11-29	tropics	355
2040-12-06	north	38
2040-12-06	south	5
2040-12-06	tropics	364
2040-12-13	north	51
2040-12-13	south	5
2040-12-13	tropics	374
2040-12-19	north	71
2040-12-19	south	5
2040-12-19	tropics	377
2040-12-26	north	99
2040-12-26	south	4
2040-12-26	tropics	385
2041-01-03	north	139
2041-01-03	south	4
2041-01-03	tropics	387
2041-01-10	north	195
2041-01-10	south	4
2041-01-10	tropics	392
2041-01-17	north	272
2041-01-17	south	4
2041-01-17	tropics	395
2041-01-24	north	377
2041-01-24	south	4
2041-01-24	tropics	393
2041-01-30	north	511
2041-01-30	south	4
2041-01-30	tropics	397
2041-02-06	north	681
2041-02-06	south	5
2041-02-06	tropics	400
2041-02-13	north	874
2041-02-13	south	6
2041-02-13	tropics	401
2041-02-21	north	1079
2041-02-21	south	7
2041-02-21	tropics	396
2041-02-28	north	1286
2041-02-28	south	9
2041-02-28	tropics	392
2041-03-07	north	1462
2041-03-07	south	11
2041-03-07	tropics	386
2041-03-13	north	1579
2041-03-13	south	12
2041-03-13	tropics	377
2041-03-20	north	1606
2041-03-20	south	15
2041-03-20	tropics	373
2041-03-28	north	1557
2041-03-28	south	20
2041-03-28	tropics	362
