variant	pivot_date	model	location	mae	normalized_mae	max_r_data	correlation	sign_disagreement_rate	overestimation_rate	n_points	total_sequences	total_smoothed_sequences	mean_variant_frequency	mean_smoothed_variant_frequency	max_variant_frequency	max_smoothed_variant_frequency
13	2029-10-01	FGA	north	0.22992092428097147	0.8304502134887999	0.27686298413369287	-1.0	0.0	0.0	2	50.0	49.57714458446257	0.2837775735294118	0.2658274831222661	0.29411764705882354	0.36376665309670564
18	2029-10-01	FGA	north	0.021274130040020003	0.37664737994105907	0.05648288338909767	-0.13559404986234094	0.16666666666666666	0.5	6	234.0	233.78619682391147	0.5743353363004099	0.515570231959651	0.7265625	0.7564069294559723
19	2029-10-01	FGA	north	0.0317346978581862	0.5789665417330964	0.0548126628581862		0.0	0.0	1	12.0	11.649190018115261	0.46153846153846156	0.0925477850166906	0.46153846153846156	0.0925477850166906
27	2029-10-01	FGA	north	0.08011836831328649	1.751812809404866	0.04573454873897439	-1.0	0.0	0.5	2	373.0	372.5989558759098	0.689981981981982	0.1799493011464361	0.963963963963964	0.26797181064950115
6	2031-04-01	FGA	north	0.01772280371783463	0.2665280740279675	0.06649507292044188	0.9439282094014857	0.0	0.25	4	3017.0	3016.1766037774887	0.9131944444444444	0.6120350608355505	1.0	0.7447437938431205
29	2031-04-01	FGA	north	0.10019524537819452	2.5694728894274155	0.03899447462180547		0.0	1.0	1	18.0	17.988501867748617	1.0	0.2857804165677868	1.0	0.2857804165677868
1	2033-04-01	FGA	north	0.06820307323259077	0.9960869519057789	0.06847100356259077		0.0	0.0	1	1272.0	1271.6564514067977	1.0	0.39767204325664857	1.0	0.39767204325664857
15	2033-04-01	FGA	north	0.0477008656930452	0.29254348908352	0.1630556394964811	0.16419447905572843	0.0	0.0	4	233.0	232.7330626680266	0.9679012345679012	0.861537162073475	1.0	1.0
1	2033-10-01	FGA	north	0.1410656041448217	1.149002595069233	0.1227722241448217		1.0	0.0	1	2100.0	2099.921929521895	0.997624703087886	0.6991802027357108	0.997624703087886	0.6991802027357108
5	2033-10-01	FGA	north	0.1586385040793958	0.863185957242395	0.18378253578892254	0.2596545578170184	1.0	0.0	3	105.0	104.57017403142163	0.8645145512350209	0.7118789300638279	1.0	0.772513603670536
15	2033-10-01	FGA	north	0.05212620149526346	0.2851069668046534	0.18283033234673196	0.7290052905287672	0.0	0.16666666666666666	6	255.0	254.4274399328803	0.8509412485771825	0.71424098996002	1.0	0.9993862504875763
1	2034-04-01	FGA	north	0.07284523361262492	0.3736067246487066	0.19497837915289007	0.4399722427130688	0.0	0.5	4	2182.0	2181.88521721534	0.8958542632036655	0.6659144087734035	1.0	0.8081795207670425
5	2034-04-01	FGA	north	0.13628426362990564	1.0474874437001032	0.13010586852335004	0.7295165054097432	0.6666666666666666	0.0	3	105.0	104.5457047643875	0.8645145512350209	0.7327846937463388	1.0	0.9160008362111423
15	2034-04-01	FGA	north	0.06289739728610932	0.6289352539074501	0.1000061562702047	-1.0	0.5	0.5	2	22.0	22.03362186003835	0.6170212765957447	0.5464950997596922	1.0	0.9076837686173946
23	2034-04-01	FGA	north	0.03781263406349858	0.37620571978101297	0.10051052409705274	1.0	0.0	0.0	2	82.0	81.79357260706517	0.6596385542168675	0.2730539522758435	0.8192771084337349	0.3346581519376229
1	2034-10-01	FGA	north	0.03941694310149291	0.18684701637634582	0.21095837581960422	0.9814880782568476	0.0	0.3333333333333333	3	82.0	81.55636851038652	0.8619307832422587	0.5716231124021091	1.0	0.7731603177487176
23	2034-10-01	FGA	north	0.013894347861693055	0.21375360922836276	0.06500169944194527	1.0	0.0	1.0	2	82.0	81.4389452587162	0.6596385542168675	0.3686807120252411	0.8192771084337349	0.39602507994489733
1	2036-04-01	FGA	north	0.014186512245188547	0.3588440465286957	0.0395339211627525	-0.9132896264644563	0.0	0.3333333333333333	3	111.0	110.76755142903446	1.0	0.8578739309275148	1.0	0.9725445523017217
7	2036-04-01	FGA	north	0.11440255816617573	3.553537528265754	0.03219399183382426		0.0	1.0	1	804.0	803.8926088352714	1.0	0.15279035647694392	1.0	0.15279035647694392
11	2036-04-01	FGA	north	0.03366635266016213	0.6148117580867726	0.05475879766016213		0.0	0.0	1	1471.0	1470.3585558011966	1.0	0.4317256692545947	1.0	0.4317256692545947
28	2036-04-01	FGA	north	0.05648290631276498	0.37517858723512193	0.15054938697065756	0.9699598234891234	0.0	0.0	3	321.0	320.6280911529161	0.991869918699187	0.5554238534369541	1.0	0.6825406783527095
1	2036-10-01	FGA	north	0.07911508805662262	0.8435485440614944	0.09378842345658196	-1.0	1.0	0.0	2	90.0	89.9535255242403	1.0	0.8534324679258202	1.0	1.0
7	2036-10-01	FGA	north	0.10892735521817282	0.6201856432942233	0.1756366926515524	0.9914191457936454	0.6666666666666666	0.0	3	169.0	168.44766802338853	0.9241641641641641	0.6001651510625963	0.9555555555555556	0.6767421221439718
11	2036-10-01	FGA	north	0.05564274348286245	0.8823885626498565	0.06305923018286246		0.0	1.0	1	11.0	10.77882471145619	0.8461538461538461	0.7132761906430443	0.8461538461538461	0.7132761906430443
28	2036-10-01	FGA	north	0.08229126988882542	0.4943201147911478	0.16647364213287943	0.4469057355866113	0.0	0.0	3	331.0	330.85311412238923	0.9773771650759985	0.6196688687603866	1.0	0.6800519689164664
7	2037-04-01	FGA	north	0.13624059124856175	0.43457061208459136	0.31350622306241416	0.06309773089491728	0.4	0.0	5	209.0	208.28553652531045	0.8827813267813267	0.7200481748928571	0.9555555555555556	0.8351426389637356
11	2037-04-01	FGA	north	0.045210404208654305	0.4363423176814767	0.10361223831986248	1.0	0.0	0.0	2	69.0	68.84046156949711	0.8762019230769231	0.6924384783454105	0.90625	0.8512183172550852
23	2037-04-01	FGA	north	0.03774301767040106	0.6818086024562305	0.055357203670401055		0.0	0.0	1	14.0	13.718074031283471	0.5384615384615384	0.07207368489502557	0.5384615384615384	0.07207368489502557
28	2037-04-01	FGA	north	0.061151425389659786	0.6790280266635839	0.09005729217117649	-0.9382421418999636	0.3333333333333333	0.0	3	62.0	61.52050544768712	0.8977879481311976	0.6329118369236357	1.0	0.8257284007579987
7	2041-04-01	FGA	north	0.10669515460966993	2.212249430640958	0.048229260738811446	-0.8988671818423988	0.1111111111111111	1.0	9	584.0	583.2438754412154	0.982905982905983	0.9932889477731288	1.0	1.0
3	2041-10-01	FGA	north	0.006401012424912561	0.7685354633773269	0.00832884457508744		0.0	0.0	1	1776.0	1775.9550904118516	1.0	0.27610799530319113	1.0	0.27610799530319113
7	2041-10-01	FGA	north	0.0031735906378314005	0.0658226639532158	0.04821425398533043	0.9998674895322056	0.0	0.0	6	385.0	384.52000107192464	0.9743589743589743	0.9798918951116921	1.0	0.9841960718441013
3	2042-10-01	FGA	north	0.004540882249660236	0.5697888298436795	0.007969412546936061	0.42990469090901684	0.2	0.2	5	1940.0	1940.1242474789578	1.0	0.8707080973598842	1.0	1.0
3	2043-04-01	FGA	north	0.005512760322993017	0.10410660127735205	0.05295303328850766	0.8986227673266839	0.0	0.35294117647058826	17	2451.0	2450.538845572564	1.0	0.9596340700264269	1.0	1.0
3	2043-10-01	FGA	north	0.0014946272064586567	0.027402796984352995	0.054542870470926354	0.999014441782149	0.0	0.3333333333333333	12	326.0	325.6808837880803	1.0	0.9983172102750455	1.0	1.0
22	2043-10-01	FGA	north	0.11107459979543112	1.9199728718767726	0.05785217146680607	-1.0	1.0	0.5	2	184.0	183.63821781015125	1.0	0.46602951725600744	1.0	0.7806758828940187
20	2045-10-01	FGA	north	0.05023642152956731	0.4974000013938237	0.10099803254683125	-1.0	0.0	0.0	2	34.0	33.556427734877786	0.9	0.7456920537589717	1.0	0.7942325515494784
22	2045-10-01	FGA	north	0.06798619903679574	0.8484046530910708	0.08013416568272623	-0.2202739924061111	0.3333333333333333	0.3333333333333333	3	5503.0	5502.838090581131	1.0	0.8332422549088992	1.0	0.9430984086051624
20	2046-04-01	FGA	north	0.03041953145490443	0.4236747403658328	0.07179925673321451	0.3877693534301427	0.0	0.25	4	59.0	58.55996818296609	0.7271739130434782	0.5271207197771253	1.0	0.7565264868039915
22	2046-04-01	FGA	north	0.03252381296330657	0.30922365962945053	0.1051789277776499	0.12494467729857595	0.18181818181818182	0.36363636363636365	11	215.0	214.67544651933974	0.8217518597075141	0.7750868391692901	1.0	1.0
20	2046-10-01	FGA	north	0.02962222237989983	0.8221537025204535	0.03603002977312857	1.0	0.0	0.5	2	25.0	24.781350831567835	0.5543478260869565	0.3339663980765647	0.6086956521739131	0.35206585944704466
21	2046-10-01	FGA	north	0.08966545203735755	2.146915719219223	0.04176477503735755		1.0	1.0	1	19.0	18.724108205564992	1.0	0.83203131318265	1.0	0.83203131318265
22	2046-10-01	FGA	north	0.015103352870924113	0.20055664094924083	0.07530716908420221	0.9959184815171966	0.1111111111111111	0.4444444444444444	9	164.0	163.90357898014747	0.743841498565076	0.6520636341231638	1.0	0.7810367356618086
0	2049-10-01	FGA	north	0.07483565404849693	1.3307845772806084	0.05623423604849693		1.0	0.0	1	20.0	19.63368107562069	0.8695652173913043	0.5250826706858234	0.8695652173913043	0.5250826706858234
8	2049-10-01	FGA	north	0.09108796773889352	0.39623559725431823	0.2298833531618059	0.18800481863712754	0.4	0.4	5	195.0	194.6247045358939	0.8811666666666668	0.6807158994541201	1.0	0.8505103539744664
9	2049-10-01	FGA	north	0.10441762043073287	1.2762598388468982	0.08181533043073287		1.0	0.0	1	55.0	54.51893187225335	0.8870967741935484	0.40025224462783004	0.8870967741935484	0.40025224462783004
14	2049-10-01	FGA	north	0.08833249797962477	0.3192509999459433	0.27668667598404245	0.17106254853884628	0.8333333333333334	0.5	6	2605.0	2604.3425119873973	0.870068668037313	0.641455611122386	1.0	0.9198206910234968
0	2050-04-01	FGA	north	0.09009302171817575	1.4455606023061764	0.06232393271817575		1.0	0.0	1	20.0	19.915291218036558	0.8695652173913043	0.5320805888880475	0.8695652173913043	0.5320805888880475
8	2050-04-01	FGA	north	0.03830612702136119	0.25198889009597614	0.15201514244049158	0.07330207591881807	0.2	0.4	10	248.0	247.2508477570354	0.7451576086956522	0.6172069979103454	1.0	0.8275351926022065
9	2050-04-01	FGA	north	0.06200885636752424	1.0293914480454773	0.06023836363247576		0.0	1.0	1	55.0	54.86091723691865	0.8870967741935484	0.14516230581731096	0.8870967741935484	0.14516230581731096
14	2050-04-01	FGA	north	0.05132323921312532	0.27577693210139104	0.18610417782969618	-0.0007103741739969763	0.26666666666666666	0.26666666666666666	15	2676.0	2675.2988416575604	0.7872405777212212	0.6645287025907458	1.0	0.9414255273562397
17	2050-04-01	FGA	north	0.11400593842637485	5.287305103660044	0.021562201573625144		0.0	1.0	1	26.0	25.44546192465985	0.7428571428571429	0.07193581702558992	0.7428571428571429	0.07193581702558992
21	2050-04-01	FGA	north	0.1363347125829253	14.77395789603163	0.009228042582925295		1.0	1.0	1	18.0	17.775916547127295	0.010175240248728096	0.05391982447705392	0.010175240248728096	0.05391982447705392
8	2050-10-01	FGA	north	0.01550002067332415	0.18745372227928744	0.0826871853215625	0.9326763863155284	0.16666666666666666	0.5	6	123.0	122.29823725472711	0.6291515700483091	0.5175562688495255	1.0	0.7140189460320578
10	2050-10-01	FGA	north	0.04502191821463921	1.1339413385415045	0.039703921785360786		0.0	1.0	1	564.0	563.9890060385054	1.0	0.6765720392070288	1.0	0.6765720392070288
14	2050-10-01	FGA	north	0.03482314104637492	0.284540348799895	0.12238384184615077	0.4709203963818453	0.2	0.3	10	197.0	196.42929877618022	0.6859029990927774	0.5398498381510869	1.0	0.9486946758186006
17	2050-10-01	FGA	north	0.08456666588098843	3.3410856952461945	0.02531113344423121	1.0	0.5	0.5	2	40.0	39.68444834340603	0.8714285714285714	0.374112534159201	1.0	0.5996267782490919
24	2050-10-01	FGA	north	0.0018068388873199726	0.024189167778746128	0.07469619888731997		0.0	0.0	1	170.0	169.2016210431501	1.0	0.22504857618945495	1.0	0.22504857618945495
10	2051-10-01	FGA	north	0.0469689401307762	1.4008856394162372	0.0335280331307762		1.0	1.0	1	15.0	14.623723389034922	0.003703703703703704	0.13631534916969398	0.003703703703703704	0.13631534916969398
24	2051-10-01	FGA	north	0.10381317663091688	0.6750546319936823	0.1537848519375665	-0.04753761290721947	0.0	0.0	3	4105.0	4105.032639148289	0.9882664609053498	0.7658571037519516	1.0	0.863684650830306
4	2052-04-01	FGA	north	0.035492369111510255	0.3452647008814811	0.10279756088848975		0.0	1.0	1	223.0	222.66290386074402	0.9612068965517241	0.15532641484200133	0.9612068965517241	0.15532641484200133
10	2052-04-01	FGA	north	0.15877327753022075	0.9478750695497274	0.16750443453022074		0.0	0.0	1	15.0	14.655963363946965	0.003703703703703704	0.31402963349173574	0.003703703703703704	0.31402963349173574
24	2052-04-01	FGA	north	0.05364722274690652	0.3272405789130808	0.16393817333135782	0.2279621348784539	0.375	0.5	8	4206.0	4206.0328250822495	0.7827382140714159	0.6233444539401612	1.0	0.8465259504221863
4	2052-10-01	FGA	north	0.0706435331729031	0.8248426832655926	0.0856448564145855	0.45945601145419385	0.3333333333333333	0.6666666666666666	3	962.0	961.6467832551916	0.9865521696516083	0.5872262439707813	1.0	0.9999004508744825
10	2052-10-01	FGA	north	0.09604867564862629	0.6602840293056634	0.1454656956486263		0.0	0.0	1	24.0	23.845009705242337	0.96	0.5283283004482185	0.96	0.5283283004482185
24	2052-10-01	FGA	north	0.21888751543506454	3.0584086546099796	0.07156908711500425	-0.8660480782019143	0.6	0.2	5	101.0	100.5884487227697	0.6594212659710557	0.6338635813126917	0.9285714285714286	0.7225770314726471
4	2053-04-01	FGA	north	0.0856720710092172	0.4455944286976963	0.19226468171876432	-0.19072883192064286	0.25	0.25	4	764.0	763.462521178803	0.9996124031007751	0.6306060755010849	1.0	0.8623700411117907
12	2053-04-01	FGA	north	0.007834867870397166	0.05565999580096226	0.14076299787039717		0.0	0.0	1	1344.0	1343.7355561889822	0.9948186528497409	0.7443412825141577	0.9948186528497409	0.7443412825141577
4	2053-10-01	FGA	north	0.09165595648022758	0.2595583700172466	0.35312271561166536	0.8438622082671247	0.0	0.0	4	2192.0	2191.5659464659975	0.9992354740061162	0.9147838245828606	1.0	1.0
12	2053-10-01	FGA	north	0.2882362029522074	0.8038705460661112	0.35856047265662916	1.0	0.5	0.0	2	1364.0	1364.0861820617693	0.9974093264248705	0.9474809429620961	1.0	0.9826787167340008
4	2054-04-01	FGA	north	0.06348944079500055	0.2823690832036319	0.22484558179910513	0.7320045342197443	0.0	0.0	8	808.0	807.8382548140814	0.6978265413757013	0.5533289757862512	1.0	0.99763103645272
12	2054-04-01	FGA	north	0.0804284047323416	0.34038094374079325	0.23628938755628284	-0.6419050208654283	0.5714285714285714	0.5714285714285714	7	128.0	127.27672080669218	0.6540845397988254	0.5704246581009688	1.0	0.9275730691812106
16	2054-04-01	FGA	north	0.08724794981365441	2.2754614311210695	0.03834297018634558		0.0	1.0	1	11.0	10.531316820154139	0.36666666666666664	0.031849826349758824	0.36666666666666664	0.031849826349758824
24	2054-04-01	FGA	north	0.06146303034330107	0.8477650043191636	0.07250007965669893		0.0	1.0	1	60.0	59.72102856262376	0.9523809523809523	0.17058577520963905	0.9523809523809523	0.17058577520963905
4	2054-10-01	FGA	north	0.07035752156470151	0.292705084834336	0.24037000110374634	0.012594292921705705	0.16666666666666666	0.3333333333333333	6	141.0	140.8288549810191	0.5976117391635242	0.42093813096857957	0.8461538461538461	0.6106704080424784
12	2054-10-01	FGA	north	0.11079192381698645	0.2630726060580766	0.4211458025870156	0.15902125745946336	0.16666666666666666	0.6666666666666666	6	84.0	83.13289500049324	0.5110661094400931	0.48608747263971375	0.8	0.653287304309359
16	2054-10-01	FGA	north	0.09578087910029781	1.317804662833901	0.07268215221998364	1.0	0.5	0.5	2	64.0	63.95615445406866	0.6833333333333333	0.3528611301333227	1.0	0.6352114291377162
24	2054-10-01	FGA	north	0.0006605252204620882	0.004595278852858862	0.1437399647795379		0.0	0.0	1	60.0	59.79005036635304	0.9523809523809523	0.19895530477916573	0.9523809523809523	0.19895530477916573
2	2026-04-01	FGA	south	0.027185669008258296	0.2421588539945194	0.11226378288391459	-0.3398082025403239	0.3333333333333333	0.5	6	594.0	594.0286622249919	0.8417085427135679	0.7436735421670683	1.0	0.8499413275742677
18	2026-04-01	FGA	south	0.0526319173536602	11.759827971067658	0.0044755686463398		0.0	1.0	1	189.0	188.88404733146817	0.949748743718593	0.15007518494210192	0.949748743718593	0.15007518494210192
2	2026-10-01	FGA	south	0.03879277337493841	0.3549856018268288	0.10927985015533823	-0.005033513674115864	0.5	0.3333333333333333	6	578.0	578.0588930711829	0.8417085427135679	0.8041119098226329	1.0	1.0
18	2026-10-01	FGA	south	0.052309677577437624	3.729154354414387	0.01402722242256238		0.0	1.0	1	189.0	188.68745840614574	0.949748743718593	0.18974426613828554	0.949748743718593	0.18974426613828554
19	2026-10-01	FGA	south	0.009295310093193069	0.33289268303433	0.027922842906806928		0.0	1.0	1	889.0	888.3996500300817	1.0	0.8974484213418523	1.0	0.8974484213418523
2	2027-04-01	FGA	south	0.11110524104176023	0.3042193446282809	0.3652142541346848	0.2511277397629508	0.5	0.25	4	68.0	68.01241798369051	0.9921875	0.7264986586296167	1.0	0.9815917035967937
13	2027-04-01	FGA	south	0.012118373733072771	0.12479232419022754	0.09710832626692723		0.0	1.0	1	16.0	15.87460041338196	0.9411764705882353	0.46898791101589526	0.9411764705882353	0.46898791101589526
18	2027-04-01	FGA	south	0.09304765941777973	4.993725163793839	0.018632915582220275		0.0	1.0	1	29.0	28.500595096779122	0.3972602739726027	0.0545101736787351	0.3972602739726027	0.0545101736787351
19	2027-04-01	FGA	south	0.054171859828934625	2.6552521395545625	0.020401776171065374		0.0	1.0	1	889.0	888.9336342269382	1.0	0.8646920710781331	1.0	0.8646920710781331
25	2027-04-01	FGA	south	0.03761422578412133	0.2969800279416138	0.12665574195284363	0.7843410934789035	0.3333333333333333	0.3333333333333333	3	1570.0	1569.732726336255	0.8213470319634704	0.6512982983257419	1.0	0.7389883236067938
2	2027-10-01	FGA	south	0.1115315092214258	0.9300218046587725	0.11992354228979288	1.0	0.5	0.0	2	51.0	50.651536956610656	0.8292025862068966	0.6089849759653083	0.96875	0.7135105798317509
13	2027-10-01	FGA	south	0.02417812752056306	0.24675052863365426	0.09798612247943694		0.0	1.0	1	16.0	15.828391438184788	0.9411764705882353	0.501623351274506	0.9411764705882353	0.501623351274506
18	2027-10-01	FGA	south	0.11753885902522157	0.9017569010220942	0.13034428557408037	-1.0	0.5	0.5	2	40.0	39.63386888770535	0.6986301369863014	0.4332988050930394	1.0	0.7669497326040013
19	2027-10-01	FGA	south	0.1206486322100719	0.49856891420488897	0.24198988098261345	-1.0	0.0	0.0	2	69.0	68.8722515707174	0.5080828492043445	0.4450260038896309	0.5675675675675675	0.5078867683252795
25	2027-10-01	FGA	south	0.061635142901182216	0.3503436499541299	0.17592767247030747	0.7191923853518077	0.375	0.25	8	1675.0	1674.9245077558687	0.6794076040612593	0.5042169519949302	1.0	0.7750396472531208
2	2028-04-01	FGA	south	0.05368953319251854	0.6636002079730905	0.08090644419251854		0.0	0.0	1	20.0	19.616545705524544	0.6896551724137931	0.2978764692967915	0.6896551724137931	0.2978764692967915
18	2028-04-01	FGA	south	0.0952487293714716	0.3061096251249243	0.31115888411741477	1.0	0.0	0.0	2	256.0	255.9864315434001	1.0	0.5979658799434013	1.0	0.6867711459838812
19	2028-04-01	FGA	south	0.1203434260506155	0.7572483108074641	0.1589220132063308	-0.6831225643752206	0.3333333333333333	0.0	3	108.0	107.8725074069381	0.6720552328028964	0.43526839273494033	1.0	0.711598124359545
25	2028-04-01	FGA	south	0.02762859746951185	0.1557630855441558	0.17737577149933692	0.9186502092272819	0.2	0.4	5	105.0	104.73282819988805	0.6369789900549755	0.507293947026685	0.782608695652174	0.6601802431113504
13	2029-04-01	FGA	south	0.0601303263118608	0.8046291966884833	0.07473048027505344	-1.0	0.5	0.0	2	146.0	145.4326799809882	0.7059465357337698	0.7086046228553222	0.950354609929078	0.8212413180747228
18	2029-04-01	FGA	south	0.11371168851898393	0.33564952174150386	0.3387810235182087	0.9116184731329708	0.25	0.5	4	98.0	97.08338787826082	0.7696682946682947	0.5882910205096168	1.0	0.8775577235773064
27	2029-04-01	FGA	south	0.054177264686610924	0.7740783940723249	0.06998937717611706	1.0	0.0	0.5	2	1751.0	1750.6658150493156	0.6714285714285715	0.13178917011059196	1.0	0.21801170906600734
13	2029-10-01	FGA	south	0.33898751561934787	0.7054561588991213	0.4805224411795409	-0.8624857881289628	0.3333333333333333	0.3333333333333333	3	85.0	84.77596823488622	0.5527532576712905	0.5933907210930738	0.9180327868852459	0.712170587136623
18	2029-10-01	FGA	south	0.10498408389975439	0.478610171240768	0.21935196994996886	0.31127074233781415	0.75	0.125	8	200.0	198.70318197432334	0.7185131249448448	0.5738898275813269	1.0	0.966970262946177
25	2029-10-01	FGA	south	0.06877663871187747	0.9395216224391698	0.07320389128812252		0.0	1.0	1	15.0	14.749357141883985	0.5555555555555556	0.06191366758372306	0.5555555555555556	0.06191366758372306
27	2029-10-01	FGA	south	0.10335930144109697	1.3444597176834427	0.07687794590022312	-0.9512418658668911	0.25	0.25	4	1775.0	1774.3377655543186	0.688655462184874	0.3413240128462348	1.0	0.47971744237810326
6	2030-04-01	FGA	south	0.1282795690844678	6.606015631018084	0.01941859908446781		1.0	1.0	1	11.0	10.767070446852507	0.7857142857142857	0.05987047633607901	0.7857142857142857	0.05987047633607901
13	2030-04-01	FGA	south	0.15885605978505657	2.328460561830605	0.06822364200154889	-1.0	1.0	0.0	2	73.0	72.9242417517872	0.5983606557377049	0.5127343606708801	0.9180327868852459	0.5209208208441993
18	2030-04-01	FGA	south	0.05253052897363412	1.3464248055885544	0.03901482560006147	-0.409567826922965	0.3333333333333333	0.6666666666666666	3	82.0	81.57000645979278	0.8080496006725514	0.5414825777974938	0.95	0.7240870235634612
25	2030-04-01	FGA	south	0.08772377377163643	2.596140924340675	0.03379006622836357		0.0	1.0	1	15.0	14.783665745386756	0.5555555555555556	0.05087489430159459	0.5555555555555556	0.05087489430159459
27	2030-04-01	FGA	south	0.043478823103306995	0.7446987193331809	0.058384447259743996	1.0	0.5	0.0	2	24.0	23.62064956132933	0.7058823529411764	0.3742354459978463	0.7647058823529411	0.4562619463583569
5	2031-10-01	FGA	south	0.0773706681014431	0.6678672581192265	0.11584737410144309		0.0	0.0	1	122.0	121.48440377680103	0.9312977099236641	0.1469653536789536	0.9312977099236641	0.1469653536789536
6	2031-10-01	FGA	south	0.06580872207289454	0.26311224071176736	0.25011653541800166	0.6845563737560304	0.0	0.75	4	151.0	150.30877581780607	0.8867685475444096	0.6514444490647471	0.9545454545454546	0.8692138505919897
29	2031-10-01	FGA	south	0.0514914154134589	0.3629585597103154	0.141865824722677	0.6454993450245387	0.4	0.0	5	69.0	68.26058397924798	0.7033090748261028	0.58163286676938	0.8181818181818182	0.7470128143540611
5	2032-04-01	FGA	south	0.021230858325026556	0.15393907007315952	0.13791728321430416	1.0	0.0	0.5	2	172.0	171.86925009053988	0.9656488549618321	0.5236584153606497	1.0	0.5664271877326081
6	2032-04-01	FGA	south	0.12782752297218225	0.5158047806967073	0.24782151650382764	1.0	0.0	0.0	2	33.0	32.72695168652463	0.8522727272727273	0.6644361687148046	0.9545454545454546	0.8979455802652764
29	2032-04-01	FGA	south	0.0043250942094884325	0.07427799402526497	0.058228473537092186	0.9901541069770613	0.0	0.2	5	64.0	63.44330481844169	0.6506774958787342	0.6120994407487967	0.8181818181818182	0.7042039286316295
1	2033-04-01	FGA	south	0.03627615449550356	0.8795555022301192	0.041243735504496434		0.0	1.0	1	2001.0	2000.568997623471	0.9995004995004995	0.2475131995284671	0.9995004995004995	0.2475131995284671
15	2033-04-01	FGA	south	0.008875833414614663	0.3808862964729907	0.023303105143988985	0.7453811408938519	0.0	0.3333333333333333	3	257.0	256.8702200105445	1.0	0.9244942477590431	1.0	0.9959110573197674
1	2033-10-01	FGA	south	0.07235885548754624	1.0810574809940294	0.06693340248754624		1.0	0.0	1	284.0	283.80177774041954	0.8987341772151899	0.332960689349487	0.8987341772151899	0.332960689349487
5	2033-10-01	FGA	south	0.07316652361397623	0.3938654139370252	0.1857652919625859	0.7565060610027181	0.0	0.4	5	131.0	130.6113012501951	0.9144866385372715	0.6569832554418412	1.0	0.8594132271101245
15	2033-10-01	FGA	south	0.05046539077976699	0.3385064698834002	0.14908249995088715	0.7569006625042288	0.2857142857142857	0.42857142857142855	7	353.0	352.83598436561596	0.7263411693791442	0.692882494848367	1.0	1.0
