pivot_date	model	location	correlation	mae	rmse	sign_disagreement_rate	overestimation_rate	n_seqs	n_cases	seq_entropy	case_entropy	seq_entropy_norm	case_entropy_norm
2052-10-01	FGA	north	-0.2045772829497646	0.16329602208675398	0.22162205821574107	0.5	0.375	1241	46178	2.5448249395534996	4.074061862711759	0.541401462874183	0.7146925613030265
2053-04-01	FGA	north	-0.19072883192064294	0.0856720710092172	0.11491845844647197	0.25	0.25	2171	8800	1.458205697164934	3.960686930888938	0.33199005372485424	0.6948037566794083
2053-10-01	FGA	north	0.8438622082671247	0.09165595648022758	0.17380538169470766	0.0	0.0	3646	6335	1.9705694852898783	4.918453735614936	0.4144303065831256	0.8628200592951518
2054-04-01	FGA	north	0.07547690112114736	0.07139429063242637	0.10356374628267583	0.26666666666666666	0.26666666666666666	2707	37772	2.5128562166532156	4.525204434671945	0.47217026834076375	0.7938342756736686
2054-10-01	FGA	north	0.0856286322026379	0.09057472269084398	0.1378805502773651	0.16666666666666666	0.5	528	35123	4.102333054292983	4.214064330740039	0.8063612811144893	0.7392525031585181
2026-04-01	FGA	south	-0.3398082025403239	0.027185669008258296	0.04650239805849441	0.3333333333333333	0.5	799	230	2.1393848806917153	5.16193487795791	0.5781434217678407	0.9055327541716751
2026-10-01	FGA	south	-0.00503351367411584	0.03879277337493841	0.05492003144867641	0.5	0.3333333333333333	1721	2497	2.141708177226572	4.183655050755967	0.5041771947493509	0.7339179532838308
2027-04-01	FGA	south	0.30612754646799784	0.07960909164562927	0.13971044284353962	0.42857142857142855	0.2857142857142857	2646	5270	1.6803631791978466	5.05711249120505	0.34954007067126047	0.8871442803107424
2027-10-01	FGA	south	0.7191923853518079	0.061635142901182216	0.07350798793635185	0.375	0.25	2059	30973	2.0416007526300257	4.5871753380709475	0.3836205067466692	0.8047055253426697
2028-04-01	FGA	south	0.18641528070798186	0.06239665818742573	0.09363326139153096	0.25	0.25	2493	30179	1.7439647410503483	4.404072338627087	0.3400016601324262	0.7725846700231839
2029-04-01	FGA	south	0.911618473132971	0.11371168851898393	0.16516243108905612	0.25	0.5	2047	2737	1.0371836680161615	5.196131578700314	0.23258203213195622	0.9071584739904636
2029-10-01	FGA	south	-0.4491472182291468	0.15135149492136443	0.23581022768960705	0.5333333333333333	0.2	2330	34782	1.9785205964751176	4.461584841617441	0.3770098941737958	0.7789187850999362
2030-04-01	FGA	south	-0.40956782692296495	0.05253052897363412	0.06626955041734434	0.3333333333333333	0.6666666666666666	486	37354	4.314236404555313	4.548978805680345	0.8708246775587326	0.7941763231115335
2031-10-01	FGA	south	0.6647010631715924	0.057854662817652516	0.06987610253736087	0.2222222222222222	0.3333333333333333	576	38820	4.14067771895877	4.062189194959822	0.8208473844397752	0.7126097978077555
2032-04-01	FGA	south	0.9901541069770615	0.0043250942094884325	0.005223342474140192	0.0	0.2	490	39222	4.054295535049994	4.121394809792431	0.8037229921213254	0.7229959465541747
2033-04-01	FGA	south	0.7453811408938515	0.008875833414614663	0.010011288001488473	0.0	0.3333333333333333	2297	1317	0.8220572489877517	5.11518623974643	0.20551431224693792	0.8973318713410564
2033-10-01	FGA	south	0.6597163815478849	0.05992419612735417	0.07689089855140407	0.16666666666666666	0.4166666666666667	2900	16092	1.8913351547800958	3.78695727110123	0.4023740901262047	0.6643272200650783
2034-04-01	FGA	south	0.48090515214412677	0.16324210001928438	0.20190009106586765	0.0	0.0	2024	22875	2.4576066879855745	4.397024662225963	0.47913259608929526	0.7713483309424117
2034-10-01	FGA	south	-0.9801267865872997	0.03358840596897566	0.04465558332563035	0.0	0.3333333333333333	1557	9173	1.6702204526542306	4.236383201714423	0.3283012583623594	0.7431677925182768
2035-04-01	FGA	south	-0.9809600634498271	0.061851706847257194	0.0894838286400909	0.6666666666666666	0.3333333333333333	381	3057	2.3550059548243976	5.055041949321272	0.5010182229835605	0.8867810553691315
2035-10-01	FGA	south	-0.4563335587400048	0.09543513677710642	0.12278911374171218	0.0	0.16666666666666666	3039	9656	1.1832151827419808	4.17302601359619	0.2517243606327778	0.732053353764262
2036-04-01	FGA	south	-0.23526907184737159	0.16345904902527306	0.17493735830229432	0.5	0.6666666666666666	4227	15859	1.872919811842834	4.6670087116067	0.37458396236856684	0.8147823889364046
2036-10-01	FGA	south	0.3257858959548517	0.0377579092071814	0.05662432491006958	0.125	0.25	1681	42239	2.325934563767242	4.658843341919413	0.4400676556774764	0.8133568506887877
2041-10-01	FGA	south	-0.7897520355621924	0.12810318343790444	0.13107880194663227	0.2	1.0	1388	20325	2.172240056567863	4.1215553861855385	0.44269176462013143	0.7230241156781453
2042-04-01	FGA	south	0.8240198665392614	0.014440641199010288	0.01966739837008939	0.0	0.0	345	23286	3.199508863542565	4.463078851137956	0.6458179416173991	0.7829358912321526
2043-10-01	FGA	south	0.9895449703869925	0.0030538113082422005	0.0034600124838384226	0.0	0.47368421052631576	1696	41328	3.2119557785572392	4.322125979977913	0.5883315339260463	0.7545715786843117
2044-04-01	FGA	south	0.9993240548178847	0.0019508603485318278	0.0021181225054935655	0.0	0.8333333333333334	497	40755	3.6722266428170793	4.2169448506666445	0.7638767476825539	0.7362086963528235
2045-10-01	FGA	south	0.9977097351956788	0.014310276593302683	0.019003604486687906	0.0	0.3333333333333333	1928	5020	0.5667657765711268	3.3143579568765213	0.18892192552370893	0.5814214553184207
2046-10-01	FGA	south	-0.25066124729622163	0.12977410408986037	0.16184386357799813	0.2222222222222222	0.1111111111111111	1990	14366	2.211603335603454	4.854758625190185	0.44641011317348245	0.8516463404990304
2047-04-01	FGA	south	0.38944886814501284	0.08646335850400336	0.09980847581651493	0.1	0.2	2001	12678	2.235119912859314	4.949270845958647	0.43575679202637674	0.8682261528366096
2047-10-01	FGA	south	0.4168024485917507	0.08395041792149666	0.11506762448391351	0.1111111111111111	0.1111111111111111	923	14948	2.9214656159744834	5.047631188423824	0.574248049988013	0.885481022167506
2048-04-01	FGA	south	-0.3578293776298465	0.14738524767839012	0.22201040791594967	0.0	0.14285714285714285	841	11307	2.5731606372571325	4.812351717309208	0.5474297707353121	0.8442071059876959
2049-10-01	FGA	south	0.27511157074817344	0.04072066206735658	0.05178237671759965	0.2857142857142857	0.42857142857142855	1326	25610	3.1423733259806848	4.190847641112673	0.6284746651961369	0.7351797139044748
2050-04-01	FGA	south	-0.8821800665208517	0.023358095356813196	0.02852084151582177	0.3333333333333333	0.3333333333333333	1477	28328	2.738435463408449	4.342425050403871	0.5527506969530248	0.7617701905669712
2050-10-01	FGA	south	0.925931044740317	0.04269030105590673	0.04553546965520198	0.0	0.3333333333333333	3240	5698	2.2465194430582835	4.157823269828118	0.5114656403036197	0.7258870479801707
2051-04-01	FGA	south	0.746469105623909	0.014610318675710138	0.017660405103933827	0.3333333333333333	0.3333333333333333	2720	2823	2.023430132827827	5.218286550251211	0.4681776485873167	0.9110263649164361
2051-10-01	FGA	south	0.737118376566576	0.03093458460432685	0.04813141077767762	0.15384615384615385	0.46153846153846156	1896	31015	1.7093529196409885	4.315588894244338	0.3483576587525295	0.753430311834426
2052-04-01	FGA	south	0.7992217118212189	0.02235808045941454	0.03355295206580362	0.0	0.36363636363636365	3755	31827	1.800569835761079	4.331241281175536	0.34827774779300547	0.7598082771390046
2052-10-01	FGA	south	0.9313331163806648	0.06371970908900007	0.07323598153615392	0.25	0.0	2831	31159	1.7349551573072324	4.47886103948181	0.32825413950817617	0.7857044826258355
2053-04-01	FGA	south	0.47394915636346624	0.09419571963948307	0.14066465706992576	0.5	0.25	1781	30923	2.3367441848336683	4.455629480711365	0.4632358474660294	0.7816290849514222
2053-10-01	FGA	south	-0.9854866176797842	0.034957172365680814	0.06282953003620871	0.25	0.25	2013	15968	2.103604101458871	4.183763544827225	0.43758036083562224	0.7339369858631795
2054-04-01	FGA	south	-0.9982243123886159	0.0595531547958992	0.09852888061537873	0.3333333333333333	0.0	1590	23038	2.397961230597886	4.579318295038799	0.4638290168481941	0.803327203069189
2026-04-01	FGA	tropics	-0.8257376691050823	0.04534301939954766	0.08408648955171995	0.0	0.0	642	8259	3.058714733949619	5.419433093335873	0.60635919033595	0.9507043949765941
2027-04-01	FGA	tropics	0.8938843410779285	0.14399914225120244	0.21367737619848387	0.75	0.25	1588	6056	1.8898262545601885	5.5910303921960045	0.3890147484017815	0.9808068620396243
2027-10-01	FGA	tropics	-0.5980690485901327	0.2316341161484885	0.36905453481745	0.2	0.2	719	10612	3.3350342423130575	5.409753412200939	0.6501950138636384	0.9490063362980453
2028-10-01	FGA	tropics	0.4058415025812289	0.17299752097178753	0.21539260123663165	0.14285714285714285	0.14285714285714285	2854	18712	1.9049048597283618	5.400298638937442	0.3489199962181843	0.9473477320971433
2030-04-01	FGA	tropics	0.9731930336339657	0.012277672294570616	0.014519984917033888	0.0	0.3333333333333333	457	19973	3.613744801758279	5.182842144223968	0.6936898265758796	0.9048383589361844
2031-10-01	FGA	tropics	0.9621669238580945	0.08054230082375001	0.12271735131492845	0.3333333333333333	0.3333333333333333	1896	20884	1.0220099039911863	5.0890213089741865	0.20440198079823726	0.8927418866967182
2032-10-01	FGA	tropics	0.6849755609945181	0.03833856887004896	0.047431902360779606	0.2	0.4	551	9069	2.769369162089107	4.890545971714465	0.5700658699296502	0.8579243380384816
2033-04-01	FGA	tropics	-0.7544994219166238	0.04737015048793246	0.06125050867646654	0.25	0.0	1054	18217	2.627204537295767	5.371972715940058	0.4841644586212234	0.9423786552543096
2033-10-01	FGA	tropics	-0.38447920107945516	0.10746113022863245	0.14499717629787906	0.6666666666666666	0.3333333333333333	1999	13100	2.8016848258104052	5.222518022782086	0.504391036064572	0.916160556204451
2034-04-01	FGA	tropics	0.06245540383416857	0.10383218984358236	0.14194303903928435	0.0	0.2857142857142857	2140	8660	2.7007255804559214	5.544634107805735	0.48894637227602145	0.9726677909004948
2034-10-01	FGA	tropics	0.2568232737327759	0.1252370827229177	0.15852869637331332	0.1	0.0	1351	13979	2.7305146213692386	5.674166954431261	0.4889047367850119	0.9953910987557292
2035-04-01	FGA	tropics	-0.3243528777319315	0.23991239823289787	0.34948307325304173	0.0	0.0	599	13358	3.633948366049845	5.673320661264081	0.6616980283901789	0.9952426377230678
2035-10-01	FGA	tropics	0.8131423158832538	0.1364216033598633	0.14050843398401092	0.0	0.0	2828	10799	2.0724441948380803	5.697168806537607	0.3773670122791777	0.9994262001239878
2036-04-01	FGA	tropics	0.7884322567568587	0.15158889957369134	0.16006563430183937	0.75	0.0	3176	18115	2.4058862177764726	5.4558858829886345	0.4284969810680579	0.9525072714028622
2041-10-01	FGA	tropics	0.9893434477075214	0.0019841511450900224	0.0020770959520369945	0.75	0.0	1749	14192	1.0635763794035764	5.558677364305926	0.1998479424074381	0.9751313300649386
2042-10-01	FGA	tropics	0.9983735826161233	0.02662430301745461	0.028753994721365486	0.3333333333333333	0.3333333333333333	2170	2076	0.790185566681389	5.345665983026567	0.20225433688099306	0.937763794960327
2043-04-01	FGA	tropics	0.9950694383042569	0.0011109017225086318	0.0013858089217327861	0.0	0.2727272727272727	2658	29549	1.8444555720961169	4.742040817120268	0.37589091017167464	0.8318728118515466
2043-10-01	FGA	tropics	0.9998224342951961	0.0010112968228430392	0.001183695345287235	0.0	0.375	1235	33153	3.04655734133573	5.0385547244654765	0.5724536835179111	0.8796481662819648
2045-04-01	FGA	tropics	0.49403556292409206	0.05479167364356253	0.05961801963605435	0.0	0.16666666666666666	3281	3735	0.5994583720331	5.3691536734951395	0.13442483780394443	0.9418841245541696
2045-10-01	FGA	tropics	0.1409432236211595	0.06578733658583205	0.09043101456001362	0.4	0.4	3360	17931	0.8835570220470015	4.988341962413093	0.16491804863217308	0.8750802059248488
2047-10-01	FGA	tropics	0.2798342062327385	0.04830112424699918	0.07131373205634649	0.14285714285714285	0.2857142857142857	1110	3205	2.3598518145932363	5.2322906416071735	0.5555301513796832	0.9178749184832041
2048-04-01	FGA	tropics	-0.03543358165991467	0.17227389996034514	0.22729418342825772	0.1111111111111111	0.2222222222222222	776	10196	3.2605283018997095	5.482054230253684	0.6212982731844586	0.9616897119019754
2048-10-01	FGA	tropics	-0.836186896869461	0.2135363949803447	0.22012298509790396	0.0	0.0	1738	12187	1.1242743450723574	5.617014346178125	0.2047167550464404	0.9853650988190483
2049-04-01	FGA	tropics	-0.4754745943624588	0.08686450608706843	0.09589561488851836	0.0	0.0	1720	7160	0.9497765475413076	5.555607789186993	0.1899553095082615	0.9745928496545302
2049-10-01	FGA	tropics	-0.03009651707645272	0.1157681664553534	0.16921436285988176	0.3125	0.5	1790	15857	3.0167869987374547	5.258487535466149	0.579098570810074	0.9224705102540647
2050-04-01	FGA	tropics	0.018363441778608155	0.1939832861798611	0.23018666959048753	0.6428571428571429	0.14285714285714285	2389	21870	3.219353906868645	5.585166002863102	0.5704174235873196	0.9797781011680305
2050-10-01	FGA	tropics	0.11339584695196589	0.07849186320833705	0.11603330437948856	0.3	0.4	2036	13445	3.1552107920975105	5.606132573038116	0.5680367847828288	0.9787378539050662
2051-04-01	FGA	tropics	-0.31468216694815787	0.03247431056691179	0.043968598210413816	0.4	0.2	1442	14752	3.1313374741553637	5.620978215399163	0.5669054677157391	0.9813296570697243
2052-04-01	FGA	tropics	-0.8497601392294304	0.1822282477598546	0.21482476540309645	0.0	0.0	3928	11828	0.8392074090270825	5.42026012119934	0.15563019444701448	0.9508494763921268
2052-10-01	FGA	tropics	-0.8301118822008805	0.12074823033384068	0.1535563175265151	0.3333333333333333	0.3333333333333333	2371	33732	1.6979698186285903	4.958093028963241	0.31488684465344313	0.869773784851122
2053-04-01	FGA	tropics	0.13288143161319615	0.088986546038589	0.1023159411925059	0.3333333333333333	0.5	2787	39094	1.800879042793745	5.260558562292013	0.33188189743841817	0.9228338202666716
2053-10-01	FGA	tropics	-0.059341635014442236	0.04882817869133756	0.06985574130831361	0.375	0.375	1112	18859	2.3525535874055636	5.5545723349755916	0.4391097996580748	0.9744112050336589
2054-04-01	FGA	tropics	-0.30847148265911273	0.06920873897025977	0.10052453694490972	0.6	0.0	1766	13190	2.6209950750892	5.573143667395245	0.4830201240766942	0.9776690822041781
2054-10-01	FGA	tropics	-0.013829305402901988	0.08268674302288914	0.0996543582955812	0.0	0.3333333333333333	2905	14558	2.5445960711375695	5.497381605367332	0.46334015613749363	0.9643785176558315
2026-04-01	GARW	north	0.9898572903014973	0.029671386751078842	0.033146019445343906	0.25	0.5	1010	1497	2.141201197098001	4.276019769778712	0.5353002992745003	0.7501210399911251
2026-10-01	GARW	north	0.9715796411147153	0.010641615217205072	0.013538746219371203	0.0	0.6	1305	2829	2.626133159448014	4.924020694746281	0.5978923895228443	0.8637966434547262
2027-04-01	GARW	north	0.8761383539984633	0.031408992848884765	0.0465362044693784	0.0	0.5	1983	21606	1.8218423723426702	4.132250788354801	0.3789698081128781	0.7249003572837227
2029-04-01	GARW	north	0.15867752487600015	0.07077661591671289	0.10526624833214682	0.2	0.5	1153	35932	3.4799161685835713	4.223633922692317	0.6898581051050284	0.7373764974909037
2029-10-01	GARW	north	-0.12073003137079985	0.021376332373353332	0.02636709557783356	0.16666666666666666	0.5	876	36200	3.271317003035149	4.228425547421387	0.6430154096675744	0.7382130357716079
2031-04-01	GARW	north	0.9446814789342757	0.018260526967834628	0.01908487943567093	0.0	0.25	3089	12341	0.3998043438807486	3.656130822653067	0.09781234947164681	0.6382998597231527
2033-04-01	GARW	north	0.11818195775963854	0.04868645869304519	0.07363751665871754	0.0	0.0	1613	11794	1.4590669957649955	4.7823113366337635	0.28924524159713355	0.83893727029768
2033-10-01	GARW	north	0.1765398488162595	0.08987281892868369	0.11611217406512173	0.3333333333333333	0.1111111111111111	3836	6518	1.8059400538690762	5.207562257819567	0.35497852470313723	0.9135369401849842
2034-04-01	GARW	north	0.21356607729232588	0.09853482704860238	0.11476317198548852	0.2857142857142857	0.2857142857142857	2641	33798	1.6264023287596714	4.5842271853777525	0.30771590532040444	0.8041883454690167
2034-10-01	GARW	north	0.9815725156562208	0.039133977768159564	0.04693373862657611	0.0	0.3333333333333333	362	32457	3.9345938467332755	4.357401086667321	0.8018507382770238	0.7643973626806925
2036-04-01	GARW	north	0.73868665977633	0.035023776445643424	0.04961464761845996	0.0	0.16666666666666666	3145	5283	2.1949960553678585	3.8025255040637345	0.4922143095981815	0.6638579453446178
2036-10-01	GARW	north	0.4481671283413929	0.09317074611016579	0.10487295237374293	0.0	0.0	1532	13014	2.6089917860142156	4.947747508969198	0.5046478982357299	0.8637947311275126
2037-04-01	GARW	north	0.17384384730160862	0.1084064478139735	0.13961931740360528	0.375	0.0	577	25391	4.447718933045845	5.163211645159107	0.8248251325593985	0.901411199075886
2041-04-01	GARW	north	0.9479414824568828	0.008440959337547106	0.009970974449210118	0.0	0.5555555555555556	653	12051	3.0625439146101483	3.6436567002516487	0.6440833591155826	0.6391887083124601
2041-10-01	GARW	north	0.9996969460577824	0.0025678091378313994	0.0029459901071905597	0.0	0.0	2241	19368	1.3017089453540616	4.46982399132543	0.2737623013713333	0.7841191578784092
2042-10-01	GARW	north	0.7355345842618644	0.004324517349660236	0.004871873188390763	0.2	0.4	2052	1448	1.483820508168344	5.422881357268179	0.400984915628821	0.9513093068961662
2043-04-01	GARW	north	0.9033131127652074	0.0051711258796131275	0.012956037985521765	0.0	0.35294117647058826	2552	34031	2.4981868725699328	4.1474146586489535	0.5042567383396336	0.7275604801942229
2043-10-01	GARW	north	0.99890116681423	0.001429645941421499	0.001566702319683121	0.0	0.3333333333333333	785	35545	3.5832794722412546	4.2463682104199085	0.7232816884402861	0.7413455274220859
2045-10-01	GARW	north	-0.23769600263094734	0.06844491637012907	0.0692238500485044	0.3333333333333333	0.3333333333333333	5611	1955	0.25531484413809685	5.148196398635328	0.05907429242983526	0.9031226805629917
2046-04-01	GARW	north	0.14218849676653147	0.03231409999306601	0.04995808321888197	0.2	0.3333333333333333	441	50079	4.639106825186305	4.119612746130015	0.883988357937935	0.7226833279228881
2046-10-01	GARW	north	0.9991633057960488	0.03573796987062674	0.038160768816353025	0.2222222222222222	1.0	351	48828	4.172895687749161	3.941407983650591	0.8877670894584813	0.6914217461343282
2049-10-01	GARW	north	0.1255171198787304	0.08974742228838327	0.1295341716940092	0.6363636363636364	0.45454545454545453	3005	9484	2.356070708137082	4.978624815944174	0.46706713480126083	0.8733755748877035
2050-04-01	GARW	north	0.040235895641445626	0.04531809755241967	0.07232615710790372	0.24	0.32	3277	39473	2.9833188126680734	4.837475411073067	0.5341698914330855	0.8486144315636344
2050-10-01	GARW	north	0.47167339906991396	0.028759752203025984	0.040548804920766575	0.1875	0.3125	1366	35101	3.538127636878379	4.421124333311451	0.6843673043402579	0.7718550507783891
2051-10-01	GARW	north	-0.08956808478493741	0.10221702389758354	0.11760427592085963	0.0	0.0	4193	907	0.32409480657732587	5.404187080507851	0.07498847724021943	0.9434815171363907
2052-04-01	GARW	north	0.35069901122831965	0.051520871638156523	0.07201638898110166	0.375	0.5	4636	40667	0.9851970845124634	3.7391059471018817	0.19886113161218857	0.6559328985100119
2052-10-01	GARW	north	0.729991333632914	0.055856531659865837	0.06660460278676751	0.25	0.25	1241	46178	2.5448249395534996	4.074061862711759	0.541401462874183	0.7146925613030265
2053-04-01	GARW	north	-0.26811502376400465	0.08835003348421722	0.1166093711411516	0.5	0.25	2171	8800	1.458205697164934	3.960686930888938	0.33199005372485424	0.6948037566794083
2053-10-01	GARW	north	0.8530150202844402	0.08968420490522759	0.1735029417296904	0.0	0.0	3646	6335	1.9705694852898783	4.918453735614936	0.4144303065831256	0.8628200592951518
2054-04-01	GARW	north	0.07576311150794746	0.07121113763242638	0.10295009687973362	0.26666666666666666	0.26666666666666666	2707	37772	2.5128562166532156	4.525204434671945	0.47217026834076375	0.7938342756736686
2054-10-01	GARW	north	0.17045926837960165	0.12766814155456174	0.14265098712161275	0.3333333333333333	0.4166666666666667	528	35123	4.102333054292983	4.214064330740039	0.8063612811144893	0.7392525031585181
2026-04-01	GARW	south	-0.3354136421275147	0.028591622050091636	0.04768113550228472	0.6666666666666666	0.6666666666666666	799	230	2.1393848806917153	5.16193487795791	0.5781434217678407	0.9055327541716751
2026-10-01	GARW	south	0.024464235352491693	0.039188935539938415	0.05442038805052267	0.5	0.3333333333333333	1721	2497	2.141708177226572	4.183655050755967	0.5041771947493509	0.7339179532838308
2027-04-01	GARW	south	0.3096172206031406	0.07885797078848643	0.13952978186963613	0.42857142857142855	0.2857142857142857	2646	5270	1.6803631791978466	5.05711249120505	0.34954007067126047	0.8871442803107424
2027-10-01	GARW	south	0.723733483034542	0.060275232088682205	0.07203491359439641	0.375	0.25	2059	30973	2.0416007526300257	4.5871753380709475	0.3836205067466692	0.8047055253426697
2028-04-01	GARW	south	0.18990373995727985	0.06245932181242572	0.09397381335765008	0.25	0.25	2493	30179	1.7439647410503483	4.404072338627087	0.3400016601324262	0.7725846700231839
2029-04-01	GARW	south	0.9292684840461997	0.11279949926898393	0.16459341223754545	0.25	0.25	2047	2737	1.0371836680161615	5.196131578700314	0.23258203213195622	0.9071584739904636
2029-10-01	GARW	south	-0.038093388964675984	0.10155414403820774	0.1582155454748406	0.3333333333333333	0.4	2330	34782	1.9785205964751176	4.461584841617441	0.3770098941737958	0.7789187850999362
2030-04-01	GARW	south	-0.5592365420173087	0.07300639872034177	0.09687601890874147	0.3333333333333333	0.3333333333333333	486	37354	4.314236404555313	4.548978805680345	0.8708246775587326	0.7941763231115335
2031-10-01	GARW	south	0.16660970886983476	0.09227675596329307	0.1043285414529162	0.1111111111111111	0.7777777777777778	576	38820	4.14067771895877	4.062189194959822	0.8208473844397752	0.7126097978077555
2032-04-01	GARW	south	0.9881480322644156	0.003913257434651559	0.004987067780228432	0.0	0.2	490	39222	4.054295535049994	4.121394809792431	0.8037229921213254	0.7229959465541747
2033-04-01	GARW	south	0.6541904165234702	0.00750129558128133	0.007884232786825497	0.0	0.3333333333333333	2297	1317	0.8220572489877517	5.11518623974643	0.20551431224693792	0.8973318713410564
2033-10-01	GARW	south	0.6687483059116553	0.0599562409606875	0.07751633754071349	0.16666666666666666	0.4166666666666667	2900	16092	1.8913351547800958	3.78695727110123	0.4023740901262047	0.6643272200650783
2034-04-01	GARW	south	0.49343346497714186	0.16295284456372883	0.2013951097150465	0.0	0.0	2024	22875	2.4576066879855745	4.397024662225963	0.47913259608929526	0.7713483309424117
2034-10-01	GARW	south	-0.9766381280595778	0.033702548468975656	0.0448574073318728	0.0	0.3333333333333333	1557	9173	1.6702204526542306	4.236383201714423	0.3283012583623594	0.7431677925182768
2035-04-01	GARW	south	-0.9704809967975206	0.06951543220059052	0.10393306307622825	0.6666666666666666	0.3333333333333333	381	3057	2.3550059548243976	5.055041949321272	0.5010182229835605	0.8867810553691315
