date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	model	analysis_date
2029-04-01	north	4	0.24330154	0.26949307	0.21903631	0.26113334	0.22786878	0.2532873	0.2339636	2029-04-01	north	4	0.24330154	0.26949307	0.21903631	0.26113334	0.22786878	0.2532873	0.2339636	2029-04-01	north	4	nan	nan	nan	nan	nan	nan	nan	2029-04-01	north	4	nan	nan	nan	nan	nan	nan	nan	FGA	2030-04-01
2029-04-02	north	4	0.23792723	0.2611068	0.21723254	0.2531773	0.22374645	0.24598967	0.22960195	2029-04-02	north	4	0.23792723	0.2611068	0.21723254	0.2531773	0.22374645	0.24598967	0.22960195	2029-04-02	north	4	14.7312975	14.7312975	14.7312975	14.7312975	14.7312975	14.7312975	14.7312975	2029-04-02	north	4	14.7312975	14.7312975	14.7312975	14.7312975	14.7312975	14.7312975	14.7312975	FGA	2030-04-01
2029-04-03	north	4	0.23250587	0.25351053	0.21382973	0.24684812	0.22003093	0.23987976	0.2255539	2029-04-03	north	4	0.23250587	0.25351053	0.21382973	0.24684812	0.22003093	0.23987976	0.2255539	2029-04-03	north	4	2.8106174	2.8106174	2.8106174	2.8106174	2.8106174	2.8106174	2.8106174	2029-04-03	north	4	2.8106174	2.8106174	2.8106174	2.8106174	2.8106174	2.8106174	2.8106174	FGA	2030-04-01
2029-04-04	north	4	0.22787306	0.2467112	0.21139401	0.24069391	0.21606138	0.23470645	0.22155908	2029-04-04	north	4	0.22787306	0.2467112	0.21139401	0.24069391	0.21606138	0.23470645	0.22155908	2029-04-04	north	4	0.77152634	0.77158546	0.77147484	0.7715664	0.771492	0.7715473	0.77150726	2029-04-04	north	4	0.77152634	0.77158546	0.77147484	0.7715664	0.771492	0.7715473	0.77150726	FGA	2030-04-01
2029-04-05	north	4	0.22404802	0.24115181	0.20766197	0.23566374	0.21377142	0.23036644	0.21792847	2029-04-05	north	4	0.22404802	0.24115181	0.20766197	0.23566374	0.21377142	0.23036644	0.21792847	2029-04-05	north	4	0.21952534	0.22032838	0.21881285	0.22008723	0.21904889	0.21981096	0.21927214	2029-04-05	north	4	0.21952534	0.22032838	0.21881285	0.22008723	0.21904889	0.21981096	0.21927214	FGA	2030-04-01
2029-04-06	north	4	0.22013606	0.23765345	0.20413251	0.23146246	0.21007231	0.2258214	0.21448344	2029-04-06	north	4	0.22013606	0.23765345	0.20413251	0.23146246	0.21007231	0.2258214	0.21448344	2029-04-06	north	4	0.08744335	0.090178825	0.08504572	0.089282416	0.08570995	0.08844328	0.08651447	2029-04-06	north	4	0.08744335	0.090178825	0.08504572	0.089282416	0.08570995	0.08844328	0.08651447	FGA	2030-04-01
2029-04-07	north	4	0.21660894	0.23391835	0.20081021	0.22828947	0.20658132	0.22317614	0.2115543	2029-04-07	north	4	0.21660894	0.23391835	0.20081021	0.22828947	0.20658132	0.22317614	0.2115543	2029-04-07	north	4	0.06701088	0.07087445	0.06330633	0.06961765	0.064684294	0.06837511	0.06563759	2029-04-07	north	4	0.06701088	0.07087445	0.06330633	0.06961765	0.064684294	0.06837511	0.06563759	FGA	2030-04-01
2029-04-08	north	4	0.21390629	0.23118861	0.19746566	0.2260085	0.20370461	0.21990597	0.20856762	2029-04-08	north	4	0.21390629	0.23118861	0.19746566	0.2260085	0.20370461	0.21990597	0.20856762	2029-04-08	north	4	0.05205345	0.055642366	0.048740532	0.054498672	0.04996147	0.05341196	0.050998688	2029-04-08	north	4	0.05205345	0.055642366	0.048740532	0.054498672	0.04996147	0.05341196	0.050998688	FGA	2030-04-01
2029-04-09	north	4	0.21150109	0.22874282	0.19455744	0.2237374	0.20080982	0.21759845	0.20580938	2029-04-09	north	4	0.21150109	0.22874282	0.19455744	0.2237374	0.20080982	0.21759845	0.20580938	2029-04-09	north	4	0.03290558	0.035695553	0.030086853	0.034833908	0.031147957	0.03384924	0.03190899	2029-04-09	north	4	0.03290558	0.035695553	0.030086853	0.034833908	0.031147957	0.03384924	0.03190899	FGA	2030-04-01
2029-04-10	north	4	0.20931011	0.22726819	0.19148321	0.22148658	0.19832109	0.21548843	0.20315501	2029-04-10	north	4	0.20931011	0.22726819	0.19148321	0.22148658	0.19832109	0.21548843	0.20315501	2029-04-10	north	4	0.019181252	0.021680022	0.016634941	0.0209198	0.017479707	0.02007103	0.018259048	2029-04-10	north	4	0.019181252	0.021680022	0.016634941	0.0209198	0.017479707	0.02007103	0.018259048	FGA	2030-04-01
2029-04-11	north	4	0.20730613	0.22586904	0.18875946	0.22011277	0.19596195	0.21409726	0.20092621	2029-04-11	north	4	0.20730613	0.22586904	0.18875946	0.22011277	0.19596195	0.21409726	0.20092621	2029-04-11	north	4	0.011673927	0.014232971	0.0092238905	0.013497353	0.010046387	0.012672424	0.010826111	2029-04-11	north	4	0.011673927	0.014232971	0.0092238905	0.013497353	0.010046387	0.012672424	0.010826111	FGA	2030-04-01
2029-04-12	north	4	0.20604959	0.22534561	0.1864147	0.21853282	0.19389366	0.21258208	0.19931163	2029-04-12	north	4	0.20604959	0.22534561	0.1864147	0.21853282	0.19389366	0.21258208	0.19931163	2029-04-12	north	4	0.007481575	0.009918786	0.005018425	0.009233665	0.0057252883	0.008337975	0.0065693855	2029-04-12	north	4	0.007481575	0.009918786	0.005018425	0.009233665	0.0057252883	0.008337975	0.0065693855	FGA	2030-04-01
2029-04-13	north	4	0.20481496	0.22406551	0.18480785	0.2176854	0.19180796	0.21160021	0.19750038	2029-04-13	north	4	0.20481496	0.22406551	0.18480785	0.2176854	0.19180796	0.21160021	0.19750038	2029-04-13	north	4	0.0044784546	0.006940319	0.0020107746	0.0062496183	0.002818489	0.0052876472	0.0035820007	2029-04-13	north	4	0.0044784546	0.006940319	0.0020107746	0.0062496183	0.002818489	0.0052876472	0.0035820007	FGA	2030-04-01
2029-04-14	north	4	0.20350318	0.22334388	0.18280058	0.21702199	0.1900577	0.21087885	0.1962277	2029-04-14	north	4	0.20350318	0.22334388	0.18280058	0.21702199	0.1900577	0.21087885	0.1962277	2029-04-14	north	4	0.00237751	0.004868555	2.0313273e-05	0.004096221	0.00078125007	0.0031795502	0.0014967918	2029-04-14	north	4	0.00237751	0.004868555	2.0313273e-05	0.004096221	0.00078125007	0.0031795502	0.0014967918	FGA	2030-04-01
2029-04-15	north	4	0.20224026	0.2235307	0.18191613	0.21707131	0.18897559	0.21041918	0.19537143	2029-04-15	north	4	0.20224026	0.2235307	0.18191613	0.21707131	0.18897559	0.21041918	0.19537143	2029-04-15	north	4	0.0010995865	0.0035557752	-0.001195383	0.0027101503	-0.00048065183	0.001850605	0.000207901	2029-04-15	north	4	0.0010995865	0.0035557752	-0.001195383	0.0027101503	-0.00048065183	0.001850605	0.000207901	FGA	2030-04-01
2029-04-16	north	4	0.20159245	0.22359675	0.18052606	0.217034	0.18780588	0.21007034	0.194459	2029-04-16	north	4	0.20159245	0.22359675	0.18052606	0.217034	0.18780588	0.21007034	0.194459	2029-04-16	north	4	-0.01656437	-0.0139327515	-0.018943977	-0.014899447	-0.018265724	-0.015788078	-0.01751852	2029-04-16	north	4	-0.01656437	-0.0139327515	-0.018943977	-0.014899447	-0.018265724	-0.015788078	-0.01751852	FGA	2030-04-01
2029-04-17	north	4	0.20150375	0.22381212	0.17945723	0.21700686	0.18680911	0.20971917	0.19408262	2029-04-17	north	4	0.20150375	0.22381212	0.17945723	0.21700686	0.18680911	0.20971917	0.19408262	2029-04-17	north	4	-0.31028175	-0.30002394	-0.3201356	-0.30290544	-0.31686574	-0.30632448	-0.31355715	2029-04-17	north	4	-0.31028175	-0.30002394	-0.3201356	-0.30290544	-0.31686574	-0.30632448	-0.31355715	FGA	2030-04-01
2029-04-18	north	4	0.20150729	0.22459775	0.17865722	0.21742497	0.18645398	0.20925567	0.19364849	2029-04-18	north	4	0.20150729	0.22459775	0.17865722	0.21742497	0.18645398	0.20925567	0.19364849	2029-04-18	north	4	-0.59836674	-0.56907654	-0.62761223	-0.57748705	-0.6175415	-0.58686686	-0.60815287	2029-04-18	north	4	-0.59836674	-0.56907654	-0.62761223	-0.57748705	-0.6175415	-0.58686686	-0.60815287	FGA	2030-04-01
2029-04-19	north	4	0.20154385	0.22552678	0.17850436	0.21835303	0.18612234	0.20961505	0.19335485	2029-04-19	north	4	0.20154385	0.22552678	0.17850436	0.21835303	0.18612234	0.20961505	0.19335485	2029-04-19	north	4	-0.46553707	-0.42906365	-0.50566	-0.43932152	-0.49183407	-0.45125675	-0.47844267	2029-04-19	north	4	-0.46553707	-0.42906365	-0.50566	-0.43932152	-0.49183407	-0.45125675	-0.47844267	FGA	2030-04-01
2029-04-20	north	4	0.20229359	0.2267844	0.17840493	0.21927081	0.18637754	0.21009758	0.19342017	2029-04-20	north	4	0.20229359	0.2267844	0.17840493	0.21927081	0.18637754	0.21009758	0.19342017	2029-04-20	north	4	-0.30583286	-0.28100753	-0.3338595	-0.28807947	-0.3240715	-0.29742432	-0.31562948	2029-04-20	north	4	-0.30583286	-0.28100753	-0.3338595	-0.28807947	-0.3240715	-0.29742432	-0.31562948	FGA	2030-04-01
2029-04-21	north	4	0.20255601	0.22841962	0.17848502	0.22036955	0.18655834	0.21103413	0.19355792	2029-04-21	north	4	0.20255601	0.22841962	0.17848502	0.22036955	0.18655834	0.21103413	0.19355792	2029-04-21	north	4	-0.33554363	-0.31581458	-0.35591522	-0.32150784	-0.34899005	-0.32876825	-0.34295797	2029-04-21	north	4	-0.33554363	-0.31581458	-0.35591522	-0.32150784	-0.34899005	-0.32876825	-0.34295797	FGA	2030-04-01
2029-04-22	north	4	0.20314413	0.23008046	0.17871694	0.2213989	0.18649814	0.21168518	0.19439095	2029-04-22	north	4	0.20314413	0.23008046	0.17871694	0.2213989	0.18649814	0.21168518	0.19439095	2029-04-22	north	4	-0.4039755	-0.38012147	-0.42850462	-0.3869606	-0.42011604	-0.3957014	-0.41282415	2029-04-22	north	4	-0.4039755	-0.38012147	-0.42850462	-0.3869606	-0.42011604	-0.3957014	-0.41282415	FGA	2030-04-01
