date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	model	analysis_date
2042-10-02	tropics	16	0.8944217	0.9060616	0.88189965	0.9021547	0.8871927	0.8987777	0.8906057	2042-10-02	tropics	16	0.8944217	0.9060616	0.88189965	0.9021547	0.8871927	0.8987777	0.8906057	2042-10-02	tropics	16	nan	nan	nan	nan	nan	nan	nan	2042-10-02	tropics	16	nan	nan	nan	nan	nan	nan	nan	FGA	2043-10-01
2042-10-03	tropics	16	0.894609	0.90572214	0.88246936	0.9021016	0.88771427	0.8986751	0.89107335	2042-10-03	tropics	16	0.894609	0.90572214	0.88246936	0.9021016	0.88771427	0.8986751	0.89107335	2042-10-03	tropics	16	0.08752799	0.08773352	0.08730691	0.087664895	0.08740039	0.08760512	0.08746052	2042-10-03	tropics	16	0.08752799	0.08773352	0.08730691	0.087664895	0.08740039	0.08760512	0.08746052	FGA	2043-10-01
2042-10-04	tropics	16	0.89483714	0.9053843	0.8834012	0.9019783	0.88837266	0.8987015	0.8912972	2042-10-04	tropics	16	0.89483714	0.9053843	0.8834012	0.9019783	0.88837266	0.8987015	0.8912972	2042-10-04	tropics	16	0.054833412	0.05786946	0.051550698	0.056850053	0.052944995	0.055959344	0.053835034	2042-10-04	tropics	16	0.054833412	0.05786946	0.051550698	0.056850053	0.052944995	0.055959344	0.053835034	FGA	2043-10-01
2042-10-05	tropics	16	0.8950504	0.9051715	0.88401175	0.9019981	0.8885992	0.89870167	0.89164644	2042-10-05	tropics	16	0.8950504	0.9051715	0.88401175	0.9019981	0.8885992	0.89870167	0.89164644	2042-10-05	tropics	16	0.043483496	0.04711381	0.03950267	0.045932673	0.04122777	0.04482448	0.042339563	2042-10-05	tropics	16	0.043483496	0.04711381	0.03950267	0.045932673	0.04122777	0.04482448	0.042339563	FGA	2043-10-01
2042-10-06	tropics	16	0.89537734	0.9050045	0.8843742	0.90185463	0.88885707	0.8985874	0.8919304	2042-10-06	tropics	16	0.89537734	0.9050045	0.8843742	0.90185463	0.88885707	0.8985874	0.8919304	2042-10-06	tropics	16	0.04770851	0.04942981	0.045720328	0.048877288	0.046538495	0.048289537	0.04709077	2042-10-06	tropics	16	0.04770851	0.04942981	0.045720328	0.048877288	0.046538495	0.048289537	0.04709077	FGA	2043-10-01
2042-10-07	tropics	16	0.89560175	0.9048609	0.8849654	0.9017582	0.8893044	0.8987999	0.8919689	2042-10-07	tropics	16	0.89560175	0.9048609	0.8849654	0.9017582	0.8893044	0.8987999	0.8919689	2042-10-07	tropics	16	-0.04235959	-0.040077426	-0.044991326	-0.040826656	-0.043922566	-0.04156995	-0.043194413	2042-10-07	tropics	16	-0.04235959	-0.040077426	-0.044991326	-0.040826656	-0.043922566	-0.04156995	-0.043194413	FGA	2043-10-01
2042-10-08	tropics	16	0.8958426	0.9047144	0.88555294	0.9018433	0.88967425	0.8988929	0.8922496	2042-10-08	tropics	16	0.8958426	0.9047144	0.88555294	0.9018433	0.88967425	0.8988929	0.8922496	2042-10-08	tropics	16	-0.076159	-0.07274149	-0.080101825	-0.07385306	-0.07849121	-0.07501674	-0.0773859	2042-10-08	tropics	16	-0.076159	-0.07274149	-0.080101825	-0.07385306	-0.07849121	-0.07501674	-0.0773859	FGA	2043-10-01
2042-10-09	tropics	16	0.89597005	0.9045735	0.8862444	0.9019229	0.88993853	0.89896107	0.8924979	2042-10-09	tropics	16	0.89597005	0.9045735	0.8862444	0.9019229	0.88993853	0.89896107	0.8924979	2042-10-09	tropics	16	-0.017731667	-0.01492697	-0.021002281	-0.015855646	-0.019660616	-0.016765714	-0.01885879	2042-10-09	tropics	16	-0.017731667	-0.01492697	-0.021002281	-0.015855646	-0.019660616	-0.016765714	-0.01885879	FGA	2043-10-01
2042-10-10	tropics	16	0.8962438	0.9044393	0.8866765	0.9020002	0.89011395	0.89910567	0.8925946	2042-10-10	tropics	16	0.8962438	0.9044393	0.8866765	0.9020002	0.89011395	0.89910567	0.8925946	2042-10-10	tropics	16	-0.010347605	-0.008170104	-0.01286267	-0.008839131	-0.011930227	-0.00958097	-0.011250377	2042-10-10	tropics	16	-0.010347605	-0.008170104	-0.01286267	-0.008839131	-0.011930227	-0.00958097	-0.011250377	FGA	2043-10-01
2042-10-11	tropics	16	0.8964483	0.9042693	0.8870666	0.902156	0.8903589	0.89932686	0.89282155	2042-10-11	tropics	16	0.8964483	0.9042693	0.8870666	0.902156	0.8903589	0.89932686	0.89282155	2042-10-11	tropics	16	-0.03233385	-0.03007164	-0.03498218	-0.030750941	-0.03403039	-0.03154087	-0.033336163	2042-10-11	tropics	16	-0.03233385	-0.03007164	-0.03498218	-0.030750941	-0.03403039	-0.03154087	-0.033336163	FGA	2043-10-01
2042-10-12	tropics	16	0.8965757	0.90432906	0.88750595	0.9022198	0.890556	0.8994995	0.8929608	2042-10-12	tropics	16	0.8965757	0.90432906	0.88750595	0.9022198	0.890556	0.8994995	0.8929608	2042-10-12	tropics	16	-0.035505056	-0.03309808	-0.03838848	-0.033789016	-0.03735795	-0.034654617	-0.036616564	2042-10-12	tropics	16	-0.035505056	-0.03309808	-0.03838848	-0.033789016	-0.03735795	-0.034654617	-0.036616564	FGA	2043-10-01
2042-10-13	tropics	16	0.8967185	0.90452576	0.8878626	0.902391	0.8907665	0.8996355	0.8931705	2042-10-13	tropics	16	0.8967185	0.90452576	0.8878626	0.902391	0.8907665	0.8996355	0.8931705	2042-10-13	tropics	16	-0.026734352	-0.024464834	-0.029443502	-0.025074864	-0.028507996	-0.0258739	-0.027784824	2042-10-13	tropics	16	-0.026734352	-0.024464834	-0.029443502	-0.025074864	-0.028507996	-0.0258739	-0.027784824	FGA	2043-10-01
2042-10-14	tropics	16	0.8968414	0.90485346	0.888239	0.90251213	0.8909791	0.8998711	0.89332044	2042-10-14	tropics	16	0.8968414	0.90485346	0.888239	0.90251213	0.8909791	0.8998711	0.89332044	2042-10-14	tropics	16	-0.025402546	-0.023209857	-0.02792207	-0.02380619	-0.027095605	-0.024576306	-0.026410937	2042-10-14	tropics	16	-0.025402546	-0.023209857	-0.02792207	-0.02380619	-0.027095605	-0.024576306	-0.026410937	FGA	2043-10-01
2042-10-15	tropics	16	0.8968977	0.90487367	0.88844776	0.90263885	0.89101744	0.9000187	0.893457	2042-10-15	tropics	16	0.8968977	0.90487367	0.88844776	0.90263885	0.89101744	0.9000187	0.893457	2042-10-15	tropics	16	-0.028788567	-0.026539717	-0.031271756	-0.027187062	-0.030465316	-0.027942419	-0.029797196	2042-10-15	tropics	16	-0.028788567	-0.026539717	-0.031271756	-0.027187062	-0.030465316	-0.027942419	-0.029797196	FGA	2043-10-01
2042-10-16	tropics	16	0.8969383	0.90494823	0.88862926	0.9027037	0.89117503	0.90019953	0.89380795	2042-10-16	tropics	16	0.8969383	0.90494823	0.88862926	0.9027037	0.89117503	0.90019953	0.89380795	2042-10-16	tropics	16	-0.029314756	-0.027002096	-0.031783413	-0.027660944	-0.031007957	-0.02843213	-0.030314922	2042-10-16	tropics	16	-0.029314756	-0.027002096	-0.031783413	-0.027660944	-0.031007957	-0.02843213	-0.030314922	FGA	2043-10-01
2042-10-17	tropics	16	0.8969979	0.9050388	0.8887497	0.90274805	0.89141893	0.90034276	0.8939989	2042-10-17	tropics	16	0.8969979	0.9050388	0.8887497	0.90274805	0.89141893	0.90034276	0.8939989	2042-10-17	tropics	16	-0.02793479	-0.025641574	-0.030368328	-0.02630768	-0.029616546	-0.02701819	-0.028877258	2042-10-17	tropics	16	-0.02793479	-0.025641574	-0.030368328	-0.02630768	-0.029616546	-0.02701819	-0.028877258	FGA	2043-10-01
2042-10-18	tropics	16	0.897154	0.9051751	0.8889906	0.9029209	0.89154106	0.90049314	0.89421487	2042-10-18	tropics	16	0.897154	0.9051751	0.8889906	0.9029209	0.89154106	0.90049314	0.89421487	2042-10-18	tropics	16	-0.027719975	-0.025420701	-0.030087244	-0.026066162	-0.02931447	-0.026749492	-0.028584003	2042-10-18	tropics	16	-0.027719975	-0.025420701	-0.030087244	-0.026066162	-0.02931447	-0.026749492	-0.028584003	FGA	2043-10-01
2042-10-19	tropics	16	0.89733166	0.90522677	0.88932747	0.903076	0.8916721	0.90050524	0.894428	2042-10-19	tropics	16	0.89733166	0.90522677	0.88932747	0.903076	0.8916721	0.90050524	0.894428	2042-10-19	tropics	16	-0.028204441	-0.025908064	-0.030570447	-0.026563073	-0.029823685	-0.02725017	-0.029048443	2042-10-19	tropics	16	-0.028204441	-0.025908064	-0.030570447	-0.026563073	-0.029823685	-0.02725017	-0.029048443	FGA	2043-10-01
2042-10-20	tropics	16	0.8974156	0.90538967	0.8894266	0.9031747	0.8918105	0.9006794	0.89457	2042-10-20	tropics	16	0.8974156	0.90538967	0.8894266	0.9031747	0.8918105	0.9006794	0.89457	2042-10-20	tropics	16	-0.028255224	-0.025980223	-0.030570759	-0.026604747	-0.029878711	-0.027325034	-0.029091358	2042-10-20	tropics	16	-0.028255224	-0.025980223	-0.030570759	-0.026604747	-0.029878711	-0.027325034	-0.029091358	FGA	2043-10-01
2042-10-21	tropics	16	0.8976177	0.9055424	0.8895842	0.90322715	0.89195824	0.90083635	0.89473355	2042-10-21	tropics	16	0.8976177	0.9055424	0.8895842	0.90322715	0.89195824	0.90083635	0.89473355	2042-10-21	tropics	16	-0.028004646	-0.025729643	-0.030308818	-0.02636447	-0.0296278	-0.027069211	-0.028829098	2042-10-21	tropics	16	-0.028004646	-0.025729643	-0.030308818	-0.02636447	-0.0296278	-0.027069211	-0.028829098	FGA	2043-10-01
