date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	model	analysis_date
2041-04-04	tropics	7	0.92302656	0.93464345	0.91168934	0.93072516	0.9146337	0.927228	0.91865796	2041-04-04	tropics	7	0.92302656	0.93464345	0.91168934	0.93072516	0.9146337	0.927228	0.91865796	2041-04-04	tropics	7	nan	nan	nan	nan	nan	nan	nan	2041-04-04	tropics	7	nan	nan	nan	nan	nan	nan	nan	FGA	2042-04-01
2041-04-05	tropics	7	0.9230814	0.9344957	0.91169816	0.93062747	0.9147887	0.9271506	0.9185657	2041-04-05	tropics	7	0.9230814	0.9344957	0.91169816	0.93062747	0.9147887	0.9271506	0.9185657	2041-04-05	tropics	7	0.08803296	0.0882382	0.08783289	0.088168815	0.087884806	0.08810711	0.08795583	2041-04-05	tropics	7	0.08803296	0.0882382	0.08783289	0.088168815	0.087884806	0.08810711	0.08795583	FGA	2042-04-01
2041-04-06	tropics	7	0.9230714	0.93440884	0.9117164	0.9307087	0.91496575	0.9272233	0.9185336	2041-04-06	tropics	7	0.9230714	0.93440884	0.9117164	0.9307087	0.91496575	0.9272233	0.9185336	2041-04-06	tropics	7	0.062289476	0.06529635	0.059338152	0.06428547	0.06010685	0.06337869	0.061153293	2041-04-06	tropics	7	0.062289476	0.06529635	0.059338152	0.06428547	0.06010685	0.06337869	0.061153293	FGA	2042-04-01
2041-04-07	tropics	7	0.9231617	0.93442756	0.911714	0.93076503	0.9150232	0.9271307	0.91852295	2041-04-07	tropics	7	0.9231617	0.93442756	0.911714	0.93076503	0.9150232	0.9271307	0.91852295	2041-04-07	tropics	7	0.052666426	0.056274988	0.049022533	0.055050228	0.050008584	0.053951144	0.051226377	2041-04-07	tropics	7	0.052666426	0.056274988	0.049022533	0.055050228	0.050008584	0.053951144	0.051226377	FGA	2042-04-01
2041-04-08	tropics	7	0.9231328	0.9343491	0.911755	0.93084097	0.9150884	0.9271329	0.91858894	2041-04-08	tropics	7	0.9231328	0.9343491	0.911755	0.93084097	0.9150884	0.9271329	0.91858894	2041-04-08	tropics	7	0.052595854	0.054528415	0.050604295	0.05391612	0.05119419	0.0532825	0.051801443	2041-04-08	tropics	7	0.052595854	0.054528415	0.050604295	0.05391612	0.05119419	0.0532825	0.051801443	FGA	2042-04-01
2041-04-09	tropics	7	0.9231966	0.934264	0.91189617	0.9308875	0.9150645	0.9270619	0.9186183	2041-04-09	tropics	7	0.9231966	0.934264	0.91189617	0.9308875	0.9150645	0.9270619	0.9186183	2041-04-09	tropics	7	-0.035786867	-0.03317426	-0.03845812	-0.033985186	-0.037686873	-0.03486073	-0.03685808	2041-04-09	tropics	7	-0.035786867	-0.03317426	-0.03845812	-0.033985186	-0.037686873	-0.03486073	-0.03685808	FGA	2042-04-01
2041-04-10	tropics	7	0.9233483	0.93417484	0.912	0.9308531	0.91504943	0.9271277	0.91863585	2041-04-10	tropics	7	0.9233483	0.93417484	0.912	0.9308531	0.91504943	0.9271277	0.91863585	2041-04-10	tropics	7	-0.066393375	-0.06252423	-0.070364036	-0.06372862	-0.069195226	-0.06500816	-0.067973256	2041-04-10	tropics	7	-0.066393375	-0.06252423	-0.070364036	-0.06372862	-0.069195226	-0.06500816	-0.067973256	FGA	2042-04-01
2041-04-11	tropics	7	0.92339116	0.9341209	0.91209936	0.9307882	0.91516083	0.92710537	0.91863126	2041-04-11	tropics	7	0.92339116	0.9341209	0.91209936	0.9307882	0.91516083	0.92710537	0.91863126	2041-04-11	tropics	7	-0.0093250275	-0.0060556172	-0.012744236	-0.0070479875	-0.011805678	-0.008177996	-0.010716081	2041-04-11	tropics	7	-0.0093250275	-0.0060556172	-0.012744236	-0.0070479875	-0.011805678	-0.008177996	-0.010716081	FGA	2042-04-01
2041-04-12	tropics	7	0.92342794	0.9340717	0.91212124	0.93083143	0.91512334	0.92710924	0.91864467	2041-04-12	tropics	7	0.92342794	0.9340717	0.91212124	0.93083143	0.91512334	0.92710924	0.91864467	2041-04-12	tropics	7	-0.0034089088	-0.00073513924	-0.00624969	-0.001559544	-0.0054817675	-0.0024815798	-0.004599452	2041-04-12	tropics	7	-0.0034089088	-0.00073513924	-0.00624969	-0.001559544	-0.0054817675	-0.0024815798	-0.004599452	FGA	2042-04-01
2041-04-13	tropics	7	0.92343396	0.93401206	0.9121149	0.93085897	0.91508555	0.9271325	0.9186657	2041-04-13	tropics	7	0.92343396	0.93401206	0.9121149	0.93085897	0.91508555	0.9271325	0.9186657	2041-04-13	tropics	7	-0.024938107	-0.022084808	-0.02798748	-0.02295432	-0.027174806	-0.023949027	-0.026224852	2041-04-13	tropics	7	-0.024938107	-0.022084808	-0.02798748	-0.02295432	-0.027174806	-0.023949027	-0.026224852	FGA	2042-04-01
