date	country	cases
2050-04-02	north	686
2050-04-02	south	10
2050-04-02	tropics	184
2050-04-09	north	490
2050-04-09	south	10
2050-04-09	tropics	177
2050-04-16	north	343
2050-04-16	south	11
2050-04-16	tropics	170
2050-04-23	north	236
2050-04-23	south	10
2050-04-23	tropics	165
2050-04-30	north	158
2050-04-30	south	10
2050-04-30	tropics	163
2050-05-07	north	107
2050-05-07	south	10
2050-05-07	tropics	159
2050-05-14	north	71
2050-05-14	south	11
2050-05-14	tropics	156
2050-05-21	north	46
2050-05-21	south	12
2050-05-21	tropics	157
2050-05-28	north	30
2050-05-28	south	14
2050-05-28	tropics	155
2050-06-04	north	20
2050-06-04	south	15
2050-06-04	tropics	157
2050-06-11	north	13
2050-06-11	south	17
2050-06-11	tropics	156
2050-06-18	north	8
2050-06-18	south	20
2050-06-18	tropics	159
2050-06-25	north	5
2050-06-25	south	23
2050-06-25	tropics	162
2050-07-02	north	3
2050-07-02	south	28
2050-07-02	tropics	163
2050-07-09	north	2
2050-07-09	south	34
2050-07-09	tropics	164
2050-07-16	north	2
2050-07-16	south	40
2050-07-16	tropics	169
2050-07-23	north	1
2050-07-23	south	49
2050-07-23	tropics	171
2050-07-30	north	1
2050-07-30	south	59
2050-07-30	tropics	177
2050-08-06	north	1
2050-08-06	south	68
2050-08-06	tropics	182
2050-08-13	north	0
2050-08-13	south	80
2050-08-13	tropics	189
2050-08-20	north	1
2050-08-20	south	92
2050-08-20	tropics	196
2050-08-27	north	1
2050-08-27	south	105
2050-08-27	tropics	203
2050-09-03	north	1
2050-09-03	south	117
2050-09-03	tropics	214
2050-09-10	north	1
2050-09-10	south	127
2050-09-10	tropics	221
2050-09-17	north	1
2050-09-17	south	136
2050-09-17	tropics	232
2050-09-24	north	1
2050-09-24	south	143
2050-09-24	tropics	245
2050-10-01	north	1
2050-10-01	south	148
2050-10-01	tropics	258
2050-10-08	north	1
2050-10-08	south	146
2050-10-08	tropics	267
2050-10-15	north	1
2050-10-15	south	142
2050-10-15	tropics	281
2050-10-22	north	2
2050-10-22	south	135
2050-10-22	tropics	293
2050-10-29	north	2
2050-10-29	south	125
2050-10-29	tropics	303
2050-11-05	north	2
2050-11-05	south	114
2050-11-05	tropics	316
2050-11-12	north	3
2050-11-12	south	103
2050-11-12	tropics	325
2050-11-19	north	4
2050-11-19	south	89
2050-11-19	tropics	337
2050-11-26	north	5
2050-11-26	south	77
2050-11-26	tropics	352
2050-12-03	north	6
2050-12-03	south	65
2050-12-03	tropics	362
2050-12-10	north	7
2050-12-10	south	56
2050-12-10	tropics	373
2050-12-17	north	8
2050-12-17	south	47
2050-12-17	tropics	384
2050-12-24	north	9
2050-12-24	south	40
2050-12-24	tropics	395
2050-12-31	north	12
2050-12-31	south	33
2050-12-31	tropics	403
2051-01-07	north	13
2051-01-07	south	28
2051-01-07	tropics	408
2051-01-14	north	15
2051-01-14	south	23
2051-01-14	tropics	412
2051-01-21	north	17
2051-01-21	south	21
2051-01-21	tropics	422
2051-01-28	north	20
2051-01-28	south	20
2051-01-28	tropics	428
2051-02-04	north	22
2051-02-04	south	18
2051-02-04	tropics	435
2051-02-11	north	25
2051-02-11	south	17
2051-02-11	tropics	434
2051-02-18	north	28
2051-02-18	south	16
2051-02-18	tropics	433
2051-02-25	north	31
2051-02-25	south	16
2051-02-25	tropics	430
2051-03-04	north	33
2051-03-04	south	16
2051-03-04	tropics	422
2051-03-11	north	35
2051-03-11	south	16
2051-03-11	tropics	417
2051-03-18	north	37
2051-03-18	south	18
2051-03-18	tropics	414
2051-03-25	north	36
2051-03-25	south	20
2051-03-25	tropics	404
2051-04-01	north	36
2051-04-01	south	23
2051-04-01	tropics	398
