date	country	variant	sequences
2042-10-05	tropics	20	4
2042-10-12	tropics	18	1
2042-10-12	tropics	19	1
2042-10-12	tropics	20	5
2042-10-19	tropics	20	4
2042-10-26	tropics	20	4
2042-11-02	north	18	1
2042-11-02	tropics	20	3
2042-11-02	tropics	21	2
2042-11-09	tropics	20	11
2042-11-16	tropics	20	9
2042-11-16	tropics	21	2
2042-11-23	tropics	20	6
2042-11-30	south	20	1
2042-11-30	tropics	20	3
2042-11-30	tropics	21	2
2042-12-07	tropics	20	10
2042-12-14	tropics	20	9
2042-12-14	tropics	21	1
2042-12-21	north	20	1
2042-12-21	tropics	18	2
2042-12-21	tropics	20	8
2042-12-21	tropics	21	5
2042-12-28	north	20	1
2042-12-28	tropics	19	1
2042-12-28	tropics	20	7
2043-01-04	tropics	20	8
2043-01-04	tropics	21	4
2043-01-11	north	20	1
2043-01-11	tropics	20	8
2043-01-11	tropics	21	2
2043-01-18	north	20	1
2043-01-18	tropics	20	11
2043-01-18	tropics	21	5
2043-01-25	north	20	1
2043-01-25	south	21	1
2043-01-25	tropics	20	9
2043-01-25	tropics	21	5
2043-02-01	north	21	1
2043-02-01	tropics	20	7
2043-02-01	tropics	21	3
2043-02-08	north	20	1
2043-02-08	north	21	2
2043-02-08	tropics	18	1
2043-02-08	tropics	20	9
2043-02-08	tropics	21	7
2043-02-15	north	20	2
2043-02-15	north	21	2
2043-02-15	tropics	20	12
2043-02-15	tropics	21	7
2043-02-22	north	20	1
2043-02-22	north	21	2
2043-02-22	tropics	20	10
2043-02-22	tropics	21	14
2043-03-01	north	20	3
2043-03-01	north	21	2
2043-03-01	tropics	20	9
2043-03-01	tropics	21	13
2043-03-08	north	20	2
2043-03-08	tropics	20	10
2043-03-08	tropics	21	12
2043-03-15	north	20	3
2043-03-15	north	21	4
2043-03-15	tropics	20	7
2043-03-15	tropics	21	13
2043-03-22	north	21	2
2043-03-22	tropics	20	8
2043-03-22	tropics	21	16
2043-03-29	north	20	3
2043-03-29	north	21	3
2043-03-29	tropics	20	15
2043-03-29	tropics	21	26
2043-04-05	north	20	4
2043-04-05	north	21	2
2043-04-05	south	21	1
2043-04-05	tropics	20	8
2043-04-05	tropics	21	23
2043-04-12	north	20	1
2043-04-12	north	21	5
2043-04-12	tropics	20	5
2043-04-12	tropics	21	29
2043-04-19	north	20	2
2043-04-19	north	21	4
2043-04-19	tropics	20	16
2043-04-19	tropics	21	27
2043-04-26	north	20	3
2043-04-26	north	21	2
2043-04-26	tropics	20	10
2043-04-26	tropics	21	32
2043-05-03	north	20	5
2043-05-03	north	21	6
2043-05-03	south	21	1
2043-05-03	tropics	20	11
2043-05-03	tropics	21	38
2043-05-10	north	20	5
2043-05-10	north	21	2
2043-05-10	south	21	2
2043-05-10	tropics	20	6
2043-05-10	tropics	21	44
2043-05-17	north	20	4
2043-05-17	north	21	4
2043-05-17	south	21	1
