date	country	cases
2053-10-05	north	46
2053-10-05	south	1686
2053-10-05	tropics	177
2053-10-12	north	56
2053-10-12	south	1518
2053-10-12	tropics	178
2053-10-19	north	69
2053-10-19	south	1305
2053-10-19	tropics	174
2053-10-26	north	89
2053-10-26	south	1081
2053-10-26	tropics	176
2053-11-02	north	117
2053-11-02	south	866
2053-11-02	tropics	175
2053-11-09	north	157
2053-11-09	south	677
2053-11-09	tropics	177
2053-11-16	north	214
2053-11-16	south	518
2053-11-16	tropics	179
2053-11-23	north	299
2053-11-23	south	390
2053-11-23	tropics	181
2053-11-30	north	418
2053-11-30	south	289
2053-11-30	tropics	180
2053-12-07	north	594
2053-12-07	south	211
2053-12-07	tropics	180
2053-12-14	north	838
2053-12-14	south	153
2053-12-14	tropics	181
2053-12-21	north	1184
2053-12-21	south	113
2053-12-21	tropics	183
2053-12-28	north	1621
2053-12-28	south	82
2053-12-28	tropics	182
2054-01-04	north	2155
2054-01-04	south	61
2054-01-04	tropics	185
2054-01-11	north	2689
2054-01-11	south	45
2054-01-11	tropics	188
2054-01-18	north	3170
2054-01-18	south	35
2054-01-18	tropics	190
2054-01-25	north	3453
2054-01-25	south	29
2054-01-25	tropics	192
2054-02-01	north	3477
2054-02-01	south	24
2054-02-01	tropics	196
2054-02-08	north	3235
2054-02-08	south	22
2054-02-08	tropics	201
2054-02-15	north	2811
2054-02-15	south	20
2054-02-15	tropics	204
2054-02-22	north	2302
2054-02-22	south	19
2054-02-22	tropics	205
2054-03-01	north	1789
2054-03-01	south	17
2054-03-01	tropics	208
2054-03-08	north	1341
2054-03-08	south	16
2054-03-08	tropics	207
2054-03-15	north	964
2054-03-15	south	15
2054-03-15	tropics	208
2054-03-22	north	680
2054-03-22	south	14
2054-03-22	tropics	204
2054-03-29	north	462
2054-03-29	south	12
2054-03-29	tropics	203
2054-04-05	north	313
2054-04-05	south	12
2054-04-05	tropics	200
2054-04-12	north	205
2054-04-12	south	11
2054-04-12	tropics	199
2054-04-19	north	131
2054-04-19	south	11
2054-04-19	tropics	197
2054-04-26	north	83
2054-04-26	south	11
2054-04-26	tropics	196
2054-05-03	north	53
2054-05-03	south	11
2054-05-03	tropics	198
2054-05-10	north	33
2054-05-10	south	12
2054-05-10	tropics	200
2054-05-17	north	20
2054-05-17	south	13
2054-05-17	tropics	205
2054-05-24	north	13
2054-05-24	south	15
2054-05-24	tropics	209
2054-05-31	north	7
2054-05-31	south	16
2054-05-31	tropics	216
2054-06-07	north	5
2054-06-07	south	19
2054-06-07	tropics	222
2054-06-14	north	3
2054-06-14	south	23
2054-06-14	tropics	238
2054-06-21	north	2
2054-06-21	south	28
2054-06-21	tropics	252
2054-06-28	north	1
2054-06-28	south	34
2054-06-28	tropics	269
2054-07-05	north	1
2054-07-05	south	43
2054-07-05	tropics	292
2054-07-12	north	1
2054-07-12	south	56
2054-07-12	tropics	318
2054-07-19	north	0
2054-07-19	south	72
2054-07-19	tropics	348
2054-07-26	north	1
2054-07-26	south	97
2054-07-26	tropics	380
2054-08-02	north	1
2054-08-02	south	127
2054-08-02	tropics	413
2054-08-09	north	1
2054-08-09	south	164
2054-08-09	tropics	453
2054-08-16	north	1
2054-08-16	south	211
2054-08-16	tropics	501
2054-08-23	north	2
2054-08-23	south	258
2054-08-23	tropics	551
2054-08-30	north	2
2054-08-30	south	318
2054-08-30	tropics	599
2054-09-06	north	2
2054-09-06	south	386
2054-09-06	tropics	654
2054-09-13	north	3
2054-09-13	south	444
2054-09-13	tropics	717
2054-09-20	north	4
2054-09-20	south	501
2054-09-20	tropics	776
2054-09-27	north	5
2054-09-27	south	555
2054-09-27	tropics	841
