pivot_date	model	location	correlation	mae	mse	rmse	r2	n_seqs	n_cases	seq_entropy	case_entropy	seq_entropy_norm	case_entropy_norm
2025-10-01	FGA	north	0.995849476470434	0.003608801367708197	1.8520744859351348e-05	0.004303573498774169	0.9200075828355446	473	1097067	4.832168178853183	4.906747567770725	0.9079732181077984	0.9283584038807488
2026-04-01	FGA	north	-0.1391611499078032	0.17496717571266127	0.03455299271969414	0.1858843530792577	-19.50551679160942	5223	11859837	4.415223025908872	4.431877184112408	0.7745407800485734	0.7774623368103327
2026-10-01	FGA	north	-0.008935236985220339	0.17926211854240096	0.03569817032037418	0.1889395943691374	-19.03159046871735	5004	11361114	4.186846364697957	4.200834058914656	0.8229733553530902	0.7369315818823435
2028-04-01	FGA	north	-0.0542492012148168	0.07627818920255137	0.007610608730870238	0.08723880289682016	-7.7624831393072125	3597	8241899	4.1371158209123795	4.15064840192097	0.725753805929464	0.728127759813324
2028-10-01	FGA	north	0.9439540671840864	0.008891897001925058	0.00016599194022649748	0.012883785943056392	0.8899665778929452	4039	9059081	4.332139015510107	4.3288899170637025	0.8196422592115715	0.7593957889401818
2029-04-01	FGA	north	0.4271686422374197	0.15652654438239538	0.032667985128056666	0.18074287019978594	-1221.8420456741992	556	1066913	2.734682257802858	2.876917057530961	0.7182630234863833	0.5022620478674839
2031-04-01	FGA	north	-0.9369482808907448	0.0874301454759703	0.008773524537685718	0.09366709420968347	-30.021282460982075	1873	4428212	3.999301098661789	4.046454529883659	0.7416664830908406	0.7064439113605384
2031-10-01	FGA	north	0.9990805580487948	0.002459387764330017	7.240950253406217e-06	0.0026909013830696614	0.9939037444149718	2498	5751638	4.51600755338277	4.5186705073148	0.8175897345426927	0.7926880610516014
2032-04-01	FGA	north	-0.5679220696830312	0.1431080443368198	0.04349887329094757	0.20856383505044102	-15.92019721670427	1218	2772935	4.403904524328552	4.436618893485751	0.7928407739842801	0.7782941514786386
2032-10-01	FGA	north	-0.15120520887856742	0.0361113306200484	0.002251394871430831	0.047448865860322	-1.9618458274250048	2133	4856264	4.80111162148445	4.828396455151511	0.8422353114629704	0.8470217551438375
2033-04-01	FGA	north	0.0902212995647341	0.2014070990420547	0.04391758139589231	0.20956521990991805	-113.74252295664775	2668	6019458	5.188337693621209	5.195502344507275	0.9101644697881518	0.9114213291253825
2033-10-01	FGA	north	-0.41043175791655695	0.08335986368726203	0.007754860474293118	0.08806168562032593	-14.402308446637987	1375	3051813	4.890070511518511	4.8640783625532915	0.8853110638428108	0.8532812560185203
2034-04-01	FGA	north	-0.8851482362834209	0.17044969555588127	0.032170445967629295	0.17936121645336067	-14.423508766702218	5354	11977493	4.141933252115022	4.115829302926552	0.7541959297642478	0.7220196171583619
2034-10-01	FGA	north	0.5814905482460127	0.1717182854319652	0.031731019235076034	0.1781320275387782	-10.53571649054365	5203	11737916	4.009518665549654	4.018277506271116	0.7755467757135884	0.7049065870275482
2039-04-01	FGA	north	0.9847123468189856	0.003099923924466465	1.5481175078423618e-05	0.003934612443230416	0.9598155949155098	1692	4141661	3.8278353464002484	3.865983098297721	0.7588295553098204	0.6781903308256392
2039-10-01	FGA	north	0.9809727568787688	0.2462650535244185	0.06098096054925851	0.24694323345509694	-44.16653692516887	2388	5497287	4.4633403929068765	4.482910521513322	0.8127202812270824	0.7864148632686874
2040-04-01	FGA	north	-0.9841336716693364	0.2463688516070029	0.06308035730768115	0.2511580325366504	-91.95145257995965	879	1757311	4.0466532487572735	4.210366447573168	0.7368465939960667	0.738603801768851
2040-10-01	FGA	north	0.12170803371438983	0.2078212164682462	0.043447306375453354	0.20844017457163425	-389.1561612405922	504	1096535	5.350777040596239	5.406721038523991	0.9432961595818087	0.9484743819529623
