variant	pivot_date	model	location	mae	mse	normalized_mae	max_r_data	correlation	r2	n_points	total_sequences	total_smoothed_sequences	mean_variant_frequency	mean_smoothed_variant_frequency	max_variant_frequency	max_smoothed_variant_frequency	converged
0.0	2025-04-01	FGA	north	0.1087072030689888	0.012488061721742931	1.6186749161628637	0.067158143975372	0.5429605797027219	-13.108044853751709	11	2660.0	2659.933210137969	0.8239975760911392	0.8339967791005164	0.8816425120772947	0.8883956231652128	False
1.0	2025-04-01	FGA	north	0.3361078042656051	0.1139028113669018	5.362617502541881	0.06267607266531502	-0.10048190902941256	-144.6448192002972	11	497.0	496.8524617152526	0.17600242390886078	0.16600322089948374	0.29292929292929293	0.24899336213726786	False
0.0	2025-10-01	FGA	north	0.26473616395970556	0.07230266337014844	3.8235570327445068	0.06923818886250034	-0.41638002206254876	-37.41736077863282	20	3214.0	3213.965956207161	0.8039024964361768	0.8059947225394224	0.8816425120772947	0.8942499899596584	False
1.0	2025-10-01	FGA	north	0.09922454278570879	0.010346104999240512	2.295471434341091	0.04322621545242227	-0.2984827976275594	-27.15672548087673	17	611.0	611.0845303984162	0.18231584859501038	0.17755921499252653	0.29292929292929293	0.294641823953953	False
0.0	2026-04-01	FGA	north	0.08790176747460045	0.007864548993519491	1.500805869473005	0.05856971195446243	-0.9427314141386858	-403.76867023753493	7	284.0	283.8745139340806	0.7668753596638468	0.7565630303065173	0.8317757009345794	0.818412728694575	False
1.0	2026-04-01	FGA	north	0.24108725963264338	0.05818008696099373	6.127265868858145	0.039346629441684655	-0.8503688109642042	-22478.544400717532	5	67.0	67.00223452742081	0.22637449647061447	0.22013860658329493	0.3225806451612903	0.26440518412166614	False
2.0	2027-04-01	FGA	north	0.19938521230441186	0.039781560383410686	5.075080067228283	0.03928710673786563	0.8436531520721129	-426.33064291691124	9	283.0	283.06213283437353	0.4253539537076703	0.4076213388205223	0.6666666666666666	0.5131855416828588	False
3.0	2027-04-01	FGA	north	0.13527185503561107	0.01849687137112349	2.7773318884463474	0.04870568605730544	-0.9852991186501219	-261.1296296536387	8	415.0	415.2698041027033	0.5578596266233156	0.5682939802860029	0.6625	0.6786161739585027	False
2.0	2027-10-01	FGA	north	0.14972794005786647	0.022482823856211812	3.5024713973883994	0.04274922563807669	0.9860875067380613	-33.351447031882714	19	693.0	693.0100391814876	0.3625489487574808	0.3471288874227015	0.6666666666666666	0.4440426838936364	False
3.0	2027-10-01	FGA	north	0.1942797621223391	0.037824939483247826	3.936544446564597	0.049352868933535375	0.956830078351665	-43.69144661244249	25	1500.0	1499.9883991262163	0.6686386335086287	0.673883637342824	0.9555555555555556	0.7480956368967516	False
2.0	2028-04-01	FGA	north	0.1750705079979644	0.03377146793980951	1.1537589334379466	0.15173924372251055	-0.19988796359675293	-18.659840733599733	23	627.0	626.9845925451085	0.2025123841884271	0.18923231858482906	0.452991452991453	0.3191260496724307	False
3.0	2028-04-01	FGA	north	0.19786847164096727	0.043864969356987304	5.729985937426963	0.03453210423232202	-0.4232316696113625	-64.89475380121561	33	2481.0	2480.980815363054	0.629827207444791	0.6312261749182732	0.9555555555555556	0.76690995326059	False
4.0	2028-04-01	FGA	north	0.1060047360765247	0.014496172629717296	2.383878971345531	0.04446733133297138	0.9110567763931584	-67.41559321733209	4	67.0	66.99998649755732	0.039302060214127854	0.03230214639053845	0.04573170731707317	0.040710563773145525	False
5.0	2028-04-01	FGA	north	0.019735487724092175	0.0008479896988896293	0.2989186196324794	0.06602294547043261	-0.8293133607577503	-1.5734084081591617	11	1651.0	1650.8004576976343	0.4001820219913313	0.3924467939084868	0.6134453781512605	0.6623966863178368	False
2.0	2028-10-01	FGA	north	0.18779277755472612	0.035629786021588505	2.8758831501488906	0.06529916820334083	0.9626305857352848	-41.32895838820198	17	353.0	352.71620596653673	0.13432923460944113	0.1465504285224118	0.3684210526315789	0.22184418829157726	False
3.0	2028-10-01	FGA	north	0.20592853675311343	0.04282495744331461	3.8514963192688345	0.05346715138292194	0.9766483782681098	-38.46741506905528	27	2145.0	2144.84251740297	0.4533279147104541	0.44657514970190704	0.7857142857142857	0.7539064836906305	False
4.0	2028-10-01	FGA	north	0.08822642672905172	0.007960823030894916	2.194171997279287	0.04020943975150994	0.9914256779408659	-19.77661129658024	6	88.0	87.38354716815434	0.03425839425978289	0.029604865350956633	0.04573170731707317	0.03403099913434401	False
5.0	2028-10-01	FGA	north	0.22057962737171188	0.049200847575109674	3.3770416738502114	0.06531741348640985	0.9788087756400831	-26.828604612190297	24	3069.0	3068.8491987205034	0.5768341270819923	0.561891466439064	0.8571428571428571	0.7694054425546222	False
2.0	2029-04-01	FGA	north	0.1345167414240696	0.018094753723350003	3.138932078088122	0.04285430142406962			1	11.0	10.608506921870156	0.03333333333333333	0.02311076479132658	0.03333333333333333	0.02311076479132658	False
3.0	2029-04-01	FGA	north	0.07992899695926238	0.006632999423459271	1.4383436338606197	0.055570167710707	-0.9416335426942621	-46.54601763458745	7	277.0	276.75020132437595	0.25643193274856696	0.24247459303713165	0.28205128205128205	0.26408380019588057	False
5.0	2029-04-01	FGA	north	0.08085789394490578	0.006766488796289652	1.5188942054479344	0.053234710919882744	-0.8561072367961219	-76.15020553129636	11	859.0	858.7153791270301	0.7355428073411088	0.7243721503685957	0.8571428571428571	0.7661076146060505	False
6.0	2029-04-01	FGA	north	0.2846839168381927	0.08166308463961908	4.324215813121953	0.06583480777585418	-0.6004049532485041	-242.74900903278683	10	486.0	486.03448522409576	0.870007879769101	0.8522499188053452	0.9285714285714286	0.898410400957257	False
6.0	2029-10-01	FGA	north	0.008533687798759999	0.0001359993605267514	0.12794475121308344	0.0666982249592069	0.952908222271816	0.8446503106455379	24	1172.0	1172.0245212056243	0.90086938350836	0.8830739992927263	0.9649122807017544	0.9267774671573595	True
6.0	2030-04-01	FGA	north	0.05941624839809542	0.005650833868202653	1.2524149211332185	0.047441345033109324	0.6241339612464173	-9.25104829193562	30	1125.0	1125.013574824828	0.5925707198719099	0.5899498127472553	0.9649122807017544	0.9277948674843923	False
7.0	2030-04-01	FGA	north	0.023799980350407784	0.0006959664088643958	0.6839083472507298	0.034799955938660886		-2.5155035991119368	14	684.0	683.8567031904735	0.342706720395458	0.3336649846129229	0.46	0.37280401065057805	False
8.0	2030-04-01	FGA	north	0.22190683036278178	0.04950478284915491	3.6762028281289516	0.060363054145117445	-0.9650141142705577	-292.4411790089671	11	736.0	735.9550117617563	0.30563082626470045	0.2979687881856586	0.4927007299270073	0.4979074842770023	False
9.0	2030-04-01	FGA	north	0.1758438448207375	0.03098425859812593	4.149091146760274	0.04238129233628461	0.9535930862162558	-376.0013563613856	7	211.0	210.94879107997872	0.12356203930034163	0.11957423344060676	0.14383561643835616	0.14856105294171493	False
6.0	2030-10-01	FGA	north	0.0036225016152992492	1.954745535269895e-05	0.052693907340179175	0.06874611882381869	0.9899360397379194	0.9769240072659111	24	634.0	633.662986465729	0.2655658424810498	0.2646983494991629	0.6666666666666666	0.5432728341341575	True
7.0	2030-10-01	FGA	north	0.0035214644177456083	1.6448068343930188e-05	0.08151368654036632	0.043200897508196334	0.9951837818639416	0.9750726283861926	20	881.0	880.9817108614659	0.2833891136352341	0.27816037088887335	0.46	0.3748747960905254	True
8.0	2030-10-01	FGA	north	0.0015194817721943643	2.6837605340255154e-06	0.02671563471488032	0.05687612472662045	0.9992692971287299	0.997651590567524	25	1683.0	1682.870202246685	0.46645177894654105	0.44584227849509384	0.75	0.6219506450288496	True
9.0	2030-10-01	FGA	north	0.002176780515440674	5.5729283811312825e-06	0.04848604705189254	0.044894988306861956	0.9992138499179827	0.9908689047323322	16	506.0	505.893001815722	0.16793874099788736	0.17817805233350467	0.25742574257425743	0.2566782250296905	True
6.0	2031-04-01	FGA	north	0.054652391567344874	0.0030590508104009696	1.0963851178372903	0.049847805007743266	-0.6577194973444124	-43.90962744743878	5	60.0	59.50968277735396	0.0802321630561195	0.06414717516525094	0.12643678160919541	0.08009756639941755	False
7.0	2031-04-01	FGA	north	0.2663853168885443	0.07111352922845797	6.248060583353102	0.04263488058971175	-0.8032956352856941	-1889.9151345970456	4	96.0	96.22260440004474	0.1261147955884798	0.13018460508758142	0.1891891891891892	0.1522672373380461	False
8.0	2031-04-01	FGA	north	0.22920967628381758	0.056042425025628374	5.537407441138307	0.04139295847746029	-0.3784395044732732	-501.5124916206693	12	649.0	648.9725565207565	0.6017934319230575	0.5903924024575099	0.75	0.6089580772973934	False
9.0	2031-04-01	FGA	north	0.05268968947800201	0.004694885995597146	1.3635050893398817	0.03864282567768841	0.751794766663277	-7.238909083356079	22	990.0	989.8311393861375	0.3573004329263005	0.3634179819438335	0.47368421052631576	0.4840978811434701	False
10.0	2031-04-01	FGA	north	0.057975134838552156	0.003977816344857592	1.209710083545534	0.04792481738156061	-0.850368349529804	-9.815787609759534	14	901.0	901.0001411893388	0.46426937105039084	0.450498525506776	0.5792682926829268	0.5135629589825287	False
11.0	2031-04-01	FGA	north	0.0844546714853254	0.0074040894832422335	3.747772019436119	0.02253463418995061	-0.9917852566999494	-78.12121801031168	5	75.0	74.93152919133497	0.08265218075027485	0.07871477145491652	0.15432098765432098	0.08828816184255062	False
9.0	2031-10-01	FGA	north	0.003846161569993037	1.8884815894493582e-05	0.0828456043587699	0.046425656493939114	0.9883077616879544	0.9759973089121843	20	950.0	950.1263214956466	0.40381087327000326	0.39826655433466873	0.47368421052631576	0.5012372457154484	True
10.0	2031-10-01	FGA	north	0.004251489723708472	2.3479895102100974e-05	0.0804675184968571	0.05283485564270914	0.9975304924149727	0.9764580547100381	21	1184.0	1184.0161699994947	0.4964690837616845	0.48272246738400276	0.6896551724137931	0.592227131518914	True
11.0	2031-10-01	FGA	north	0.002130047877442815	5.787625905040157e-06	0.10808082005207953	0.019707917430830335	0.9907804437480277	0.9518080712936391	7	107.0	106.89888521364749	0.09442304813715512	0.07783334507558029	0.15432098765432098	0.09882666334284126	True
9.0	2032-04-01	FGA	north	0.014106777456471507	0.00022523612118957711	0.2858399317700189	0.04935201799523777	-1.0	-22.348141929586784	2	40.0	39.88716756024867	0.3095062638172439	0.2711666775487295	0.34782608695652173	0.27739600907695594	True
10.0	2032-04-01	FGA	north	0.006108741068988242	4.964202289631242e-05	0.10975990858303296	0.0556554861228497	0.9960977233580217	0.6201857768810299	4	122.0	122.06072112914087	0.611898102855352	0.5915283909419756	0.6896551724137931	0.6210322839319434	True
11.0	2032-04-01	FGA	north	0.010321259641176408	0.00010652840058057696	0.5023702494024047	0.020545125141176408			1	13.0	12.963782688430276	0.8666666666666667	0.8293026924941197	0.8666666666666667	0.8293026924941197	True
11.0	2033-04-01	FGA	north	0.02682360570495975	0.0008592977228891801	0.7255121936076856	0.03697195711015766	-0.6878918998428933	-3.632071755037777	16	897.0	896.988938303941	0.9423199897609554	0.9416510735642742	0.9770114942528736	0.9734932456133935	False
11.0	2033-10-01	FGA	north	0.002576499615712384	1.4494861399059037e-05	0.05838807873419959	0.04412715183593211	0.9965078962590868	0.9801603830081036	25	1272.0	1271.6347344061253	0.9109355742319589	0.9035239609618226	0.9770114942528736	0.967239207643977	True
11.0	2034-04-01	FGA	north	0.15433499315239085	0.024204081822095762	3.660400360109854	0.042163418743560346	0.6849583204422964	-81.79859021345892	8	191.0	190.4803454692452	0.7829241564357858	0.7634643939839013	0.9230769230769231	0.9173858904536442	False
12.0	2034-04-01	FGA	north	0.141432547786172	0.025294127508168507	3.588691108919204	0.039410621726305904	0.3888431812488021	-1305.9476877182765	7	133.0	132.40320801133407	0.6605919717115458	0.5992837900698466	0.7857142857142857	0.7342834072044988	False
11.0	2034-10-01	FGA	north	0.0023367075076187807	5.460201976161974e-06	0.1231714924236684	0.018971171507618782			1	14.0	13.78982418571098	0.4117647058823529	0.30931543990076127	0.4117647058823529	0.30931543990076127	True
12.0	2034-10-01	FGA	north	0.0027753686996391893	2.2289448686952304e-05	0.05104609452374572	0.054369853865081454	0.9808085736524653	0.9502687975357318	16	328.0	327.5813290533756	0.6834666308043547	0.6498645357597652	0.9473684210526315	0.7138465037243762	True
12.0	2035-04-01	FGA	north	0.15629289153603584	0.027236290977492496	3.9571624056693366	0.039496203469465536	0.5104838024810091	-74.95463073445055	19	430.0	429.67626817303415	0.5239234996753397	0.5169615854475638	0.9473684210526315	0.7311103706208977	False
13.0	2035-04-01	FGA	north	0.1951003289802497	0.03814236409416451	10.851402512555419	0.017979273071339157	0.2815838109224923	-448.7435410823341	7	100.0	100.15190878734326	0.22400326795649383	0.19601082653669194	0.3684210526315789	0.24469397327976694	False
