pivot_date	model	location	correlation	mae	mse	rmse	r2	n_seqs	n_cases	seq_entropy	case_entropy	seq_entropy_norm	case_entropy_norm
2025-04-01	FGA	north	-0.26506065588022304	0.22240750366729695	0.06319543654432236	0.25138702540967056	-68.62573038050348	3271	8576922	3.4942955352931446	3.4992790492955153	0.8943929833153902	0.945638712107806
2025-10-01	FGA	north	-0.06756556135000379	0.1886902839608422	0.04383613655108262	0.20937081112486197	-35.855038700014674	4021	10639343	4.144905813442437	4.1326250503147826	0.7788353655932216	0.78189414526798
2026-04-01	FGA	north	0.9106291226789351	0.15172905587378502	0.02882935647996709	0.1697920978136706	-334.0803331703179	829	2286781	3.8021917492224997	3.695663884523218	0.6807909182436844	0.6483120719200185
2027-04-01	FGA	north	-0.5811951995502169	0.16921422064850564	0.029765236142334364	0.1725260448231929	-234.18085238549043	823	2210884	3.575635056505543	3.7207108207943027	0.7028326629756305	0.6527059323079067
2027-10-01	FGA	north	0.655582078935936	0.1750414753217714	0.03119993500793682	0.1766350333539098	-39.28161154078435	2401	6126143	4.662624979180523	4.710334761098838	0.8394185607045035	0.826310774958054
2028-04-01	FGA	north	-0.46009867723405923	0.15770972616022833	0.0322760609662374	0.17965539503793757	-24.803000812265378	5441	13921101	4.672891500263957	4.67650703806309	0.8197422885453794	0.8203765444936754
2028-10-01	FGA	north	0.5174866761402006	0.19697050443324055	0.04041304720708785	0.2010299659431097	-32.052635273349395	5915	15250690	4.4982161436686114	4.509107722510409	0.8011484597700455	0.7910105089192706
2029-04-01	FGA	north	0.8664158259678224	0.15342067787466881	0.03348190068284257	0.18298060193048488	-21.53777560503537	2693	6961504	4.108079919594145	4.144097821701847	0.7437374564232628	0.7234908121673399
2029-10-01	FGA	north	0.9529082222718157	0.008533687798759999	0.0001359993605267514	0.01166187637246903	0.8446503106455379	1416	3557983	4.817335517711708	4.8423876032018125	0.8625546755398397	0.8454006373891036
2030-04-01	FGA	north	0.12822183726263497	0.09334789071910214	0.015172757537060754	0.12317774773497343	-21.123007417507726	3234	8327494	4.7272030424401015	4.729938341533051	0.8292698942848636	0.8257688595806012
2030-10-01	FGA	north	0.9953708556722201	0.002708057172635341	1.1227778385789612e-05	0.003350787726160762	0.986840426726648	4094	10524033	4.723214468979041	4.7455018272770095	0.8285701985318558	0.8284859863052852
2031-04-01	FGA	north	0.6483796997718617	0.10455512507224374	0.01884283611968922	0.13726921038488282	-21.256478706389274	3739	10294436	4.8133353431605475	4.849706911004354	0.8443796586152078	0.8466784672508487
2031-10-01	FGA	north	0.9905013258440409	0.0037732260570799655	1.898515617435986e-05	0.0043571959072733766	0.97577769664632	2581	6590633	4.548514279118289	4.569416901719223	0.8331479532760633	0.8015902505165523
2032-04-01	FGA	north	0.9960977233580218	0.006108741068988242	4.964202289631242e-05	0.007045709538173741	0.6201857768810299	674	1605433	3.679858851727942	3.843664895760695	0.7174216824400712	0.6742751587265464
2033-04-01	FGA	north	-0.687891899842893	0.02682360570495975	0.0008592977228891801	0.029313780426433914	-3.632071755037777	1074	2884443	4.354558981627267	4.414112289272065	0.8024965936013074	0.7743459290034388
