country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
north	12	2037-01-19	2037-03	11.0	2037-01-25	1.0	10.9736737141308	0.9864847738116976	58	58.0	57.21611688107846		0.025252104	FGA	2037-10-01	0.019018507	0.031746436	0.021071577	0.029431008	0.022911787	0.027314782	
north	12	2037-01-26	2037-04	12.0	2037-02-01	1.0	11.95638592518031	0.9923176422886013	70	70.0	69.4622349602021		0.024470806	FGA	2037-10-01	0.01811266	0.030851869	0.020299911	0.028805016	0.022218823	0.026562572	0.0032359940949535683
north	12	2037-02-02	2037-05	8.0	2037-02-08	1.0	8.089471734906663	0.9985221092031478	87	87.0	86.87142350067386		0.02343297	FGA	2037-10-01	0.016824828	0.029484618	0.019006347	0.02763419	0.02124381	0.025666952	0.008516445954604098
north	12	2037-02-09	2037-06	20.0	2037-02-15	1.0	19.913639218661984	1.0	105	105.0	105.0	0.02707588792251046	0.022242308	FGA	2037-10-01	0.015681494	0.02833599	0.017708922	0.02599759	0.019980073	0.024390459	0.004833579922510461
north	12	2037-02-16	2037-07	22.0	2037-02-22	1.0	22.031647034910883	1.0	128	128.0	128.0	0.028295701966013404	0.020445824	FGA	2037-10-01	0.0138441445	0.026683416	0.015705442	0.024620723	0.018087149	0.022768736	0.007849877966013403
north	12	2037-02-23	2037-08	31.0	2037-03-01	1.0	31.05093283940452	1.0	151	151.0	151.0	0.02360708184218677	0.01825571	FGA	2037-10-01	0.010658872	0.025039185	0.01364851	0.02271838	0.01587665	0.02073145	0.005351371842186769
north	12	2037-03-02	2037-09	39.0	2037-03-08	1.0	38.884519232625244	1.0	174	174.0	174.0	0.02025363748565783	0.01573658	FGA	2037-10-01	0.007514334	0.022733416	0.010985041	0.020296762	0.013508081	0.018450975	0.004517057485657831
north	12	2037-03-09	2037-10	24.0	2037-03-15	1.0	24.120483335749384	1.0	194	194.0	194.0	0.015543265692685588	0.012753248	FGA	2037-10-01	0.004301667	0.020120777	0.008288908	0.01730871	0.010443091	0.015032649	0.0027900176926855882
north	12	2037-03-16	2037-11	30.0	2037-03-22	1.0	29.934854424715944	1.0	211	211.0	211.0	0.01199999634467692	0.009139299	FGA	2037-10-01	0.001583302	0.016090298	0.0051426888	0.013347196	0.00690341	0.011250973	0.0028606973446769195
north	12	2037-03-23	2037-12	34.0	2037-03-29	1.0	33.98758023043642	1.0	223	223.0	223.0	0.007901948283436029	0.005154133	FGA	2037-10-01	-0.0014201999	0.010889308	0.0014658452	0.009087133	0.003196597	0.007205367	0.002747815283436029
