country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
north	15	2042-03-31	2042-13	10.0	2042-03-31	0.8333333333333334	9.985348475854348	0.7298488914418535	74	61.66666666666667	54.00881796669716											
north	15	2042-12-15	2042-50	1.0	2042-12-15	0.0017793594306049821	0.9191320787597648	0.016309170596376783	3801	6.763345195729537	61.99115743682815		-0.021343946	FGA	2043-04-01	-0.024706542	-0.017559899	-0.023544889	-0.01874268	-0.022652924	-0.019968629	0.021876163853183025
north	15	2042-12-22	2042-51	0.0	2042-12-22	0.0	0.06472177050032171	0.019797418958201477	3768	0.0	74.59667463450316			FGA	2043-04-01	-0.035100818	-0.027620593	-0.033950932	-0.028817883	-0.03284532	-0.030197918	0.05790609391203056
north	15	2042-12-29	2042-52	0.0	2042-12-29	0.0	-0.029673300521241078	0.022663989616927428	3474	0.0	78.73469992920589			FGA	2043-04-01	-0.045619518	-0.037654787	-0.044452243	-0.03901372	-0.043284222	-0.040408865	0.049447837420744975
north	15	2043-01-05	2043-01	0.0	2043-01-05	0.0	-0.0073720865063807775	0.024766133395372283	3020	0.0	74.7937228540243			FGA	2043-04-01	-0.055513702	-0.047265228	-0.05418598	-0.04859225	-0.052978322	-0.050050184	0.04417193431125548
north	15	2043-01-12	2043-02	0.0	2043-01-12	0.0	-0.033350685471688984	0.025961101116353857	2494	0.0	64.74698618418653			FGA	2043-04-01	-0.06380929	-0.05571375	-0.06257662	-0.05708147	-0.06133464	-0.058403492	0.039219769097603295
north	15	2043-01-19	2043-03	0.0	2043-01-19	0.0	0.1868676403015998	0.026106143602689865	1976	0.0	51.585739758915174			FGA	2043-04-01	-0.070199884	-0.06242374	-0.06919812	-0.063892946	-0.06792534	-0.065036595	0.03402369413613803
north	16	2042-06-30	2042-26	8.0	2042-06-30	1.0	7.9677672381710805	0.8563143862105967	60	60.0	51.3788631726358		0.009164572	FGA	2043-04-01	0.0075238408	0.010656243	0.008198762	0.010193944	0.008654833	0.009719491	
north	16	2042-07-07	2042-27	6.0	2042-07-07	1.0	6.043341259003185	0.8787938440374831	61	61.0	53.606424486286464		0.010216951	FGA	2043-04-01	0.008714181	0.011624629	0.0092767	0.011262584	0.009720206	0.01072675	0.004153800264407586
north	16	2042-07-14	2042-28	10.0	2042-07-14	0.9090909090909091	9.950758423624624	0.8985032603934906	66	60.0	59.30121518597038		0.011358023	FGA	2043-04-01	0.009927261	0.012672269	0.010399485	0.012299347	0.010842085	0.011836529	0.003064959465096863
