country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
north	0	2026-12-28	2026-52	6.0	2027-01-03	1.0	6.010800388089454	0.960455713787704	59	59.0	56.66688711347454		0.039184332	FGA	2027-10-01	0.03776016	0.040827345	0.038325857	0.040399384	0.038727045	0.03984332	
north	0	2027-01-04	2027-01	14.0	2027-01-10	1.0	14.031022255972037	0.943184216371047	78	78.0	73.56836887694166		0.038861275	FGA	2027-10-01	0.037592508	0.040401448	0.03805704	0.039965775	0.038445473	0.039512873	0.0015719715641658583
north	0	2027-01-11	2027-02	21.0	2027-01-17	0.9130434782608695	20.93449390419935	0.9242349515495839	105	95.8695652173913	97.04466991270631	0.0395651749142667	0.03805995	FGA	2027-10-01	0.036815453	0.03959292	0.037213705	0.039127875	0.03766954	0.038672805	0.0015052249142666965
north	0	2027-01-18	2027-03	18.0	2027-01-24	0.9	18.080992776565644	0.9037049646449711	139	125.10000000000001	125.61499008565097	0.03686431538076145	0.036779165	FGA	2027-10-01	0.035592914	0.03820261	0.035951234	0.03776903	0.036343932	0.03731525	8.515038076144926e-05
north	0	2027-01-25	2027-04	20.0	2027-01-31	0.9090909090909091	19.919000254888463	0.8816904281435878	182	165.45454545454544	160.467657922133	0.034981545608975546	0.034901857	FGA	2027-10-01	0.03364552	0.03637395	0.034114264	0.035810277	0.03445196	0.03540647	7.968860897554497e-05
north	0	2027-02-01	2027-05	25.0	2027-02-07	0.8620689655172413	25.067276434523514	0.8582871873545658	239	206.03448275862067	205.1306377777412	0.03507923137675143	0.032378674	FGA	2027-10-01	0.031070888	0.033728898	0.03159933	0.033184815	0.031959772	0.0328511	0.002700557376751428
north	0	2027-02-08	2027-06	37.0	2027-02-14	0.8043478260869565	36.979105877920624	0.8335912714495692	306	246.1304347826087	255.07892906356818	0.031132284196600604	0.029280186	FGA	2027-10-01	0.02806734	0.030448377	0.028532982	0.029995298	0.028847575	0.029661179	0.0018520981966006038
north	0	2027-02-15	2027-07	41.0	2027-02-21	0.7884615384615384	40.930614302131744	0.8076993723651478	374	294.88461538461536	302.07956526456525	0.024159631544474664	0.025578499	FGA	2027-10-01	0.024412394	0.026712442	0.024876833	0.026313161	0.025182247	0.02596438	0.001418867455525337
north	0	2027-02-22	2027-08	46.0	2027-02-28	0.7540983606557377	46.16505831289238	0.7807092933260905	455	343.1147540983606	355.2227284633712	0.023150650435126176	0.021447659	FGA	2027-10-01	0.02025764	0.022539055	0.02069149	0.022163868	0.021076083	0.021813631	0.0017029914351261756
north	0	2027-03-01	2027-09	61.0	2027-03-07	0.7625	60.81244757441518	0.7519754818156762	537	409.4625	403.8108337350181	0.018314505444946377	0.016916513	FGA	2027-10-01	0.015640438	0.017948378	0.01616249	0.017643403	0.016523242	0.017279744	0.0013979924449463756
