country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
tropics	20	2046-04-02	2046-13	68.0	2046-04-08	0.8717948717948718	67.9620938783389	0.879807950076572	425.0	370.5128205128205	373.9183787825431		-0.011115789	FGA	2047-04-01	-0.013243186	-0.009152758	-0.0126029495	-0.009814788	-0.0119024515	-0.0103907585	
tropics	20	2046-04-09	2046-14	62.0	2046-04-15	0.8985507246376812	62.092273294728244	0.8862813834134003	420.0	377.39130434782606	372.23818103362817		-0.0050349236	FGA	2047-04-01	-0.0068033696	-0.0032715078	-0.0062256334	-0.0039972784	-0.005620718	-0.0044152737	0.004391550162118449
tropics	20	2046-04-16	2046-15	68.0	2046-04-22	0.8947368421052632	67.86317874213054	0.8912440490810638	415.0	371.3157894736842	369.86628036864147	-0.0009131978679476507	-0.0050771236	FGA	2047-04-01	-0.006770122	-0.0035256858	-0.006118822	-0.0040972233	-0.0056654215	-0.0045695305	0.00416392573205235
tropics	20	2046-04-23	2046-16	51.0	2046-04-29	0.8947368421052632	51.14640607627845	0.8936729474265674	403.0	360.57894736842104	360.1501978129067	-0.0038029107600311258	-0.0054142475	FGA	2047-04-01	-0.007041073	-0.0038843863	-0.006332827	-0.0044704443	-0.0059200525	-0.0049772263	0.0016113367399688745
tropics	20	2046-04-30	2046-17	51.0	2046-05-06	0.8947368421052632	50.87671500399756	0.8934197558985981	390.0	348.94736842105266	348.43370480045326	-0.0047247398014219144	-0.005800724	FGA	2047-04-01	-0.007308912	-0.004384541	-0.006625605	-0.004902697	-0.0062536	-0.0054039955	0.0010759841985780857
tropics	20	2046-05-07	2046-18	48.0	2046-05-13	0.9230769230769231	48.05179249964195	0.8919108622020883	374.0	345.2307692307692	333.57466246358103	-0.006225895174911932	-0.00629282	FGA	2047-04-01	-0.0075806854	-0.005031919	-0.0070485594	-0.0054901605	-0.0066860914	-0.005882263	6.69248250880685e-05
tropics	20	2046-05-14	2046-19	59.0	2046-05-20	0.9365079365079365	59.085374662390706	0.8897256482286844	363.0	339.95238095238096	322.97041030701246	-0.0046151436689489955	-0.006853342	FGA	2047-04-01	-0.008016777	-0.005732739	-0.007520199	-0.0061249733	-0.0072034597	-0.0064525604	0.0022381983310510046
tropics	20	2046-05-21	2046-20	50.0	2046-05-27	0.8333333333333334	49.786183585027494	0.8868859859344138	347.0	289.1666666666667	307.7494371192416	-0.006896396289473726	-0.0074415207	FGA	2047-04-01	-0.008458817	-0.006450331	-0.008032655	-0.0067897323	-0.007738471	-0.007108927	0.0005451244105262737
tropics	20	2046-05-28	2046-21	40.0	2046-06-03	0.8695652173913043	40.24188835688312	0.8834154929287755	328.0	285.2173913043478	289.7602816806384	-0.008604567113096984	-0.008038521	FGA	2047-04-01	-0.008934891	-0.0071821446	-0.008623982	-0.0074584964	-0.008321404	-0.0077512264	0.0005660461130969838
tropics	20	2046-06-04	2046-22	47.0	2046-06-10	0.94	46.800819852717304	0.8793394713752218	309.0	290.46	271.71589665494355	-0.009185277630793973	-0.0086734295	FGA	2047-04-01	-0.00952481	-0.0077382918	-0.009243536	-0.008092833	-0.008971214	-0.008361697	0.0005118481307939734
tropics	20	2046-06-11	2046-23	27.0	2046-06-17	0.8709677419354839	27.152576957534638	0.8746848352529033	290.0	252.58064516129033	253.65860222334194	-0.00982396366370126	-0.009265661	FGA	2047-04-01	-0.010155117	-0.008176934	-0.009883499	-0.008602238	-0.009572029	-0.008915186	0.0005583026637012607
tropics	20	2046-06-18	2046-24	24.0	2046-06-24	0.8	23.88381651801891	0.869480026325787	268.0	214.4	233.02064705531092	-0.012123173368459281	-0.009799242	FGA	2047-04-01	-0.010826099	-0.008639288	-0.01041398	-0.009102726	-0.010155559	-0.009413242	0.0023239313684592817
