country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
north	0	2026-12-28	2026-52	6.0	2027-01-03	1.0	5.7140779885532655	0.9542202307937355	59	59.0	56.298993616830394		0.03926027	FGA	2027-04-01	0.036109507	0.041984856	0.03728652	0.04109387	0.0381155	0.04015863	
north	0	2027-01-04	2027-01	14.0	2027-01-10	1.0	14.420078725497522	0.9406137910003496	78	78.0	73.36787569802726		0.038350582	FGA	2027-04-01	0.035373807	0.041416347	0.03638301	0.040307283	0.03730476	0.039266586	0.0005206506556472978
north	0	2027-01-11	2027-02	21.0	2027-01-17	0.9130434782608695	20.65863719295679	0.9254311980875041	105	95.8695652173913	97.17027579918793	0.04013981159061914	0.037172794	FGA	2027-04-01	0.034189105	0.04017643	0.035414837	0.03904643	0.036198616	0.03812635	0.0029670175906191393
north	0	2027-01-18	2027-03	18.0	2027-01-24	0.9	18.17647849723535	0.9086005653453626	139	125.10000000000001	126.2954785830054	0.03745133850371588	0.03568101	FGA	2027-04-01	0.03267602	0.03916142	0.03364568	0.037731983	0.03462088	0.036682606	0.001770328503715883
north	0	2027-01-25	2027-04	20.0	2027-01-31	0.9090909090909091	19.913976668343885	0.8900500060640885	182	165.45454545454544	161.9891011036641	0.03555783230596291	0.033812284	FGA	2027-04-01	0.030289698	0.037777103	0.031392194	0.0362988	0.032595992	0.034917355	0.0017455483059629143
north	0	2027-02-01	2027-05	25.0	2027-02-07	0.8620689655172413	25.053730899526137	0.8697076335338455	239	206.03448275862067	207.86012441458908	0.03561947412553287	0.031550646	FGA	2027-04-01	0.027531112	0.035943486	0.02886939	0.034187745	0.030073762	0.032847643	0.004068828125532865
north	0	2027-02-08	2027-06	37.0	2027-02-14	0.8043478260869565	36.98521909823503	0.8475015610447971	306	246.1304347826087	259.33547767970794	0.031608161350555185	0.028809786	FGA	2027-04-01	0.02445538	0.033572976	0.025885487	0.03163042	0.027412057	0.03015685	0.0027983753505551844
north	0	2027-02-15	2027-07	41.0	2027-02-21	0.7884615384615384	40.9472992770796	0.8233599018871072	374	294.88461538461536	307.9366033057781	0.024538774885750594	0.025681496	FGA	2027-04-01	0.021264696	0.03061488	0.022670936	0.028654575	0.024083018	0.027247071	0.0011427211142494079
north	0	2027-02-22	2027-08	46.0	2027-02-28	0.7540983606557377	46.126215804608236	0.7972107693509389	455	343.1147540983606	362.7309000546772	0.023395329831729508	0.022088766	FGA	2027-04-01	0.016786385	0.027768994	0.018656492	0.025825977	0.02020061	0.024152994	0.0013065638317295084
north	0	2027-03-01	2027-09	61.0	2027-03-07	0.7625	60.84540108040305	0.7689822767264562	537	409.4625	412.943482602107	0.01852135720153531	0.01844573	FGA	2027-04-01	0.011895073	0.02540943	0.014111615	0.022952126	0.015997052	0.021045208	7.5627201535311e-05
north	0	2027-03-08	2027-10	50.0	2027-03-14	0.7936507936507936	50.11471775818174	0.7386025373038226	619	491.26984126984127	457.19497059106624	0.014542741972305808	0.014754057	FGA	2027-04-01	0.006792235	0.023200382	0.009115219	0.020761967	0.011890173	0.017743587	0.0002113150276941908
north	0	2027-03-15	2027-11	56.0	2027-03-21	0.7088607594936709	55.9517792016677	0.7059996643732016	690	489.11392405063293	487.1397684175091	0.009063021329581034	0.0115840435	FGA	2027-04-01	0.00053967244	0.024190428	0.0038639545	0.019212961	0.00731802	0.015116572	0.0025210221704189666
north	0	2027-03-22	2027-12	76.0	2027-03-28	0.6608695652173913	76.00876919871189	0.6711017712247569	742	490.3652173913043	497.9575142487696	0.003137668560229504	0.0088198185	FGA	2027-04-01	-0.009163713	0.027743703	-0.0034049987	0.020388076	0.002522707	0.014591694	0.005682149939770496
north	1	2027-02-15	2027-07	11.0	2027-02-21	0.21153846153846154	10.527062299319368	0.17664009811289288	374	79.11538461538461	66.06339669422194		0.04608941	FGA	2027-04-01	0.040974952	0.051036477	0.042932224	0.04924364	0.044365644	0.047744274	
north	1	2027-02-22	2027-08	15.0	2027-02-28	0.2459016393442623	15.637836061426958	0.20278923064906107	455	111.88524590163934	92.2690999453228		0.042533636	FGA	2027-04-01	0.036618184	0.04822305	0.038812302	0.04634285	0.040716648	0.04457605	0.00519414542951787
north	1	2027-03-01	2027-09	19.0	2027-03-07	0.2375	18.526903185102665	0.23101772327354372	537	127.5375	124.05651739789297	0.042289705752262464	0.03885007	FGA	2027-04-01	0.031725038	0.04568373	0.03431096	0.04351978	0.036328673	0.041259885	0.003439635752262464
north	1	2027-03-08	2027-10	13.0	2027-03-14	0.20634920634920634	13.189698729789388	0.26139746269617736	619	127.73015873015872	161.8050294089338	0.03795069157394616	0.03516841	FGA	2027-04-01	0.026628925	0.04342526	0.029601384	0.041000552	0.03197038	0.0381639	0.002782281573946166
north	1	2027-03-15	2027-11	23.0	2027-03-21	0.2911392405063291	22.959391153531392	0.29400033562679834	690	200.8860759493671	202.86023158249085	0.03230359132629333	0.03187895	FGA	2027-04-01	0.02064594	0.044549637	0.024090767	0.039272543	0.027705431	0.035475135	0.00042464132629332907
north	1	2027-03-22	2027-12	39.0	2027-03-28	0.3391304347826087	39.00499481448002	0.32889822877524305	742	251.63478260869564	244.04248575123034	0.02640358636172329	0.029309273	FGA	2027-04-01	0.011325931	0.048024382	0.01656046	0.04056611	0.022539258	0.034818888	0.0029056866382767103
