country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
south	18	2044-06-20	2044-25	8.0	2044-06-26	1.0	8.090530975298726	0.9999801729687297	59.0	59.0	58.99883020515505		0.032376766	FGA	2045-04-01	0.025931835	0.038786583	0.028057266	0.036150787	0.030075133	0.03454852	
south	18	2044-06-27	2044-26	8.0	2044-07-03	1.0	7.900720090961928	1.0	74.0	74.0	74.0		0.03250265	FGA	2045-04-01	0.026088964	0.038647987	0.028277159	0.036292695	0.03014791	0.03458023	0.00013872478196015614
south	18	2044-07-04	2044-27	25.0	2044-07-10	1.0	25.198269222083646	1.0	97.0	97.0	97.0	0.038663697899887516	0.03226018	FGA	2045-04-01	0.026148187	0.03839343	0.028062105	0.036193747	0.029955983	0.03434825	0.006403517899887516
south	18	2044-07-11	2044-28	23.0	2044-07-17	1.0	22.73951597177246	1.0	123.0	123.0	123.0	0.03392476812414775	0.031682253	FGA	2045-04-01	0.02558639	0.037963763	0.027610254	0.035941362	0.029671907	0.033890486	0.002242515124147748
south	18	2044-07-18	2044-29	18.0	2044-07-24	1.0	18.193685258633145	1.0	155.0	155.0	155.0	0.033034394506689956	0.030901909	FGA	2045-04-01	0.025021125	0.03706188	0.026845122	0.03504395	0.028781533	0.03313458	0.002132485506689954
south	18	2044-07-25	2044-30	31.0	2044-07-31	1.0	30.919071979791067	1.0	188.0	188.0	188.0	0.02757383513010035	0.029831886	FGA	2045-04-01	0.023613429	0.03559171	0.02573366	0.03388867	0.02765739	0.0317899	0.00225805086989965
south	18	2044-08-01	2044-31	31.0	2044-08-07	1.0	31.02168636971774	1.0	233.0	233.0	233.0	0.030656641533678704	0.02813983	FGA	2045-04-01	0.022257805	0.033724252	0.024144363	0.032033585	0.026050448	0.030251741	0.0025168115336787027
south	18	2044-08-08	2044-32	42.0	2044-08-14	1.0	41.99418902450651	1.0	281.0	281.0	281.0	0.026759459395435035	0.026224375	FGA	2045-04-01	0.02003776	0.031262197	0.021945333	0.029662607	0.024072766	0.028127193	0.0005350843954350336
south	18	2044-08-15	2044-33	60.0	2044-08-21	1.0	60.001556791877405	1.0	331.0	331.0	331.0	0.023394815149045352	0.02345395	FGA	2045-04-01	0.017072236	0.029094197	0.019115305	0.027255246	0.02144897	0.025581717	5.9134850954649376e-05
south	18	2044-08-22	2044-34	68.0	2044-08-28	1.0	67.99958083433035	1.0	382.0	382.0	382.0	0.020471747604216058	0.020385265	FGA	2045-04-01	0.012780237	0.026993323	0.015841912	0.024756957	0.018162727	0.022682905	8.648260421605797e-05
south	18	2044-08-29	2044-35	71.0	2044-09-04	1.0	71.00012368828988	1.0	427.0	427.0	427.0	0.015909057803149933	0.016722918	FGA	2045-04-01	0.008238792	0.024217594	0.011923457	0.021742964	0.014563441	0.019065738	0.0008138601968500671
south	18	2044-09-05	2044-36	66.0	2044-09-11	1.0	65.99992181732527	1.0	463.0	463.0	463.0	0.01156329155108704	0.012503624	FGA	2045-04-01	0.004363394	0.02049056	0.007639885	0.01759262	0.010298133	0.015027404	0.0009403324489129592
south	18	2044-09-12	2044-37	66.0	2044-09-18	1.0	66.00018784796647	1.0	493.0	493.0	493.0	0.008968874279493682	0.007986307	FGA	2045-04-01	0.00013742453	0.015195816	0.0031620027	0.012681578	0.0054620504	0.010311961	0.0009825672794936818
south	18	2044-09-19	2044-38	71.0	2044-09-25	1.0	70.99933451064162	1.0	508.0	508.0	508.0	0.004281753362256018	0.0028545856	FGA	2045-04-01	-0.00408777	0.009267036	-0.0013838289	0.007230996	0.0005708933	0.0050807	0.0014271677622560179
south	18	2044-09-26	2044-39	60.0	2044-10-02	1.0	60.002460001546105	1.0	507.0	507.0	507.0	-0.0002814919981855013	-0.002395153	FGA	2045-04-01	-0.008605015	0.003808394	-0.0063505173	0.0017636282	-0.00452137	-0.00013804436	0.002113661001814499
south	18	2044-10-03	2044-40	70.0	2044-10-09	1.0	69.99084151367568	1.0	488.0	488.0	488.0	-0.005456513962576562	-0.0075674057	FGA	2045-04-01	-0.013859844	-0.001270436	-0.011669731	-0.0030941973	-0.009807467	-0.005311966	0.0021108917374234376
south	18	2044-10-10	2044-41	64.0	2044-10-16	1.0	64.03416206491363	1.0	457.0	457.0	457.0	-0.009376002136991777	-0.012492657	FGA	2045-04-01	-0.01944213	-0.0050877924	-0.017062187	-0.0075300215	-0.015010953	-0.010039449	0.003116654863008224
south	18	2044-10-17	2044-42	54.0	2044-10-23	0.9818181818181818	53.91829677493856	0.9999480258012857	413.0	405.4909090909091	412.978534655931	-0.014469681926084554	-0.016735077	FGA	2045-04-01	-0.024558568	-0.008690735	-0.022048522	-0.011562778	-0.019524813	-0.014093876	0.0022653950739154466
south	18	2044-10-24	2044-43	52.0	2044-10-30	1.0	52.10952387327785	0.999272805522093	364.0	364.0	363.7353012100418	-0.018138458398133852	-0.02056694	FGA	2045-04-01	-0.028623402	-0.012042569	-0.02589326	-0.015238619	-0.023224115	-0.017625093	0.002428481601866147
south	18	2044-10-31	2044-44	48.0	2044-11-06	1.0	47.91829756449353	0.9984742339456323	311.0	311.0	310.52548675709164	-0.022594346809452555	-0.023546696	FGA	2045-04-01	-0.03122295	-0.015229603	-0.028643131	-0.018624116	-0.026237726	-0.020823956	0.000952349190547444
south	18	2044-11-07	2044-45	31.0	2044-11-13	1.0	31.034158958513935	0.9975446473454816	263.0	263.0	262.35424225186165	-0.024081474393848064	-0.025989294	FGA	2045-04-01	-0.033066116	-0.018379223	-0.0307209	-0.021315623	-0.028634906	-0.02340877	0.0019078196061519358
south	18	2044-11-14	2044-46	14.0	2044-11-20	1.0	13.990847204270368	0.9964763819952187	216.0	216.0	215.23889851096723	-0.02827815615510027	-0.028024197	FGA	2045-04-01	-0.03461069	-0.020499514	-0.03233757	-0.023339178	-0.03047657	-0.025320172	0.00025395915510027095
south	18	2044-11-21	2044-47	14.0	2044-11-27	1.0	14.002453969575733	0.9952617741684213	176.0	176.0	175.16607225364214	-0.029430579840966104	-0.029400826	FGA	2045-04-01	-0.03558942	-0.022121517	-0.03387656	-0.024463082	-0.031929135	-0.026852012	2.975384096610273e-05
south	18	2044-11-28	2044-48	17.0	2044-12-04	1.0	16.999337884128202	0.9938931601386671	140.0	140.0	139.1450424194134	-0.03288823549888864	-0.030385017	FGA	2045-04-01	-0.036845624	-0.022925638	-0.034849882	-0.025630666	-0.03299606	-0.027842999	0.0025032184988886402
south	18	2044-12-05	2044-49	11.0	2044-12-11	1.0	11.00018933382845	0.9923628761795339	109.0	109.0	108.1675535035692	-0.03597648764201861	-0.031049013	FGA	2045-04-01	-0.03732679	-0.023417756	-0.03541603	-0.026213503	-0.033462763	-0.02850163	0.004927474642018613
