country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
tropics	5	2030-10-07	2030-40	45.0	2030-10-13	0.9574468085106383	44.97001549225374	0.9505279158920605	319.0	305.4255319148936	303.2184051695673		-0.006376028	FGA	2031-10-01	-0.007985747	-0.0046434505	-0.007422209	-0.005171681	-0.006984353	-0.0056934357	
tropics	5	2030-10-14	2030-41	47.0	2030-10-20	0.9591836734693877	47.10142505160594	0.9630360771340045	323.0	309.81632653061223	311.0606529142835		-0.00080156326	FGA	2031-10-01	-0.0021057248	0.00058595004	-0.0016301632	0.0001946449	-0.0012323856	-0.000254035	0.004449358062912203
tropics	5	2030-10-21	2030-42	48.0	2030-10-27	1.0	47.78593631746364	0.9735689862235289	326.0	326.0	317.3834895088704	0.002874695742394882	-0.0008854866	FGA	2031-10-01	-0.002132523	0.00030590344	-0.0016512871	-3.7574908e-05	-0.0012973547	-0.0004159212	0.0037601823423948823
tropics	5	2030-10-28	2030-43	46.0	2030-11-03	1.0	46.30823630879599	0.9821055034177112	328.0	328.0	322.1306051210093	0.002120897209363878	-0.0012147427	FGA	2031-10-01	-0.002337122	-0.00018492906	-0.0019065856	-0.0004925251	-0.0015960932	-0.0008598566	0.003335639909363878
tropics	5	2030-11-04	2030-44	68.0	2030-11-10	1.0	67.69356054008406	0.9884327991597932	327.0	327.0	323.2175253252524	0.00048121147141116135	-0.0015900135	FGA	2031-10-01	-0.0025460839	-0.00073171715	-0.0021951676	-0.0009711266	-0.0019247532	-0.001283288	0.0020712249714111616
tropics	5	2030-11-11	2030-45	54.0	2030-11-17	0.9818181818181818	54.1996145928642	0.9929205290837159	329.0	323.0181818181818	326.6708540685425	0.0015182217024616307	-0.002002716	FGA	2031-10-01	-0.0028672575	-0.0011963128	-0.0025676251	-0.00145669	-0.0022826195	-0.0017160177	0.0035209377024616306
tropics	5	2030-11-18	2030-46	47.0	2030-11-24	0.9791666666666666	46.92969940508353	0.9956914162883931	325.0	318.22916666666663	323.59971029372775	-0.0013494016525722938	-0.0024204254	FGA	2031-10-01	-0.0031926394	-0.0016543746	-0.002936411	-0.0019100667	-0.0026661158	-0.0021377802	0.0010710237474277063
tropics	5	2030-11-25	2030-47	53.0	2030-12-01	0.9814814814814815	53.00025272604784	0.996789660634284	321.0	315.05555555555554	319.96948106360514	-0.0016116671934491528	-0.002831459	FGA	2031-10-01	-0.0035553097	-0.0021185514	-0.0033123493	-0.002360106	-0.0030891895	-0.002590537	0.0012197918065508474
tropics	5	2030-12-02	2030-48	50.0	2030-12-08	0.9615384615384616	50.016510017052234	0.9962590632923324	314.0	301.9230769230769	312.82534587379234	-0.0032257978818000916	-0.0032765865	FGA	2031-10-01	-0.003943491	-0.0025662181	-0.0037343025	-0.0027888776	-0.0035247803	-0.0030254126	5.078861819990833e-05
tropics	5	2030-12-09	2030-49	40.0	2030-12-15	0.9302325581395349	39.96065286592539	0.9941430719259181	306.0	284.6511627906977	304.2077800093309	-0.003990582798360747	-0.003751278	FGA	2031-10-01	-0.004370427	-0.0030333637	-0.00418067	-0.003242016	-0.003971219	-0.003471017	0.00023930479836074695
tropics	5	2030-12-16	2030-50	38.0	2030-12-22	0.95	38.090482712762295	0.990484824088808	304.0	288.8	301.1073865229976	-0.0014634268325772431	-0.0042459965	FGA	2031-10-01	-0.0048814537	-0.0034888862	-0.004648256	-0.0037139892	-0.0044835806	-0.0039379597	0.0027825696674227567
tropics	5	2030-12-23	2030-51	44.0	2030-12-29	0.9565217391304348	43.86646375672013	0.9853271888913254	295.0	282.17391304347825	290.671520722941	-0.00503901887769777	-0.0047414303	FGA	2031-10-01	-0.005436325	-0.004000556	-0.0051564216	-0.0042655948	-0.005001664	-0.0044720173	0.0002975885776977695
tropics	5	2030-12-30	2030-52	38.0	2031-01-05	0.9743589743589743	38.12398346659802	0.9787128069810672	282.0	274.7692307692308	275.997011568661	-0.007400542403938408	-0.0052769184	FGA	2031-10-01	-0.0059431554	-0.0045304056	-0.0057184696	-0.004804516	-0.0055350065	-0.0050418377	0.002123624003938408
