country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
tropics	3	2028-10-02	2028-40	15.0	2028-10-08	0.5	14.971227506172935	0.4006544213098341	186.0	93.0	74.52172236362914		-0.008774281	FGA	2029-10-01	-0.01884185	0.0022500046	-0.0148182865	-0.0015877257	-0.012121081	-0.004393816	
tropics	3	2028-10-09	2028-41	10.0	2028-10-15	0.25	10.068992956093265	0.36587319100168325	239.0	59.75	87.4436926494023		-0.0026967525	FGA	2029-10-01	-0.011857307	0.0068464405	-0.008990335	0.0037290554	-0.0059942007	0.0008016825	0.02554024041511575
tropics	3	2028-10-16	2028-42	12.0	2028-10-22	0.3333333333333333	11.901086647633399	0.3322938688017099	269.0	89.66666666666666	89.38705070765997	0.0031401073393553247	-0.0029802322	FGA	2029-10-01	-0.012286377	0.0064532124	-0.009103203	0.0035811898	-0.0059964657	0.0005569458	0.006120339539355325
tropics	3	2028-10-23	2028-43	9.0	2028-10-29	0.225	9.09263764604845	0.30006723001642055	302.0	67.95	90.62030346495901		-0.0033681393	FGA	2029-10-01	-0.012816703	0.0059413337	-0.009335709	0.0029304961	-0.0065267086	-4.172325e-06	0.005325634011328017
tropics	3	2028-10-30	2028-44	14.0	2028-11-05	0.25925925925925924	13.955927157110665	0.2673976650668883	302.0	78.29629629629629	80.75409485020026	-0.016467088137251094	-0.0037221909	FGA	2029-10-01	-0.01321286	0.005311512	-0.009749984	0.0021691322	-0.007019639	-0.0005301237	0.012744897237251094
tropics	3	2028-11-06	2028-45	13.0	2028-11-12	0.21666666666666667	12.963821392486922	0.23691147077343122	349.0	75.61666666666667	82.68210329992749	0.0033706432135670434	-0.004315138	FGA	2029-10-01	-0.013311076	0.0042674122	-0.010138417	0.0012449695	-0.0073809624	-0.0013025999	0.007685781213567043
tropics	3	2028-11-13	2028-46	11.0	2028-11-19	0.1375	11.119647637620185	0.2087409002301321	396.0	54.45	82.66139649113231	-3.578145571341602e-05	-0.0050714016	FGA	2029-10-01	-0.0136319995	0.0031171332	-0.010744953	0.0002717967	-0.007935882	-0.002431631	0.005035620144286584
tropics	3	2028-11-20	2028-47	16.0	2028-11-26	0.1839080459770115	15.837312317859553	0.1828012630701639	505.0	92.8735632183908	92.31463785043276	0.015778573646054537	-0.005919695	FGA	2029-10-01	-0.014145565	0.0019553786	-0.011347532	-0.000724939	-0.008669257	-0.0033845901	0.021698268646054536
tropics	3	2028-11-27	2028-48	7.0	2028-12-03	0.07692307692307693	7.124597121710382	0.15900786892669988	572.0	44.0	90.95250102607233		-0.006970167	FGA	2029-10-01	-0.014554751	0.0010061876	-0.011959028	-0.0016703607	-0.009563923	-0.0043280125	0.0048465505192466
tropics	3	2028-12-04	2028-49	14.0	2028-12-10	0.15384615384615385	14.002344182737746	0.1372760274329132	645.0	99.23076923076924	88.54303769422901	-0.0038355240087219705	-0.0080554485	FGA	2029-10-01	-0.015320647	-0.00050634117	-0.012635899	-0.0031290057	-0.010694623	-0.0055701733	0.004219924491278029
tropics	3	2028-12-11	2028-50	14.0	2028-12-17	0.12727272727272726	13.829782092933444	0.1175210482219769	645.0	82.09090909090908	75.8010761031751	-0.022196606611130067	-0.009339809	FGA	2029-10-01	-0.016081655	-0.002072441	-0.013832092	-0.004471781	-0.011783838	-0.0066484213	0.012856797611130068
tropics	3	2028-12-18	2028-51	3.0	2028-12-24	0.02459016393442623	3.293818032996868	0.09965824092706424	720.0	17.704918032786885	71.75393346748625		-0.010662079	FGA	2029-10-01	-0.016762245	-0.0038633444	-0.0149939535	-0.0059299953	-0.013052583	-0.00818634	0.002823534117743276
tropics	3	2028-12-25	2028-52	20.0	2028-12-31	0.15267175572519084	19.687003201057763	0.08360291518134834	788.0	120.30534351145039	65.8790971629025	-0.01220306771926324	-0.012243271	FGA	2029-10-01	-0.018055057	-0.0054766773	-0.016175032	-0.007994606	-0.014546275	-0.009907007	4.02032807367593e-05
tropics	3	2029-01-01	2029-00	11.0	2029-01-07	0.09166666666666666	11.240820445383745	0.06927038061800227	857.0	78.55833333333332	59.36471618962794	-0.014874450658819935	-0.013843536	FGA	2029-10-01	-0.019538546	-0.007695435	-0.017645359	-0.009748936	-0.016076207	-0.01182127	0.0010309146588199352
tropics	3	2029-01-08	2029-01	9.0	2029-01-14	0.05732484076433121	8.860026819672964	0.056575946870199276	978.0	56.06369426751593	55.33127603905489		-0.015733242	FGA	2029-10-01	-0.021282041	-0.009532355	-0.019116689	-0.011654904	-0.017796516	-0.013467431	0.005681566663310763
tropics	4	2028-10-02	2028-40	14.0	2028-10-08	0.4666666666666667	14.021435307154041	0.5761393395890458	186.0	86.8	107.16191716356252		0.015200853	FGA	2029-10-01	0.005559969	0.0254547	0.008663511	0.021746537	0.011376023	0.018921375	
tropics	4	2028-10-09	2028-41	29.0	2028-10-15	0.725	28.956121839145496	0.6128422121146839	239.0	173.275	146.46928869540946		0.018774748	FGA	2029-10-01	0.00996604	0.027893491	0.012671376	0.025415516	0.015791655	0.022437572	0.025864514546009916
tropics	4	2028-10-16	2028-42	22.0	2028-10-22	0.6111111111111112	22.04450095430791	0.6482815826312153	269.0	164.3888888888889	174.3877457277969	0.024923638668767394	0.018530607	FGA	2029-10-01	0.009766973	0.027789533	0.012059212	0.025286961	0.015524507	0.022396207	0.006393031668767393
tropics	4	2028-10-23	2028-43	30.0	2028-10-29	0.75	29.988787684114563	0.6822982200731198	302.0	226.5	206.0540624620822	0.023836761401555075	0.018200636	FGA	2029-10-01	0.008794248	0.027352633	0.012210989	0.02453246	0.015226841	0.021638751	0.005636125401555076
