country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
south	21	2047-07-29	2047-30	7.0	2047-08-04	0.2413793103448276	7.122793847398735	0.27305480387972064	189	45.62068965517241	51.6073579332672		0.035140753	FGA	2048-04-01	0.032576464	0.037572306	0.03356135	0.036701728	0.034282327	0.035931885	
south	21	2047-08-05	2047-31	12.0	2047-08-11	0.32432432432432434	11.827858892550722	0.27682858961431944	241	78.16216216216216	66.71569009705098		0.032058477	FGA	2048-04-01	0.029649317	0.034457576	0.030608082	0.03359785	0.031208158	0.032815337	0.004623794595656955
south	21	2047-08-12	2047-32	11.0	2047-08-18	0.24444444444444444	11.222435657355469	0.27552000114272535	302	73.82222222222222	83.20704034510305	0.031555972097476924	0.028336763	FGA	2048-04-01	0.026046908	0.030451179	0.02696743	0.02972598	0.027498841	0.029065013	0.003219209097476923
south	21	2047-08-19	2047-33	20.0	2047-08-25	0.3125	19.753411529976077	0.2698245525090568	373	116.5625	100.64455808587819	0.0271804455919012	0.024032354	FGA	2048-04-01	0.021704996	0.026015902	0.022583771	0.025391959	0.023192406	0.024806142	0.0031480915919012004
south	21	2047-08-26	2047-34	8.0	2047-09-01	0.14814814814814814	8.21408342764361	0.26060377122826534	439	65.03703703703704	114.40505556920849		0.019289494	FGA	2048-04-01	0.017085696	0.0213735	0.017799806	0.020674706	0.0184865	0.02002871	0.0009823244164479002
south	21	2047-09-02	2047-35	18.0	2047-09-08	0.26865671641791045	17.871468566611064	0.2487623990707766	511	137.28358208955223	127.11758592516685	0.01505246593155553	0.014260292	FGA	2048-04-01	0.011991585	0.016517222	0.012685204	0.0156837	0.013515353	0.015074611	0.0007921739315555291
south	21	2047-09-09	2047-36	21.0	2047-09-15	0.21212121212121213	21.034416467843197	0.2351549798317612	571	121.12121212121212	134.27349348393565	0.007823740652581053	0.009159088	FGA	2048-04-01	0.0069237826	0.011311829	0.0076768873	0.010570097	0.008390546	0.009998798	0.0013353473474189467
south	21	2047-09-16	2047-37	15.0	2047-09-22	0.22058823529411764	15.026045621640497	0.22052907345678172	616	135.88235294117646	135.84590924937754	0.001663215294496645	0.0040237904	FGA	2048-04-01	0.0018201709	0.0061793816	0.0026097298	0.0054352283	0.003260374	0.0047796965	0.0023605751055033554
south	21	2047-09-23	2047-38	15.0	2047-09-29	0.21739130434782608	14.949382669098535	0.20550149291594758	647	140.65217391304347	132.9594659166181	-0.00306812984739478	-0.0010464191	FGA	2048-04-01	-0.0032630323	0.0012112758	-0.0025674342	0.00033392844	-0.001786828	-0.00031876564	0.00202171074739478
south	21	2047-09-30	2047-39	15.0	2047-10-06	0.14705882352941177	15.0626037878046	0.1905588677760076	659	96.91176470588236	125.57829386438901	-0.008159270668346683	-0.006038904	FGA	2048-04-01	-0.008368564	-0.0036466462	-0.007533121	-0.0045539383	-0.006774664	-0.005215764	0.002120366668346683
south	21	2047-10-07	2047-40	16.0	2047-10-13	0.20253164556962025	15.924743747906092	0.17607335168667934	640	129.62025316455697	112.68694507947478	-0.015473691859450054	-0.010884047	FGA	2048-04-01	-0.01319617	-0.008245825	-0.012374973	-0.009050322	-0.011665106	-0.010030031	0.004589644859450053
south	21	2047-10-14	2047-41	12.0	2047-10-20	0.1411764705882353	12.087243456113763	0.16238168893856583	597	84.28235294117647	96.9418682963238	-0.02150029622746657	-0.015470266	FGA	2048-04-01	-0.017959679	-0.012837409	-0.01705432	-0.013590384	-0.01628375	-0.01451087	0.006030030227466569
