country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
north	27	2052-04-01	2052-13	129.0	2052-04-07	0.9847328244274809	129.009241442375	0.9822980247549933	922	907.9236641221373	905.6787788241038		0.073978186	FGA	2053-04-01	0.07341249	0.07458162	0.073612355	0.07435064	0.073789835	0.0741663	
north	27	2052-04-08	2052-14	106.0	2052-04-14	0.9906542056074766	105.95705887013943	0.9712607601612941	785	777.6635514018692	762.4396967266159		-0.042996407	FGA	2053-04-01	-0.051563237	-0.03414968	-0.048469353	-0.037436627	-0.045728207	-0.040180802	0.01840193909678103
north	27	2052-04-15	2052-15	87.0	2052-04-21	1.0	87.07265062507722	0.938447963560831	644	644.0	604.3604885331752	-0.03319322341066146	-0.036819696	FGA	2053-04-01	-0.045447696	-0.029080553	-0.042419195	-0.031567957	-0.039682627	-0.03411448	0.003626472589338542
north	27	2052-04-22	2052-16	82.0	2052-04-28	0.9647058823529412	81.96750458156484	0.932829786865644	513	494.8941176470588	478.54168066207535	-0.033346791599724056	-0.036827326	FGA	2053-04-01	-0.045458425	-0.029414713	-0.042672776	-0.03169742	-0.039735794	-0.034172177	0.0034805344002759447
north	27	2052-04-29	2052-17	67.0	2052-05-05	0.9571428571428572	66.92555328021743	0.9469105170230308	395	378.0714285714286	374.02965422409716	-0.03520117576866699	-0.0368886	FGA	2053-04-01	-0.04507191	-0.02983156	-0.042283393	-0.03222795	-0.03966403	-0.03438008	0.0016874242313330082
north	27	2052-05-06	2052-18	42.0	2052-05-12	1.0	42.16891998168859	0.9729062016851524	303	303.0	294.7905791106012	-0.0340099829599965	-0.03703308	FGA	2053-04-01	-0.044868458	-0.030428931	-0.041872405	-0.032364324	-0.03957653	-0.03461051	0.003023097040003503
north	27	2052-05-13	2052-19	29.0	2052-05-19	1.0	28.789327909014254	0.9900148302700335	223	223.0	220.77330715021745	-0.041304112479343784	-0.03682518	FGA	2053-04-01	-0.044431247	-0.030622872	-0.04133115	-0.03236251	-0.03937292	-0.034630895	0.004478932479343785
north	27	2052-05-20	2052-20	18.0	2052-05-26	0.9	18.225131389833596	0.9913982422202033	163	146.70000000000002	161.59791348189316	-0.04457502588335238	-0.03658104	FGA	2053-04-01	-0.04385948	-0.030317351	-0.04085145	-0.032554343	-0.039021015	-0.03452611	0.00799398588335238
north	27	2052-05-27	2052-21	16.0	2052-06-02	1.0	15.763788549959457	0.9925570787004623	121	121.0	120.09940652275594	-0.04239877811910363	-0.03620696	FGA	2053-04-01	-0.04283415	-0.030096548	-0.040314008	-0.032232523	-0.038578868	-0.03410411	0.0061918181191036245
north	27	2052-06-03	2052-22	10.0	2052-06-09	1.0	10.238358586820837	0.9934903201103515	87	87.0	86.43365784960058	-0.04699180416452796	-0.035583258	FGA	2053-04-01	-0.041695632	-0.029308628	-0.039805554	-0.03179536	-0.037825227	-0.03358531	0.01140854616452796
