country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	r_lower_95	r_upper_95	r_lower_80	r_upper_80	r_lower_50	r_upper_50	abs_error
south	12	2037-05-18	2037-20	10.0	2037-05-24	0.5555555555555556	10.094511840069547	0.5009977747393417	102	56.66666666666667	51.10177302341285		0.038911343	FGA	2038-04-01	0.029731203	0.047580328	0.032785654	0.044215865	0.035682082	0.04194522	
south	12	2037-05-25	2037-21	16.0	2037-05-31	0.5161290322580645	15.879780935107773	0.44615365708542193	143	73.80645161290322	63.79997296321534		0.03699279	FGA	2038-04-01	0.029151248	0.045644574	0.031403683	0.042653706	0.03425145	0.040126204	0.005287993880356313
south	12	2037-06-01	2037-22	12.0	2037-06-07	0.27906976744186046	12.144624482368448	0.3984386061995745	207	57.76744186046511	82.47679148331193	0.03668059597623622	0.034932137	FGA	2038-04-01	0.026473476	0.04321295	0.030027915	0.040862132	0.03240955	0.038069725	0.0017484589762362182
south	12	2037-06-08	2037-23	17.0	2037-06-14	0.34	16.820859220541454	0.35661802112010865	308	104.72000000000001	109.83835050499347	0.04092754366918224	0.032789946	FGA	2038-04-01	0.024963582	0.041259285	0.027902078	0.0385756	0.03017056	0.035755515	0.00813759766918224
south	12	2037-06-15	2037-24	20.0	2037-06-21	0.22727272727272727	20.218142652504447	0.31973273726292356	461	104.77272727272727	147.39679187820775	0.04201692438426389	0.030306578	FGA	2038-04-01	0.022531737	0.039522704	0.025079202	0.03620138	0.02770555	0.033102274	0.011710346384263888
south	12	2037-06-22	2037-25	42.0	2037-06-28	0.3684210526315789	41.7683041683985	0.2870269376531887	694	255.68421052631578	199.19669473131296	0.043023505359166894	0.02728343	FGA	2038-04-01	0.019609522	0.036095634	0.02270918	0.032936096	0.02481985	0.030271888	0.015740075359166893
south	12	2037-06-29	2037-26	38.0	2037-07-05	0.23170731707317074	38.190906017750464	0.25787638468469765	1036	240.0487804878049	267.15993453334676	0.04193639035889239	0.023716211	FGA	2038-04-01	0.016399313	0.031870104	0.018839264	0.02899084	0.021493912	0.026590347	0.01822017935889239
south	12	2037-07-06	2037-27	56.0	2037-07-12	0.2204724409448819	55.901107446071975	0.23170492604679513	1521	335.33858267716533	352.4231925171754	0.03956931716156894	0.019353867	FGA	2038-04-01	0.011327052	0.027481211	0.013909817	0.024314594	0.016542912	0.021833777	0.020215450161568938
south	12	2037-07-13	2037-28	66.0	2037-07-19	0.18181818181818182	65.99310842199338	0.20804408398991261	2163	393.2727272727273	449.999353670181	0.03491620593329614	0.013489723	FGA	2038-04-01	0.004835248	0.022473566	0.006884146	0.01889186	0.010378122	0.01614976	0.02142648293329614
south	12	2037-07-20	2037-29	71.0	2037-07-26	0.14609053497942387	71.07845633475779	0.18652784918065293	2897	423.224279835391	540.3711790763515	0.026144303659106378	0.0057959557	FGA	2038-04-01	-0.0040682075	0.015388563	-0.0014816761	0.011719942	0.0023310184	0.008847833	0.020348347959106377
south	12	2037-07-27	2037-30	92.0	2037-08-02	0.1597222222222222	91.91234878356927	0.16687042110412548	3628	579.4722222222222	605.4058877657673	0.016234692837993187	-0.0039684772	FGA	2038-04-01	-0.014562869	0.0059442893	-0.011443853	0.0021885843	-0.0076686144	-0.00074243546	0.020203170037993188
south	12	2037-08-03	2037-31	93.0	2037-08-09	0.14241960183767227	93.04080051377167	0.14855097647605173	4164	593.0352220520673	618.5662660462793	0.0030721720097483135	-0.016094208	FGA	2038-04-01	-0.026458753	-0.0062704543	-0.022676611	-0.009521198	-0.019349694	-0.012430072	0.019166380009748313
south	12	2037-08-10	2037-32	87.0	2037-08-16	0.13102409638554216	87.03294366474952	0.1316893748304646	4348	569.6927710843373	572.5854017628601	-0.011034632619246056	-0.02951932	FGA	2038-04-01	-0.039138544	-0.020433879	-0.035223484	-0.023367453	-0.03240156	-0.026184678	0.018484687380753945
south	12	2037-08-17	2037-33	72.0	2037-08-23	0.1234991423670669	71.90247974575948	0.1163059467293221	4129	509.92795883361924	480.22725404537096	-0.025128922842632635	-0.04328251	FGA	2038-04-01	-0.052566517	-0.034294374	-0.048868846	-0.037333157	-0.045772552	-0.040126204	0.018153587157367368
south	12	2037-08-24	2037-34	41.0	2037-08-30	0.08577405857740586	41.12147334229392	0.10229743312854235	3599	308.7008368200837	368.16846182962394	-0.037959832522508306	-0.056476593	FGA	2038-04-01	-0.06523701	-0.04777435	-0.062183857	-0.05063591	-0.0592041	-0.053611517	0.018516760477491692
south	12	2037-08-31	2037-35	34.0	2037-09-06	0.096045197740113	33.89971331171542	0.08958494571467605	2919	280.35593220338984	261.4984565411394	-0.04887317556755048	-0.06835508	FGA	2038-04-01	-0.0780411	-0.058766853	-0.07439685	-0.06216426	-0.07158637	-0.065330625	0.019481904432449522
south	12	2037-09-07	2037-36	24.0	2037-09-13	0.07741935483870968	24.06375904311899	0.07810770104258076	2239	173.34193548387097	174.88314263433833	-0.05747291237992919	-0.07785416	FGA	2038-04-01	-0.08828079	-0.067665465	-0.08433895	-0.07150121	-0.081558466	-0.074614525	0.020381247620070812
south	12	2037-09-14	2037-37	13.0	2037-09-20	0.07344632768361582	12.9567960103898	0.06781692748869962	1642	120.59887005649718	111.35539493644478	-0.06448445024429576	-0.084664345	FGA	2038-04-01	-0.0943696	-0.0739127	-0.09154768	-0.07801613	-0.08844894	-0.08136618	0.02017989475570424
south	12	2037-09-21	2037-38	6.0	2037-09-27	0.0425531914893617	6.041045479854734	0.0586977298913938	1164	49.53191489361702	68.32415759358238		-0.089039564	FGA	2038-04-01	-0.098820046	-0.078072	-0.09606254	-0.082645364	-0.0926522	-0.08579379	0.01925907250658554
south	13	2037-05-25	2037-21	15.0	2037-05-31	0.4838709677419355	15.051347914410185	0.5335971935953678	143	69.19354838709678	76.3043986841376		0.057003736	FGA	2038-04-01	0.04902334	0.06540393	0.051410057	0.062401723	0.05411148	0.060144663	
south	13	2037-06-01	2037-22	31.0	2037-06-07	0.7209302325581395	30.923242347964894	0.5813769291706572	207	149.23255813953486	120.34502433832604		0.05492115	FGA	2038-04-01	0.046964873	0.06322913	0.04975023	0.060635135	0.052363396	0.05803311	0.010169169089328578
south	13	2037-06-08	2037-23	33.0	2037-06-14	0.66	33.09879857660693	0.6240913339734473	308	203.28	192.22013086382177	0.0668969157265097	0.052715063	FGA	2038-04-01	0.044880617	0.06181493	0.047427274	0.058733318	0.050052643	0.05593455	0.014181852726509701
south	13	2037-06-15	2037-24	68.0	2037-06-21	0.7727272727272727	67.8961639347897	0.662543390985507	461	356.2272727272727	305.4325032443187	0.06615536933715507	0.050412416	FGA	2038-04-01	0.042476226	0.05886779	0.044801615	0.0559299	0.04757619	0.05341053	0.01574295333715507
south	13	2037-06-22	2037-25	72.0	2037-06-28	0.631578947368421	72.08475729546609	0.6973556554934229	694	438.31578947368416	483.9648249124355	0.06575477324536484	0.04739046	FGA	2038-04-01	0.039718244	0.05564567	0.04234643	0.052803565	0.04473412	0.050276518	0.01836431324536484
south	13	2037-06-29	2037-26	125.0	2037-07-05	0.7621951219512195	124.953387357393	0.7290350796181124	1036	789.6341463414634	755.2803424843645	0.06358239522897145	0.04370618	FGA	2038-04-01	0.036470212	0.051452436	0.039029457	0.04881997	0.041070938	0.046506047	0.019876215228971456
south	13	2037-07-06	2037-27	198.0	2037-07-12	0.7795275590551181	198.00100205340098	0.7580516398596451	1521	1185.6614173228345	1152.9965442265202	0.060432932597896026	0.039256573	FGA	2038-04-01	0.031322576	0.04695632	0.034138154	0.04438257	0.03651285	0.041933298	0.021176359597896023
south	13	2037-07-13	2037-28	296.0	2037-07-19	0.8154269972451791	296.0394143653386	0.7847666059905463	2163	1763.7685950413224	1697.4501687575516	0.05525185432476766	0.033305407	FGA	2038-04-01	0.02444085	0.041889694	0.027045345	0.03871655	0.030281782	0.035989523	0.021946447324767658
south	13	2037-07-20	2037-29	413.0	2037-07-26	0.8497942386831275	412.94136397577387	0.8094309800747937	2897	2461.8539094650205	2344.9215492766775	0.046160674645460045	0.025535583	FGA	2038-04-01	0.016060233	0.035069067	0.018486166	0.031599425	0.022078514	0.028538227	0.020625091645460045
south	13	2037-07-27	2037-30	483.0	2037-08-02	0.8385416666666666	483.0417964850328	0.8322035878707984	3628	3042.2291666666665	3019.2346167952564	0.03610734489232037	0.0157938	FGA	2038-04-01	0.0054899813	0.02564605	0.008430004	0.022091005	0.01194334	0.018990755	0.02031354489232037
south	13	2037-08-03	2037-31	556.0	2037-08-09	0.8514548238897397	556.0106385969242	0.8514490235239482	4164	3545.457886676876	3545.4337339537205	0.022951020326417444	0.003722906	FGA	2038-04-01	-0.0068433997	0.013374333	-0.0028465271	0.009620664	0.0001373291	0.006915331	0.019228114326417446
south	13	2037-08-10	2037-32	574.0	2037-08-16	0.8644578313253012	573.9201000705309	0.8683106251695354	4348	3758.6626506024095	3775.4145982371397	0.008978528659204852	-0.009721279	FGA	2038-04-01	-0.019629907	-0.00069534185	-0.015527534	-0.003889847	-0.012835741	-0.006843567	0.01869980765920485
south	13	2037-08-17	2037-33	503.0	2037-08-23	0.8627787307032591	503.1481511572374	0.8836940532706778	4129	3562.4133790737565	3648.772745954629	-0.004874189563992358	-0.023633957	FGA	2038-04-01	-0.032519232	-0.01471939	-0.029213523	-0.018328764	-0.02649331	-0.020727634	0.018759767436007643
south	13	2037-08-24	2037-34	431.0	2037-08-30	0.9016736401673641	430.78820228670656	0.8977025668714577	3599	3245.1234309623433	3230.831538170376	-0.01737876154428797	-0.036990166	FGA	2038-04-01	-0.045422245	-0.028487038	-0.04256797	-0.031366017	-0.039693117	-0.034302473	0.01961140445571203
south	13	2037-08-31	2037-35	318.0	2037-09-06	0.8983050847457628	318.26421562329455	0.910415054285324	2919	2622.1525423728817	2657.501543458861	-0.027907590604668946	-0.04871273	FGA	2038-04-01	-0.05872185	-0.03987503	-0.05526452	-0.043019343	-0.052414417	-0.046018243	0.020805139395331056
south	13	2037-09-07	2037-36	283.0	2037-09-13	0.9129032258064517	282.71790531566137	0.9218922989574192	2239	2043.9903225806454	2064.1168573656614	-0.036097707009997544	-0.058525085	FGA	2038-04-01	-0.06902253	-0.049118802	-0.064972445	-0.05263658	-0.062423825	-0.05538106	0.022427377990002453
south	13	2037-09-14	2037-37	157.0	2037-09-20	0.8870056497175142	157.24806155541046	0.9321830725113004	1642	1456.4632768361582	1530.6446050635552	-0.042716215111473436	-0.06560707	FGA	2038-04-01	-0.075430915	-0.055729326	-0.07231955	-0.05915775	-0.06931627	-0.062088728	0.022890854888526567
south	13	2037-09-21	2037-38	133.0	2037-09-27	0.9432624113475178	132.82198672263362	0.9413022701086061	1164	1097.9574468085107	1095.6758424064176	-0.04775965380368774	-0.06995702	FGA	2038-04-01	-0.07933601	-0.059530497	-0.07674398	-0.06339379	-0.0733397	-0.06651449	0.022197366196312254
south	13	2037-09-28	2037-39	98.0	2037-10-04	0.8990825688073395	98.11154715582282	0.9477576423603593	797	716.5688073394496	755.3628409612064	-0.05313263452475755	-0.07210827	FGA	2038-04-01	-0.08161875	-0.06187848	-0.0785111	-0.06549998	-0.07539332	-0.068593144	0.018975635475242454
south	13	2037-10-05	2037-40	67.0	2037-10-11	0.9305555555555556	66.92347189697549	0.9484258954098775	531	494.125	503.614150462645	-0.05791254535276824	-0.072366	FGA	2038-04-01	-0.081673004	-0.062143467	-0.07864223	-0.06555691	-0.07569039	-0.06911218	0.014453454647231759
south	13	2037-10-12	2037-41	39.0	2037-10-18	0.9069767441860465	39.0709531135374	0.9461657057718069	352	319.25581395348837	333.050328431676	-0.05907382648553572	-0.07093406	FGA	2038-04-01	-0.08002883	-0.061115548	-0.07678308	-0.0646102	-0.07436001	-0.0676862	0.011860233514464275
south	13	2037-10-19	2037-42	32.0	2037-10-25	0.9142857142857143	31.924433436806424	0.9408487699979959	224	204.79999999999998	210.7501244795511	-0.0653743467799787	-0.068413496	FGA	2038-04-01	-0.07609988	-0.059601746	-0.07392211	-0.06245756	-0.07150972	-0.065172195	0.0030391492200212977
south	13	2037-10-26	2037-43	7.0	2037-11-01	0.875	7.073923498841531	0.932255194164398	143	125.125	133.31249276550892		-0.06489873	FGA	2038-04-01	-0.072276734	-0.057226013	-0.07020967	-0.05956204	-0.067600906	-0.061867595	0.0005265907953838078
south	13	2037-11-02	2037-44	13.0	2037-11-08	0.8666666666666667	12.938001388463114	0.920099981132655	90	78.0	82.80899830193896	-0.06802274447624537	-0.060515046	FGA	2038-04-01	-0.068948574	-0.052091513	-0.065886065	-0.05504339	-0.06355411	-0.057494283	0.00750769847624537
south	13	2037-11-09	2037-45	7.0	2037-11-15	1.0	7.045996748813041	0.9044116951367303	57	57.0	51.551466622793626		-0.055875182	FGA	2038-04-01	-0.06607818	-0.045793153	-0.062432338	-0.048856333	-0.059188485	-0.051865578	0.011832828011680667
