date	country	cases
2035-10-02	north	0
2035-10-02	south	0
2035-10-02	tropics	55
2035-10-09	north	0
2035-10-09	south	0
2035-10-09	tropics	57
2035-10-16	north	0
2035-10-16	south	0
2035-10-16	tropics	61
2035-10-23	north	0
2035-10-23	south	0
2035-10-23	tropics	63
2035-10-30	north	0
2035-10-30	south	0
2035-10-30	tropics	66
2035-11-06	north	0
2035-11-06	south	0
2035-11-06	tropics	68
2035-11-13	north	0
2035-11-13	south	0
2035-11-13	tropics	73
2035-11-20	north	0
2035-11-20	south	0
2035-11-20	tropics	76
2035-11-27	north	0
2035-11-27	south	0
2035-11-27	tropics	81
2035-12-04	north	0
2035-12-04	south	0
2035-12-04	tropics	86
2035-12-11	north	0
2035-12-11	south	0
2035-12-11	tropics	90
2035-12-18	north	0
2035-12-18	south	0
2035-12-18	tropics	95
2035-12-25	north	0
2035-12-25	south	0
2035-12-25	tropics	102
2036-01-01	north	0
2036-01-01	south	0
2036-01-01	tropics	109
2036-01-08	north	0
2036-01-08	south	0
2036-01-08	tropics	117
2036-01-15	north	1
2036-01-15	south	0
2036-01-15	tropics	126
2036-01-22	north	1
2036-01-22	south	0
2036-01-22	tropics	137
2036-01-29	north	1
2036-01-29	south	0
2036-01-29	tropics	149
2036-02-05	north	1
2036-02-05	south	0
2036-02-05	tropics	160
2036-02-12	north	1
2036-02-12	south	0
2036-02-12	tropics	173
2036-02-19	north	1
2036-02-19	south	0
2036-02-19	tropics	188
2036-02-26	north	1
2036-02-26	south	0
2036-02-26	tropics	204
2036-03-04	north	1
2036-03-04	south	0
2036-03-04	tropics	225
2036-03-11	north	1
2036-03-11	south	0
2036-03-11	tropics	243
2036-03-18	north	1
2036-03-18	south	0
2036-03-18	tropics	264
2036-03-25	north	1
2036-03-25	south	1
2036-03-25	tropics	288
2036-04-01	north	1
2036-04-01	south	1
2036-04-01	tropics	316
2036-04-08	north	2
2036-04-08	south	1
2036-04-08	tropics	346
2036-04-15	north	2
2036-04-15	south	2
2036-04-15	tropics	375
2036-04-22	north	2
2036-04-22	south	2
2036-04-22	tropics	411
2036-04-29	north	2
2036-04-29	south	3
2036-04-29	tropics	441
2036-05-06	north	2
2036-05-06	south	4
2036-05-06	tropics	473
2036-05-13	north	2
2036-05-13	south	5
2036-05-13	tropics	503
2036-05-21	north	2
2036-05-21	south	7
2036-05-21	tropics	527
2036-05-27	north	2
2036-05-27	south	9
2036-05-27	tropics	551
2036-06-03	north	2
2036-06-03	south	12
2036-06-03	tropics	570
2036-06-10	north	1
2036-06-10	south	17
2036-06-10	tropics	586
2036-06-17	north	2
2036-06-17	south	21
2036-06-17	tropics	598
2036-06-24	north	2
2036-06-24	south	26
2036-06-24	tropics	607
2036-07-02	north	2
2036-07-02	south	33
2036-07-02	tropics	612
2036-07-08	north	2
2036-07-08	south	40
2036-07-08	tropics	612
2036-07-15	north	2
2036-07-15	south	50
2036-07-15	tropics	600
2036-07-22	north	2
2036-07-22	south	60
2036-07-22	tropics	580
2036-07-29	north	2
2036-07-29	south	73
2036-07-29	tropics	561
2036-08-06	north	2
2036-08-06	south	88
2036-08-06	tropics	540
2036-08-13	north	2
2036-08-13	south	105
2036-08-13	tropics	520
2036-08-19	north	2
2036-08-19	south	121
2036-08-19	tropics	495
2036-08-26	north	3
2036-08-26	south	137
2036-08-26	tropics	459
2036-09-02	north	3
2036-09-02	south	151
2036-09-02	tropics	430
2036-09-09	north	3
2036-09-09	south	163
2036-09-09	tropics	402
2036-09-17	north	3
2036-09-17	south	171
2036-09-17	tropics	373
2036-09-24	north	3
2036-09-24	south	176
2036-09-24	tropics	343
2036-09-30	north	3
2036-09-30	south	177
2036-09-30	tropics	316
