date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2039-04-03	north	0	0.9427426	0.96157485	0.9262827	0.9548318	0.9313019	0.9490363	0.9369052	FGA
2039-04-04	north	0	0.9419184	0.9601012	0.9261109	0.95338523	0.9316186	0.9481592	0.9363614	FGA
2039-04-05	north	0	0.9410417	0.9584013	0.9262134	0.9523691	0.93142384	0.9472226	0.93551934	FGA
2039-04-06	north	0	0.940254	0.95683527	0.92600876	0.9511208	0.9313415	0.94634837	0.93481225	FGA
2039-04-07	north	0	0.93976116	0.9554914	0.92569363	0.95017564	0.9307358	0.9453604	0.9343881	FGA
2039-04-08	north	0	0.93883145	0.9543511	0.9248601	0.9490195	0.93014276	0.9442892	0.93389523	FGA
2039-04-09	north	0	0.9380373	0.9527228	0.9244319	0.9479623	0.9291608	0.9432103	0.93321633	FGA
2039-04-10	north	0	0.93728554	0.95140797	0.9239439	0.94679177	0.9285636	0.94213873	0.9326109	FGA
2039-04-11	north	0	0.93644965	0.95008415	0.92350626	0.9457719	0.9278346	0.94112515	0.9318794	FGA
2039-04-12	north	0	0.93549657	0.94894904	0.92292255	0.9448303	0.92727125	0.9401442	0.9310359	FGA
2039-04-13	north	0	0.93450713	0.9477526	0.9224919	0.9438283	0.92643785	0.93912655	0.93029284	FGA
2039-04-14	north	0	0.93344676	0.9464221	0.92195034	0.9427986	0.9255852	0.9379283	0.92961216	FGA
2039-04-15	north	0	0.93244195	0.94523484	0.9211129	0.9417166	0.9247512	0.9368542	0.92881835	FGA
2039-04-16	north	0	0.9315298	0.9440857	0.92031187	0.94050777	0.9238745	0.93591416	0.927868	FGA
2039-04-17	north	0	0.93061215	0.9428687	0.91948706	0.9394486	0.92306435	0.9348104	0.9268759	FGA
2039-04-18	north	0	0.9295948	0.94161475	0.9184746	0.9382359	0.92220795	0.93372023	0.92593807	FGA
2039-04-19	north	0	0.9287251	0.9406141	0.9174558	0.93692243	0.92120785	0.9325561	0.9250413	FGA
2039-04-20	north	0	0.9276632	0.93958706	0.91643006	0.9356149	0.92031443	0.93158036	0.924155	FGA
2039-04-21	north	0	0.92667526	0.93823713	0.91548777	0.93441033	0.919504	0.93063253	0.9231717	FGA
2039-04-22	north	0	0.9256136	0.9369088	0.9145901	0.93309104	0.9185137	0.9293883	0.92217636	FGA
2039-04-23	north	0	0.924558	0.93544203	0.91355056	0.9317318	0.9175755	0.92830426	0.92116225	FGA
2039-04-24	north	0	0.9234873	0.9342634	0.912657	0.930521	0.9167041	0.9271525	0.9202412	FGA
2039-04-25	north	0	0.9224044	0.9331349	0.9116687	0.92933327	0.9157658	0.9261281	0.9192196	FGA
2039-04-26	north	0	0.92135453	0.9319843	0.9106458	0.9281105	0.9149103	0.92498964	0.9182248	FGA
2039-04-27	north	0	0.9203426	0.9308148	0.9096342	0.9268907	0.91394055	0.923879	0.9172235	FGA
2039-04-28	north	0	0.91938525	0.92961794	0.9088238	0.92586005	0.91301024	0.92272496	0.9161078	FGA
2039-04-29	north	0	0.9183419	0.92838985	0.9080655	0.92469347	0.91205686	0.92159224	0.9151412	FGA
2039-04-30	north	0	0.9173256	0.9271402	0.90725833	0.9236009	0.91110915	0.92045367	0.9142152	FGA
2039-05-01	north	0	0.9162472	0.92588824	0.9063777	0.9223939	0.9100983	0.91933215	0.913246	FGA
2039-05-02	north	0	0.9152242	0.9246423	0.905543	0.9213771	0.9091709	0.9183154	0.9122239	FGA
2039-05-03	north	0	0.9141853	0.9234122	0.9046675	0.9202725	0.9083522	0.9171613	0.9111841	FGA
2039-05-04	north	0	0.9132629	0.9221681	0.90373975	0.9191549	0.9074442	0.916117	0.91018605	FGA
2039-05-05	north	0	0.91233003	0.92109835	0.90292543	0.91811526	0.90660214	0.9150341	0.909371	FGA
2039-05-06	north	0	0.91147625	0.919998	0.902207	0.917031	0.90558773	0.9141488	0.9083502	FGA
2039-05-07	north	0	0.9105525	0.91880906	0.90145606	0.9159921	0.904644	0.9132152	0.9074304	FGA
