date	location	variant	median_freq_nowcast	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50	model
2038-04-07	south	12	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-04-08	south	12	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-04-09	south	12	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-04-10	south	12	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-04-11	south	12	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-04-12	south	12	0.99758404	0.9982384	0.99665713	0.99802923	0.99699587	0.9978409	0.9972356								FGA
2038-04-13	south	12	0.96113586	0.9713611	0.947021	0.96803725	0.9520795	0.9650725	0.9557195								FGA
2038-04-14	south	12	0.91751516	0.9384554	0.88963616	0.9315972	0.89920676	0.92543936	0.9066687								FGA
2038-04-15	south	12	0.8985989	0.92394036	0.8655963	0.9155401	0.87665856	0.9081405	0.88566494								FGA
2038-04-16	south	12	0.88174474	0.91084373	0.84447294	0.9010626	0.8567908	0.8926506	0.8669974								FGA
2038-04-17	south	12	0.8575922	0.891848	0.8146381	0.8802118	0.8286217	0.87036115	0.8404076								FGA
2038-04-18	south	12	0.8345578	0.87352186	0.7868567	0.86017543	0.8021185	0.84901124	0.8153772								FGA
2038-04-19	south	12	0.8162619	0.85861933	0.7650483	0.8440249	0.7811079	0.83181024	0.79547584								FGA
2038-04-20	south	12	0.7990735	0.84432846	0.74473035	0.8287255	0.76152194	0.8154553	0.77659154								FGA
2038-04-21	south	12	0.78147817	0.8295889	0.7243005	0.8128744	0.74179345	0.79872906	0.7574184								FGA
2038-04-22	south	12	0.7648488	0.8154828	0.7052703	0.79789907	0.72332186	0.7829393	0.73943377								FGA
2038-04-23	south	12	0.74942446	0.802366	0.68802524	0.7840057	0.7065025	0.76840895	0.72286785								FGA
2038-04-24	south	12	0.73478127	0.7897533	0.67164534	0.77068835	0.6906038	0.7546766	0.7073783								FGA
2038-04-25	south	12	0.72075665	0.77746886	0.6559091	0.75781685	0.6751227	0.7411492	0.6926569								FGA
2038-04-26	south	12	0.7085283	0.766582	0.64227915	0.7464659	0.661651	0.7291119	0.679842								FGA
2038-04-27	south	12	0.71200705	0.76921165	0.64644146	0.7493778	0.66549057	0.7321296	0.68352526								FGA
2038-04-28	south	12	0.71917903	0.77505773	0.6547921	0.75567746	0.67353773	0.7387649	0.6911171								FGA
2038-04-29	south	12	0.7164656	0.77238834	0.65197724	0.7529968	0.67066073	0.7359589	0.68825096								FGA
2038-04-30	south	12	0.7135062	0.7695306	0.64890456	0.7501139	0.6675125	0.7329527	0.6851545								FGA
2038-05-01	south	12	0.71420974	0.7698829	0.6500178	0.75049996	0.6684709	0.73358744	0.6860199								FGA
2038-05-02	south	12	0.71487343	0.77025384	0.6511719	0.750882	0.66947776	0.7342368	0.6870645								FGA
2038-05-03	south	12	0.7140726	0.769263	0.6506739	0.7499464	0.66886294	0.73344755	0.68660647								FGA
2038-05-04	south	12	0.71331203	0.76827353	0.65020615	0.74905026	0.66827345	0.73267794	0.686204								FGA
2038-05-05	south	12	0.7132088	0.76778084	0.65038365	0.7486579	0.66831803	0.732414	0.6862505								FGA
2038-05-06	south	12	0.7130617	0.7672633	0.65053475	0.7482335	0.6683768	0.73212934	0.6863928								FGA
2038-05-07	south	12	0.7127167	0.7665485	0.65043265	0.7476571	0.6682073	0.7316244	0.6862932								FGA
2038-05-08	south	12	0.7123934	0.7658469	0.6503474	0.74719274	0.66805595	0.7311324	0.6861185								FGA
