date	location	variant	median_freq_nowcast	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50	model
2038-04-04	tropics	0	0.45740318	0.49557704	0.41372663	0.48370612	0.43138054	0.47021404	0.44399112								FGA
2038-04-05	tropics	0	0.45743036	0.49559405	0.4137643	0.48372272	0.43141425	0.47023898	0.4440209								FGA
2038-04-06	tropics	0	0.45786813	0.49583086	0.4143706	0.48399282	0.43195924	0.47063828	0.44450083								FGA
2038-04-07	tropics	0	0.45846707	0.4961496	0.41523919	0.48437345	0.4326904	0.4711541	0.44518974								FGA
2038-04-08	tropics	0	0.45878354	0.496328	0.41572484	0.48456126	0.43314433	0.47143018	0.4455796								FGA
2038-04-09	tropics	0	0.45905024	0.49647814	0.41613498	0.48476207	0.43353927	0.47166204	0.4459356								FGA
2038-04-10	tropics	0	0.45941198	0.49668178	0.4166909	0.48501098	0.4340546	0.47197652	0.44641846								FGA
2038-04-11	tropics	0	0.45978546	0.49689975	0.41728273	0.4852727	0.43458775	0.47232556	0.44693533								FGA
2038-04-12	tropics	0	0.45996797	0.49702582	0.41772613	0.48544636	0.4349993	0.4725129	0.44729543								FGA
2038-04-13	tropics	0	0.45868933	0.4960627	0.4167746	0.48463124	0.43410417	0.47145873	0.44622993								FGA
2038-04-14	tropics	0	0.45740196	0.49464515	0.41549388	0.48357424	0.43313456	0.47007403	0.444934								FGA
2038-04-15	tropics	0	0.45686793	0.4941363	0.4145701	0.48257607	0.43259063	0.46940225	0.4442116								FGA
2038-04-16	tropics	0	0.4563762	0.49319825	0.4138058	0.48164544	0.43227348	0.4689817	0.44373384								FGA
2038-04-17	tropics	0	0.45566463	0.49226207	0.413235	0.4807976	0.43175682	0.4681937	0.44320756								FGA
2038-04-18	tropics	0	0.4549141	0.49170503	0.41266474	0.4804998	0.43101573	0.4678522	0.44256175								FGA
2038-04-19	tropics	0	0.45436	0.49108836	0.41224635	0.48010615	0.43029016	0.46713	0.44187346								FGA
2038-04-20	tropics	0	0.4537996	0.49051175	0.4120476	0.47972	0.4300818	0.4667274	0.4415095								FGA
2038-04-21	tropics	0	0.45338005	0.49006742	0.41167006	0.4793005	0.4298823	0.4662574	0.4411831								FGA
2038-04-22	tropics	0	0.4526985	0.48974723	0.41092062	0.47875935	0.42921323	0.46560258	0.4408566								FGA
2038-04-23	tropics	0	0.45228538	0.48937827	0.41067097	0.4784445	0.42852145	0.46490657	0.44027576								FGA
2038-04-24	tropics	0	0.45197648	0.4888946	0.4105827	0.4782244	0.42805067	0.46452427	0.43965542								FGA
2038-04-25	tropics	0	0.45166168	0.4886492	0.41050133	0.47766083	0.4275835	0.46429437	0.43911806								FGA
2038-04-26	tropics	0	0.45145002	0.48853636	0.4104984	0.4771271	0.42710042	0.464156	0.43869475								FGA
2038-04-27	tropics	0	0.45240757	0.48899806	0.41150653	0.47793263	0.42845505	0.46488655	0.4397415								FGA
2038-04-28	tropics	0	0.4536646	0.4897802	0.4127999	0.47938544	0.43020576	0.4658919	0.44153276								FGA
2038-04-29	tropics	0	0.45420858	0.49012205	0.41345894	0.47975144	0.43102062	0.46635178	0.44222376								FGA
2038-04-30	tropics	0	0.45468134	0.49040583	0.41406357	0.48012117	0.43171418	0.4668036	0.44281027								FGA
2038-05-01	tropics	0	0.4554478	0.49079907	0.41494617	0.48051125	0.43275243	0.4673558	0.4437941								FGA
2038-05-02	tropics	0	0.4563058	0.49133596	0.41592574	0.4809355	0.4338255	0.46818188	0.44458288								FGA
2038-05-03	tropics	0	0.45700026	0.49179044	0.41678393	0.48134762	0.43474784	0.46889758	0.44530416								FGA
2038-05-04	tropics	0	0.45775127	0.49211115	0.41756454	0.48173216	0.4355867	0.46964982	0.44596487								FGA
2038-05-05	tropics	0	0.45833	0.49245784	0.41838315	0.48214576	0.43647724	0.47024015	0.4466048								FGA
2038-05-06	tropics	0	0.45891887	0.4928042	0.419405	0.48255935	0.4372432	0.47086132	0.44715375								FGA
2038-05-07	tropics	0	0.4594156	0.49313906	0.42027587	0.4829577	0.4382366	0.47149917	0.44783723								FGA
2038-05-08	tropics	0	0.45991123	0.49347043	0.4213011	0.48343438	0.43898532	0.47212702	0.4484945								FGA
2038-05-09	tropics	0	0.46050388	0.4938242	0.42230734	0.48415142	0.4395305	0.4726871	0.4491749								FGA
2038-05-10	tropics	0	0.46101183	0.49419037	0.42329842	0.4848105	0.44006974	0.4731253	0.44981772								FGA
2038-05-11	tropics	0	0.4615668	0.4945505	0.4242712	0.48519608	0.440676	0.47351882	0.4506172								FGA
2038-05-12	tropics	0	0.46221647	0.49490592	0.42522818	0.4855714	0.44127747	0.47402185	0.45138684								FGA
2038-05-13	tropics	0	0.46284086	0.49529764	0.4261714	0.48594576	0.44195247	0.47456837	0.45226517								FGA
2038-05-14	tropics	0	0.46351576	0.49580714	0.4271009	0.48629355	0.44275698	0.47515225	0.45290884								FGA
2038-05-15	tropics	0	0.46410686	0.49630764	0.42801666	0.48670268	0.44339532	0.4757346	0.45358524								FGA
