date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2037-10-04	north	0	1.1438974	1.1756388	1.1117426	1.1648448	1.1237876	1.15506	1.1324666	FGA
2037-10-05	north	0	1.1527231	1.18274	1.1226912	1.1738505	1.1332031	1.1640267	1.1419162	FGA
2037-10-06	north	0	1.1621609	1.1904824	1.1330887	1.1825656	1.1426394	1.1722686	1.1511879	FGA
2037-10-07	north	0	1.1710515	1.1980171	1.1431421	1.1912156	1.1521318	1.1812246	1.1600759	FGA
2037-10-08	north	0	1.1793373	1.2060691	1.1523741	1.1993103	1.1610264	1.1892495	1.1686885	FGA
2037-10-09	north	0	1.1878377	1.2144089	1.1615802	1.2072343	1.169354	1.1976496	1.1777979	FGA
2037-10-10	north	0	1.1959758	1.22198	1.1704154	1.2152548	1.1776596	1.2062873	1.186097	FGA
2037-10-11	north	0	1.2040787	1.2301425	1.1781993	1.2228947	1.1861194	1.2141964	1.1940671	FGA
2037-10-12	north	0	1.2119703	1.238122	1.1868874	1.2305453	1.1942217	1.2218829	1.201434	FGA
2037-10-13	north	0	1.2196558	1.2459158	1.1942167	1.2378136	1.2017297	1.2293757	1.2091818	FGA
2037-10-14	north	0	1.2266197	1.2535326	1.2012603	1.2451909	1.2086673	1.2363406	1.2163498	FGA
2037-10-15	north	0	1.2335329	1.2607319	1.2084157	1.2520329	1.2159263	1.2436182	1.2237874	FGA
2037-10-16	north	0	1.2405882	1.2673382	1.2151492	1.2591219	1.2234359	1.2504379	1.2313405	FGA
2037-10-17	north	0	1.2470043	1.2740604	1.2222459	1.2656567	1.2299665	1.2573509	1.2383124	FGA
2037-10-18	north	0	1.2537597	1.2804565	1.2286642	1.2720243	1.2366179	1.2634455	1.2448074	FGA
2037-10-19	north	0	1.259951	1.2864857	1.2349412	1.2779946	1.2429343	1.269382	1.2511741	FGA
2037-10-20	north	0	1.2659268	1.2926742	1.2412013	1.2842058	1.2490026	1.2754807	1.2573776	FGA
2037-10-21	north	0	1.2717412	1.2983634	1.24681	1.2898489	1.2549489	1.2813544	1.2633176	FGA
2037-10-22	north	0	1.2770972	1.3039019	1.2527263	1.295517	1.260648	1.2869586	1.2689707	FGA
2037-10-23	north	0	1.2826854	1.3090827	1.2584739	1.3010489	1.2661543	1.2922564	1.2750571	FGA
2037-10-24	north	0	1.2880468	1.3140548	1.2636415	1.3059592	1.2713917	1.2975736	1.2804134	FGA
2037-10-25	north	0	1.2933041	1.3186356	1.2684444	1.3104761	1.2764044	1.3030163	1.2854407	FGA
2037-10-26	north	0	1.2981695	1.322683	1.2735759	1.3155719	1.2813088	1.307768	1.2908083	FGA
2037-10-27	north	0	1.3027649	1.3272713	1.278382	1.3200924	1.2862056	1.3125806	1.2955115	FGA
2037-10-28	north	0	1.3074169	1.3314283	1.2833313	1.3249913	1.2909278	1.3169482	1.3002186	FGA
2037-10-29	north	0	1.3119001	1.335638	1.2880642	1.3290547	1.2954915	1.3212556	1.3046815	FGA
2037-10-30	north	0	1.3161156	1.3393806	1.2926745	1.3330327	1.3000352	1.3251641	1.3087276	FGA
2037-10-31	north	0	1.3200245	1.3428336	1.2974741	1.3367702	1.3042185	1.3292313	1.3128891	FGA
2037-11-01	north	0	1.3240337	1.3458967	1.3015801	1.3401732	1.3084651	1.3329561	1.3170512	FGA
2037-11-02	north	0	1.327848	1.3489048	1.305426	1.3438156	1.312457	1.3366923	1.3208747	FGA
2037-11-03	north	0	1.3315439	1.352128	1.3093446	1.346976	1.3163127	1.3400838	1.3243855	FGA
2037-11-04	north	0	1.334998	1.3551743	1.3134793	1.3503755	1.3200343	1.3433063	1.3277819	FGA
2037-11-05	north	0	1.3382881	1.3582382	1.3176283	1.3536583	1.3237504	1.346327	1.331279	FGA
2037-11-06	north	0	1.341625	1.36129	1.3216109	1.3567092	1.3270859	1.3493824	1.3345187	FGA
2037-11-07	north	0	1.3447689	1.3640724	1.3248243	1.3588853	1.3305396	1.3524358	1.3378531	FGA
2037-11-08	north	0	1.3476206	1.3665671	1.3283484	1.3616254	1.3338506	1.3552442	1.3407252	FGA
2037-11-09	north	0	1.3503921	1.3691384	1.3315831	1.3642284	1.3367581	1.3576839	1.3434241	FGA
2037-11-10	north	0	1.3529184	1.3715795	1.3344568	1.3665735	1.3397293	1.3600423	1.3462825	FGA
2037-11-11	north	0	1.3552527	1.3737658	1.3373866	1.3688722	1.3425449	1.3624734	1.3489025	FGA
2037-11-12	north	0	1.3577867	1.376066	1.3400725	1.3708735	1.3450186	1.3648148	1.3513427	FGA
2037-11-13	north	0	1.3601594	1.3781936	1.3425765	1.3730043	1.3476379	1.3669013	1.3537607	FGA
2037-11-14	north	0	1.3623463	1.3802127	1.3445872	1.3750583	1.350126	1.3688629	1.3560923	FGA
2037-11-15	north	0	1.3644515	1.3821899	1.346787	1.3769218	1.3525913	1.3706405	1.3584151	FGA
