date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2038-10-03	south	0	0.98676765	1.0012683	0.9736296	0.9970148	0.9778421	0.9920306	0.9825677	FGA
2038-10-04	south	0	0.98627084	1.000202	0.9735323	0.9960116	0.97753924	0.9913392	0.9820794	FGA
2038-10-05	south	0	0.9855466	0.99920094	0.9732051	0.9950452	0.9773035	0.99075633	0.98148656	FGA
2038-10-06	south	0	0.984867	0.9983043	0.97279996	0.9940267	0.97678816	0.98990005	0.9806861	FGA
2038-10-07	south	0	0.9840646	0.99736726	0.97222614	0.9929856	0.9759467	0.98896134	0.9798422	FGA
2038-10-08	south	0	0.9831047	0.9961665	0.9715518	0.99190193	0.975263	0.9878876	0.979098	FGA
2038-10-09	south	0	0.9821961	0.99483293	0.9707854	0.9908551	0.9743516	0.9867715	0.9782444	FGA
2038-10-10	south	0	0.9810362	0.993579	0.9697319	0.9894126	0.97325015	0.9856402	0.9770583	FGA
2038-10-11	south	0	0.97981167	0.99186313	0.9686434	0.9880662	0.9722209	0.98433304	0.9759532	FGA
2038-10-12	south	0	0.97861373	0.99013096	0.96755934	0.9867	0.9708769	0.98303705	0.9748279	FGA
2038-10-13	south	0	0.977232	0.98890036	0.96623653	0.9852663	0.9695354	0.981627	0.9735617	FGA
2038-10-14	south	0	0.9758972	0.98761976	0.9650799	0.983856	0.9682356	0.98010886	0.97224057	FGA
2038-10-15	south	0	0.974386	0.9858437	0.9637739	0.98212326	0.9667239	0.9784837	0.9707618	FGA
2038-10-16	south	0	0.9726993	0.98391956	0.96236795	0.98048645	0.965379	0.9768864	0.9691704	FGA
2038-10-17	south	0	0.971067	0.9821036	0.9608846	0.97875917	0.96393466	0.9752798	0.9675839	FGA
2038-10-18	south	0	0.9694152	0.980325	0.95930105	0.9769769	0.9622501	0.9735526	0.965973	FGA
2038-10-19	south	0	0.9675824	0.9784051	0.95762336	0.9751588	0.9606718	0.9717135	0.96439433	FGA
2038-10-20	south	0	0.9658494	0.9763686	0.9559692	0.97330004	0.9591302	0.96986306	0.9626768	FGA
2038-10-21	south	0	0.96406937	0.97461784	0.9542222	0.9714103	0.95754063	0.9681599	0.96084464	FGA
2038-10-22	south	0	0.96219796	0.9728264	0.9525554	0.9695438	0.95571953	0.9662601	0.9590248	FGA
2038-10-23	south	0	0.96048445	0.9707615	0.95082825	0.9676951	0.95385766	0.9643725	0.95726085	FGA
2038-10-24	south	0	0.9587153	0.9688743	0.94915944	0.96565753	0.9521548	0.9624431	0.9554741	FGA
2038-10-25	south	0	0.9569479	0.96692026	0.94740427	0.9637286	0.9503549	0.960464	0.9536728	FGA
2038-10-26	south	0	0.95505023	0.9649837	0.9454784	0.96183914	0.94857585	0.95848525	0.9517739	FGA
2038-10-27	south	0	0.953139	0.96290934	0.94375587	0.9597401	0.9469039	0.95650995	0.9499872	FGA
2038-10-28	south	0	0.9512666	0.9608154	0.9420437	0.9577538	0.94524133	0.9545874	0.9481253	FGA
2038-10-29	south	0	0.949414	0.9585863	0.9403211	0.9557575	0.94351256	0.9526822	0.9463729	FGA
2038-10-30	south	0	0.947536	0.95658016	0.9385415	0.9537852	0.9418537	0.95076954	0.94452	FGA
2038-10-31	south	0	0.94573927	0.9545703	0.9367823	0.9518088	0.9400636	0.9488323	0.9426811	FGA
2038-11-01	south	0	0.94377494	0.95258766	0.9350509	0.94984114	0.9382792	0.9469327	0.9408164	FGA
2038-11-02	south	0	0.94196737	0.95067513	0.9333516	0.9478104	0.9364906	0.94502974	0.93899834	FGA
2038-11-03	south	0	0.9400891	0.94881123	0.9316872	0.9458319	0.9347506	0.9430746	0.9372277	FGA
2038-11-04	south	0	0.93821204	0.9469537	0.9300235	0.94399625	0.9329829	0.94122034	0.9355093	FGA
2038-11-05	south	0	0.93645084	0.94502145	0.92845243	0.94208616	0.9313341	0.93950945	0.93369937	FGA
2038-11-06	south	0	0.9347824	0.9430538	0.9269722	0.9402236	0.9297948	0.9377683	0.93200094	FGA
2038-11-07	south	0	0.9330114	0.941286	0.9254352	0.93838227	0.9281749	0.935995	0.930419	FGA
2038-11-08	south	0	0.93130267	0.939551	0.9239041	0.93666935	0.92661226	0.9342657	0.92891824	FGA
2038-11-09	south	0	0.92968225	0.937878	0.9224982	0.93501586	0.9250377	0.9326269	0.9272899	FGA
2038-11-10	south	0	0.9281144	0.9361537	0.9211701	0.9334883	0.9233897	0.930968	0.92575866	FGA
2038-11-11	south	0	0.92657286	0.93443584	0.91989696	0.9319893	0.92184186	0.92942107	0.92436767	FGA
2038-11-12	south	0	0.9250529	0.9328623	0.9185817	0.9304491	0.9204358	0.92790717	0.9230015	FGA
2038-11-13	south	0	0.92367387	0.93140405	0.91738313	0.92904747	0.9191672	0.9265037	0.92166376	FGA
2038-11-14	south	0	0.9224117	0.92997223	0.91612005	0.92779046	0.9179037	0.925218	0.92042655	FGA
2038-11-15	south	0	0.9211494	0.9285799	0.9148683	0.92648935	0.9167325	0.92395544	0.91917163	FGA
2038-11-16	south	0	0.9199642	0.9272697	0.91372234	0.9252026	0.91558623	0.9228035	0.9179767	FGA
2038-11-17	south	0	0.9188542	0.9259678	0.91270757	0.92397225	0.9144535	0.92162114	0.91682786	FGA
2038-11-18	south	0	0.9177326	0.92483425	0.91170585	0.9228527	0.9134179	0.92048454	0.91572875	FGA
2038-11-19	south	0	0.9167415	0.9237842	0.91083676	0.92169464	0.91250265	0.91945803	0.9146507	FGA
2038-11-20	south	0	0.9157839	0.92281455	0.90981805	0.9207116	0.91158	0.91840637	0.9137422	FGA
2038-11-21	south	0	0.91491723	0.9217863	0.9088591	0.9198279	0.9107438	0.91744876	0.9127593	FGA
2038-11-22	south	0	0.9140765	0.9208002	0.90800893	0.91888	0.90995777	0.9165596	0.9118315	FGA
2038-11-23	south	0	0.91322815	0.91997516	0.90728587	0.91808516	0.90920055	0.9157016	0.9110664	FGA
2038-11-24	south	0	0.91245544	0.9193008	0.9066259	0.9172415	0.9084042	0.9148962	0.91031617	FGA
2038-11-25	south	0	0.91172594	0.9185408	0.905964	0.916433	0.90770614	0.91413534	0.90963185	FGA
2038-11-26	south	0	0.9110561	0.91779536	0.90535206	0.91570854	0.9069899	0.91343606	0.90900946	FGA
2038-11-27	south	0	0.9104221	0.9170736	0.9047137	0.9150034	0.90641344	0.9127809	0.9083972	FGA
2038-11-28	south	0	0.9098762	0.9164356	0.90421385	0.9143671	0.9058539	0.91216946	0.9078217	FGA
2038-11-29	south	0	0.9093183	0.91584134	0.90384173	0.9138156	0.90535307	0.9115811	0.9072975	FGA
2038-11-30	south	0	0.9088122	0.9152856	0.90337837	0.91321254	0.9048057	0.91100025	0.90679806	FGA
2038-12-01	south	0	0.9083481	0.91479486	0.9028951	0.9127001	0.90430224	0.9104426	0.9063348	FGA
