date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2038-10-06	tropics	0	0.932058	0.9547173	0.90905523	0.94906616	0.91558367	0.94019514	0.9235412	FGA
2038-10-07	tropics	0	0.93205154	0.9544052	0.90947944	0.94878155	0.9159254	0.94059503	0.9238115	FGA
2038-10-08	tropics	0	0.932056	0.95435756	0.9097168	0.948434	0.91621494	0.94075394	0.92412645	FGA
2038-10-09	tropics	0	0.9320625	0.95468277	0.90998006	0.9483136	0.9167629	0.9408473	0.9245977	FGA
2038-10-10	tropics	0	0.9320552	0.95475197	0.90999293	0.94809467	0.9171633	0.94084185	0.9244946	FGA
2038-10-11	tropics	0	0.93193537	0.9546084	0.9099721	0.9479158	0.9174932	0.9410376	0.92461646	FGA
2038-10-12	tropics	0	0.9318888	0.9544371	0.909967	0.94774956	0.91768336	0.941039	0.92477894	FGA
2038-10-13	tropics	0	0.9317922	0.95383865	0.9099772	0.9477096	0.9175537	0.940933	0.924721	FGA
2038-10-14	tropics	0	0.9317179	0.953689	0.91000205	0.9474714	0.9175574	0.9408876	0.9246557	FGA
2038-10-15	tropics	0	0.9315455	0.95356023	0.9102031	0.94751304	0.91752356	0.940898	0.9245851	FGA
2038-10-16	tropics	0	0.9316491	0.95351326	0.9105469	0.94752634	0.91770285	0.9408499	0.9245901	FGA
2038-10-17	tropics	0	0.9317945	0.9534618	0.910643	0.9475542	0.9176245	0.9408328	0.9247133	FGA
2038-10-18	tropics	0	0.9317887	0.95340616	0.91060597	0.9475325	0.91768295	0.94069666	0.925076	FGA
2038-10-19	tropics	0	0.9318917	0.95334643	0.9105842	0.9476558	0.9179461	0.9405345	0.92528534	FGA
2038-10-20	tropics	0	0.9319532	0.95323414	0.91057724	0.94761133	0.91815084	0.94044644	0.92524993	FGA
2038-10-21	tropics	0	0.9321455	0.9531699	0.9105816	0.9474709	0.91835004	0.940525	0.9252848	FGA
2038-10-22	tropics	0	0.93221486	0.9531298	0.9108192	0.94745094	0.9185438	0.94057167	0.92526853	FGA
2038-10-23	tropics	0	0.9322686	0.9531711	0.9109736	0.9473781	0.9187323	0.9406657	0.92537093	FGA
2038-10-24	tropics	0	0.93234897	0.9529612	0.9110438	0.9473978	0.91891867	0.94067276	0.9254375	FGA
2038-10-25	tropics	0	0.9325074	0.9527627	0.9111374	0.9473895	0.91912085	0.9407181	0.9255167	FGA
2038-10-26	tropics	0	0.9325632	0.95265716	0.91123384	0.94736004	0.9193172	0.9407755	0.92556393	FGA
2038-10-27	tropics	0	0.93259835	0.952648	0.9113934	0.94732404	0.9195257	0.9407086	0.92569274	FGA
2038-10-28	tropics	0	0.9326357	0.9525309	0.9115606	0.94721717	0.9196975	0.9407287	0.9257443	FGA
2038-10-29	tropics	0	0.93275344	0.9525549	0.91173387	0.94704443	0.9198382	0.94080365	0.92580414	FGA
2038-10-30	tropics	0	0.9328175	0.9526825	0.91196465	0.94705075	0.91980845	0.94084495	0.9259761	FGA
