date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2024-12-22	south	2	1.9536488	2.3373065	1.6481385	2.2086132	1.7499042	2.1018465	1.8346369	FGA
2024-12-23	south	2	1.9737245	2.3800547	1.6361487	2.2239451	1.7503018	2.110901	1.8533474	FGA
2024-12-24	south	2	1.9808352	2.4111817	1.6033771	2.256086	1.7470312	2.1165137	1.8433163	FGA
2024-12-25	south	2	1.9860843	2.450379	1.5869012	2.281386	1.7241323	2.118869	1.8337802	FGA
2024-12-26	south	2	1.9841869	2.4677522	1.5671377	2.3046286	1.6934985	2.1274226	1.8223395	FGA
2024-12-27	south	2	1.9563861	2.4807167	1.5372877	2.308035	1.6741778	2.123101	1.8043776	FGA
2024-12-28	south	2	1.9389385	2.4776452	1.5163497	2.2864647	1.6469901	2.10178	1.780596	FGA
2024-12-29	south	2	1.9096721	2.4452186	1.4842026	2.2493675	1.6173415	2.0800214	1.7534161	FGA
2024-12-30	south	2	1.8781697	2.3846006	1.4733124	2.2116857	1.5833317	2.0426593	1.7273481	FGA
2024-12-31	south	2	1.841775	2.316772	1.4430342	2.164868	1.5517706	1.996908	1.6991428	FGA
2025-01-01	south	2	1.796207	2.240857	1.4095232	2.099627	1.5265046	1.9465461	1.6668532	FGA
2025-01-02	south	2	1.7538395	2.1720755	1.3749558	2.0235605	1.4943541	1.8905988	1.6230884	FGA
2025-01-03	south	2	1.6955466	2.1025393	1.346284	1.95624	1.4610953	1.8239633	1.5752666	FGA
2025-01-04	south	2	1.6376597	2.0211043	1.3163705	1.8738788	1.4222894	1.7539928	1.52819	FGA
2025-01-05	south	2	1.5824182	1.9194074	1.2827482	1.7970229	1.3815401	1.6846588	1.4703403	FGA
2025-01-06	south	2	1.522346	1.8198634	1.2547861	1.7259696	1.3401086	1.6105084	1.4201396	FGA
2025-01-07	south	2	1.4616535	1.736839	1.2215464	1.6378502	1.2967834	1.5465345	1.3681096	FGA
2025-01-08	south	2	1.3973477	1.6637971	1.1918628	1.5618553	1.2561195	1.4802227	1.3185081	FGA
2025-01-09	south	2	1.3367336	1.588718	1.1486137	1.4980336	1.201503	1.4236671	1.2669783	FGA
2025-01-10	south	2	1.283802	1.525351	1.1055888	1.4374518	1.1564115	1.3654829	1.2173979	FGA
2025-01-11	south	2	1.2295692	1.4689138	1.0641915	1.3809434	1.1131343	1.3106685	1.1724255	FGA
2025-01-12	south	2	1.184304	1.4099832	1.0255454	1.3265716	1.0722278	1.2598267	1.1281477	FGA
2025-01-13	south	2	1.1451504	1.3681653	0.9873473	1.2794747	1.0378406	1.2148594	1.0907173	FGA
2025-01-14	south	2	1.1080041	1.3199689	0.95693123	1.233608	1.0067024	1.1680821	1.0558822	FGA
2025-01-15	south	2	1.0752724	1.2834308	0.9323255	1.1936804	0.98035645	1.1267145	1.023921	FGA
2025-01-16	south	2	1.0462148	1.2435315	0.9069266	1.157838	0.95539415	1.0968658	0.99554545	FGA
2025-01-17	south	2	1.0198112	1.1995451	0.89331377	1.1234651	0.93508875	1.0678535	0.9705006	FGA
2025-01-18	south	2	0.9952872	1.1605182	0.8820614	1.0906326	0.91576767	1.0430346	0.95013124	FGA
2025-01-19	south	2	0.9754777	1.1271945	0.8694126	1.0622709	0.9002439	1.0202746	0.9342249	FGA
2025-01-20	south	2	0.95640147	1.0929273	0.8535517	1.0391579	0.8864361	1.0025617	0.9204732	FGA
2025-01-21	south	2	0.943853	1.0673572	0.8421102	1.023481	0.87395585	0.9859585	0.90653217	FGA
2025-01-22	south	2	0.93320084	1.0496912	0.8324075	1.0054978	0.8655894	0.9728581	0.8949932	FGA
2025-01-23	south	2	0.9261154	1.0369974	0.82273227	0.99250585	0.8552747	0.9621625	0.88715196	FGA
2025-01-24	south	2	0.918901	1.0254164	0.8178408	0.98650354	0.8502863	0.9520148	0.880025	FGA
2025-01-25	south	2	0.9134058	1.0185394	0.8134508	0.9819043	0.84504265	0.9468667	0.8742949	FGA
2025-01-26	south	2	0.9114048	1.0178503	0.8108903	0.9777997	0.84167963	0.9430101	0.8731584	FGA
2025-01-27	south	2	0.90903866	1.0169144	0.8126445	0.9787672	0.8395826	0.9422076	0.87376386	FGA
2025-01-28	south	2	0.9087299	1.0163379	0.8139327	0.979724	0.84203863	0.9439461	0.87414944	FGA
2025-01-29	south	2	0.91093594	1.0171292	0.8182671	0.9799188	0.84634876	0.9457507	0.8782936	FGA
2025-01-30	south	2	0.9138174	1.0257471	0.8226372	0.98365194	0.8496297	0.9493928	0.8840897	FGA
2025-01-31	south	2	0.9176891	1.0331708	0.82384783	0.98680234	0.85389376	0.9540843	0.88812304	FGA
2025-02-01	south	2	0.9231791	1.0399402	0.8270766	0.99142116	0.86082035	0.95959926	0.89200985	FGA
2025-02-02	south	2	0.9301729	1.0478566	0.8322628	0.9967899	0.8671557	0.9669742	0.8979357	FGA
2025-02-03	south	2	0.9374125	1.0538864	0.83710766	1.0062622	0.87296253	0.9739884	0.9047866	FGA
2025-02-04	south	2	0.9464099	1.0590403	0.84246904	1.01483	0.87680554	0.9800991	0.9120731	FGA
2025-02-05	south	2	0.953166	1.0599514	0.85130453	1.0237261	0.88659614	0.9868998	0.9199829	FGA
2025-02-06	south	2	0.9609191	1.0748438	0.8540911	1.0298122	0.8962854	0.99616313	0.92755026	FGA
2025-02-07	south	2	0.96867156	1.0790205	0.86365813	1.0375968	0.9037531	1.0031703	0.93418396	FGA
2025-02-08	south	2	0.9747829	1.0882585	0.8670138	1.044503	0.91099846	1.0090969	0.93962765	FGA
2025-02-09	south	2	0.9837919	1.0939014	0.87943566	1.0492965	0.9180038	1.0174142	0.946882	FGA
2025-02-10	south	2	0.990836	1.1036464	0.8885736	1.0563263	0.92163146	1.0239261	0.95317775	FGA
2025-02-11	south	2	0.99776864	1.115337	0.8948672	1.0662458	0.9263563	1.0325507	0.95595396	FGA
2025-02-12	south	2	1.0022411	1.12217	0.8968124	1.0748295	0.9280533	1.0374099	0.9612096	FGA
2025-02-13	south	2	1.0070531	1.1332914	0.8962423	1.0841271	0.93305	1.0439364	0.96669203	FGA
2025-02-14	south	2	1.0101688	1.1388314	0.8945527	1.0911385	0.9344323	1.0470034	0.97169256	FGA
2025-02-15	south	2	1.0121951	1.1419097	0.89467573	1.098407	0.9362117	1.0512232	0.97292095	FGA
2025-02-16	south	2	1.0129979	1.1449689	0.89380574	1.1006746	0.93428767	1.0536332	0.97338	FGA
2025-02-17	south	2	1.0120299	1.1454408	0.89577866	1.103669	0.93445605	1.0593793	0.97469735	FGA
2025-02-18	south	2	1.0124749	1.1463089	0.8980432	1.1043833	0.9363702	1.0609013	0.97336435	FGA
2025-02-19	south	2	1.0136344	1.1373876	0.90303195	1.1043667	0.9373831	1.0618563	0.9721911	FGA
2025-02-20	south	2	1.0124184	1.1314493	0.90391487	1.1047106	0.9370769	1.0574132	0.9707727	FGA
2025-02-21	south	2	1.009747	1.1304864	0.9025562	1.1017641	0.9332781	1.0559016	0.9678669	FGA
2025-02-22	south	2	1.007419	1.1313531	0.9047281	1.0976299	0.9327168	1.0516717	0.9626724	FGA
2025-02-23	south	2	1.0037569	1.1327554	0.9023138	1.0961545	0.92862207	1.0512967	0.9622138	FGA
2025-02-24	south	2	1.0001627	1.1333092	0.8989272	1.0929788	0.92882425	1.0469097	0.9592961	FGA
2025-02-25	south	2	0.99610835	1.1335862	0.892959	1.0886109	0.92471904	1.0405409	0.9557514	FGA
2025-02-26	south	2	0.99168384	1.1347682	0.8876752	1.0838867	0.9221761	1.0361127	0.9525191	FGA
2025-02-27	south	2	0.9889494	1.1330715	0.8820875	1.0781258	0.9179643	1.0328903	0.94807756	FGA
2025-02-28	south	2	0.9849928	1.129807	0.87455064	1.0763185	0.9181661	1.0273259	0.9467046	FGA
2025-03-01	south	2	0.97952664	1.1265223	0.8707861	1.0680072	0.9141164	1.0224981	0.943279	FGA
2025-03-02	south	2	0.9759382	1.1176972	0.86904955	1.0619086	0.9134621	1.0179325	0.9397591	FGA
2025-03-03	south	2	0.97265416	1.1112374	0.864703	1.0575535	0.9092232	1.0138474	0.935815	FGA
2025-03-04	south	2	0.97233224	1.1067576	0.8612336	1.050591	0.906015	1.0129846	0.932029	FGA
2025-03-05	south	2	0.9688096	1.1065812	0.85955036	1.0471377	0.89933336	1.0102787	0.9310931	FGA
2025-03-06	south	2	0.9676583	1.1032357	0.85383403	1.0452667	0.89643526	1.0053971	0.92951035	FGA
2025-03-07	south	2	0.9654203	1.107314	0.84498787	1.0465888	0.8922986	1.0033057	0.927449	FGA
2025-03-08	south	2	0.9635756	1.108592	0.8464193	1.0461223	0.8926339	1.0020252	0.9260689	FGA
2025-03-09	south	2	0.96183336	1.1020052	0.8447147	1.0460284	0.8898596	1.0029776	0.92240924	FGA
2025-03-10	south	2	0.96088874	1.1012294	0.8402347	1.0476565	0.8883883	1.0069182	0.92270684	FGA
2025-03-11	south	2	0.9617248	1.106497	0.84191364	1.0504553	0.88498795	1.0069314	0.9200901	FGA
2025-03-12	south	2	0.9634932	1.108582	0.8436731	1.0513098	0.8852163	1.0073271	0.9237036	FGA
2025-03-13	south	2	0.9653529	1.1038392	0.8445553	1.057329	0.8879434	1.0099258	0.9246087	FGA
2025-03-14	south	2	0.96787226	1.1081542	0.8380682	1.0647135	0.889118	1.012532	0.9227413	FGA
2025-03-15	south	2	0.97090024	1.1189071	0.8410939	1.0718262	0.8901006	1.0178654	0.92455995	FGA
2025-03-16	south	2	0.9707713	1.1362637	0.83905876	1.0755303	0.8878445	1.0276685	0.9256356	FGA
2025-03-17	south	2	0.97410214	1.1383314	0.83500385	1.0841603	0.8851998	1.0333344	0.9254314	FGA
2025-03-18	south	2	0.98084784	1.1508255	0.84016436	1.0988408	0.8817637	1.0419276	0.9283544	FGA
2025-03-19	south	2	0.9879769	1.1726041	0.8415977	1.1078111	0.88184637	1.0469487	0.9298596	FGA
2025-03-20	south	2	0.99229085	1.1942995	0.83873004	1.1233351	0.878159	1.0518901	0.93061465	FGA
2025-03-21	south	2	0.99362266	1.2226152	0.83173007	1.1328648	0.8790733	1.0600544	0.9325629	FGA
2025-03-22	south	2	1.0010262	1.246825	0.82288325	1.1402817	0.87886214	1.071356	0.9316618	FGA
2025-03-23	south	2	1.0089331	1.2607563	0.80943704	1.1539028	0.87218714	1.0844539	0.9359716	FGA
2025-03-24	south	2	1.0113951	1.2925224	0.8000022	1.1751906	0.87000376	1.095662	0.93588006	FGA
2025-03-25	south	2	1.016947	1.3301718	0.7960243	1.2046949	0.86022127	1.1078926	0.9389478	FGA
2025-03-26	south	2	1.0239394	1.3721685	0.7881736	1.2341646	0.85247755	1.1203574	0.9425793	FGA
2025-03-27	south	2	1.0289621	1.4240723	0.7747236	1.2595772	0.8385952	1.1366814	0.93947625	FGA
2025-03-28	south	2	1.036245	1.4814075	0.7602687	1.2963307	0.82241935	1.1564391	0.9340738	FGA
2025-03-29	south	2	1.0419141	1.5517461	0.74138767	1.3390517	0.81833047	1.1797338	0.92488027	FGA
2025-03-30	south	2	1.0457029	1.6477705	0.7048281	1.3970093	0.8076067	1.2146764	0.91163135	FGA
2024-12-22	south	22	1.5972495	2.0424051	1.1903427	1.8710117	1.3456033	1.7525876	1.4527261	FGA
2024-12-23	south	22	1.5941248	2.0848885	1.2063745	1.9025741	1.3401297	1.7784184	1.4551291	FGA
2024-12-24	south	22	1.5966673	2.133112	1.1968904	1.9427992	1.3242435	1.7900672	1.451735	FGA
2024-12-25	south	22	1.5982018	2.1697671	1.1864138	1.960554	1.3136716	1.8014456	1.4467242	FGA
2024-12-26	south	22	1.5866541	2.1825416	1.1638033	1.9707788	1.3026903	1.8070132	1.4399148	FGA
2024-12-27	south	22	1.5711977	2.1834087	1.1490268	1.966373	1.2858683	1.7965759	1.4259741	FGA
2024-12-28	south	22	1.5590059	2.1669297	1.1360139	1.9542964	1.2708049	1.780601	1.4080491	FGA
2024-12-29	south	22	1.5369091	2.1435301	1.1231841	1.9303068	1.2468055	1.74858	1.3853848	FGA
2024-12-30	south	22	1.515496	2.1099465	1.1088034	1.8963243	1.2308438	1.7123283	1.365016	FGA
