date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	model	analysis_date
2043-10-04	south	19	0.7663201	0.8229613	0.71322304	0.80431527	0.72858006	0.7865148	0.74613863	2043-10-04	south	19	0.7663201	0.8229613	0.71322304	0.80431527	0.72858006	0.7865148	0.74613863	2043-10-04	south	19	nan	nan	nan	nan	nan	nan	nan	2043-10-04	south	19	nan	nan	nan	nan	nan	nan	nan	FGA	2044-10-01
2043-10-05	south	19	0.7647053	0.8216878	0.71305615	0.8034422	0.7281501	0.7856231	0.7459038	2043-10-05	south	19	0.7647053	0.8216878	0.71305615	0.8034422	0.7281501	0.7856231	0.7459038	2043-10-05	south	19	0.06104994	0.06209799	0.06006638	0.061752606	0.060350846	0.06142354	0.060676098	2043-10-05	south	19	0.06104994	0.06209799	0.06006638	0.061752606	0.060350846	0.06142354	0.060676098	FGA	2044-10-01
2043-10-06	south	19	0.7632004	0.82048124	0.7122491	0.80220014	0.727902	0.78462064	0.7453588	2043-10-06	south	19	0.7632004	0.82048124	0.7122491	0.80220014	0.727902	0.78462064	0.7453588	2043-10-06	south	19	-0.090073824	-0.07213955	-0.10717676	-0.077986434	-0.10219689	-0.08360541	-0.09651172	2043-10-06	south	19	-0.090073824	-0.07213955	-0.10717676	-0.077986434	-0.10219689	-0.08360541	-0.09651172	FGA	2044-10-01
2043-10-07	south	19	0.76268774	0.81945384	0.7113119	0.8009717	0.72729063	0.7835963	0.74489254	2043-10-07	south	19	0.76268774	0.81945384	0.7113119	0.8009717	0.72729063	0.7835963	0.74489254	2043-10-07	south	19	-0.1525743	-0.12260565	-0.18146983	-0.13207522	-0.17288789	-0.1412996	-0.16295516	2043-10-07	south	19	-0.1525743	-0.12260565	-0.18146983	-0.13207522	-0.17288789	-0.1412996	-0.16295516	FGA	2044-10-01
2043-10-08	south	19	0.7618545	0.8188353	0.71019065	0.79983026	0.72703063	0.78271484	0.7445377	2043-10-08	south	19	0.7618545	0.8188353	0.71019065	0.79983026	0.72703063	0.78271484	0.7445377	2043-10-08	south	19	-0.05357051	-0.035324477	-0.07185407	-0.041085247	-0.06597505	-0.04664719	-0.05971217	2043-10-08	south	19	-0.05357051	-0.035324477	-0.07185407	-0.041085247	-0.06597505	-0.04664719	-0.05971217	FGA	2044-10-01
2043-10-09	south	19	0.76085746	0.8186971	0.7097436	0.7983389	0.7270662	0.78155315	0.7443395	2043-10-09	south	19	0.76085746	0.8186971	0.7097436	0.7983389	0.7270662	0.78155315	0.7443395	2043-10-09	south	19	-0.037178278	-0.023521254	-0.04998822	-0.028258994	-0.045587968	-0.032173276	-0.041220665	2043-10-09	south	19	-0.037178278	-0.023521254	-0.04998822	-0.028258994	-0.045587968	-0.032173276	-0.041220665	FGA	2044-10-01
2043-10-10	south	19	0.76010805	0.8172519	0.7092783	0.79776824	0.72661793	0.78098243	0.7438684	2043-10-10	south	19	0.76010805	0.8172519	0.7092783	0.79776824	0.72661793	0.78098243	0.7438684	2043-10-10	south	19	-0.074888945	-0.056927998	-0.09164979	-0.06301156	-0.08592987	-0.06832659	-0.08031356	2043-10-10	south	19	-0.074888945	-0.056927998	-0.09164979	-0.06301156	-0.08592987	-0.06832659	-0.08031356	FGA	2044-10-01
2043-10-11	south	19	0.75955474	0.8161492	0.70944196	0.7970115	0.72596097	0.78055036	0.7433369	2043-10-11	south	19	0.75955474	0.8161492	0.70944196	0.7970115	0.72596097	0.78055036	0.7433369	2043-10-11	south	19	-0.083562374	-0.062862284	-0.10307592	-0.06999793	-0.09633355	-0.07599723	-0.08972907	2043-10-11	south	19	-0.083562374	-0.062862284	-0.10307592	-0.06999793	-0.09633355	-0.07599723	-0.08972907	FGA	2044-10-01
2043-10-12	south	19	0.7591225	0.81496745	0.70969194	0.7961698	0.7255458	0.78005147	0.7432146	2043-10-12	south	19	0.7591225	0.81496745	0.70969194	0.7961698	0.7255458	0.78005147	0.7432146	2043-10-12	south	19	-0.069209814	-0.050348245	-0.08715596	-0.05664287	-0.0808877	-0.062010646	-0.07477927	2043-10-12	south	19	-0.069209814	-0.050348245	-0.08715596	-0.05664287	-0.0808877	-0.062010646	-0.07477927	FGA	2044-10-01
2043-10-13	south	19	0.7591008	0.8138424	0.7096139	0.79601204	0.7253896	0.77958006	0.742161	2043-10-13	south	19	0.7591008	0.8138424	0.7096139	0.79601204	0.7253896	0.77958006	0.742161	2043-10-13	south	19	-0.06544757	-0.048210256	-0.08169272	-0.05383735	-0.07637496	-0.05888486	-0.07059252	2043-10-13	south	19	-0.06544757	-0.048210256	-0.08169272	-0.05383735	-0.07637496	-0.05888486	-0.07059252	FGA	2044-10-01
2043-10-14	south	19	0.75904536	0.81318235	0.7091091	0.79540324	0.7247532	0.77896273	0.74169886	2043-10-14	south	19	0.75904536	0.81318235	0.7091091	0.79540324	0.7247532	0.77896273	0.74169886	2043-10-14	south	19	-0.07122159	-0.05362063	-0.087849624	-0.059282687	-0.08247776	-0.06449473	-0.07670915	2043-10-14	south	19	-0.07122159	-0.05362063	-0.087849624	-0.059282687	-0.08247776	-0.06449473	-0.07670915	FGA	2044-10-01
2043-10-15	south	19	0.7583245	0.8123818	0.7085959	0.7948715	0.7245372	0.7785752	0.74151313	2043-10-15	south	19	0.7583245	0.8123818	0.7085959	0.7948715	0.7245372	0.7785752	0.74151313	2043-10-15	south	19	-0.0729785	-0.055084243	-0.0904234	-0.060779527	-0.08482015	-0.06620139	-0.078953326	2043-10-15	south	19	-0.0729785	-0.055084243	-0.0904234	-0.060779527	-0.08482015	-0.06620139	-0.078953326	FGA	2044-10-01
2043-10-16	south	19	0.757743	0.81147814	0.7080975	0.7944281	0.72402203	0.7780565	0.7407744	2043-10-16	south	19	0.757743	0.81147814	0.7080975	0.7944281	0.72402203	0.7780565	0.7407744	2043-10-16	south	19	-0.07088256	-0.053238783	-0.08827947	-0.05890971	-0.08262761	-0.064152956	-0.07672715	2043-10-16	south	19	-0.07088256	-0.053238783	-0.08827947	-0.05890971	-0.08262761	-0.064152956	-0.07672715	FGA	2044-10-01
2043-10-17	south	19	0.75757176	0.8109032	0.7074083	0.79421276	0.7236149	0.7774488	0.7402142	2043-10-17	south	19	0.75757176	0.8109032	0.7074083	0.79421276	0.7236149	0.7774488	0.7402142	2043-10-17	south	19	-0.07038486	-0.0530321	-0.08738631	-0.058389783	-0.08180146	-0.06368345	-0.076067686	2043-10-17	south	19	-0.07038486	-0.0530321	-0.08738631	-0.058389783	-0.08180146	-0.06368345	-0.076067686	FGA	2044-10-01
2043-10-18	south	19	0.7573816	0.81074333	0.7066825	0.7941698	0.72318166	0.7771222	0.7397232	2043-10-18	south	19	0.7573816	0.81074333	0.7066825	0.7941698	0.72318166	0.7771222	0.7397232	2043-10-18	south	19	-0.0713166	-0.05407663	-0.08846185	-0.059369758	-0.082821086	-0.06471884	-0.0771209	2043-10-18	south	19	-0.0713166	-0.05407663	-0.08846185	-0.059369758	-0.082821086	-0.06471884	-0.0771209	FGA	2044-10-01
2043-10-19	south	19	0.7571685	0.81025356	0.70612806	0.794137	0.7227084	0.77647597	0.7392712	2043-10-19	south	19	0.7571685	0.81025356	0.70612806	0.794137	0.7227084	0.77647597	0.7392712	2043-10-19	south	19	-0.071739554	-0.054338392	-0.08923085	-0.059653286	-0.083410785	-0.065122604	-0.07769376	2043-10-19	south	19	-0.071739554	-0.054338392	-0.08923085	-0.059653286	-0.083410785	-0.065122604	-0.07769376	FGA	2044-10-01
2043-10-20	south	19	0.7571592	0.8097849	0.70562905	0.79401505	0.7221753	0.7756892	0.7386751	2043-10-20	south	19	0.7571592	0.8097849	0.70562905	0.79401505	0.7221753	0.7756892	0.7386751	2043-10-20	south	19	-0.07146728	-0.054157604	-0.08911182	-0.059344795	-0.08323791	-0.06502324	-0.07750815	2043-10-20	south	19	-0.07146728	-0.054157604	-0.08911182	-0.059344795	-0.08323791	-0.06502324	-0.07750815	FGA	2044-10-01
2043-10-21	south	19	0.75679755	0.80935395	0.7047608	0.7933585	0.72162986	0.775087	0.7383685	2043-10-21	south	19	0.75679755	0.80935395	0.7047608	0.7933585	0.72162986	0.775087	0.7383685	2043-10-21	south	19	-0.07133818	-0.054211322	-0.08909412	-0.059251	-0.08321874	-0.06511819	-0.07756573	2043-10-21	south	19	-0.07133818	-0.054211322	-0.08909412	-0.059251	-0.08321874	-0.06511819	-0.07756573	FGA	2044-10-01
2043-10-22	south	19	0.75658303	0.8090721	0.7038589	0.7930469	0.72134393	0.774541	0.73797834	2043-10-22	south	19	0.75658303	0.8090721	0.7038589	0.7930469	0.72134393	0.774541	0.73797834	2043-10-22	south	19	-0.07152903	-0.054469705	-0.08946385	-0.059481952	-0.08354068	-0.0654785	-0.07777059	2043-10-22	south	19	-0.07152903	-0.054469705	-0.08946385	-0.059481952	-0.08354068	-0.0654785	-0.07777059	FGA	2044-10-01
2043-10-23	south	19	0.7561067	0.8089815	0.7030085	0.79278374	0.7210641	0.77414906	0.73747766	2043-10-23	south	19	0.7561067	0.8089815	0.7030085	0.79278374	0.7210641	0.77414906	0.73747766	2043-10-23	south	19	-0.07169485	-0.054638892	-0.089877054	-0.059740283	-0.08376677	-0.06571108	-0.07799077	2043-10-23	south	19	-0.07169485	-0.054638892	-0.089877054	-0.059740283	-0.08376677	-0.06571108	-0.07799077	FGA	2044-10-01
2043-10-24	south	19	0.7556586	0.8088546	0.7022085	0.7926054	0.7209168	0.77372277	0.73728025	2043-10-24	south	19	0.7556586	0.8088546	0.7022085	0.7926054	0.7209168	0.77372277	0.73728025	2043-10-24	south	19	-0.07175779	-0.05461454	-0.09014521	-0.059765697	-0.08380906	-0.06579453	-0.07812071	2043-10-24	south	19	-0.07175779	-0.05461454	-0.09014521	-0.059765697	-0.08380906	-0.06579453	-0.07812071	FGA	2044-10-01
2043-10-25	south	19	0.7552315	0.80870146	0.7014575	0.7921387	0.7207492	0.7735945	0.73702097	2043-10-25	south	19	0.7552315	0.80870146	0.7014575	0.7921387	0.7207492	0.7735945	0.73702097	2043-10-25	south	19	-0.07192135	-0.05463132	-0.090402156	-0.05978663	-0.083857656	-0.06591332	-0.078210115	2043-10-25	south	19	-0.07192135	-0.05463132	-0.090402156	-0.05978663	-0.083857656	-0.06591332	-0.078210115	FGA	2044-10-01
2043-10-26	south	19	0.75494933	0.80852276	0.7008773	0.79183817	0.72049946	0.77347666	0.7366221	2043-10-26	south	19	0.75494933	0.80852276	0.7008773	0.79183817	0.72049946	0.77347666	0.7366221	2043-10-26	south	19	-0.07209396	-0.05469654	-0.09069375	-0.05995884	-0.08392763	-0.06603366	-0.07825619	2043-10-26	south	19	-0.07209396	-0.05469654	-0.09069375	-0.05995884	-0.08392763	-0.06603366	-0.07825619	FGA	2044-10-01
2043-10-27	south	19	0.7547243	0.8082053	0.7003652	0.7915907	0.7203394	0.7731979	0.73622614	2043-10-27	south	19	0.7547243	0.8082053	0.7003652	0.7915907	0.7203394	0.7731979	0.73622614	2043-10-27	south	19	-0.07220316	-0.054757282	-0.09094339	-0.060073137	-0.084011935	-0.06602287	-0.078424215	2043-10-27	south	19	-0.07220316	-0.054757282	-0.09094339	-0.060073137	-0.084011935	-0.06602287	-0.078424215	FGA	2044-10-01
2043-10-28	south	19	0.7546389	0.8078766	0.6998891	0.7916842	0.72036934	0.7729554	0.7358481	2043-10-28	south	19	0.7546389	0.8078766	0.6998891	0.7916842	0.72036934	0.7729554	0.7358481	2043-10-28	south	19	-0.072277546	-0.054827638	-0.091127284	-0.060148504	-0.084090784	-0.06616408	-0.07851237	2043-10-28	south	19	-0.072277546	-0.054827638	-0.091127284	-0.060148504	-0.084090784	-0.06616408	-0.07851237	FGA	2044-10-01
2043-10-29	south	19	0.7546488	0.8077001	0.69944394	0.79145	0.720282	0.77285653	0.73558486	2043-10-29	south	19	0.7546488	0.8077001	0.69944394	0.79145	0.720282	0.77285653	0.73558486	2043-10-29	south	19	-0.072310805	-0.05495998	-0.091295995	-0.060153987	-0.08409791	-0.06620556	-0.07866728	2043-10-29	south	19	-0.072310805	-0.05495998	-0.091295995	-0.060153987	-0.08409791	-0.06620556	-0.07866728	FGA	2044-10-01
2043-10-30	south	19	0.75444436	0.8075743	0.69903463	0.7911775	0.7202559	0.77280843	0.73534983	2043-10-30	south	19	0.75444436	0.8075743	0.69903463	0.7911775	0.7202559	0.77280843	0.73534983	2043-10-30	south	19	-0.07232964	-0.05502468	-0.09146267	-0.060186457	-0.08410647	-0.06625706	-0.07876623	2043-10-30	south	19	-0.07232964	-0.05502468	-0.09146267	-0.060186457	-0.08410647	-0.06625706	-0.07876623	FGA	2044-10-01
2043-10-31	south	19	0.7543465	0.80748034	0.6987264	0.7908733	0.72023696	0.7726921	0.73487645	2043-10-31	south	19	0.7543465	0.80748034	0.6987264	0.7908733	0.72023696	0.7726921	0.73487645	2043-10-31	south	19	-0.07239556	-0.0550692	-0.09161766	-0.060272455	-0.08412357	-0.06628078	-0.07887137	2043-10-31	south	19	-0.07239556	-0.0550692	-0.09161766	-0.060272455	-0.08412357	-0.06628078	-0.07887137	FGA	2044-10-01
2043-11-01	south	19	0.75450534	0.8072162	0.6985274	0.79066557	0.71997476	0.77244544	0.73462766	2043-11-01	south	19	0.75450534	0.8072162	0.6985274	0.79066557	0.71997476	0.77244544	0.73462766	2043-11-01	south	19	-0.072437525	-0.055101044	-0.09175121	-0.060372807	-0.08413048	-0.06630576	-0.079043746	2043-11-01	south	19	-0.072437525	-0.055101044	-0.09175121	-0.060372807	-0.08413048	-0.06630576	-0.079043746	FGA	2044-10-01
2043-11-02	south	19	0.7539576	0.8069478	0.6983504	0.79036677	0.71973205	0.77228403	0.7342686	2043-11-02	south	19	0.7539576	0.8069478	0.6983504	0.79036677	0.71973205	0.77228403	0.7342686	2043-11-02	south	19	-0.07238233	-0.055159554	-0.091824956	-0.06044395	-0.08419838	-0.06638181	-0.07910466	2043-11-02	south	19	-0.07238233	-0.055159554	-0.091824956	-0.06044395	-0.08419838	-0.06638181	-0.07910466	FGA	2044-10-01
2043-11-03	south	19	0.7538676	0.8067314	0.6981919	0.7900759	0.7195325	0.7722931	0.7342712	2043-11-03	south	19	0.7538676	0.8067314	0.6981919	0.7900759	0.7195325	0.7722931	0.7342712	2043-11-03	south	19	-0.072484374	-0.05525001	-0.09189188	-0.060529683	-0.08428474	-0.06646258	-0.07919359	2043-11-03	south	19	-0.072484374	-0.05525001	-0.09189188	-0.060529683	-0.08428474	-0.06646258	-0.07919359	FGA	2044-10-01
2043-11-04	south	19	0.7535858	0.80654705	0.6980525	0.7898169	0.71938604	0.7722462	0.7338784	2043-11-04	south	19	0.7535858	0.80654705	0.6980525	0.7898169	0.71938604	0.7722462	0.7338784	2043-11-04	south	19	-0.072574496	-0.055323835	-0.09195185	-0.06064248	-0.08436012	-0.0664531	-0.07926494	2043-11-04	south	19	-0.072574496	-0.055323835	-0.09195185	-0.06064248	-0.08436012	-0.0664531	-0.07926494	FGA	2044-10-01
2043-11-05	south	19	0.7533679	0.80643356	0.69793504	0.78958905	0.71926737	0.7720812	0.7339329	2043-11-05	south	19	0.7533679	0.80643356	0.69793504	0.78958905	0.71926737	0.7720812	0.7339329	2043-11-05	south	19	-0.07264972	-0.055385265	-0.092004955	-0.060717847	-0.08442056	-0.06645095	-0.079381466	2043-11-05	south	19	-0.07264972	-0.055385265	-0.092004955	-0.060717847	-0.08442056	-0.06645095	-0.079381466	FGA	2044-10-01
2043-11-06	south	19	0.75326663	0.80629534	0.6977651	0.7893678	0.7191948	0.7720232	0.73377997	2043-11-06	south	19	0.75326663	0.80629534	0.6977651	0.7893678	0.7191948	0.7720232	0.73377997	2043-11-06	south	19	-0.07273185	-0.05543366	-0.09205009	-0.06079214	-0.08444668	-0.06651044	-0.07938093	2043-11-06	south	19	-0.07273185	-0.05543366	-0.09205009	-0.06079214	-0.08444668	-0.06651044	-0.07938093	FGA	2044-10-01
2043-11-07	south	19	0.7531283	0.80581576	0.69740117	0.78914994	0.7191292	0.7721034	0.73340464	2043-11-07	south	19	0.7531283	0.80581576	0.69740117	0.78914994	0.7191292	0.7721034	0.73340464	2043-11-07	south	19	-0.07277918	-0.055464357	-0.09208775	-0.060863547	-0.08448806	-0.066538274	-0.0793944	2043-11-07	south	19	-0.07277918	-0.055464357	-0.09208775	-0.060863547	-0.08448806	-0.066538274	-0.0793944	FGA	2044-10-01
2043-11-08	south	19	0.7528535	0.80536205	0.6971783	0.78903735	0.7190707	0.7720338	0.73313165	2043-11-08	south	19	0.7528535	0.80536205	0.6971783	0.78903735	0.7190707	0.7720338	0.73313165	2043-11-08	south	19	-0.072809815	-0.05557307	-0.09220683	-0.06093376	-0.084512055	-0.06651837	-0.07951677	2043-11-08	south	19	-0.072809815	-0.05557307	-0.09220683	-0.06093376	-0.084512055	-0.06651837	-0.07951677	FGA	2044-10-01
2043-11-09	south	19	0.75269014	0.8054476	0.6974089	0.78892183	0.71901983	0.7723112	0.73286486	2043-11-09	south	19	0.75269014	0.8054476	0.6974089	0.78892183	0.71901983	0.7723112	0.73286486	2043-11-09	south	19	-0.072883606	-0.055729713	-0.09233813	-0.06098166	-0.08453353	-0.066527724	-0.07961315	2043-11-09	south	19	-0.072883606	-0.055729713	-0.09233813	-0.06098166	-0.08453353	-0.066527724	-0.07961315	FGA	2044-10-01
2043-11-10	south	19	0.75263083	0.80554044	0.69763976	0.78880775	0.7190111	0.7724354	0.73257685	2043-11-10	south	19	0.75263083	0.80554044	0.69763976	0.78880775	0.7190111	0.7724354	0.73257685	2043-11-10	south	19	-0.072975636	-0.055762876	-0.09228617	-0.061017685	-0.08455266	-0.066490114	-0.07970449	2043-11-10	south	19	-0.072975636	-0.055762876	-0.09228617	-0.061017685	-0.08455266	-0.066490114	-0.07970449	FGA	2044-10-01
2043-11-11	south	19	0.75247693	0.8054895	0.69767505	0.7884786	0.7190168	0.77223635	0.73215264	2043-11-11	south	19	0.75247693	0.8054895	0.69767505	0.7884786	0.7190168	0.77223635	0.73215264	2043-11-11	south	19	-0.072980165	-0.055732414	-0.09220481	-0.061035752	-0.08456252	-0.06643039	-0.07978812	2043-11-11	south	19	-0.072980165	-0.055732414	-0.09220481	-0.061035752	-0.08456252	-0.06643039	-0.07978812	FGA	2044-10-01
2043-11-12	south	19	0.75242203	0.8054709	0.6977037	0.7885689	0.7190237	0.7721995	0.73195183	2043-11-12	south	19	0.75242203	0.8054709	0.6977037	0.7885689	0.7190237	0.7721995	0.73195183	2043-11-12	south	19	-0.07303387	-0.055733286	-0.092161186	-0.06114745	-0.08456042	-0.06646019	-0.079924375	2043-11-12	south	19	-0.07303387	-0.055733286	-0.092161186	-0.06114745	-0.08456042	-0.06646019	-0.079924375	FGA	2044-10-01
2043-11-13	south	19	0.752272	0.80539775	0.69775224	0.7884929	0.7189539	0.77209616	0.7318994	2043-11-13	south	19	0.752272	0.80539775	0.69775224	0.7884929	0.7189539	0.77209616	0.7318994	2043-11-13	south	19	-0.0730589	-0.05574203	-0.09215381	-0.061157368	-0.08455901	-0.066470355	-0.08002895	2043-11-13	south	19	-0.0730589	-0.05574203	-0.09215381	-0.061157368	-0.08455901	-0.066470355	-0.08002895	FGA	2044-10-01
