date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2039-04-03	south	12	1.0163803	1.0392747	0.99200445	1.0319312	1.0008812	1.0237623	1.0073273	FGA
2039-04-04	south	12	1.0190179	1.0411366	0.9949046	1.0340506	1.0039312	1.0260376	1.0101998	FGA
2039-04-05	south	12	1.021609	1.0427725	0.99759513	1.0360527	1.0067419	1.0285671	1.012872	FGA
2039-04-06	south	12	1.0238507	1.0451293	1.0006009	1.0383276	1.0094304	1.0308111	1.0159059	FGA
2039-04-07	south	12	1.026305	1.0470316	1.0038469	1.0402296	1.0121163	1.0332135	1.0188534	FGA
2039-04-08	south	12	1.0288	1.0490901	1.0068746	1.0424799	1.0148574	1.0354245	1.0210434	FGA
2039-04-09	south	12	1.0310373	1.0511442	1.0099404	1.0444549	1.0172651	1.0375558	1.0232166	FGA
2039-04-10	south	12	1.0333985	1.0527772	1.0125839	1.0465412	1.019707	1.0398628	1.0259173	FGA
2039-04-11	south	12	1.0358037	1.0550789	1.0154066	1.0485791	1.021999	1.0420456	1.0284775	FGA
2039-04-12	south	12	1.0380878	1.0572475	1.0180633	1.0505675	1.024303	1.0441124	1.0307392	FGA
2039-04-13	south	12	1.040251	1.0591091	1.0205319	1.0527226	1.0266862	1.0461011	1.0328518	FGA
2039-04-14	south	12	1.0421942	1.0611875	1.0230749	1.0545876	1.0288601	1.0481031	1.0349802	FGA
2039-04-15	south	12	1.0442108	1.0627226	1.0254234	1.0563618	1.0309992	1.0501441	1.0372553	FGA
2039-04-16	south	12	1.0463058	1.0642024	1.0277454	1.0582039	1.0337164	1.0520346	1.0394257	FGA
2039-04-17	south	12	1.0482607	1.065759	1.0299734	1.0598148	1.035748	1.0538999	1.041673	FGA
2039-04-18	south	12	1.0501499	1.0673046	1.0320759	1.0617002	1.0373154	1.0558016	1.0438126	FGA
2039-04-19	south	12	1.0520551	1.0689343	1.0342165	1.0634571	1.0391911	1.0576426	1.045933	FGA
2039-04-20	south	12	1.0538547	1.0708623	1.036141	1.0650272	1.0414871	1.0594146	1.0479292	FGA
2039-04-21	south	12	1.0557573	1.0725725	1.0380431	1.0667143	1.0434341	1.0612371	1.0497018	FGA
2039-04-22	south	12	1.0575652	1.0739341	1.0400195	1.0683386	1.0451545	1.0630649	1.0515165	FGA
2039-04-23	south	12	1.0593634	1.0753646	1.0421627	1.0698509	1.0468948	1.0647907	1.0533473	FGA
2039-04-24	south	12	1.0611365	1.0770264	1.0441334	1.0714699	1.0490748	1.0664115	1.0550374	FGA
2039-04-25	south	12	1.0628482	1.0787288	1.0459223	1.0729756	1.0509158	1.0680835	1.0566727	FGA
2039-04-26	south	12	1.0646131	1.0801629	1.0477097	1.0745306	1.0526755	1.0696859	1.0582734	FGA
2039-04-27	south	12	1.0662167	1.0814289	1.0497731	1.0760865	1.0544896	1.0712626	1.0600847	FGA
2039-04-28	south	12	1.0676558	1.0828935	1.0517386	1.0775745	1.056472	1.0727705	1.0618838	FGA
2039-04-29	south	12	1.0691508	1.0843533	1.0533646	1.079024	1.0581113	1.0743015	1.063367	FGA
2039-04-30	south	12	1.0708113	1.0857774	1.0551068	1.0804343	1.0598073	1.0758455	1.0651273	FGA
2039-05-01	south	12	1.0722978	1.0871358	1.056838	1.0817574	1.061331	1.0773883	1.0668406	FGA
2039-05-02	south	12	1.0738109	1.0883285	1.0586268	1.0831221	1.0632064	1.0788013	1.0683666	FGA
2039-05-03	south	12	1.0752332	1.0894339	1.0603178	1.0845729	1.0645684	1.0800565	1.0698608	FGA
2039-05-04	south	12	1.0765684	1.0907938	1.0620303	1.085764	1.0662318	1.0812674	1.0712906	FGA
2039-05-05	south	12	1.0779957	1.0921749	1.0637729	1.0869925	1.0678873	1.0826463	1.0729502	FGA
2039-05-06	south	12	1.0792942	1.0934525	1.0653477	1.088335	1.0697165	1.0839691	1.074385	FGA
2039-05-07	south	12	1.0806031	1.0947667	1.0669554	1.0897826	1.0712625	1.0853316	1.07583	FGA
2039-05-08	south	12	1.0818765	1.0959381	1.0684153	1.0908499	1.072756	1.0867823	1.0772972	FGA
2039-05-09	south	12	1.0833719	1.0970827	1.0698766	1.0921412	1.0741838	1.0882168	1.078661	FGA
2039-05-10	south	12	1.08467	1.0982206	1.0711612	1.0934994	1.0754777	1.0896226	1.080133	FGA
2039-05-11	south	12	1.086123	1.099609	1.0725359	1.0949312	1.076794	1.0910311	1.0813515	FGA
2039-05-12	south	12	1.0874703	1.101109	1.0739609	1.0961108	1.0783122	1.0923524	1.0827993	FGA
2039-05-13	south	12	1.088866	1.1026199	1.0754002	1.0975918	1.0798926	1.093653	1.0841686	FGA
2039-05-14	south	12	1.0900831	1.1039467	1.0768495	1.099081	1.081236	1.0949016	1.08565	FGA
2039-05-15	south	12	1.091466	1.1052809	1.0781313	1.1004748	1.0825492	1.0961691	1.0871589	FGA
2039-05-16	south	12	1.0928798	1.1067079	1.0794237	1.1017079	1.0839757	1.0974832	1.0886459	FGA
2039-05-17	south	12	1.0942299	1.1081865	1.0807537	1.1028914	1.0854456	1.0987163	1.0899849	FGA
2039-05-18	south	12	1.0955019	1.1095179	1.0821815	1.1042273	1.0869368	1.0999174	1.0912278	FGA
2039-05-19	south	12	1.0968349	1.110828	1.0836067	1.1054741	1.0882126	1.1011924	1.0925871	FGA
2039-05-20	south	12	1.0981553	1.112064	1.0850285	1.1067884	1.0896986	1.1023774	1.0939219	FGA
2039-05-21	south	12	1.0994697	1.1132554	1.0864463	1.1080655	1.0912299	1.1035571	1.0952247	FGA
2039-05-22	south	12	1.100779	1.1143752	1.0878588	1.1094155	1.092442	1.1048374	1.096595	FGA
2039-05-23	south	12	1.1020299	1.1154057	1.0892628	1.1106914	1.093735	1.1061695	1.0979612	FGA
2039-05-24	south	12	1.1032925	1.1164081	1.0906652	1.1119558	1.0949745	1.1074494	1.0993295	FGA
2039-05-25	south	12	1.1045575	1.1175572	1.0920573	1.1131234	1.0962303	1.108745	1.1005896	FGA
2039-05-26	south	12	1.1058598	1.1186261	1.0934408	1.1144449	1.0974985	1.1099317	1.1018541	FGA
2039-05-27	south	12	1.1071146	1.1198072	1.0947794	1.115771	1.098753	1.1111276	1.1030055	FGA
2039-05-28	south	12	1.1083156	1.1210893	1.0960368	1.1170807	1.1000521	1.1123862	1.104217	FGA
2039-05-29	south	12	1.1095508	1.1223547	1.0972422	1.1183424	1.1012775	1.1137168	1.1053476	FGA
2039-05-30	south	12	1.1107752	1.1234347	1.0985004	1.1194253	1.102497	1.1148789	1.1064582	FGA
2039-05-31	south	12	1.1119335	1.1244538	1.0997896	1.1205723	1.103639	1.1160785	1.1076934	FGA
2039-06-01	south	12	1.1131856	1.1255755	1.1008794	1.1216855	1.1047922	1.1174111	1.1088651	FGA
2039-06-02	south	12	1.114313	1.1266831	1.1021577	1.1228002	1.1059542	1.1187351	1.1101304	FGA
2039-06-03	south	12	1.1154406	1.1277647	1.1034079	1.1238797	1.1071582	1.1199673	1.111348	FGA
2039-06-04	south	12	1.116586	1.1288469	1.1046396	1.1249983	1.1082454	1.1210766	1.1124251	FGA
2039-06-05	south	12	1.1177096	1.1298894	1.1058178	1.1260909	1.1093103	1.1222544	1.1135576	FGA
2039-06-06	south	12	1.1188568	1.1309263	1.1070254	1.1272438	1.1103902	1.123332	1.114722	FGA
2039-06-07	south	12	1.119904	1.1320664	1.1081247	1.1282449	1.1114541	1.1244009	1.1158224	FGA
2039-06-08	south	12	1.1209697	1.1330168	1.1091874	1.1292552	1.1125047	1.1254286	1.1168225	FGA
2039-06-09	south	12	1.1219879	1.1339234	1.110221	1.1302552	1.1135491	1.1263975	1.1178554	FGA
2039-06-10	south	12	1.1230195	1.1348505	1.1113465	1.1311431	1.1146126	1.1274779	1.1187761	FGA
2039-06-11	south	12	1.1240005	1.1357768	1.1124058	1.1320227	1.1156876	1.1285124	1.1198272	FGA
2039-06-12	south	12	1.1250223	1.1367432	1.1133902	1.1328775	1.1166894	1.1293936	1.1206475	FGA
2039-06-13	south	12	1.1259456	1.1377177	1.1143404	1.1339022	1.1176679	1.13028	1.1215824	FGA
2039-06-14	south	12	1.1268276	1.1387199	1.1152529	1.1348927	1.1185732	1.1311815	1.1225142	FGA
2039-06-15	south	12	1.1277808	1.1396918	1.1161168	1.1357464	1.1194574	1.1320615	1.1234144	FGA
2039-06-16	south	12	1.1286852	1.140618	1.116956	1.1365527	1.1203332	1.1329267	1.1242005	FGA
2039-06-17	south	12	1.1295145	1.1413932	1.117775	1.137417	1.1211728	1.1337306	1.1249948	FGA
2039-06-18	south	12	1.1303389	1.1422737	1.1185433	1.1381692	1.1219702	1.134451	1.1258271	FGA
2039-06-19	south	12	1.1310923	1.143078	1.1192709	1.1389695	1.1227887	1.1351943	1.1265459	FGA
2039-06-20	south	12	1.1318927	1.1438899	1.1199541	1.139639	1.1234632	1.1359643	1.1272355	FGA
2039-06-21	south	12	1.1326027	1.1446673	1.1206234	1.1403625	1.1241043	1.1367161	1.1279299	FGA
2039-06-22	south	12	1.1332917	1.145409	1.1213095	1.1410865	1.1247841	1.1375041	1.1286978	FGA
2039-06-23	south	12	1.1339524	1.1461141	1.1219603	1.1417942	1.1254897	1.1381881	1.1293584	FGA
2039-06-24	south	12	1.1345203	1.1467813	1.1225746	1.142435	1.1261635	1.1387818	1.1300015	FGA
2039-06-25	south	12	1.1350836	1.1473231	1.1231734	1.1430483	1.1267855	1.1394247	1.1305002	FGA
2039-06-26	south	12	1.1356374	1.1477625	1.1237397	1.1436175	1.1273588	1.1399717	1.131052	FGA
2039-06-27	south	12	1.1361814	1.1481565	1.124217	1.1441394	1.1277392	1.1404955	1.1315992	FGA
2039-06-28	south	12	1.1366711	1.148502	1.1246964	1.1445596	1.1282173	1.1410195	1.1320639	FGA
2039-06-29	south	12	1.1371541	1.1488007	1.1251875	1.1449913	1.1285864	1.141454	1.1325321	FGA
2039-06-30	south	12	1.137475	1.1491462	1.1255604	1.1453956	1.1289111	1.1417543	1.1329516	FGA
2039-07-01	south	12	1.1377046	1.1494306	1.1258748	1.1457435	1.1291884	1.1420797	1.1333122	FGA
2039-07-02	south	12	1.1379759	1.1496775	1.1259797	1.1460513	1.1293759	1.1422628	1.1335219	FGA
2039-07-03	south	12	1.1381682	1.1498799	1.1260122	1.14635	1.1295583	1.1424537	1.1336354	FGA
2039-07-04	south	12	1.1382284	1.1500161	1.1260669	1.1465564	1.1297	1.1425854	1.1336601	FGA
2039-07-05	south	12	1.1383476	1.150083	1.1260908	1.1466668	1.1297821	1.1427008	1.1337408	FGA
2039-07-06	south	12	1.1383362	1.1500777	1.1261053	1.1466589	1.129779	1.1427356	1.1337509	FGA
2039-07-07	south	12	1.138254	1.150047	1.1261215	1.1466037	1.1297221	1.1426768	1.1336571	FGA
2039-07-08	south	12	1.1381373	1.1500125	1.1260831	1.1465006	1.1295385	1.1425562	1.1336073	FGA
2039-07-09	south	12	1.137857	1.1499218	1.1257485	1.1462314	1.1293077	1.1424189	1.133496	FGA
2039-07-10	south	12	1.137605	1.1497025	1.1252892	1.1460369	1.1290367	1.1421206	1.1331133	FGA
2039-07-11	south	12	1.1371585	1.1493031	1.1247531	1.1456826	1.1286637	1.1418204	1.1326809	FGA
2039-07-12	south	12	1.1366254	1.1488137	1.1241378	1.1452361	1.1282061	1.1413869	1.1321968	FGA
