date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2038-04-04	north	0	0.94019383	0.9565897	0.9214174	0.95160425	0.928243	0.945758	0.9337268	FGA
2038-04-05	north	0	0.93917865	0.95524335	0.9210006	0.95003647	0.9278349	0.9445358	0.9327723	FGA
2038-04-06	north	0	0.9382378	0.9536868	0.92029804	0.94882417	0.92723596	0.9435036	0.9321431	FGA
2038-04-07	north	0	0.93743545	0.9526411	0.92018795	0.9473584	0.9267629	0.9423269	0.9313933	FGA
2038-04-08	north	0	0.93626595	0.9514943	0.9200524	0.9459311	0.92613035	0.9409254	0.930261	FGA
2038-04-09	north	0	0.9350349	0.9499943	0.91967887	0.944392	0.9252779	0.93964815	0.9294768	FGA
2038-04-10	north	0	0.9338229	0.9478737	0.9190951	0.9427144	0.9240414	0.9382107	0.9285267	FGA
2038-04-11	north	0	0.9325218	0.9458631	0.9182903	0.9411639	0.9229153	0.93682826	0.92747855	FGA
2038-04-12	north	0	0.93120134	0.9442861	0.9173314	0.93988407	0.92189586	0.9353013	0.9260634	FGA
2038-04-13	north	0	0.9298166	0.9427816	0.91646266	0.938184	0.9207947	0.93392587	0.92467856	FGA
2038-04-14	north	0	0.928394	0.94139034	0.9154066	0.9365176	0.91945213	0.93247783	0.92342633	FGA
2038-04-15	north	0	0.92678887	0.9397158	0.9139418	0.9349151	0.9182151	0.9310939	0.9219035	FGA
2038-04-16	north	0	0.92523324	0.9379284	0.9124759	0.9333357	0.9169205	0.92954665	0.92045826	FGA
2038-04-17	north	0	0.9236293	0.93616164	0.91119164	0.9316929	0.9153491	0.92786175	0.9189598	FGA
2038-04-18	north	0	0.92207885	0.93472767	0.90995544	0.9298053	0.9138198	0.926209	0.91744226	FGA
2038-04-19	north	0	0.9205204	0.9328505	0.908694	0.9280401	0.9122707	0.9246234	0.91592646	FGA
2038-04-20	north	0	0.9188645	0.9308506	0.90720165	0.9263172	0.9107202	0.9229033	0.91435313	FGA
2038-04-21	north	0	0.91709006	0.92904806	0.9057293	0.92469054	0.9093145	0.9210326	0.9128455	FGA
2038-04-22	north	0	0.9153743	0.9272211	0.9042293	0.92267096	0.90782785	0.9193622	0.91124666	FGA
2038-04-23	north	0	0.91365594	0.9254207	0.9026425	0.92092687	0.90624166	0.917571	0.9096396	FGA
2038-04-24	north	0	0.9119035	0.9235544	0.90121853	0.9190599	0.9045797	0.91586614	0.90798265	FGA
2038-04-25	north	0	0.91013724	0.92159027	0.8996468	0.9171916	0.9030615	0.9140787	0.90638757	FGA
2038-04-26	north	0	0.9084827	0.91958255	0.89815897	0.91532	0.90125966	0.9122964	0.90480447	FGA
2038-04-27	north	0	0.90687835	0.9176814	0.8967263	0.9135597	0.89962	0.91051114	0.903059	FGA
2038-04-28	north	0	0.90527517	0.91579926	0.895284	0.91169786	0.8979661	0.908816	0.9013605	FGA
2038-04-29	north	0	0.9034359	0.9138868	0.8938456	0.90982187	0.8963132	0.9069832	0.89971435	FGA
2038-04-30	north	0	0.90170324	0.9118549	0.89254797	0.9080471	0.89484215	0.9053505	0.89802	FGA
2038-05-01	north	0	0.90012705	0.90985334	0.89099705	0.90628165	0.8932381	0.9035971	0.89657366	FGA
2038-05-02	north	0	0.8984438	0.908024	0.88951343	0.90460926	0.89174277	0.9018597	0.8950397	FGA
2038-05-03	north	0	0.8969273	0.90624374	0.88796616	0.9028334	0.89017814	0.9000616	0.8934414	FGA
2038-05-04	north	0	0.8953792	0.90444237	0.88654363	0.90113974	0.8885153	0.89850944	0.89186805	FGA
2038-05-05	north	0	0.8936733	0.90270936	0.8849576	0.89946777	0.8872192	0.89679545	0.8903823	FGA
2038-05-06	north	0	0.89207584	0.90099514	0.8834091	0.8977812	0.88577956	0.8951604	0.88891816	FGA
2038-05-07	north	0	0.8905486	0.899318	0.8819329	0.89607185	0.8842397	0.8936353	0.8874105	FGA
2038-05-08	north	0	0.8890288	0.8977095	0.8805355	0.89461666	0.8830019	0.8921185	0.88596964	FGA
2038-05-09	north	0	0.887552	0.8961873	0.8791121	0.8931429	0.88164127	0.8907282	0.88451326	FGA
2038-05-10	north	0	0.8860828	0.89492935	0.87769663	0.89169574	0.8801416	0.88927513	0.88322425	FGA
2038-05-11	north	0	0.88472646	0.89370614	0.876378	0.8902104	0.87878245	0.8878798	0.8819319	FGA
2038-05-12	north	0	0.88340545	0.89210045	0.875109	0.88889027	0.8773626	0.8864832	0.8806698	FGA
2038-05-13	north	0	0.8820977	0.8905727	0.8738983	0.88756233	0.8760525	0.8851639	0.8795379	FGA
2038-05-14	north	0	0.88082314	0.8890767	0.87274665	0.88634324	0.8748097	0.88386846	0.8782934	FGA
2038-05-15	north	0	0.8797269	0.8878179	0.871653	0.88517535	0.873781	0.8826324	0.8770937	FGA
2038-05-16	north	0	0.8786329	0.8867027	0.8705882	0.8840567	0.87281394	0.8815305	0.8759693	FGA
2038-05-17	north	0	0.87761855	0.88558847	0.8696272	0.8830253	0.8718224	0.8805733	0.87488294	FGA
2038-05-18	north	0	0.87667596	0.88468045	0.8686175	0.8820775	0.8708461	0.8794906	0.87388027	FGA
2038-05-19	north	0	0.875782	0.88366765	0.86767864	0.8812075	0.8700035	0.8785713	0.8729585	FGA
2038-05-20	north	0	0.8748746	0.8828278	0.86676353	0.8803984	0.86915815	0.87772566	0.87212324	FGA
2038-05-21	north	0	0.87403333	0.8819708	0.86596024	0.87952137	0.86832565	0.8768511	0.87128985	FGA
2038-05-22	north	0	0.87326527	0.8811322	0.8651949	0.87872267	0.867616	0.87604016	0.87047786	FGA
2038-05-23	north	0	0.8725089	0.88031095	0.86449057	0.87802255	0.8669372	0.8752247	0.86974096	FGA
2038-05-24	north	0	0.87175196	0.8796196	0.8638233	0.8772629	0.8662692	0.8745657	0.8690617	FGA
2038-05-25	north	0	0.87115014	0.878863	0.8631364	0.8765247	0.86575127	0.87394106	0.8683723	FGA
2038-05-26	north	0	0.8705002	0.87821877	0.8625584	0.87602216	0.86513644	0.873377	0.8677225	FGA
2038-05-27	north	0	0.8699626	0.8776253	0.8620836	0.87540334	0.8647484	0.8728689	0.8670521	FGA
2038-05-28	north	0	0.86954415	0.8771353	0.8616137	0.8748962	0.8642693	0.8723388	0.8664565	FGA
2038-05-29	north	0	0.8691482	0.87663674	0.8611733	0.87441534	0.863945	0.8718376	0.8659378	FGA
2038-05-30	north	0	0.8686824	0.8762069	0.86074954	0.8739182	0.86346877	0.8714256	0.8654763	FGA
2038-05-31	north	0	0.86835176	0.87577724	0.8603615	0.87357867	0.863139	0.8710331	0.8651512	FGA
2038-06-01	north	0	0.8679623	0.8754371	0.86001605	0.87327844	0.86290985	0.8707649	0.8647995	FGA
2038-06-02	north	0	0.8676252	0.87513417	0.8597246	0.8730563	0.862653	0.87038994	0.8645109	FGA
2038-06-03	north	0	0.86735666	0.87486786	0.85947573	0.8727718	0.86243224	0.8701437	0.8643058	FGA
2038-06-04	north	0	0.867134	0.87464356	0.859277	0.8724335	0.8622698	0.8699417	0.864127	FGA
2038-06-05	north	0	0.8669859	0.87450206	0.8591284	0.87218344	0.8620833	0.8697613	0.8639241	FGA
2038-06-06	north	0	0.8668546	0.87439656	0.8590469	0.872114	0.86199456	0.8696419	0.86378413	FGA
2038-06-07	north	0	0.86678386	0.8742135	0.85900575	0.87195873	0.8619357	0.86961734	0.8636965	FGA
2038-06-08	north	0	0.8666315	0.87413156	0.8590053	0.8718133	0.86180925	0.8696068	0.8636643	FGA
2038-06-09	north	0	0.8665619	0.874091	0.8590446	0.8717649	0.8617096	0.86951953	0.8635676	FGA
2038-06-10	north	0	0.8665479	0.87409294	0.85902536	0.87172717	0.8616739	0.8695552	0.86359066	FGA
2038-06-11	north	0	0.8666024	0.874072	0.8591275	0.87164813	0.86169326	0.86955863	0.8636099	FGA
2038-06-12	north	0	0.8666189	0.8740775	0.859208	0.8717255	0.8617102	0.869639	0.86365676	FGA
2038-06-13	north	0	0.8667481	0.8741849	0.85929364	0.8717286	0.861848	0.8697034	0.86374307	FGA
2038-06-14	north	0	0.86685944	0.8743246	0.8594157	0.87184	0.86194265	0.86980724	0.86387396	FGA
2038-06-15	north	0	0.86695087	0.87446445	0.85957724	0.8720022	0.8621688	0.86997765	0.86404955	FGA
2038-06-16	north	0	0.8671198	0.8746418	0.85976887	0.8721934	0.8623741	0.8701426	0.86430526	FGA
2038-06-17	north	0	0.86730695	0.87483567	0.8600465	0.87241405	0.86261904	0.8703871	0.86457497	FGA
2038-06-18	north	0	0.8675164	0.87502915	0.8603259	0.8726061	0.8628475	0.870536	0.8648271	FGA
2038-06-19	north	0	0.8677156	0.87526184	0.86062473	0.87291354	0.8631988	0.87078476	0.86509705	FGA
2038-06-20	north	0	0.8680469	0.87549454	0.8609303	0.8731647	0.8634663	0.8710957	0.8653273	FGA
2038-06-21	north	0	0.86838627	0.8756832	0.8612572	0.8734425	0.863824	0.87136596	0.865651	FGA
2038-06-22	north	0	0.86864334	0.87600166	0.8615486	0.87372226	0.8640961	0.8717494	0.8659793	FGA
2038-06-23	north	0	0.8689091	0.8763769	0.8618675	0.87405	0.8644646	0.8721248	0.8663914	FGA
2038-06-24	north	0	0.86925626	0.8767666	0.86222035	0.8744355	0.8647828	0.8724895	0.8667685	FGA
2038-06-25	north	0	0.86966515	0.87716925	0.8626352	0.87483686	0.86521035	0.8728723	0.86711264	FGA
2038-06-26	north	0	0.87012243	0.8775654	0.86308306	0.8752546	0.8656764	0.8733048	0.86754155	FGA
2038-06-27	north	0	0.8705439	0.87797254	0.8635662	0.87573	0.8660987	0.8737169	0.86803263	FGA
2038-06-28	north	0	0.8709965	0.8783713	0.8639711	0.8761951	0.8666212	0.8741284	0.86857367	FGA
2038-06-29	north	0	0.8714995	0.87882197	0.8644216	0.876658	0.86715674	0.8746038	0.86909163	FGA
2038-06-30	north	0	0.8719955	0.87931865	0.8649214	0.8771341	0.8677048	0.87513626	0.86958885	FGA
2038-07-01	north	0	0.8725325	0.8799354	0.8654202	0.8776255	0.8681895	0.8756121	0.87010753	FGA
2038-07-02	north	0	0.8730954	0.88051134	0.8660021	0.8781651	0.86873686	0.87615734	0.8706793	FGA
2038-07-03	north	0	0.87363005	0.8810947	0.8666221	0.8787585	0.86930424	0.8767216	0.87127966	FGA
2038-07-04	north	0	0.87433225	0.88168275	0.867312	0.87939465	0.8698856	0.87731767	0.8719253	FGA
2038-07-05	north	0	0.874941	0.88229686	0.86804336	0.88010055	0.8705008	0.877966	0.87262595	FGA
2038-07-06	north	0	0.87559664	0.882931	0.8687441	0.88073295	0.8711505	0.87864256	0.873265	FGA
2038-07-07	north	0	0.87628984	0.8835857	0.86936903	0.8814543	0.87170535	0.8793467	0.8740103	FGA
2038-07-08	north	0	0.8770578	0.8842812	0.8700255	0.88219297	0.872397	0.8801389	0.87475455	FGA
2038-07-09	north	0	0.8778355	0.88509494	0.8707288	0.8829969	0.8731209	0.8808686	0.8755383	FGA
2038-07-10	north	0	0.878641	0.88588953	0.87147784	0.8837528	0.873874	0.8817162	0.8763226	FGA
2038-07-11	north	0	0.87947524	0.88666284	0.87220335	0.88457763	0.8746373	0.88252133	0.8771126	FGA
2038-07-12	north	0	0.8803468	0.88751143	0.8730747	0.88539803	0.87538356	0.88334817	0.8779768	FGA
2038-07-13	north	0	0.88122153	0.888442	0.8739522	0.88621914	0.87617356	0.8841946	0.87889695	FGA
2038-07-14	north	0	0.8821262	0.8894272	0.87487507	0.88715136	0.87705714	0.8850987	0.8798507	FGA
2038-07-15	north	0	0.8830732	0.89040273	0.87574804	0.88807243	0.87798226	0.88609076	0.8808414	FGA
2038-07-16	north	0	0.8840445	0.8913594	0.876687	0.88908976	0.8789288	0.88711166	0.88182634	FGA
2038-07-17	north	0	0.88509595	0.89236546	0.87769276	0.89011186	0.8799115	0.8881272	0.8827974	FGA
2038-07-18	north	0	0.8861569	0.8934763	0.8786881	0.89120203	0.88097566	0.8892267	0.88384867	FGA
2038-07-19	north	0	0.88728523	0.8946234	0.8797253	0.8923311	0.88206244	0.89038247	0.8848797	FGA
2038-07-20	north	0	0.8884078	0.8957523	0.88087213	0.893457	0.88316816	0.89154136	0.8859433	FGA
2038-07-21	north	0	0.88961935	0.89692354	0.8819548	0.89465976	0.88428724	0.89262	0.88706005	FGA
2038-07-22	north	0	0.8908447	0.8981814	0.8831188	0.8958817	0.88538694	0.8938849	0.8882929	FGA
2038-07-23	north	0	0.8921478	0.8994154	0.8843245	0.8971978	0.8865385	0.89520085	0.88952035	FGA
2038-07-24	north	0	0.89343154	0.9007619	0.88549876	0.898521	0.88781416	0.8964871	0.8908148	FGA
2038-07-25	north	0	0.89479923	0.90205663	0.88674444	0.8998719	0.8891026	0.89775944	0.89217556	FGA
2038-07-26	north	0	0.8961737	0.9034375	0.88807696	0.90119994	0.89047444	0.8990091	0.89347184	FGA
2038-07-27	north	0	0.8975617	0.90485847	0.88957137	0.90261114	0.8919147	0.9003807	0.8949206	FGA
2038-07-28	north	0	0.8989917	0.90626746	0.8911202	0.90424854	0.8933729	0.90183395	0.89640045	FGA
