date	location	variant	median_freq_nowcast	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50	model
2024-12-22	south	2	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2024-12-23	south	2	0.9975087	0.9993908	0.9902887	0.99896574	0.99386024	0.9984226	0.9960091								FGA
2024-12-24	south	2	0.9677143	0.99191946	0.8871244	0.98603684	0.92446303	0.979175	0.94953114								FGA
2024-12-25	south	2	0.9454403	0.98549867	0.8183291	0.9761402	0.87807244	0.96444213	0.91600513								FGA
2024-12-26	south	2	0.9392073	0.98345375	0.8009967	0.9730387	0.86510307	0.9602649	0.9071192								FGA
2024-12-27	south	2	0.9339123	0.9810219	0.79176056	0.9695503	0.85422736	0.9558307	0.89980817								FGA
2024-12-28	south	2	0.9274566	0.97810584	0.77893376	0.9657725	0.844764	0.9515934	0.8926413								FGA
2024-12-29	south	2	0.92384064	0.97593784	0.76846755	0.9632704	0.8363113	0.9483422	0.8884094								FGA
2024-12-30	south	2	0.9219805	0.9744893	0.7677187	0.9617589	0.83704257	0.9474777	0.8871311								FGA
2024-12-31	south	2	0.92081606	0.97330916	0.7718708	0.96065027	0.8363793	0.94589853	0.88695896								FGA
2025-01-01	south	2	0.92058575	0.9723641	0.77404714	0.95986545	0.83798784	0.9454536	0.88697946								FGA
2025-01-02	south	2	0.9208603	0.97204804	0.7777191	0.95936275	0.8394708	0.9454186	0.8873								FGA
2025-01-03	south	2	0.9218451	0.97165215	0.7828047	0.95994544	0.8427537	0.94520736	0.8893774								FGA
2025-01-04	south	2	0.922212	0.9714638	0.7887023	0.96024096	0.84565586	0.9447671	0.89119583								FGA
2025-01-05	south	2	0.9236609	0.9718664	0.795068	0.95989734	0.8458443	0.94532275	0.8931283								FGA
2025-01-06	south	2	0.92595994	0.97183245	0.8023339	0.96025485	0.8483443	0.9461162	0.895667								FGA
2025-01-07	south	2	0.9305433	0.97323906	0.8177525	0.96284634	0.8626386	0.94942504	0.9016936								FGA
2025-01-08	south	2	0.9344887	0.97502196	0.8328691	0.96482015	0.8737946	0.95188093	0.9087327								FGA
2025-01-09	south	2	0.93696725	0.9764252	0.8429655	0.966077	0.8791609	0.95365524	0.91330576								FGA
2025-01-10	south	2	0.93917626	0.977051	0.8527158	0.967345	0.8846735	0.95559675	0.91719943								FGA
2025-01-11	south	2	0.94194865	0.9783194	0.86105907	0.9690141	0.8933984	0.9583032	0.9208657								FGA
2025-01-12	south	2	0.94563085	0.9795276	0.86630344	0.9703681	0.9003854	0.9603354	0.92495763								FGA
2025-01-13	south	2	0.94799984	0.98056877	0.87061876	0.9719843	0.9068267	0.9622948	0.9296638								FGA
2025-01-14	south	2	0.9502481	0.9815525	0.87693673	0.97331184	0.91229665	0.96425724	0.93349653								FGA
2025-01-15	south	2	0.9529647	0.982519	0.88416547	0.97510785	0.917299	0.9659643	0.93678886								FGA
2025-01-16	south	2	0.9547468	0.98331267	0.8896931	0.9764388	0.92092955	0.9680557	0.93992347								FGA
2025-01-17	south	2	0.9575502	0.98492104	0.8959806	0.97760063	0.924639	0.9695242	0.94295096								FGA
2025-01-18	south	2	0.95938766	0.98583657	0.9005107	0.9787567	0.9275708	0.9715574	0.944468								FGA
2025-01-19	south	2	0.9612994	0.9864283	0.90519845	0.9802045	0.9306871	0.9731271	0.94709146								FGA
2025-01-20	south	2	0.96275246	0.98694676	0.90921247	0.98093843	0.9324666	0.9742088	0.94850004								FGA
2025-01-21	south	2	0.9588926	0.98536813	0.90287614	0.9786278	0.9282289	0.97142637	0.9446799								FGA
2025-01-22	south	2	0.95528704	0.98369884	0.88933814	0.97739255	0.9199184	0.96873415	0.93812525								FGA
2025-01-23	south	2	0.9537144	0.9831047	0.8784701	0.97762537	0.9148992	0.9679814	0.9358092								FGA
2025-01-24	south	2	0.9535073	0.98356277	0.8777605	0.9777846	0.91293263	0.96757454	0.9347098								FGA
2025-01-25	south	2	0.95305026	0.9838467	0.8672966	0.9772992	0.9097177	0.96647084	0.9322207								FGA
2025-01-26	south	2	0.95194507	0.9837491	0.8601847	0.97741437	0.90427786	0.96527445	0.9301746								FGA
2025-01-27	south	2	0.95123047	0.9839102	0.85191625	0.97676307	0.90062207	0.9655585	0.92704296								FGA
2025-01-28	south	2	0.9503217	0.9843111	0.8438266	0.9766252	0.89593804	0.9655308	0.9241054								FGA
2025-01-29	south	2	0.9490437	0.98423725	0.8359296	0.97648245	0.8930896	0.96506834	0.92157274								FGA
2025-01-30	south	2	0.94821775	0.98435414	0.82866406	0.9760216	0.88830024	0.9647463	0.91994035								FGA
2025-01-31	south	2	0.947201	0.98443705	0.8231441	0.9755564	0.88504463	0.9646088	0.91830134								FGA
2025-02-01	south	2	0.94656897	0.98480374	0.81494784	0.9755816	0.8821925	0.9643893	0.91657597								FGA
2025-02-02	south	2	0.94577396	0.984981	0.80867803	0.97539407	0.87982863	0.96443653	0.9159917								FGA
2025-02-03	south	2	0.9456444	0.98518157	0.80428964	0.9751302	0.87751967	0.9645776	0.9159218								FGA
2025-02-04	south	2	0.94946676	0.98644376	0.8182132	0.97728986	0.8839698	0.9674663	0.9214202								FGA
2025-02-05	south	2	0.9543522	0.9879836	0.84024554	0.98019856	0.896503	0.9711299	0.9303944								FGA
2025-02-06	south	2	0.9566966	0.98892355	0.84879243	0.9816771	0.90130615	0.9727317	0.93350434								FGA
2025-02-07	south	2	0.958554	0.98971266	0.8552845	0.98264587	0.90340585	0.9740486	0.93618274								FGA
2025-02-08	south	2	0.96104705	0.9906158	0.8664041	0.98401415	0.90785855	0.9756775	0.94025797								FGA
2025-02-09	south	2	0.96391416	0.9914982	0.875224	0.9850932	0.9130999	0.9772104	0.9449093								FGA
2025-02-10	south	2	0.9658938	0.9922514	0.88446176	0.98623806	0.919535	0.97856987	0.9482826								FGA
2025-02-11	south	2	0.96780705	0.99297184	0.8896231	0.98744226	0.9237318	0.9802643	0.9516789								FGA
2025-02-12	south	2	0.9698262	0.9935752	0.8939441	0.98847836	0.92863363	0.9817759	0.95348847								FGA
2025-02-13	south	2	0.9721389	0.9941039	0.89934534	0.9894042	0.9325222	0.98300123	0.95615315								FGA
2025-02-14	south	2	0.97403574	0.9945967	0.9052701	0.99017024	0.9359459	0.98418605	0.9591861								FGA
2025-02-15	south	2	0.9756953	0.995094	0.9098046	0.9909328	0.9395431	0.9853327	0.96135175								FGA
2025-02-16	south	2	0.9773516	0.9955474	0.9117912	0.9916683	0.94224566	0.98621815	0.9629495								FGA
2025-02-17	south	2	0.97881687	0.9959603	0.9145707	0.9923611	0.9448639	0.98727775	0.96514434								FGA
2025-02-18	south	2	0.9800749	0.99634236	0.91887176	0.9929602	0.9468271	0.9883406	0.96685994								FGA
2025-02-19	south	2	0.9812027	0.9966908	0.922023	0.99356	0.94971776	0.98919153	0.968366								FGA
2025-02-20	south	2	0.9820092	0.9970094	0.9234808	0.99404246	0.95198107	0.98978925	0.9700441								FGA
2025-02-21	south	2	0.98291767	0.9972594	0.9241219	0.9945183	0.95273376	0.99045455	0.97134006								FGA
2025-02-22	south	2	0.98391515	0.99751127	0.9246573	0.9949124	0.9558666	0.99105304	0.97300196								FGA
2025-02-23	south	2	0.9849212	0.9977406	0.92480624	0.99534667	0.95811486	0.99169016	0.9743556								FGA
2025-02-24	south	2	0.98612976	0.9979563	0.9248257	0.9957478	0.95915586	0.992189	0.9757004								FGA
2025-02-25	south	2	0.9869516	0.9981374	0.9260287	0.9961048	0.9615323	0.99272513	0.97703683								FGA
2025-02-26	south	2	0.9878702	0.99830854	0.92653537	0.9964141	0.96368456	0.99318457	0.9778529								FGA
2025-02-27	south	2	0.98872375	0.9984661	0.92702264	0.9967103	0.9652558	0.9936878	0.9789373								FGA
2025-02-28	south	2	0.98938006	0.99861985	0.92745954	0.9969877	0.9661927	0.99410987	0.9803196								FGA
2025-03-01	south	2	0.99002886	0.9987469	0.92785054	0.99723923	0.967496	0.99449587	0.9811792								FGA
2025-03-02	south	2	0.99060595	0.99885505	0.9289745	0.9974692	0.96930224	0.99482703	0.9822794								FGA
2025-03-03	south	2	0.99117845	0.9989637	0.9293558	0.9976779	0.9700579	0.9951661	0.98311883								FGA
2025-03-04	south	2	0.9917338	0.9990622	0.9297077	0.99786794	0.97083807	0.99549925	0.98384833								FGA
2025-03-05	south	2	0.9921733	0.99915385	0.9300329	0.9980407	0.97185004	0.995778	0.98455256								FGA
2025-03-06	south	2	0.99263746	0.9992438	0.9305002	0.998199	0.9726623	0.99607444	0.9848919								FGA
2025-03-07	south	2	0.9930992	0.9993161	0.9318562	0.99834335	0.97335917	0.99635744	0.9855894								FGA
2025-03-08	south	2	0.99350214	0.9993789	0.9337245	0.998475	0.97397673	0.9965854	0.9863489								FGA
2025-03-09	south	2	0.99385226	0.9994362	0.93538415	0.99859524	0.9749556	0.9968257	0.9870567								FGA
2025-03-10	south	2	0.99417853	0.9994882	0.9374301	0.9987093	0.97587466	0.9970748	0.9876069								FGA
2025-03-11	south	2	0.9945055	0.9995353	0.93912596	0.9988136	0.97673655	0.997298	0.9881746								FGA
2025-03-12	south	2	0.9948542	0.99957925	0.9400381	0.99890035	0.97718257	0.9975052	0.9886819								FGA
2025-03-13	south	2	0.9951637	0.9996192	0.94092375	0.99898446	0.9779846	0.99770755	0.98922884								FGA
2025-03-14	south	2	0.99546015	0.9996571	0.9417381	0.9990802	0.9788194	0.9978889	0.989647								FGA
2025-03-15	south	2	0.9957286	0.9996934	0.94203115	0.9991561	0.9794196	0.9980331	0.990186								FGA
2025-03-16	south	2	0.995971	0.9997247	0.9419088	0.9992244	0.98032457	0.99816155	0.9905575								FGA
2025-03-17	south	2	0.9961834	0.99975276	0.9417795	0.99928594	0.9808411	0.99827886	0.9908501								FGA
2025-03-18	south	2	0.99641305	0.9997763	0.941637	0.99934214	0.9813122	0.9984013	0.9911519								FGA
2025-03-19	south	2	0.9966248	0.9997974	0.9414722	0.9993903	0.98177123	0.9984914	0.99153006								FGA
2025-03-20	south	2	0.996829	0.9998166	0.94137514	0.9994293	0.9823471	0.9985816	0.99196327								FGA
2025-03-21	south	2	0.9970186	0.9998329	0.94169766	0.9994656	0.98272455	0.9986958	0.9921957								FGA
2025-03-22	south	2	0.9971973	0.99984777	0.9420141	0.99949974	0.98309374	0.9987787	0.99270636								FGA
2025-03-23	south	2	0.9973621	0.99986136	0.9423021	0.9995311	0.9834896	0.9988609	0.99310505								FGA
2025-03-24	south	2	0.997504	0.99987364	0.9424268	0.99956244	0.9838468	0.99894536	0.99333596								FGA
