date	location	variant	median_freq_nowcast	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50	model
2038-10-06	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-07	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-08	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-09	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-10	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-11	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-12	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-13	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-14	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-15	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-16	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-17	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-18	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-19	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-20	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-21	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-22	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-23	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-24	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-25	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-26	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-27	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-28	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-29	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-30	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-10-31	north	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0								FGA
2038-11-01	north	0	0.995137	0.9964445	0.9934205	0.99605536	0.9940601	0.9956089	0.9946151								FGA
2038-11-02	north	0	0.92507815	0.94422144	0.90128905	0.9384336	0.90984553	0.9320196	0.917643								FGA
2038-11-03	north	0	0.8511154	0.8868941	0.80893916	0.8759778	0.82367516	0.86405456	0.8377157								FGA
2038-11-04	north	0	0.8173349	0.8598024	0.76827115	0.8466466	0.78500515	0.83251816	0.8016833								FGA
