pivot_date	model	location	correlation	mae	mse	rmse	r2	n_seqs	n_cases	seq_entropy	case_entropy	seq_entropy_norm	case_entropy_norm
2025-10-01	FGA	north	0.8476455560157318	0.19285699308327314	0.03732575448853019	0.19319874349625102	-108.36667886014148	421	962404	4.831894235492486	4.811080641094786	0.9141961265026702	0.910258186959787
2026-04-01	FGA	north	0.5496566720906194	0.14628850073364894	0.02217544907922299	0.1489142339711788	-44.91894723514614	1421	3139156	4.512138278712231	4.540905910259196	0.7994778972021139	0.7965887080268925
2026-10-01	FGA	north	0.998882872769275	0.0014049901302799798	2.9619004679857503e-06	0.0017210172770735772	0.9960562638558899	2058	4587010	4.740608887546335	4.777671116283813	0.8399591924640372	0.8381232593477553
2027-04-01	FGA	north	0.13384098593744934	0.12197106565678723	0.02516207797920925	0.15862559055590383	-27.72477360480269	2177	4760412	4.809475151055	4.828684316453861	0.8478692730371713	0.8470722532311051
2027-10-01	FGA	north	0.9976339438826146	0.0022485937297523147	7.8013570688531e-06	0.0027930909524849167	0.9896835557764435	2225	4682452	4.800386409955537	4.80398548394012	0.8462670058319578	0.842739458966982
2028-04-01	FGA	north	-0.4920837749553217	0.16738267078910032	0.03753709444115777	0.1937449210719026	-52.43721576617618	1503	3119614	4.735665909813452	4.798730595160922	0.8348573360275439	0.8418176197687752
2028-10-01	FGA	north	0.6282136981564389	0.21202787121001146	0.04551352461533852	0.21333898990887373	-114.90160964082968	1131	2377561	4.948803574467281	5.017939569528542	0.8639791026645233	0.8802723680349499
2029-04-01	FGA	north	-0.7548158760063756	0.16830573928176237	0.05241776112607403	0.22894925447809178	-90.61464476617516	1413	2943066	4.972659994148058	5.009027261477277	0.8723291956448647	0.8744931605128683
2029-10-01	FGA	north	0.15763816120547583	0.041169108131138506	0.005447250054751556	0.07380548797177319	-6.884979314897641	1249	2577988	4.779250829576952	4.816013133105412	0.8604148672738375	0.8407960919339744
2030-04-01	FGA	north	0.645359536238132	0.06398256776633626	0.008748792275530763	0.09353497888774426	-15.551328329662962	682	1458832	4.54041662805679	4.669161956646842	0.8316647125969685	0.8151583098412465
2030-10-01	FGA	north	0.9963168096290276	0.003311064137124668	1.25729843335665e-05	0.003545840426974471	0.9419346126248761	461	1070919	5.16155294423709	5.2508825739334934	0.9241875739668093	0.9167170905368163
2031-04-01	FGA	north	0.5179964030356168	0.11619016269329832	0.0179311127457298	0.13390710491131455	-11.604027990405415	5733	12846109	4.5082330692643975	4.510329198356506	0.7908570728179768	0.7874287420949276
2031-10-01	FGA	north	0.9296275112394138	0.008303369168201796	0.0003351908906839211	0.018308219211160902	0.8465620258334984	5568	12424109	4.34203583287062	4.319008658515553	0.8001887171295972	0.757662368531103
2033-04-01	FGA	north	0.9716669084267833	0.011919186934058903	0.00019938889537895717	0.014120513283126686	0.8368154166478765	5056	11148156	4.225289151790308	4.240535044093807	0.8110810972352718	0.7438961297316624
2033-10-01	FGA	north	0.058336999773189874	0.12666396041104197	0.025154326605355704	0.15860115575037814	-13.845130010014815	5191	11363082	4.329292269162493	4.311520249119757	0.8373994338321545	0.7563487138367176
2036-04-01	FGA	north	0.2160567337380873	0.1206054541328612	0.019674837133200007	0.14026702083241094	-30.868868209770113	2794	6192173	4.253013976516532	4.309410361967652	0.7574770726530288	0.7523516424768996
2036-10-01	FGA	north	0.8688557906297183	0.19210295201249702	0.03724009141141853	0.19297691937487893	-31.587175767495324	3316	7115736	4.526465947078449	4.520714439544946	0.8291093768124307	0.7892418331234818
