country	model	pivot_date	lead	variant	date	MAE	MSE	loglik	coverage_posterior	coverage_predictive	total_seq	raw_freq	smoothed_freq	pred_freq
north	FGA	2025-10-01	-276	0	2024-12-29	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
north	FGA	2025-10-01	-269	0	2025-01-05	0.0	0.0	0.0	1	1	6.0	1.0	1.0	1.0
north	FGA	2025-10-01	-262	0	2025-01-12	0.0	0.0	0.0	1	1	2.0	1.0	1.0	1.0
north	FGA	2025-10-01	-255	0	2025-01-19	0.0	0.0	0.0	1	1	9.0	1.0	1.0	1.0
north	FGA	2025-10-01	-248	0	2025-01-26	0.0	0.0	0.0	1	1	8.0	1.0	1.0	1.0
north	FGA	2025-10-01	-241	0	2025-02-02	0.0	0.0	0.0	1	1	9.0	1.0	1.0	1.0
north	FGA	2025-10-01	-234	0	2025-02-09	0.0	0.0	0.0	1	1	10.0	1.0	1.0	1.0
north	FGA	2025-10-01	-227	0	2025-02-16	0.0	0.0	0.0	1	1	12.0	1.0	1.0	1.0
north	FGA	2025-10-01	-220	0	2025-02-23	0.0	0.0	0.0	1	1	13.0	1.0	1.0	1.0
north	FGA	2025-10-01	-213	0	2025-03-02	0.0	0.0	0.0	1	1	14.0	1.0	1.0	1.0
north	FGA	2025-10-01	-206	0	2025-03-09	0.0	0.0	0.0	1	1	21.0	1.0	1.0	1.0
north	FGA	2025-10-01	-199	0	2025-03-16	0.006211180124223614	3.8578758535550475e-05	0.0	0	0	11.0	1.0	0.9937888198757764	1.0
north	FGA	2025-10-01	-192	0	2025-03-23	0.01170568561872909	0.00013702307580452103	0.0	0	0	31.0	1.0	0.9882943143812709	1.0
north	FGA	2025-10-01	-185	0	2025-03-30	0.01170568561872909	0.00013702307580452103	0.0	0	0	17.0	1.0	0.9882943143812709	1.0
north	FGA	2025-10-01	-178	0	2025-04-06	0.019224482611210236	0.00036958073166872473	-inf	0	0	23.0	0.9565217391304348	0.9807755173887898	1.0
north	FGA	2025-10-01	-171	0	2025-04-13	0.019224482611210236	0.00036958073166872473	-inf	0	0	26.0	0.9615384615384616	0.9807755173887898	1.0
north	FGA	2025-10-01	-164	0	2025-04-20	0.019224482611210236	0.00036958073166872473	0.0	0	0	32.0	1.0	0.9807755173887898	1.0
north	FGA	2025-10-01	-157	0	2025-04-27	0.019224422611210268	0.0003695784247344126	-13.684483376084255	0	0	19.0	0.9473684210526315	0.9807755173887898	0.99999994
north	FGA	2025-10-01	-150	0	2025-05-04	0.013013202486986675	0.00016934343896731619	-2.200000108842024e-06	0	0	22.0	1.0	0.9869866975130134	0.9999999
north	FGA	2025-10-01	-143	0	2025-05-11	0.0075186969924812	5.653080446474584e-05	-1.8000000890525653e-06	0	0	18.0	1.0	0.9924812030075189	0.9999999
north	FGA	2025-10-01	-136	0	2025-05-18	0.007518596992481141	5.6529300735346464e-05	-4.20000042012083e-06	0	0	21.0	1.0	0.9924812030075189	0.9999998
north	FGA	2025-10-01	-129	0	2025-05-25	2.399999999846969e-07	5.759999999265451e-14	-3.840000460555224e-06	1	1	16.0	1.0	1.0	0.99999976
north	FGA	2025-10-01	-122	0	2025-06-01	3.600000000325565e-07	1.2960000002344068e-13	-3.6000006483257207e-06	1	1	10.0	1.0	1.0	0.99999964
north	FGA	2025-10-01	-115	0	2025-06-08	4.999999999588667e-07	2.499999999588667e-13	-6.0000014995069e-06	1	1	12.0	1.0	1.0	0.9999995
north	FGA	2025-10-01	-108	0	2025-06-15	6.999999999646178e-07	4.899999999504649e-13	-4.900001714753125e-06	1	1	7.0	1.0	1.0	0.9999993
north	FGA	2025-10-01	-101	0	2025-06-22	1.09999999997612e-06	1.2099999999474642e-12	-1.4300007864695329e-05	1	1	13.0	1.0	1.0	0.9999989
north	FGA	2025-10-01	-94	0	2025-06-29	0.03571278571428571	0.0012754030634744896	-6.0000044999549895e-06	0	1	4.0	1.0	0.9642857142857143	0.9999985
north	FGA	2025-10-01	-87	0	2025-07-06	0.03571202571428567	0.0012753487806178006	-6.780007661506586e-06	1	1	3.0	1.0	0.9642857142857143	0.99999774
north	FGA	2025-10-01	-80	0	2025-07-13	0.03571098571428566	0.0012752745006859145	-1.3200021780205447e-05	1	1	4.0	1.0	0.9642857142857143	0.9999967
north	FGA	2025-10-01	-73	0	2025-07-20	0.03570963571428565	0.001275178082846985	-10.892362927266703	1	1	4.0	0.75	0.9642857142857143	0.99999535
north	FGA	2025-10-01	-66	0	2025-07-27	0.035707435714285696	0.0012750209652898456	-1.3700046922719654e-05	1	1	2.0	1.0	0.9642857142857143	0.99999315
north	FGA	2025-10-01	-59	0	2025-08-03	0.17856142857142865	0.03188418377346942	-1.0000050000287824e-05	1	1	1.0	1.0	0.8214285714285714	0.99999
north	FGA	2025-10-01	-52	0	2025-08-10	0.17855735857142863	0.031882730300005734	-1.4070098983355621e-05	1	1	1.0	1.0	0.8214285714285714	0.99998593
north	FGA	2025-10-01	-45	0	2025-08-17	0.14283684285714293	0.020402363677396142	-8.120082419104654e-05	1	1	4.0	1.0	0.8571428571428571	0.9999797
north	FGA	2025-10-01	-38	0	2025-08-24	0.14282684285714287	0.020399507040538983		1	0	0.0	0.0	0.8571428571428571	0.9999697
north	FGA	2025-10-01	-31	0	2025-08-31	0.1428139928571429	0.020395836555800066	-4.3150930988023325e-05	1	1	1.0	1.0	0.8571428571428571	0.99995685
north	FGA	2025-10-01	-24	0	2025-09-07	0.17136920142857148	0.029367403198266306	-0.00011874352493642374	1	1	2.0	1.0	0.8285714285714285	0.99994063
north	FGA	2025-10-01	-17	0	2025-09-14	0.17134584142857145	0.029359397374865155	-0.0004136671115761711	1	1	5.0	1.0	0.8285714285714285	0.99991727
north	FGA	2025-10-01	-10	0	2025-09-21	0.17130397142857146	0.029345050627200827	-0.00024921552644980433	1	1	2.0	1.0	0.8285714285714285	0.9998754
north	FGA	2025-10-01	-3	0	2025-09-28	0.21885401904761903	0.04789708165329559	-6.941052945659212	1	1	5.0	0.8	0.780952380952381	0.9998064
north	FGA	2025-10-01	4	0	2025-10-05	0.21875891904761902	0.04785546466288273	-0.00028874168186759377	1	1	1.0	1.0	0.780952380952381	0.9997113
north	FGA	2025-10-01	11	0	2025-10-12	0.2542492047619047	0.06464265812206095		1	0	0.0	0.0	0.7452380952380953	0.9994873
north	FGA	2025-10-01	18	0	2025-10-19	0.2536087047619048	0.06431737513101099	-5.668910034425477	1	1	3.0	0.6666666666666666	0.7452380952380953	0.9988468
north	FGA	2025-10-01	25	0	2025-10-26	0.22354534619047628	0.049972521803419885	-0.0026486345376944675	1	1	1.0	1.0	0.7738095238095237	0.99735487
north	FGA	2025-10-01	32	0	2025-11-02	0.22139177619047623	0.049014318564773916	-3.9675466221476317	1	1	4.0	0.75	0.7738095238095237	0.9952013
north	FGA	2025-10-01	39	0	2025-11-09	0.09171357619047626	0.008411380057646295	-0.028566274682113063	1	1	3.0	1.0	0.8988095238095237	0.9905231
north	FGA	2025-10-01	46	0	2025-11-16	0.0582257918367346	0.003390242835014749	-0.047637629920394234	1	1	3.0	1.0	0.9260204081632654	0.9842462
north	FGA	2025-10-01	53	0	2025-11-23	0.06347590770975053	0.004029190859576768	-0.08019241738702088	1	1	3.0	1.0	0.9101473922902494	0.9736233
north	FGA	2025-10-01	60	0	2025-11-30	0.025014378004534987	0.0006257191069537637	-1.034162220741508	1	1	8.0	0.875	0.945861678004535	0.9208473
north	FGA	2025-10-01	67	0	2025-12-07	0.04983379397092169	0.002483407021536271	-0.9305563721084851	1	1	7.0	0.8571428571428571	0.9206515939709217	0.8708178
north	FGA	2025-10-01	74	0	2025-12-14	0.11449513809790579	0.013109136648058519	-1.2476827013695053	1	1	9.0	0.8888888888888888	0.9047785780979057	0.79028344
north	FGA	2025-10-01	81	0	2025-12-21	0.32636276381219154	0.10651265360313232	-4.8685352504583	1	1	8.0	1.0	0.8704928638121915	0.5441301
north	FGA	2025-10-01	88	0	2025-12-28	0.3749571495264773	0.14059286398102105	-5.261409271348917	1	1	17.0	0.8235294117647058	0.8749571495264773	0.5
north	FGA	2025-10-01	95	0	2026-01-04	0.37250816993464053	0.13876233666805504	-7.446211328686582	1	1	18.0	0.8888888888888888	0.8725081699346405	0.5
north	FGA	2025-10-01	102	0	2026-01-11	0.3697476454349856	0.13671332130471583	-5.244209690227708	1	1	25.0	0.76	0.8697476454349856	0.5
north	FGA	2025-10-01	109	0	2026-01-18	0.3391354005370263	0.11501281989740925	-13.671548758199277	1	1	32.0	0.90625	0.8391354005370263	0.5
north	FGA	2025-10-01	116	0	2026-01-25	0.32207143209250577	0.10373000737011756	-14.556076378714543	1	1	50.0	0.84	0.8220714320925058	0.5
north	FGA	2025-10-01	123	0	2026-02-01	0.2914328200585449	0.08493308860727619	-15.83208619690869	1	1	46.0	0.8695652173913043	0.7914328200585449	0.5
north	FGA	2025-10-01	130	0	2026-02-08	0.28158380728270294	0.07928944052382239	-14.307975905687819	1	1	70.0	0.7857142857142857	0.7815838072827029	0.5
north	FGA	2025-10-01	137	0	2026-02-15	0.2491344469415514	0.06206797265287269	-10.836925466329479	1	1	98.0	0.7040816326530612	0.7491344469415514	0.5
north	FGA	2025-10-01	144	0	2026-02-22	0.2247474953105053	0.050511436648345606	-7.735743435866521	1	1	86.0	0.6744186046511628	0.7247474953105053	0.5
north	FGA	2025-10-01	151	0	2026-03-01	0.18788257730701996	0.03529986285552833	-11.767519247167051	1	1	123.0	0.6910569105691057	0.68788257730702	0.5
north	FGA	2025-10-01	158	0	2026-03-08	0.15713336487036744	0.024690894355484026	-11.399289321202364	1	1	134.0	0.6791044776119403	0.6571333648703674	0.5
north	FGA	2025-10-01	165	0	2026-03-15	0.13266268666934455	0.017599388434328688	-10.014726458320794	1	1	127.0	0.6692913385826772	0.6326626866693446	0.5
north	FGA	2025-10-01	172	0	2026-03-22	0.10458518688984852	0.010938061316784544	-6.155519987502679	1	1	139.0	0.6115107913669064	0.6045851868898485	0.5
north	FGA	2025-10-01	-276	1	2024-12-29	4.740526e-15	2.2472586756675998e-29	-4.740526000000011e-15	0	1	1.0	0.0	0.0	4.740526e-15
north	FGA	2025-10-01	-269	1	2025-01-05	1.3723075e-15	1.8832278745562502e-30	-8.233845000000007e-15	0	1	6.0	0.0	0.0	1.3723075e-15
north	FGA	2025-10-01	-262	1	2025-01-12	3.5616878000000005e-16	1.2685619984668844e-31	-7.123375600000002e-16	0	1	2.0	0.0	0.0	3.5616878000000005e-16
north	FGA	2025-10-01	-255	1	2025-01-19	9.105346000000001e-17	8.290732577971602e-33	-8.194811400000001e-16	0	1	9.0	0.0	0.0	9.105346000000001e-17
north	FGA	2025-10-01	-248	1	2025-01-26	2.2420132e-17	5.02662318897424e-34	-1.79361056e-16	0	1	8.0	0.0	0.0	2.2420132e-17
north	FGA	2025-10-01	-241	1	2025-02-02	5.542226699999999e-18	3.071627679419288e-35	-4.9880040299999995e-17	0	1	9.0	0.0	0.0	5.542226699999999e-18
north	FGA	2025-10-01	-234	1	2025-02-09	1.3740902999999998e-18	1.8881241525540894e-36	-1.3740902999999998e-17	0	1	10.0	0.0	0.0	1.3740902999999998e-18
north	FGA	2025-10-01	-227	1	2025-02-16	3.2171447999999997e-19	1.0350020664167039e-37	-3.860573759999999e-18	0	1	12.0	0.0	0.0	3.2171447999999997e-19
north	FGA	2025-10-01	-220	1	2025-02-23	7.3741904e-20	5.437868405545215e-39	-9.58644752e-19	0	1	13.0	0.0	0.0	7.3741904e-20
north	FGA	2025-10-01	-213	1	2025-03-02	1.6407622e-20	2.6921005969488397e-40	-2.29706708e-19	0	1	14.0	0.0	0.0	1.6407622e-20
north	FGA	2025-10-01	-206	1	2025-03-09	3.6773772e-21	1.3523103071079841e-41	-7.72249212e-20	0	1	21.0	0.0	0.0	3.6773772e-21
north	FGA	2025-10-01	-199	1	2025-03-16	0.006211180124223602	3.857875853555032e-05	-8.554677560000001e-21	0	0	11.0	0.0	0.006211180124223602	7.776979600000001e-22
north	FGA	2025-10-01	-192	1	2025-03-23	0.011705685618728964	0.0001370230758045181	-4.11630493e-15	0	0	31.0	0.0	0.011705685618729098	1.3278403e-16
