pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2026-04-01	FGA	north	InferFullRank	50000		500	50000	26783866.0	1065.6619873046875		26782800.0	True	0.0023497496731579304	0.01	100	50000
2026-10-01	FGA	north	InferFullRank	50000		500	50000	532143.0	748.4613037109375		531394.5625	True	0.04338906705379486	0.01	100	50000
2027-04-01	FGA	north	InferFullRank	50000		500	50000	72495120.0	909.2237548828125		72494208.0	True	0.03557048365473747	0.01	100	50000
2027-10-01	FGA	north	InferFullRank	50000		500	50000	1841525.0				False		0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	1290972.375				False		0.01	100	50000
2031-10-01	FGA	north	InferFullRank	50000		500	50000	275015.21875	773.9156494140625		274241.3125	True	0.07923483103513718	0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	168786.21875				False		0.01	100	50000
2033-10-01	FGA	north	InferFullRank	50000		500	50000	212909056.0	1236.611572265625		212907824.0	True	0.00411152234300971	0.01	100	50000
2037-10-01	FGA	north	InferFullRank	50000		500	50000	104346512.0	1302.5501708984375		104345208.0	True	0.0010823763441294432	0.01	100	50000
2038-04-01	FGA	north	InferFullRank	50000		500	50000	11994859.0				False		0.01	100	50000
2038-10-01	FGA	north	InferFullRank	50000		500	50000	65312720.0	640.9727783203125		65312080.0	True	0.01329784281551838	0.01	100	50000
2039-04-01	FGA	north	InferFullRank	50000		500	50000	127902264.0				False		0.01	100	50000
2039-10-01	FGA	north	InferFullRank	50000		500	50000	1338719.875				False		0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	9550341.0				False		0.01	100	50000
2041-04-01	FGA	north	InferFullRank	50000		500	50000	498856.3125				False		0.01	100	50000
2041-10-01	FGA	north	InferFullRank	50000		500	50000	7482479.0				False		0.01	100	50000
2043-04-01	FGA	north	InferFullRank	50000		500	50000	858617.0625				False		0.01	100	50000
2043-10-01	FGA	north	InferFullRank	50000		500	50000	6300974.0				False		0.01	100	50000
2046-04-01	FGA	north	InferFullRank	50000		500	50000	22297710.0	963.8665771484375		22296746.0	True	0.0012793903006240726	0.01	100	50000
2046-10-01	FGA	north	InferFullRank	50000		500	50000	273808.5625	670.3480224609375		273138.21875	True	0.04684962332248688	0.01	100	50000
2047-04-01	FGA	north	InferFullRank	50000		500	50000	1323399.5				False		0.01	100	50000
2047-10-01	FGA	north	InferFullRank	50000		500	50000	160107936.0				False		0.01	100	50000
2050-04-01	FGA	north	InferFullRank	50000		500	50000	213234.375				False		0.01	100	50000
2050-10-01	FGA	north	InferFullRank	50000		500	50000	270839.0	819.9671630859375		270019.03125	True	0.04723319411277771	0.01	100	50000
2051-04-01	FGA	north	InferFullRank	50000		500	50000	56801072.0				False		0.01	100	50000
2051-10-01	FGA	north	InferFullRank	50000		500	50000	542466.625	596.6560668945312		541870.0	True	0.002915587741881609	0.01	100	50000
2052-04-01	FGA	north	InferFullRank	50000		500	50000	1196614.625				False		0.01	100	50000
2052-10-01	FGA	north	InferFullRank	50000		500	50000	3665141.0	1255.953369140625		3663885.0	True	0.005591031163930893	0.01	100	50000
2053-04-01	FGA	north	InferFullRank	50000		500	50000	10195544.0				False		0.01	100	50000
2054-10-01	FGA	north	InferFullRank	50000		500	50000	150192.234375	724.599365234375		149467.640625	True	0.005755342543125153	0.01	100	50000
2026-10-01	FGA	south	InferFullRank	50000		500	50000	339726.5				False		0.01	100	50000
2027-04-01	FGA	south	InferFullRank	50000		500	50000	3842043.75				False		0.01	100	50000
2027-10-01	FGA	south	InferFullRank	50000		500	50000	9275574.0				False		0.01	100	50000
2028-04-01	FGA	south	InferFullRank	50000		500	50000	118305256.0				False		0.01	100	50000
2030-10-01	FGA	south	InferFullRank	50000		500	50000	75590816.0	652.975341796875		75590160.0	True	0.013772807084023952	0.01	100	50000
2031-04-01	FGA	south	InferFullRank	50000		500	50000	104362768.0	899.4491577148438		104361872.0	True	0.0014100737171247602	0.01	100	50000
2031-10-01	FGA	south	InferFullRank	50000		500	50000	2488445.0				False		0.01	100	50000
2032-04-01	FGA	south	InferFullRank	50000		500	50000	29474.28125	624.4926147460938	577.6426391601562	28849.7890625	True	0.011377254500985146	0.01	100	50000
2032-10-01	FGA	south	InferFullRank	50000		500	50000	515750.375				False		0.01	100	50000
2033-04-01	FGA	south	InferFullRank	50000		500	50000	204569536.0				False		0.01	100	50000
2033-10-01	FGA	south	InferFullRank	50000		500	50000	24970788.0				False		0.01	100	50000
2037-10-01	FGA	south	InferFullRank	50000		500	50000	25927612.0				False		0.01	100	50000
2038-04-01	FGA	south	InferFullRank	50000		500	50000	1425148.25	1280.742919921875		1423867.5	True	0.0033927643671631813	0.01	100	50000
2038-10-01	FGA	south	InferFullRank	50000		500	50000	166456640.0				False		0.01	100	50000
2039-04-01	FGA	south	InferFullRank	50000		500	50000	111091504.0				False		0.01	100	50000
2040-10-01	FGA	south	InferFullRank	50000		500	50000	170965760.0				False		0.01	100	50000
2041-04-01	FGA	south	InferFullRank	50000		500	50000	150991584.0				False		0.01	100	50000
2041-10-01	FGA	south	InferFullRank	50000		500	50000	6706083.0				False		0.01	100	50000
2042-10-01	FGA	south	InferFullRank	50000		500	50000	362150.3125	725.4451293945312		361424.875	True	0.08338082581758499	0.01	100	50000
2043-04-01	FGA	south	InferFullRank	50000		500	50000	142646816.0				False		0.01	100	50000
2043-10-01	FGA	south	InferFullRank	50000		500	50000	11580216.0				False		0.01	100	50000
2045-10-01	FGA	south	InferFullRank	50000		500	50000	37148712.0	1303.681396484375		37147408.0	True	0.006178149022161961	0.01	100	50000
2046-04-01	FGA	south	InferFullRank	50000		500	50000	55696968.0				False		0.01	100	50000
2046-10-01	FGA	south	InferFullRank	50000		500	50000	1582771.0				False		0.01	100	50000
2047-04-01	FGA	south	InferFullRank	50000		500	50000	216338.4375	952.7891845703125		215385.640625	True	0.3271593451499939	0.01	100	50000
2047-10-01	FGA	south	InferFullRank	50000		500	50000	7354875.0				False		0.01	100	50000
2048-04-01	FGA	south	InferFullRank	50000		500	50000	38551556.0	635.95751953125		38550920.0	True	0.07517217844724655	0.01	100	50000
