date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	model	analysis_date
2028-10-02	south	18	0.9196832	0.94228303	0.895719	0.9348867	0.90309596	0.92757154	0.910715	2028-10-02	south	18	0.9196832	0.94228303	0.895719	0.9348867	0.90309596	0.92757154	0.910715	2028-10-02	south	18	nan	nan	nan	nan	nan	nan	nan	2028-10-02	south	18	nan	nan	nan	nan	nan	nan	nan	GARW	2029-10-01
2028-10-03	south	18	0.9191862	0.94182724	0.8957901	0.9340971	0.903469	0.92745996	0.91089934	2028-10-03	south	18	0.9191862	0.94182724	0.8957901	0.9340971	0.903469	0.92745996	0.91089934	2028-10-03	south	18	0.11785221	0.1182266	0.11745489	0.11810384	0.11757722	0.117982626	0.11770356	2028-10-03	south	18	0.11785221	0.1182266	0.11745489	0.11810384	0.11757722	0.117982626	0.11770356	GARW	2029-10-01
2028-10-04	south	18	0.9186124	0.94161737	0.8955705	0.9337042	0.90416783	0.9271302	0.9106194	2028-10-04	south	18	0.9186124	0.94161737	0.8955705	0.9337042	0.90416783	0.9271302	0.9106194	2028-10-04	south	18	0.09222484	0.09750316	0.08652183	0.0957674	0.08826079	0.09406316	0.09007621	2028-10-04	south	18	0.09222484	0.09750316	0.08652183	0.0957674	0.08826079	0.09406316	0.09007621	GARW	2029-10-01
2028-10-05	south	18	0.9182568	0.9411769	0.8949914	0.9330463	0.9036441	0.9267281	0.9101846	2028-10-05	south	18	0.9182568	0.9411769	0.8949914	0.9330463	0.9036441	0.9267281	0.9101846	2028-10-05	south	18	0.07757926	0.08397874	0.07082405	0.081796885	0.073017456	0.07991648	0.07518458	2028-10-05	south	18	0.07757926	0.08397874	0.07082405	0.081796885	0.073017456	0.07991648	0.07518458	GARW	2029-10-01
2028-10-06	south	18	0.91811895	0.9405329	0.89516956	0.932926	0.9033973	0.9263693	0.9103515	2028-10-06	south	18	0.91811895	0.9405329	0.89516956	0.932926	0.9033973	0.9263693	0.9103515	2028-10-06	south	18	0.07708764	0.0805679	0.07349998	0.07940278	0.07479186	0.07838619	0.075880885	2028-10-06	south	18	0.07708764	0.0805679	0.07349998	0.07940278	0.07479186	0.07838619	0.075880885	GARW	2029-10-01
2028-10-07	south	18	0.9178127	0.94048464	0.895493	0.93267226	0.9030241	0.9261432	0.9098579	2028-10-07	south	18	0.9178127	0.94048464	0.895493	0.93267226	0.9030241	0.9261432	0.9098579	2028-10-07	south	18	0.07088137	0.073897615	0.06784067	0.0729363	0.06883407	0.072015524	0.06980407	2028-10-07	south	18	0.07088137	0.073897615	0.06784067	0.0729363	0.06883407	0.072015524	0.06980407	GARW	2029-10-01
2028-10-08	south	18	0.91740143	0.93955207	0.895243	0.93250036	0.90250385	0.9258924	0.9097536	2028-10-08	south	18	0.91740143	0.93955207	0.895243	0.93250036	0.90250385	0.9258924	0.9097536	2028-10-08	south	18	0.06260729	0.066402696	0.058913756	0.06510672	0.060120106	0.063991904	0.06129825	2028-10-08	south	18	0.06260729	0.066402696	0.058913756	0.06510672	0.060120106	0.063991904	0.06129825	GARW	2029-10-01
2028-10-09	south	18	0.91690695	0.9397749	0.89444554	0.93258506	0.90199226	0.9257	0.9093662	2028-10-09	south	18	0.91690695	0.9397749	0.89444554	0.93258506	0.90199226	0.9257	0.9093662	2028-10-09	south	18	0.051184177	0.05502254	0.047299337	0.053820945	0.048559524	0.052686214	0.04983735	2028-10-09	south	18	0.051184177	0.05502254	0.047299337	0.053820945	0.048559524	0.052686214	0.04983735	GARW	2029-10-01
2028-10-10	south	18	0.9165007	0.9403938	0.8935512	0.9328846	0.9013564	0.9258982	0.90914905	2028-10-10	south	18	0.9165007	0.9403938	0.8935512	0.9328846	0.9013564	0.9258982	0.90914905	2028-10-10	south	18	-0.0406847	-0.034567695	-0.046989586	-0.036468126	-0.044926118	-0.03827727	-0.04285109	2028-10-10	south	18	-0.0406847	-0.034567695	-0.046989586	-0.036468126	-0.044926118	-0.03827727	-0.04285109	GARW	2029-10-01
2028-10-11	south	18	0.9161979	0.94103664	0.8921344	0.9326185	0.90058637	0.9260029	0.9087385	2028-10-11	south	18	0.9161979	0.94103664	0.8921344	0.9326185	0.90058637	0.9260029	0.9087385	2028-10-11	south	18	-0.06919551	-0.061089817	-0.077368654	-0.06360006	-0.07459521	-0.0660336	-0.07190251	2028-10-11	south	18	-0.06919551	-0.061089817	-0.077368654	-0.06360006	-0.07459521	-0.0660336	-0.07190251	GARW	2029-10-01
