date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	model	analysis_date
2031-10-05	tropics	6	1.0012226	1.0412447	0.958248	1.0303785	0.97252494	1.0184472	0.9857042	2031-10-05	tropics	6	1.0012226	1.0412447	0.958248	1.0303785	0.97252494	1.0184472	0.9857042	2031-10-05	tropics	6	nan	nan	nan	nan	nan	nan	nan	2031-10-05	tropics	6	nan	nan	nan	nan	nan	nan	nan	GARW	2032-10-01
2031-10-06	tropics	6	0.9988713	1.0396241	0.9580567	1.0281507	0.97251546	1.0161424	0.98515415	2031-10-06	tropics	6	0.9988713	1.0396241	0.9580567	1.0281507	0.97251546	1.0161424	0.98515415	2031-10-06	tropics	6	0.06538892	0.06612622	0.06459637	0.065926	0.06485977	0.06570631	0.065102816	2031-10-06	tropics	6	0.06538892	0.06612622	0.06459637	0.065926	0.06485977	0.06570631	0.065102816	GARW	2032-10-01
2031-10-07	tropics	6	0.9974812	1.0386208	0.9578776	1.0256568	0.97184074	1.0134748	0.98403174	2031-10-07	tropics	6	0.9974812	1.0386208	0.9578776	1.0256568	0.97184074	1.0134748	0.98403174	2031-10-07	tropics	6	-0.017968893	-0.006240514	-0.030711187	-0.009471683	-0.026462197	-0.012865484	-0.02248466	2031-10-07	tropics	6	-0.017968893	-0.006240514	-0.030711187	-0.009471683	-0.026462197	-0.012865484	-0.02248466	GARW	2032-10-01
2031-10-08	tropics	6	0.99691415	1.0374814	0.955907	1.023383	0.9700311	1.0117685	0.98298454	2031-10-08	tropics	6	0.99691415	1.0374814	0.955907	1.023383	0.9700311	1.0117685	0.98298454	2031-10-08	tropics	6	-0.041026354	-0.024411904	-0.05864302	-0.028993463	-0.052318048	-0.033845663	-0.046883345	2031-10-08	tropics	6	-0.041026354	-0.024411904	-0.05864302	-0.028993463	-0.052318048	-0.033845663	-0.046883345	GARW	2032-10-01
2031-10-09	tropics	6	0.9949114	1.036909	0.9541545	1.0226463	0.96855104	1.0091325	0.9806038	2031-10-09	tropics	6	0.9949114	1.036909	0.9541545	1.0226463	0.96855104	1.0091325	0.9806038	2031-10-09	tropics	6	0.011824608	0.021315472	0.0020279884	0.0180814	0.005521679	0.015198648	0.008619249	2031-10-09	tropics	6	0.011824608	0.021315472	0.0020279884	0.0180814	0.005521679	0.015198648	0.008619249	GARW	2032-10-01
2031-10-10	tropics	6	0.9927927	1.0358856	0.95358753	1.0206785	0.96646875	1.0074756	0.97839034	2031-10-10	tropics	6	0.9927927	1.0358856	0.95358753	1.0206785	0.96646875	1.0074756	0.97839034	2031-10-10	tropics	6	0.0137883425	0.022282591	0.0058346274	0.019297002	0.008461666	0.016669989	0.01082617	2031-10-10	tropics	6	0.0137883425	0.022282591	0.0058346274	0.019297002	0.008461666	0.016669989	0.01082617	GARW	2032-10-01
2031-10-11	tropics	6	0.9913043	1.0339175	0.95224243	1.019425	0.9650758	1.0055395	0.9759515	2031-10-11	tropics	6	0.9913043	1.0339175	0.95224243	1.019425	0.9650758	1.0055395	0.9759515	2031-10-11	tropics	6	-0.0066707134	0.00467207	-0.017612116	0.0008224243	-0.013799262	-0.002757728	-0.010577202	2031-10-11	tropics	6	-0.0066707134	0.00467207	-0.017612116	0.0008224243	-0.013799262	-0.002757728	-0.010577202	GARW	2032-10-01
2031-10-12	tropics	6	0.9894178	1.032226	0.9507364	1.0181398	0.96298784	1.0043595	0.9739831	2031-10-12	tropics	6	0.9894178	1.032226	0.9507364	1.0181398	0.96298784	1.0043595	0.9739831	2031-10-12	tropics	6	-0.008033276	0.0040994952	-0.019489622	-0.00019729362	-0.015703702	-0.0038456917	-0.01221621	2031-10-12	tropics	6	-0.008033276	0.0040994952	-0.019489622	-0.00019729362	-0.015703702	-0.0038456917	-0.01221621	GARW	2032-10-01
2031-10-13	tropics	6	0.9870765	1.0309132	0.94800013	1.0162117	0.960492	1.0023832	0.9715737	2031-10-13	tropics	6	0.9870765	1.0309132	0.94800013	1.0162117	0.960492	1.0023832	0.9715737	2031-10-13	tropics	6	-0.0004942417	0.010383134	-0.0107729975	0.006858563	-0.0074178455	0.0033220649	-0.0045922995	2031-10-13	tropics	6	-0.0004942417	0.010383134	-0.0107729975	0.006858563	-0.0074178455	0.0033220649	-0.0045922995	GARW	2032-10-01
2031-10-14	tropics	6	0.9851247	1.029253	0.9455025	1.0143133	0.9574883	1.0007691	0.96957654	2031-10-14	tropics	6	0.9851247	1.029253	0.9455025	1.0143133	0.9574883	1.0007691	0.96957654	2031-10-14	tropics	6	-0.0009009838	0.010026039	-0.011052233	0.0063860174	-0.007736611	0.0029039383	-0.004808545	2031-10-14	tropics	6	-0.0009009838	0.010026039	-0.011052233	0.0063860174	-0.007736611	0.0029039383	-0.004808545	GARW	2032-10-01
2031-10-15	tropics	6	0.98287636	1.02777	0.94321114	1.0118823	0.9546127	0.9985494	0.96735144	2031-10-15	tropics	6	0.98287636	1.02777	0.94321114	1.0118823	0.9546127	0.9985494	0.96735144	2031-10-15	tropics	6	-0.004588008	0.0068945964	-0.015220856	0.003027914	-0.011891914	-0.00045484304	-0.008603215	2031-10-15	tropics	6	-0.004588008	0.0068945964	-0.015220856	0.003027914	-0.011891914	-0.00045484304	-0.008603215	GARW	2032-10-01
2031-10-16	tropics	6	0.98083663	1.0259356	0.94056755	1.0104132	0.95217043	0.9963881	0.9652581	2031-10-16	tropics	6	0.98083663	1.0259356	0.94056755	1.0104132	0.95217043	0.9963881	0.9652581	2031-10-16	tropics	6	-0.005183935	0.0066124275	-0.016016519	0.0025892253	-0.012727522	-0.0009626746	-0.00933826	2031-10-16	tropics	6	-0.005183935	0.0066124275	-0.016016519	0.0025892253	-0.012727522	-0.0009626746	-0.00933826	GARW	2032-10-01
2031-10-17	tropics	6	0.97852826	1.0234591	0.93721163	1.0079014	0.94915307	0.993407	0.96313363	2031-10-17	tropics	6	0.97852826	1.0234591	0.93721163	1.0079014	0.94915307	0.993407	0.96313363	2031-10-17	tropics	6	-0.0044715405	0.0072164247	-0.015198684	0.0031880834	-0.01219604	-0.0003440976	-0.008659422	2031-10-17	tropics	6	-0.0044715405	0.0072164247	-0.015198684	0.0031880834	-0.01219604	-0.0003440976	-0.008659422	GARW	2032-10-01
2031-10-18	tropics	6	0.9764708	1.0209397	0.9350843	1.005476	0.94675875	0.99113	0.9611175	2031-10-18	tropics	6	0.9764708	1.0209397	0.9350843	1.005476	0.94675875	0.99113	0.9611175	2031-10-18	tropics	6	-0.0050884485	0.0066005806	-0.016147565	0.0026113745	-0.012857676	-0.0011194348	-0.009207487	2031-10-18	tropics	6	-0.0050884485	0.0066005806	-0.016147565	0.0026113745	-0.012857676	-0.0011194348	-0.009207487	GARW	2032-10-01
2031-10-19	tropics	6	0.9743524	1.018762	0.93248934	1.0032842	0.94461817	0.98876935	0.95846206	2031-10-19	tropics	6	0.9743524	1.018762	0.93248934	1.0032842	0.94461817	0.98876935	0.95846206	2031-10-19	tropics	6	-0.006105423	0.005483508	-0.01734072	0.0015258308	-0.01411674	-0.0021969676	-0.010244727	2031-10-19	tropics	6	-0.006105423	0.005483508	-0.01734072	0.0015258308	-0.01411674	-0.0021969676	-0.010244727	GARW	2032-10-01
2031-10-20	tropics	6	0.97159576	1.0172194	0.92937803	1.0008343	0.94234383	0.9856731	0.95590276	2031-10-20	tropics	6	0.97159576	1.0172194	0.92937803	1.0008343	0.94234383	0.9856731	0.95590276	2031-10-20	tropics	6	-0.006700635	0.004957227	-0.017983133	0.00097446225	-0.014721704	-0.0027837753	-0.010895729	2031-10-20	tropics	6	-0.006700635	0.004957227	-0.017983133	0.00097446225	-0.014721704	-0.0027837753	-0.010895729	GARW	2032-10-01
2031-10-21	tropics	6	0.96949697	1.0150243	0.9259142	0.99911124	0.9400473	0.98351073	0.9541674	2031-10-21	tropics	6	0.96949697	1.0150243	0.9259142	0.99911124	0.9400473	0.98351073	0.9541674	2031-10-21	tropics	6	-0.007220149	0.0047423407	-0.018635975	0.0005158173	-0.015106058	-0.0034016967	-0.01142627	2031-10-21	tropics	6	-0.007220149	0.0047423407	-0.018635975	0.0005158173	-0.015106058	-0.0034016967	-0.01142627	GARW	2032-10-01
2031-10-22	tropics	6	0.9672467	1.0131518	0.92257047	0.996978	0.93752664	0.98092824	0.9520461	2031-10-22	tropics	6	0.9672467	1.0131518	0.92257047	0.996978	0.93752664	0.98092824	0.9520461	2031-10-22	tropics	6	-0.0078047514	0.0041323565	-0.019532895	3.5639998e-05	-0.015781831	-0.004101336	-0.011934221	2031-10-22	tropics	6	-0.0078047514	0.0041323565	-0.019532895	3.5639998e-05	-0.015781831	-0.004101336	-0.011934221	GARW	2032-10-01
2031-10-23	tropics	6	0.9645982	1.0108879	0.9192914	0.9944509	0.9350461	0.97836983	0.948741	2031-10-23	tropics	6	0.9645982	1.0108879	0.9192914	0.9944509	0.9350461	0.97836983	0.948741	2031-10-23	tropics	6	-0.008439183	0.0035873065	-0.020578599	-0.00059438	-0.0164896	-0.0047520995	-0.012561619	2031-10-23	tropics	6	-0.008439183	0.0035873065	-0.020578599	-0.00059438	-0.0164896	-0.0047520995	-0.012561619	GARW	2032-10-01
2031-10-24	tropics	6	0.96191216	1.0084811	0.91606194	0.99145836	0.93284965	0.97561026	0.9459593	2031-10-24	tropics	6	0.96191216	1.0084811	0.91606194	0.99145836	0.93284965	0.97561026	0.9459593	2031-10-24	tropics	6	-0.009187698	0.0030253606	-0.021505475	-0.0011782171	-0.017197514	-0.0054541826	-0.013343036	2031-10-24	tropics	6	-0.009187698	0.0030253606	-0.021505475	-0.0011782171	-0.017197514	-0.0054541826	-0.013343036	GARW	2032-10-01
2031-10-25	tropics	6	0.95970166	1.0060492	0.91284794	0.9887818	0.93036366	0.9729882	0.9435796	2031-10-25	tropics	6	0.95970166	1.0060492	0.91284794	0.9887818	0.93036366	0.9729882	0.9435796	2031-10-25	tropics	6	-0.009821296	0.002481509	-0.0223858	-0.0019274044	-0.017818546	-0.006190896	-0.014102936	2031-10-25	tropics	6	-0.009821296	0.002481509	-0.0223858	-0.0019274044	-0.017818546	-0.006190896	-0.014102936	GARW	2032-10-01
2031-10-26	tropics	6	0.95726657	1.0034553	0.9098975	0.98640823	0.9273549	0.9701226	0.9405423	2031-10-26	tropics	6	0.95726657	1.0034553	0.9098975	0.98640823	0.9273549	0.9701226	0.9405423	2031-10-26	tropics	6	-0.0104522705	0.0018303471	-0.023293262	-0.002696713	-0.018422604	-0.006796241	-0.01483202	2031-10-26	tropics	6	-0.0104522705	0.0018303471	-0.023293262	-0.002696713	-0.018422604	-0.006796241	-0.01483202	GARW	2032-10-01
2031-10-27	tropics	6	0.9545404	1.0007248	0.90736604	0.9833972	0.92483234	0.96770084	0.93771917	2031-10-27	tropics	6	0.9545404	1.0007248	0.90736604	0.9833972	0.92483234	0.96770084	0.93771917	2031-10-27	tropics	6	-0.011079311	0.0011613622	-0.024204385	-0.0033277315	-0.019262742	-0.007630527	-0.015622675	2031-10-27	tropics	6	-0.011079311	0.0011613622	-0.024204385	-0.0033277315	-0.019262742	-0.007630527	-0.015622675	GARW	2032-10-01
2031-10-28	tropics	6	0.9514937	0.99778414	0.9045014	0.98082197	0.92219067	0.9646874	0.9349997	2031-10-28	tropics	6	0.9514937	0.99778414	0.9045014	0.98082197	0.92219067	0.9646874	0.9349997	2031-10-28	tropics	6	-0.011819363	0.0004655194	-0.024936777	-0.004049542	-0.020014858	-0.008271277	-0.016390443	2031-10-28	tropics	6	-0.011819363	0.0004655194	-0.024936777	-0.004049542	-0.020014858	-0.008271277	-0.016390443	GARW	2032-10-01
2031-10-29	tropics	6	0.9484642	0.9943622	0.9013106	0.9777151	0.9194777	0.96176225	0.9324775	2031-10-29	tropics	6	0.9484642	0.9943622	0.9013106	0.9777151	0.9194777	0.96176225	0.9324775	2031-10-29	tropics	6	-0.012607813	-0.0002627064	-0.025654709	-0.004739405	-0.020697188	-0.009075165	-0.017164111	2031-10-29	tropics	6	-0.012607813	-0.0002627064	-0.025654709	-0.004739405	-0.020697188	-0.009075165	-0.017164111	GARW	2032-10-01
2031-10-30	tropics	6	0.94493747	0.9911399	0.8989977	0.9749709	0.91675967	0.9585862	0.9300885	2031-10-30	tropics	6	0.94493747	0.9911399	0.8989977	0.9749709	0.91675967	0.9585862	0.9300885	2031-10-30	tropics	6	-0.013426423	-0.0011492143	-0.026599819	-0.0055555818	-0.02151389	-0.009845853	-0.017884076	2031-10-30	tropics	6	-0.013426423	-0.0011492143	-0.026599819	-0.0055555818	-0.02151389	-0.009845853	-0.017884076	GARW	2032-10-01
2031-10-31	tropics	6	0.9423321	0.9883016	0.89703906	0.9714388	0.91429734	0.95594734	0.9275287	2031-10-31	tropics	6	0.9423321	0.9883016	0.89703906	0.9714388	0.91429734	0.95594734	0.9275287	2031-10-31	tropics	6	-0.014324784	-0.0020375645	-0.027367014	-0.0063204556	-0.022250772	-0.010642469	-0.01854521	2031-10-31	tropics	6	-0.014324784	-0.0020375645	-0.027367014	-0.0063204556	-0.022250772	-0.010642469	-0.01854521	GARW	2032-10-01
2031-11-01	tropics	6	0.93933946	0.98492575	0.89508426	0.9683265	0.9119204	0.9528947	0.9246905	2031-11-01	tropics	6	0.93933946	0.98492575	0.89508426	0.9683265	0.9119204	0.9528947	0.9246905	2031-11-01	tropics	6	-0.015137672	-0.0027750419	-0.027928282	-0.0072183846	-0.0229069	-0.011434376	-0.019253016	2031-11-01	tropics	6	-0.015137672	-0.0027750419	-0.027928282	-0.0072183846	-0.0229069	-0.011434376	-0.019253016	GARW	2032-10-01
2031-11-02	tropics	6	0.9362789	0.98170173	0.89287585	0.96507823	0.9087674	0.9501451	0.92228866	2031-11-02	tropics	6	0.9362789	0.98170173	0.89287585	0.96507823	0.9087674	0.9501451	0.92228866	2031-11-02	tropics	6	-0.015920162	-0.0035806594	-0.028489346	-0.008050207	-0.023661088	-0.012244046	-0.01997459	2031-11-02	tropics	6	-0.015920162	-0.0035806594	-0.028489346	-0.008050207	-0.023661088	-0.012244046	-0.01997459	GARW	2032-10-01
2031-11-03	tropics	6	0.93336886	0.97853875	0.89041823	0.96230876	0.90596193	0.94746435	0.9199652	2031-11-03	tropics	6	0.93336886	0.97853875	0.89041823	0.96230876	0.90596193	0.94746435	0.9199652	2031-11-03	tropics	6	-0.016734362	-0.004480218	-0.029090738	-0.008910158	-0.02446897	-0.0129775405	-0.020734668	2031-11-03	tropics	6	-0.016734362	-0.004480218	-0.029090738	-0.008910158	-0.02446897	-0.0129775405	-0.020734668	GARW	2032-10-01
2031-11-04	tropics	6	0.9308715	0.9750219	0.88734823	0.95899767	0.9034113	0.94481814	0.91724247	2031-11-04	tropics	6	0.9308715	0.9750219	0.88734823	0.95899767	0.9034113	0.94481814	0.91724247	2031-11-04	tropics	6	-0.017573714	-0.0052934573	-0.029745173	-0.009687091	-0.025313472	-0.013725579	-0.02137208	2031-11-04	tropics	6	-0.017573714	-0.0052934573	-0.029745173	-0.009687091	-0.025313472	-0.013725579	-0.02137208	GARW	2032-10-01
2031-11-05	tropics	6	0.92797625	0.97150505	0.8850149	0.955813	0.9008617	0.941565	0.9146594	2031-11-05	tropics	6	0.92797625	0.97150505	0.8850149	0.955813	0.9008617	0.941565	0.9146594	2031-11-05	tropics	6	-0.018315792	-0.006221156	-0.03060745	-0.010553241	-0.026040817	-0.014494896	-0.022123694	2031-11-05	tropics	6	-0.018315792	-0.006221156	-0.03060745	-0.010553241	-0.026040817	-0.014494896	-0.022123694	GARW	2032-10-01
2031-11-06	tropics	6	0.92534405	0.9678843	0.88246274	0.9524224	0.8981326	0.9385811	0.9121826	2031-11-06	tropics	6	0.92534405	0.9678843	0.88246274	0.9524224	0.8981326	0.9385811	0.9121826	2031-11-06	tropics	6	-0.019073963	-0.00715357	-0.03139655	-0.011401462	-0.026768804	-0.015235543	-0.022871673	2031-11-06	tropics	6	-0.019073963	-0.00715357	-0.03139655	-0.011401462	-0.026768804	-0.015235543	-0.022871673	GARW	2032-10-01
2031-11-07	tropics	6	0.92236304	0.9642666	0.87965024	0.9492021	0.895869	0.9357915	0.90940493	2031-11-07	tropics	6	0.92236304	0.9642666	0.87965024	0.9492021	0.895869	0.9357915	0.90940493	2031-11-07	tropics	6	-0.019832969	-0.008121615	-0.03204932	-0.012327409	-0.027507495	-0.01615864	-0.023533583	2031-11-07	tropics	6	-0.019832969	-0.008121615	-0.03204932	-0.012327409	-0.027507495	-0.01615864	-0.023533583	GARW	2032-10-01
2031-11-08	tropics	6	0.9196943	0.9606341	0.87709403	0.94583315	0.8933922	0.9333232	0.9068301	2031-11-08	tropics	6	0.9196943	0.9606341	0.87709403	0.94583315	0.8933922	0.9333232	0.9068301	2031-11-08	tropics	6	-0.020614028	-0.009091401	-0.032873433	-0.013202907	-0.028215002	-0.016938448	-0.02432686	2031-11-08	tropics	6	-0.020614028	-0.009091401	-0.032873433	-0.013202907	-0.028215002	-0.016938448	-0.02432686	GARW	2032-10-01
2031-11-09	tropics	6	0.9168275	0.9569994	0.87485486	0.9425664	0.8910601	0.9303471	0.90414333	2031-11-09	tropics	6	0.9168275	0.9569994	0.87485486	0.9425664	0.8910601	0.9303471	0.90414333	2031-11-09	tropics	6	-0.021426797	-0.01006875	-0.03368037	-0.014092447	-0.028878737	-0.01766628	-0.025019765	2031-11-09	tropics	6	-0.021426797	-0.01006875	-0.03368037	-0.014092447	-0.028878737	-0.01766628	-0.025019765	GARW	2032-10-01
2031-11-10	tropics	6	0.91403663	0.9533712	0.872465	0.93953824	0.8882675	0.92773724	0.90141594	2031-11-10	tropics	6	0.91403663	0.9533712	0.872465	0.93953824	0.8882675	0.92773724	0.90141594	2031-11-10	tropics	6	-0.022193909	-0.011051613	-0.03433812	-0.015018512	-0.029587936	-0.018399715	-0.0258286	2031-11-10	tropics	6	-0.022193909	-0.011051613	-0.03433812	-0.015018512	-0.029587936	-0.018399715	-0.0258286	GARW	2032-10-01
2031-11-11	tropics	6	0.91132796	0.94975966	0.87003964	0.9369057	0.8856256	0.9247031	0.89900726	2031-11-11	tropics	6	0.91132796	0.94975966	0.87003964	0.9369057	0.8856256	0.9247031	0.89900726	2031-11-11	tropics	6	-0.02304411	-0.01203655	-0.035013586	-0.01592529	-0.030378532	-0.019216657	-0.026587605	2031-11-11	tropics	6	-0.02304411	-0.01203655	-0.035013586	-0.01592529	-0.030378532	-0.019216657	-0.026587605	GARW	2032-10-01
2031-11-12	tropics	6	0.9081839	0.9461748	0.8676499	0.933949	0.8832327	0.9219643	0.8967117	2031-11-12	tropics	6	0.9081839	0.9461748	0.8676499	0.933949	0.8832327	0.9219643	0.8967117	2031-11-12	tropics	6	-0.023779154	-0.01302185	-0.035737373	-0.016672635	-0.031146908	-0.019952834	-0.0272969	2031-11-12	tropics	6	-0.023779154	-0.01302185	-0.035737373	-0.016672635	-0.031146908	-0.019952834	-0.0272969	GARW	2032-10-01
2031-11-13	tropics	6	0.9058687	0.94283247	0.8653753	0.9306921	0.8805711	0.91876936	0.894146	2031-11-13	tropics	6	0.9058687	0.94283247	0.8653753	0.9306921	0.8805711	0.91876936	0.894146	2031-11-13	tropics	6	-0.024586797	-0.014003788	-0.036447097	-0.017413665	-0.031909157	-0.020774007	-0.027962923	2031-11-13	tropics	6	-0.024586797	-0.014003788	-0.036447097	-0.017413665	-0.031909157	-0.020774007	-0.027962923	GARW	2032-10-01
2031-11-14	tropics	6	0.9033171	0.94023407	0.8634033	0.9277657	0.87808925	0.9156946	0.8915804	2031-11-14	tropics	6	0.9033171	0.94023407	0.8634033	0.9277657	0.87808925	0.9156946	0.8915804	2031-11-14	tropics	6	-0.02537918	-0.01498038	-0.037152667	-0.018276287	-0.032588102	-0.021633744	-0.028728545	2031-11-14	tropics	6	-0.02537918	-0.01498038	-0.037152667	-0.018276287	-0.032588102	-0.021633744	-0.028728545	GARW	2032-10-01
2031-11-15	tropics	6	0.9005474	0.9377387	0.8609668	0.9251736	0.87580156	0.9130834	0.8889533	2031-11-15	tropics	6	0.9005474	0.9377387	0.8609668	0.9251736	0.87580156	0.9130834	0.8889533	2031-11-15	tropics	6	-0.02603805	-0.01575243	-0.037749596	-0.019134808	-0.033423662	-0.02252829	-0.02943319	2031-11-15	tropics	6	-0.02603805	-0.01575243	-0.037749596	-0.019134808	-0.033423662	-0.02252829	-0.02943319	GARW	2032-10-01
