date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	model	analysis_date
2053-10-05	north	12	1.6498101	1.730039	1.5730696	1.7032841	1.5957705	1.6783428	1.6181974	2053-10-05	north	12	1.6498101	1.730039	1.5730696	1.7032841	1.5957705	1.6783428	1.6181974	2053-10-05	north	12	nan	nan	nan	nan	nan	nan	nan	2053-10-05	north	12	nan	nan	nan	nan	nan	nan	nan	GARW	2054-10-01
2053-10-06	north	12	1.6666055	1.7498758	1.5899682	1.7194991	1.6121398	1.6955137	1.6360058	2053-10-06	north	12	1.6666055	1.7498758	1.5899682	1.7194991	1.6121398	1.6955137	1.6360058	2053-10-06	north	12	0.077272594	0.0787329	0.07587391	0.07824615	0.07628785	0.07779232	0.076696604	2053-10-06	north	12	0.077272594	0.0787329	0.07587391	0.07824615	0.07628785	0.07779232	0.076696604	GARW	2054-10-01
2053-10-07	north	12	1.6840231	1.7686377	1.6034758	1.7395942	1.627425	1.7130907	1.6528741	2053-10-07	north	12	1.6840231	1.7686377	1.6034758	1.7395942	1.627425	1.7130907	1.6528741	2053-10-07	north	12	0.15543407	0.17473365	0.13671769	0.1683249	0.14226803	0.16239452	0.1477977	2053-10-07	north	12	0.15543407	0.17473365	0.13671769	0.1683249	0.14226803	0.16239452	0.1477977	GARW	2054-10-01
2053-10-08	north	12	1.7015126	1.7921836	1.617232	1.7600557	1.6427852	1.7309729	1.6692908	2053-10-08	north	12	1.7015126	1.7921836	1.617232	1.7600557	1.6427852	1.7309729	1.6692908	2053-10-08	north	12	0.16706072	0.18600664	0.14857744	0.17922702	0.15403979	0.17378426	0.15980554	2053-10-08	north	12	0.16706072	0.18600664	0.14857744	0.17922702	0.15403979	0.17378426	0.15980554	GARW	2054-10-01
2053-10-09	north	12	1.7185526	1.8129748	1.6303185	1.7795026	1.6576948	1.7495414	1.6868778	2053-10-09	north	12	1.7185526	1.8129748	1.6303185	1.7795026	1.6576948	1.7495414	1.6868778	2053-10-09	north	12	0.12702137	0.1374982	0.11638696	0.13391039	0.119793415	0.1305324	0.12333917	2053-10-09	north	12	0.12702137	0.1374982	0.11638696	0.13391039	0.119793415	0.1305324	0.12333917	GARW	2054-10-01
2053-10-10	north	12	1.7374	1.8342812	1.6403011	1.8018986	1.6720123	1.7688378	1.7026165	2053-10-10	north	12	1.7374	1.8342812	1.6403011	1.8018986	1.6720123	1.7688378	1.7026165	2053-10-10	north	12	0.13442326	0.1476573	0.12142225	0.14311758	0.12554991	0.13884668	0.12990823	2053-10-10	north	12	0.13442326	0.1476573	0.12142225	0.14311758	0.12554991	0.13884668	0.12990823	GARW	2054-10-01
2053-10-11	north	12	1.7545058	1.858138	1.6501486	1.8230952	1.6853251	1.788553	1.7180954	2053-10-11	north	12	1.7545058	1.858138	1.6501486	1.8230952	1.6853251	1.788553	1.7180954	2053-10-11	north	12	0.15257831	0.1691895	0.13638568	0.16338079	0.1414872	0.15814969	0.1468486	2053-10-11	north	12	0.15257831	0.1691895	0.13638568	0.16338079	0.1414872	0.15814969	0.1468486	GARW	2054-10-01
2053-10-12	north	12	1.771893	1.8818908	1.6639923	1.8437747	1.7009493	1.8072305	1.7351229	2053-10-12	north	12	1.771893	1.8818908	1.6639923	1.8437747	1.7009493	1.8072305	1.7351229	2053-10-12	north	12	0.15197423	0.16763088	0.13537145	0.16260618	0.14108098	0.15715846	0.14612743	2053-10-12	north	12	0.15197423	0.16763088	0.13537145	0.16260618	0.14108098	0.15715846	0.14612743	GARW	2054-10-01
2053-10-13	north	12	1.7899405	1.9047573	1.6756221	1.8650812	1.7126783	1.82574	1.7507652	2053-10-13	north	12	1.7899405	1.9047573	1.6756221	1.8650812	1.7126783	1.82574	1.7507652	2053-10-13	north	12	0.14919232	0.16496411	0.13276877	0.1594641	0.13837829	0.15429701	0.14382072	2053-10-13	north	12	0.14919232	0.16496411	0.13276877	0.1594641	0.13837829	0.15429701	0.14382072	GARW	2054-10-01
2053-10-14	north	12	1.8068931	1.9300803	1.6896812	1.8840098	1.7263095	1.8448346	1.766184	2053-10-14	north	12	1.8068931	1.9300803	1.6896812	1.8840098	1.7263095	1.8448346	1.766184	2053-10-14	north	12	0.1539301	0.17092852	0.13614933	0.1651085	0.14204997	0.1593184	0.1480253	2053-10-14	north	12	0.1539301	0.17092852	0.13614933	0.1651085	0.14204997	0.1593184	0.1480253	GARW	2054-10-01
2053-10-15	north	12	1.8252125	1.9531617	1.7004901	1.9043874	1.7402189	1.8640285	1.781092	2053-10-15	north	12	1.8252125	1.9531617	1.7004901	1.9043874	1.7402189	1.8640285	1.781092	2053-10-15	north	12	0.15846556	0.17638016	0.13990225	0.17009202	0.14592029	0.16404293	0.15224086	2053-10-15	north	12	0.15846556	0.17638016	0.13990225	0.17009202	0.14592029	0.16404293	0.15224086	GARW	2054-10-01
2053-10-16	north	12	1.8425255	1.9745455	1.7126458	1.9264525	1.7549016	1.8841817	1.796513	2053-10-16	north	12	1.8425255	1.9745455	1.7126458	1.9264525	1.7549016	1.8841817	1.796513	2053-10-16	north	12	0.1601617	0.17869194	0.14111865	0.17181705	0.14729796	0.16594912	0.15354684	2053-10-16	north	12	0.1601617	0.17869194	0.14111865	0.17181705	0.14729796	0.16594912	0.15354684	GARW	2054-10-01
