date	country	cases
2041-04-04	north	1436
2041-04-04	south	25
2041-04-04	tropics	352
2041-04-11	north	1266
2041-04-11	south	29
2041-04-11	tropics	338
2041-04-18	north	1069
2041-04-18	south	36
2041-04-18	tropics	323
2041-04-24	north	873
2041-04-24	south	44
2041-04-24	tropics	308
2041-05-01	north	695
2041-05-01	south	54
2041-05-01	tropics	288
2041-05-09	north	535
2041-05-09	south	68
2041-05-09	tropics	272
2041-05-16	north	400
2041-05-16	south	87
2041-05-16	tropics	256
2041-05-23	north	296
2041-05-23	south	113
2041-05-23	tropics	239
2041-05-30	north	216
2041-05-30	south	147
2041-05-30	tropics	223
2041-06-05	north	156
2041-06-05	south	199
2041-06-05	tropics	209
2041-06-13	north	112
2041-06-13	south	261
2041-06-13	tropics	195
2041-06-20	north	80
2041-06-20	south	349
2041-06-20	tropics	182
2041-06-27	north	56
2041-06-27	south	462
2041-06-27	tropics	169
2041-07-04	north	39
2041-07-04	south	607
2041-07-04	tropics	155
2041-07-11	north	29
2041-07-11	south	792
2041-07-11	tropics	145
2041-07-18	north	22
2041-07-18	south	1014
2041-07-18	tropics	135
2041-07-25	north	17
2041-07-25	south	1251
2041-07-25	tropics	124
2041-08-01	north	14
2041-08-01	south	1490
2041-08-01	tropics	115
2041-08-08	north	11
2041-08-08	south	1699
2041-08-08	tropics	108
2041-08-15	north	10
2041-08-15	south	1853
2041-08-15	tropics	101
2041-08-22	north	10
2041-08-22	south	1920
2041-08-22	tropics	97
2041-08-28	north	9
2041-08-28	south	1888
2041-08-28	tropics	89
2041-09-05	north	9
2041-09-05	south	1760
2041-09-05	tropics	85
2041-09-12	north	9
2041-09-12	south	1560
2041-09-12	tropics	80
2041-09-19	north	9
2041-09-19	south	1326
2041-09-19	tropics	76
2041-09-26	north	9
2041-09-26	south	1086
2041-09-26	tropics	71
2041-10-03	north	9
2041-10-03	south	855
2041-10-03	tropics	66
2041-10-10	north	9
2041-10-10	south	656
2041-10-10	tropics	63
2041-10-17	north	9
2041-10-17	south	490
2041-10-17	tropics	58
2041-10-24	north	9
2041-10-24	south	358
2041-10-24	tropics	54
2041-10-31	north	8
2041-10-31	south	255
2041-10-31	tropics	50
2041-11-07	north	9
2041-11-07	south	178
2041-11-07	tropics	48
2041-11-14	north	8
2041-11-14	south	123
2041-11-14	tropics	45
2041-11-21	north	8
2041-11-21	south	85
2041-11-21	tropics	42
2041-11-28	north	9
2041-11-28	south	57
2041-11-28	tropics	39
2041-12-05	north	11
2041-12-05	south	37
2041-12-05	tropics	36
2041-12-12	north	11
2041-12-12	south	25
2041-12-12	tropics	34
2041-12-19	north	12
2041-12-19	south	16
2041-12-19	tropics	32
2041-12-26	north	14
2041-12-26	south	11
2041-12-26	tropics	29
2042-01-02	north	15
2042-01-02	south	7
2042-01-02	tropics	27
2042-01-09	north	16
2042-01-09	south	5
2042-01-09	tropics	25
2042-01-16	north	19
2042-01-16	south	3
2042-01-16	tropics	25
2042-01-23	north	21
2042-01-23	south	2
2042-01-23	tropics	23
2042-01-30	north	25
2042-01-30	south	1
2042-01-30	tropics	22
2042-02-06	north	27
2042-02-06	south	1
2042-02-06	tropics	21
2042-02-13	north	29
2042-02-13	south	1
2042-02-13	tropics	21
2042-02-20	north	33
2042-02-20	south	0
2042-02-20	tropics	20
2042-02-27	north	37
2042-02-27	south	0
2042-02-27	tropics	18
2042-03-06	north	42
2042-03-06	south	0
2042-03-06	tropics	17
2042-03-13	north	47
2042-03-13	south	0
2042-03-13	tropics	17
2042-03-20	north	50
2042-03-20	south	0
2042-03-20	tropics	16
2042-03-27	north	54
2042-03-27	south	0
2042-03-27	tropics	16
