batch,config,run,year,method,mean_variance,n_variants
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,2.0,phylo,0.0005177909345404203,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,3.0,ag,0.00012184310842581782,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,3.0,tsne,0.00023847530626693107,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,3.0,phylo,0.0006065345402565826,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,4.0,ag,0.00011808066392701422,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,4.0,tsne,0.0002298882953844756,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,4.0,phylo,0.0005978990312689838,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,5.0,ag,0.00011974859037386165,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,5.0,tsne,0.0002462724733602551,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,5.0,phylo,0.0006388492292200472,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,6.0,ag,0.00011081774732106039,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,6.0,tsne,0.0002601873829433433,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,6.0,phylo,0.0005864721511283586,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,7.0,ag,0.00011701539569893043,7
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,7.0,tsne,0.00027492703296259723,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,7.0,phylo,0.0003227710448375683,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,8.0,ag,0.00012029106823134179,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,8.0,tsne,0.0002562482183293703,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,8.0,phylo,0.00031636669886265324,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,9.0,ag,0.00010872770864736144,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,9.0,tsne,0.0002259114955822504,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,9.0,phylo,0.0003284947064768002,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,10.0,ag,0.00010466036089083428,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,10.0,tsne,0.00021960159755686536,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,10.0,phylo,0.0003220819174412182,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,11.0,ag,9.911342893629353e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,11.0,tsne,0.00021617612681146522,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,11.0,phylo,0.00039575136067330997,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,12.0,ag,0.00010274646032689074,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,12.0,tsne,0.00023134630786729796,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,12.0,phylo,0.0004654639059248349,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,13.0,ag,9.978597477064501e-05,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,13.0,tsne,0.00022665861166415525,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,13.0,phylo,0.00045073663188435964,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,14.0,ag,0.00010223249230818552,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,14.0,tsne,0.00024408144684804565,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,14.0,phylo,0.0005024513064619227,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,15.0,ag,0.00011527833299740667,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,15.0,tsne,0.0003143614778772658,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,15.0,phylo,0.0006050038444153856,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,16.0,ag,0.00011366962814951619,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,16.0,tsne,0.00031156861391191747,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,16.0,phylo,0.0005914326199689837,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,17.0,ag,0.00011202174113088812,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,17.0,tsne,0.0003205449630031301,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,17.0,phylo,0.0005468447434581094,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,18.0,ag,0.00011582929270676504,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,18.0,tsne,0.00034305557188345876,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,18.0,phylo,0.0005134689672372923,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,19.0,ag,0.00011216905342511235,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,19.0,tsne,0.00033572652653667223,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,19.0,phylo,0.0004959077141817277,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,20.0,ag,0.00011549856086562198,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,20.0,tsne,0.0003616576245154455,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,20.0,phylo,0.00047539975931997554,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,21.0,ag,0.00016167091897640166,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,21.0,tsne,0.000541164806625832,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,21.0,phylo,0.0006831994957009012,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,22.0,ag,0.0001656509921428252,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,22.0,tsne,0.0005275447600145533,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,22.0,phylo,0.0006885770835512354,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,23.0,ag,0.0001639340985935459,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,23.0,tsne,0.0004712687110224511,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,23.0,phylo,0.0006577885409611848,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,24.0,ag,0.00015481774701834417,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,24.0,tsne,0.0004394011745984577,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,24.0,phylo,0.0006142263946419479,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,25.0,ag,0.00014157138135647743,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,25.0,tsne,0.0003991858805654563,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,25.0,phylo,0.000557346273372098,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,26.0,ag,0.00011733397315823783,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,26.0,tsne,0.0003220399808611779,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,26.0,phylo,0.0003835338130317004,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,27.0,ag,0.00010796505793070627,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,27.0,tsne,0.000266845302445355,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,27.0,phylo,0.00029333791380764507,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,28.0,ag,9.2353458180686e-05,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,28.0,tsne,0.0001689793863783736,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,28.0,phylo,0.0001823298634933002,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,29.0,ag,8.41405653847003e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,29.0,tsne,0.00014148600943958181,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,21,29.0,phylo,0.000148664725620518,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,0.0,ag,6.852408246606796e-05,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,0.0,tsne,0.0002351003224017679,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,0.0,phylo,0.00017955773690013401,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,1.0,ag,6.335704260996898e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,1.0,tsne,0.00024023244697952997,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,1.0,phylo,0.00018085402854971098,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,2.0,ag,5.476861853285818e-05,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,2.0,tsne,0.0002885203258593359,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,2.0,phylo,0.00020564886116647153,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,3.0,ag,6.692798783575718e-05,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,3.0,tsne,0.0003642084077616464,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,3.0,phylo,0.00023319261822570678,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,4.0,ag,6.0648053082069176e-05,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,4.0,tsne,0.0003303016855441445,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,4.0,phylo,0.0002131957320198126,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,5.0,ag,6.21460243444234e-05,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,5.0,tsne,0.0003332411766844654,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,5.0,phylo,0.00020597213126826312,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,6.0,ag,6.848468122262225e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,6.0,tsne,0.00037379352524469385,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,6.0,phylo,0.00018763092266113227,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,7.0,ag,7.507792144283452e-05,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,7.0,tsne,0.00042570296690914853,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,7.0,phylo,0.00018082983970128631,7
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,8.0,ag,8.833405153690788e-05,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,8.0,tsne,0.0003713866103968749,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,8.0,phylo,0.00023551286459665022,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,9.0,ag,9.080544015361738e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,9.0,tsne,0.00033801095528329574,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,9.0,phylo,0.0002578767752392097,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,10.0,ag,8.158091633771545e-05,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,10.0,tsne,0.0002965808901246979,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,10.0,phylo,0.00023423498904302217,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,11.0,ag,7.761739953376681e-05,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,11.0,tsne,0.0002567722259654077,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,11.0,phylo,0.00025413599482194233,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,12.0,ag,8.091076846551476e-05,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,12.0,tsne,0.00023690956553514814,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,12.0,phylo,0.000311401533329932,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,13.0,ag,7.145464792067907e-05,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,13.0,tsne,0.00020309725133221522,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,13.0,phylo,0.0003407219079722502,7
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,14.0,ag,6.521902060175686e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,14.0,tsne,0.00021571077334201215,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,14.0,phylo,0.0005582718623400762,7
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,15.0,ag,5.9670216164791385e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,15.0,tsne,0.00021838201634169063,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,15.0,phylo,0.0006033123844193576,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,16.0,ag,6.367635556821564e-05,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,16.0,tsne,0.0002512083755438819,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,16.0,phylo,0.0007446975396320201,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,17.0,ag,6.165653919016567e-05,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,17.0,tsne,0.00023702243217775298,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,17.0,phylo,0.0007303816580192857,7
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,18.0,ag,6.436080969701092e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,18.0,tsne,0.00021918475443000532,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,18.0,phylo,0.0005270777760420948,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,19.0,ag,6.648379114165502e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,19.0,tsne,0.00020988512166240605,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,19.0,phylo,0.00039458031782803977,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,20.0,ag,6.303085478176198e-05,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,20.0,tsne,0.00019828986409455983,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,20.0,phylo,0.00037120005736932226,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,21.0,ag,6.120339294971804e-05,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,21.0,tsne,0.00019512146623913446,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,21.0,phylo,0.0003475684780992751,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,22.0,ag,6.874667000894569e-05,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,22.0,tsne,0.00025517594101267323,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,22.0,phylo,0.00032228890406970484,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,23.0,ag,8.248573895815761e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,23.0,tsne,0.0003380495046420619,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,23.0,phylo,0.00037158018041053443,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,24.0,ag,8.53922484099108e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,24.0,tsne,0.0003719011622990203,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,24.0,phylo,0.00039751151607297425,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,25.0,ag,7.902789739961598e-05,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,25.0,tsne,0.0003490423865996361,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,25.0,phylo,0.0003581259892703044,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,26.0,ag,8.545919709876942e-05,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,26.0,tsne,0.00040382165945280563,7
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,26.0,phylo,0.0003217993260621223,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,27.0,ag,8.3623330022175e-05,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,27.0,tsne,0.00038172798717717453,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,27.0,phylo,0.00029875819683544246,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,28.0,ag,7.65590555727315e-05,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,28.0,tsne,0.0002950111077256928,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,28.0,phylo,0.000228613557591857,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,29.0,ag,6.867207189522569e-05,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,29.0,tsne,0.00024162429206888035,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,24,29.0,phylo,0.0001892608140240945,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,0.0,ag,4.187426071482779e-05,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,0.0,tsne,0.00010735768298851332,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,0.0,phylo,0.0001894605824264582,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,1.0,ag,4.731036578430642e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,1.0,tsne,0.0001313051762606167,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,1.0,phylo,0.0002123101484292742,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,2.0,ag,5.525974996192932e-05,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,2.0,tsne,0.00015362517123270055,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,2.0,phylo,0.0002784457614310726,7
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,3.0,ag,6.039543831196937e-05,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,3.0,tsne,0.00015407607377344306,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,3.0,phylo,0.00042299205766736564,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,4.0,ag,5.469459863415099e-05,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,4.0,tsne,0.00013420962045005019,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,4.0,phylo,0.0006086287045134318,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,5.0,ag,5.5368070519815664e-05,5
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,5.0,tsne,0.0001274247723099359,6
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,5.0,phylo,0.0008978709889952118,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,6.0,ag,5.580620051302324e-05,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,6.0,tsne,0.00012496764526397037,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,6.0,phylo,0.0009311099976340318,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,7.0,ag,5.126005472606327e-05,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,7.0,tsne,0.00011547890376429365,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,7.0,phylo,0.000855746114619437,1
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,8.0,ag,4.938156538489688e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,8.0,tsne,0.00011322221269716581,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,8.0,phylo,0.0008250993428166374,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,9.0,ag,5.12128001935831e-05,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,9.0,tsne,0.00012237349180344007,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,9.0,phylo,0.0008276424392757171,2
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,10.0,ag,5.258637621386162e-05,3
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,10.0,tsne,0.00015412746257004558,4
2026-07-04-reviewer-runs,nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,23,10.0,phylo,0.0006282283501365481,1
