config,run,min_progeny,is_epitope,min_background_distance_aa,min_birthtime_gap_years,closest_pair_birthtime_gap_years
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,1.9015000000000004,1.9015000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,4.8841,4.8841
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,4.5001,4.5001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,18,17.0048,17.0048
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,12,7.9487999999999985,7.9487999999999985
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,13,9.745199999999999,9.745199999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,2.1426,2.1426
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,2.927900000000001,2.927900000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,16,14.195500000000001,14.195500000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,0.5770999999999997,0.5770999999999997
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,1.5423999999999989,2.112400000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,18,15.2123,15.2123
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,9.189,9.189
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,12,8.5808,8.5808
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,1.9868999999999994,1.9868999999999994
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,19,19.290399999999998,19.290399999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.2591000000000001,0.2591000000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.7801999999999989,1.4617000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.36680000000000135,0.36680000000000135
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,0.02620000000000111,0.02620000000000111
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,0.3263999999999996,0.3263999999999996
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.4345999999999997,1.4345999999999997
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,0.3421999999999983,2.0399000000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,17,16.0589,16.0589
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,17,19.3337,19.3337
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,18,19.6921,19.6921
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,8.956699999999998,8.956699999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,18,15.9745,15.9745
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.8229000000000006,1.1448
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,7.759099999999998,7.759099999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,14,10.003599999999999,10.003599999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,11,8.2168,10.038800000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.5139999999999993,1.5139999999999993
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.5569999999999995,2.102800000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,4.7469,4.924800000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,5.489700000000001,5.489700000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.8757000000000001,0.9763000000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,2.2421000000000006,2.2421000000000006
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,4.424600000000001,4.424600000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,4.457,4.457
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,4.551699999999999,4.551699999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,2.2609000000000004,2.2609000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.769499999999999,1.3219000000000012
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,7.481299999999997,7.481299999999997
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,15,16.409599999999998,16.409599999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.02360000000000184,0.02360000000000184
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,13,14.179399999999998,14.179399999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.0647000000000002,0.0647000000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.921199999999999,1.921199999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,7.741599999999999,7.741599999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,4.083500000000001,4.083500000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,0.4510000000000005,3.6553000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,4.672499999999999,4.672499999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.9291000000000018,1.9291000000000018
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,15,17.4344,17.4344
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,0.7414999999999985,0.7414999999999985
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,16,19.206000000000003,19.206000000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,13,14.0078,14.0078
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,14,15.3756,15.3756
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,13,13.877099999999999,13.877099999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,13,13.8184,13.8184
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,7.4902000000000015,7.4902000000000015
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,5.1402,5.1402
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.28420000000000023,0.28420000000000023
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,15,18.0238,18.0238
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,7.7844,7.7844
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,1.442899999999998,1.442899999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,4.224499999999999,4.224499999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.09779999999999944,0.09779999999999944
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,12,14.198999999999998,14.198999999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,17,18.266099999999998,18.266099999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,2.6438000000000006,2.6438000000000006
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.14819999999999922,0.14819999999999922
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,10.7934,10.7934
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,2.436700000000002,2.436700000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,8.3416,8.3416
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,11.145,11.145
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,19,20.3803,20.3803
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,7.7879999999999985,9.905100000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,2.0175,2.0175
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,7.714,7.714
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,12,17.0987,17.0987
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,12,11.980699999999999,11.980699999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,11,11.8234,11.8234
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.5137,1.5137
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.4258000000000006,1.4258000000000006
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,11.566,11.566
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,4.222099999999999,4.222099999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,8.643099999999999,8.643099999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,19,19.6618,19.6618
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,9.021299999999998,9.021299999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.1963000000000008,1.4053000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,16,18.898500000000002,18.898500000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,8.354800000000001,8.354800000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,1.9938000000000002,3.228300000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,11,11.681600000000001,11.681600000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,7.9848,7.9848
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,3.3911999999999995,3.3911999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.5856000000000012,1.5856000000000012
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,12,17.0396,17.0396
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,2.8041,2.8041
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,14,17.1224,17.1224
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,8.913000000000002,8.913000000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,2.4030000000000005,2.4030000000000005
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,17,19.9842,19.9842
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.3689,1.3689
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,4.239600000000001,4.239600000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,11,8.037500000000001,11.4482
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,6.7956,6.7956
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,8.7517,8.7517
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,10.1737,10.1737
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.11870000000000047,0.29070000000000107
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.5370000000000008,0.5370000000000008
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,16,17.701900000000002,17.701900000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.11129999999999995,0.11129999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.07480000000000153,0.07480000000000153
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,1.1918000000000006,1.1918000000000006
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,1.3603999999999985,1.3603999999999985
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.017599999999999838,0.017599999999999838
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,15,13.601799999999999,13.601799999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,2.4925999999999995,2.4925999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,4.427100000000001,4.427100000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.3522999999999996,0.3522999999999996
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,7.782899999999998,7.782899999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,1.8841999999999999,1.8841999999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,1.4465000000000003,1.4465000000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,6.951700000000001,6.951700000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,13,13.384400000000001,13.384400000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.47220000000000084,0.47220000000000084
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,9.8888,9.8888
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,11,13.5322,13.5322
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.0143000000000004,1.0143000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,3.1400000000000006,3.1400000000000006
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.8301999999999996,1.8301999999999996
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,6.529900000000001,6.529900000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,2.553600000000001,2.553600000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,3.5656999999999996,3.5656999999999996
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,6.533999999999999,6.533999999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,2.980699999999999,2.980699999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.11490000000000045,0.11490000000000045
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,4.239899999999999,4.239899999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,1.1707999999999998,1.1707999999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,9.6158,9.6158
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,3.517199999999999,3.517199999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,8.265900000000002,8.265900000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,7.562100000000001,7.562100000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,6.444600000000001,6.444600000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.15869999999999962,0.15869999999999962
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.5241999999999987,0.5241999999999987
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,2.088099999999999,2.088099999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,5.779700000000002,5.779700000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,5.3552,5.3552
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,11,11.1969,11.1969
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,11,10.907699999999998,10.907699999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,2.9974999999999987,2.9974999999999987
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,14,15.5565,15.5565
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,11,14.013399999999999,14.013399999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,6.532399999999999,7.435300000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,12,15.506,15.506
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,7.7783,7.7783
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,6.1891,6.1891
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,2.8786000000000023,2.8786000000000023
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,2.6668000000000003,2.6668000000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,1.9118999999999993,4.8454
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,6.741099999999999,6.741099999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,2.929400000000001,2.929400000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,13,13.3088,13.3088
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,7.2181,7.2181
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,9.362,9.362
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,7.2979,7.2979
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.6936,0.6936
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,2.533200000000001,2.533200000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,6.885900000000001,6.885900000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.7195999999999998,0.7195999999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,13,15.2507,15.2507
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,14,15.1061,15.1061
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,12,12.5939,12.5939
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,6.317399999999999,6.317399999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,15,18.2137,18.2137
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,12,13.5614,13.5614
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,8.942200000000001,8.942200000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,3.0684000000000005,3.0684000000000005
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,2.496199999999998,2.496199999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,11,11.7293,11.7293
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.8094000000000001,1.8094000000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,17,16.6797,16.6797
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.27830000000000155,0.27830000000000155
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,1.1202000000000005,1.1202000000000005
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.7360000000000007,0.7360000000000007
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.9107000000000003,0.9107000000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,12,14.738099999999998,14.738099999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,4.3506,4.3506
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.8785000000000007,0.8785000000000007
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,2.2167000000000012,2.2167000000000012
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,1.880700000000001,1.880700000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,5.582600000000001,5.582600000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,4.2735,4.2735
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,0.7925000000000004,1.9142999999999972
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,11,13.413800000000002,13.413800000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,2.6812000000000005,2.6812000000000005
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,0.01810000000000045,0.01810000000000045
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,2.7112000000000016,2.9483999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,4.824,4.824
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,8.389800000000001,8.389800000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,3.7182999999999993,4.212700000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,5.779900000000001,5.779900000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,2.1355000000000004,2.1355000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,14,13.669700000000002,13.669700000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,7.359299999999999,7.359299999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.107800000000001,0.107800000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,10.1725,10.1725
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.34690000000000154,0.34690000000000154
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,13,15.432300000000001,15.432300000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,9.3246,9.3246
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,4.7029,4.7029
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.05880000000000152,0.05880000000000152
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,2.5547000000000004,2.5547000000000004
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,2.1396999999999995,2.1396999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,6.0649000000000015,6.0649000000000015
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,1.2437000000000005,1.2437000000000005
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,1,1.5542999999999978,1.898500000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,4.568300000000001,4.568300000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,3.9392000000000014,3.9392000000000014
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,3.1448,3.1448
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,6.520299999999999,6.520299999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,0.7914000000000012,0.7914000000000012
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,15,12.192100000000002,12.192100000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,0.10409999999999897,5.6586
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,3.844999999999999,3.844999999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,12,8.772200000000002,8.772200000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,8.361799999999999,8.361799999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,4.6159,4.6159
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,1.0281000000000002,1.0281000000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,2.3210999999999995,2.3210999999999995
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,5.990000000000002,5.990000000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,3.1540000000000017,3.1540000000000017
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,6.309299999999999,6.309299999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,0.204699999999999,3.3205000000000027
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,4.247199999999998,5.846300000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,8.834599999999998,8.834599999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,4.4955,4.4955
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,10,10.290700000000001,10.290700000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,2,0.6502999999999979,0.6502999999999979
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,11,11.3569,11.3569
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,15,11.782699999999998,11.782699999999998
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,0,0.3882000000000012,0.3882000000000012
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,7.848600000000001,7.848600000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,3,2.0617,2.0617
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,10.956700000000001,10.956700000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,7,4.126200000000001,4.126200000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,14,12.924199999999999,12.924199999999999
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,5.899100000000001,5.899100000000001
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,6,0.5208000000000013,0.5208000000000013
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,10.230900000000002,10.230900000000002
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,8,10.7132,10.7132
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,3.927599999999998,6.158800000000003
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,5,1.25,1.25
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,9,6.0197,6.0197
nonEpitopeAcceptance_0.25_epitopeAcceptance_0.75,22,1,False,4,0.08890000000000242,0.08890000000000242
