date	country	variant	sequences
2038-10-31	tropics	6	1
2038-11-28	tropics	6	1
2039-02-13	north	6	1
2039-02-20	tropics	6	1
2039-02-27	tropics	6	2
2039-03-20	tropics	6	1
2039-03-27	tropics	6	1
2039-04-03	tropics	6	3
2039-05-08	tropics	6	1
2039-05-29	tropics	6	1
2039-06-12	tropics	6	2
2039-06-19	tropics	6	2
2039-06-26	tropics	6	1
2039-07-03	south	6	1
2039-07-03	tropics	6	2
2039-07-24	tropics	6	2
2039-07-31	tropics	6	1
2039-08-07	tropics	6	1
2039-08-14	tropics	6	1
2039-08-21	tropics	6	1
2039-08-28	tropics	6	1
2039-09-04	tropics	6	2
2039-09-11	tropics	6	1
2039-09-18	tropics	6	2
2039-09-25	tropics	6	2
