date	country	variant	sequences
2047-04-14	south	9	2
2047-04-14	south	22	1
2047-04-14	tropics	22	2
2047-04-28	tropics	9	1
2047-05-05	tropics	9	1
2047-05-05	tropics	21	2
2047-06-02	south	21	1
2047-06-02	tropics	21	3
2047-06-09	north	9	23
2047-06-09	south	9	247
2047-06-09	south	21	2
2047-06-09	tropics	9	219
2047-06-16	south	21	2
2047-06-30	north	9	16
2047-06-30	south	9	94
2047-06-30	south	22	1
2047-06-30	tropics	9	56
2047-06-30	tropics	22	14
2047-07-07	south	21	9
2047-07-21	south	21	15
2047-07-28	north	20	1
2047-07-28	south	20	15
2047-07-28	tropics	20	2
2047-08-04	north	21	2
2047-08-04	south	21	13
2047-08-11	north	21	42
2047-08-11	south	21	29
2047-08-11	tropics	21	234
2047-08-18	south	9	13
2047-08-18	south	21	1
2047-08-18	tropics	9	7
2047-08-25	south	21	8
2047-09-01	north	21	329
2047-09-01	south	9	5
2047-09-01	south	21	337
2047-09-01	tropics	9	7
2047-09-01	tropics	21	44
2047-09-08	south	9	7
2047-09-08	south	21	2
2047-09-15	south	9	1
2047-09-15	south	21	4
2047-09-15	tropics	9	3
2047-09-15	tropics	21	1
2047-09-22	south	9	1
2047-09-22	south	21	4
2047-09-22	tropics	21	4
2047-09-29	south	9	1
2047-09-29	tropics	9	12
2047-09-29	tropics	20	2
2047-09-29	tropics	21	18
2047-10-06	north	9	1
2047-10-06	south	9	3
2047-10-06	tropics	9	18
2047-10-13	tropics	21	7
2047-10-20	tropics	9	1
2047-10-20	tropics	22	2
2047-10-27	south	21	2
2047-10-27	south	22	8
2047-10-27	tropics	22	12
2047-11-03	south	21	1
2047-11-03	tropics	9	2
2047-11-10	south	9	1
2047-11-10	tropics	9	1
2047-11-17	south	9	1
2047-11-17	south	21	1
2047-11-17	tropics	9	1
2047-11-24	north	9	2
2047-11-24	south	9	2
2047-11-24	south	21	1
2047-11-24	tropics	21	1
2047-12-01	tropics	9	1
2047-12-08	tropics	9	1
2047-12-08	tropics	21	3
2047-12-15	tropics	9	4
2047-12-22	tropics	21	8
2047-12-29	south	9	2
2047-12-29	tropics	9	12
2048-01-05	tropics	9	5
2048-01-12	south	9	1
2048-01-12	tropics	9	1
2048-01-19	tropics	9	4
2048-01-26	tropics	21	3
2048-02-02	north	9	5
2048-02-02	south	9	3
2048-02-02	tropics	9	24
2048-02-02	tropics	20	1
2048-02-09	north	9	1
2048-02-09	tropics	9	4
2048-02-09	tropics	21	1
2048-02-09	tropics	22	1
2048-02-16	tropics	21	2
2048-02-23	tropics	9	3
2048-03-01	tropics	21	1
2048-03-08	tropics	9	8
2048-03-15	tropics	9	2
2048-03-15	tropics	21	7
2048-03-22	tropics	9	2
2048-03-22	tropics	21	1
