date	country	variant	sequences
2035-10-07	south	1	4
2035-10-07	south	23	7
2035-10-07	tropics	15	1
2035-10-07	tropics	23	2
2035-10-14	south	1	2
2035-10-14	south	5	1
2035-10-14	south	23	1
2035-10-14	tropics	1	1
2035-10-21	north	1	1
2035-10-21	south	1	3
2035-10-21	south	15	1
2035-10-21	south	23	1
2035-10-21	tropics	1	4
2035-10-21	tropics	23	1
2035-10-28	south	1	1
2035-10-28	south	5	1
2035-10-28	south	11	1
2035-10-28	tropics	23	2
2035-11-04	south	1	1
2035-11-04	tropics	1	1
2035-11-04	tropics	23	1
2035-11-11	south	1	1
2035-11-11	tropics	1	1
2035-11-11	tropics	5	1
2035-11-11	tropics	23	2
2035-11-18	south	1	3
2035-11-18	south	11	1
2035-11-18	tropics	1	1
2035-11-25	north	7	804
2035-11-25	south	7	1077
2035-11-25	south	23	2
2035-11-25	tropics	7	322
2035-12-02	south	23	1
2035-12-02	tropics	1	3
2035-12-09	north	1	45
2035-12-09	south	1	8
2035-12-09	south	23	1
2035-12-09	tropics	1	5
2035-12-09	tropics	11	1
2035-12-16	south	1	1
2035-12-16	tropics	23	3
2035-12-23	north	1	45
2035-12-23	south	1	35
2035-12-23	tropics	1	7
2035-12-30	north	1	3
2035-12-30	tropics	1	4
2035-12-30	tropics	11	2
2035-12-30	tropics	23	1
2036-01-06	north	28	269
2036-01-06	south	28	217
2036-01-06	tropics	1	1
2036-01-06	tropics	23	1
2036-01-06	tropics	28	201
2036-01-13	tropics	23	1
2036-01-13	tropics	28	3
2036-01-20	north	11	1
2036-01-20	tropics	11	2
2036-01-20	tropics	23	2
2036-01-27	tropics	11	3
2036-01-27	tropics	23	1
2036-01-27	tropics	28	2
2036-02-03	tropics	11	15
2036-02-10	north	11	1
2036-02-10	north	28	40
2036-02-10	south	11	2
2036-02-10	south	28	13
2036-02-10	tropics	11	1
2036-02-10	tropics	28	4
2036-02-17	north	15	5
2036-02-17	tropics	11	4
2036-02-17	tropics	23	1
2036-02-24	north	1	1
2036-02-24	north	11	3
2036-02-24	tropics	11	3
2036-03-02	north	11	1
2036-03-02	south	1	2
2036-03-02	south	11	6
2036-03-02	tropics	1	2
2036-03-02	tropics	15	1
2036-03-09	north	23	1
2036-03-09	south	28	12
2036-03-09	tropics	1	2
2036-03-09	tropics	11	1
2036-03-09	tropics	28	8
2036-03-16	north	11	1
