date	country	cases
2030-10-07	north	1
2030-10-07	south	96
2030-10-07	tropics	146
2030-10-14	north	1
2030-10-14	south	86
2030-10-14	tropics	130
2030-10-21	north	1
2030-10-21	south	76
2030-10-21	tropics	116
2030-10-28	north	1
2030-10-28	south	65
2030-10-28	tropics	103
2030-11-04	north	1
2030-11-04	south	54
2030-11-04	tropics	91
2030-11-11	north	1
2030-11-11	south	44
2030-11-11	tropics	80
2030-11-18	north	0
2030-11-18	south	36
2030-11-18	tropics	70
2030-11-25	north	0
2030-11-25	south	28
2030-11-25	tropics	62
2030-12-02	north	0
2030-12-02	south	21
2030-12-02	tropics	56
2030-12-09	north	0
2030-12-09	south	17
2030-12-09	tropics	50
2030-12-16	north	1
2030-12-16	south	13
2030-12-16	tropics	45
2030-12-23	north	0
2030-12-23	south	10
2030-12-23	tropics	39
2030-12-30	north	1
2030-12-30	south	8
2030-12-30	tropics	37
2031-01-06	north	1
2031-01-06	south	5
2031-01-06	tropics	34
2031-01-13	north	1
2031-01-13	south	4
2031-01-13	tropics	32
2031-01-20	north	1
2031-01-20	south	3
2031-01-20	tropics	31
2031-01-27	north	1
2031-01-27	south	3
2031-01-27	tropics	29
2031-02-03	north	1
2031-02-03	south	2
2031-02-03	tropics	26
2031-02-10	north	1
2031-02-10	south	2
2031-02-10	tropics	25
2031-02-17	north	1
2031-02-17	south	1
2031-02-17	tropics	24
2031-02-24	north	1
2031-02-24	south	1
2031-02-24	tropics	23
2031-03-03	north	1
2031-03-03	south	1
2031-03-03	tropics	22
2031-03-10	north	1
2031-03-10	south	1
2031-03-10	tropics	22
2031-03-17	north	1
2031-03-17	south	1
2031-03-17	tropics	23
2031-03-24	north	1
2031-03-24	south	1
2031-03-24	tropics	23
2031-03-31	north	0
2031-03-31	south	1
2031-03-31	tropics	25
2031-04-07	north	0
2031-04-07	south	1
2031-04-07	tropics	26
2031-04-14	north	0
2031-04-14	south	1
2031-04-14	tropics	28
2031-04-21	north	0
2031-04-21	south	2
2031-04-21	tropics	28
2031-04-28	north	0
2031-04-28	south	2
2031-04-28	tropics	28
2031-05-05	north	0
2031-05-05	south	2
2031-05-05	tropics	30
2031-05-12	north	0
2031-05-12	south	3
2031-05-12	tropics	30
2031-05-19	north	0
2031-05-19	south	4
2031-05-19	tropics	33
2031-05-26	north	0
2031-05-26	south	5
2031-05-26	tropics	35
2031-06-02	north	0
2031-06-02	south	9
2031-06-02	tropics	36
2031-06-09	north	0
2031-06-09	south	14
2031-06-09	tropics	38
2031-06-16	north	0
2031-06-16	south	20
2031-06-16	tropics	40
2031-06-23	north	0
2031-06-23	south	28
2031-06-23	tropics	43
2031-06-30	north	0
2031-06-30	south	41
2031-06-30	tropics	44
2031-07-07	north	0
2031-07-07	south	61
2031-07-07	tropics	48
2031-07-14	north	0
2031-07-14	south	87
2031-07-14	tropics	53
2031-07-21	north	0
2031-07-21	south	126
2031-07-21	tropics	56
2031-07-28	north	0
2031-07-28	south	178
2031-07-28	tropics	60
2031-08-04	north	0
2031-08-04	south	249
2031-08-04	tropics	63
2031-08-11	north	0
2031-08-11	south	340
2031-08-11	tropics	68
2031-08-18	north	1
2031-08-18	south	454
2031-08-18	tropics	75
2031-08-25	north	1
2031-08-25	south	582
2031-08-25	tropics	82
2031-09-01	north	1
2031-09-01	south	726
2031-09-01	tropics	88
2031-09-08	north	2
2031-09-08	south	867
2031-09-08	tropics	96
2031-09-15	north	3
2031-09-15	south	994
2031-09-15	tropics	101
2031-09-22	north	4
2031-09-22	south	1091
2031-09-22	tropics	107
2031-09-29	north	5
2031-09-29	south	1139
2031-09-29	tropics	116
