pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2025-10-01	FGA	north	InferFullRank	50000		500	50000	906011.875	1073.4337158203125		904938.4375	True	0.0015543418703600764	0.01	100	50000
2026-04-01	FGA	north	InferFullRank	50000		500	50000	406356.5625				False		0.01	100	50000
2026-10-01	FGA	north	InferFullRank	50000		500	50000	3362608.75				False		0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	2114627.5	1170.04541015625		2113457.5	True	0.0037286088336259127	0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	33921404.0	1409.910400390625		33919996.0	True	0.008634445257484913	0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	114324560.0				False		0.01	100	50000
2030-10-01	FGA	north	InferFullRank	50000		500	50000	3983768.0				False		0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	4061471.0	464.888671875		4061006.0	True	0.02822512947022915	0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	3013827.75	1394.640869140625		3012433.0	True	0.00048545782919973135	0.01	100	50000
2033-10-01	FGA	north	InferFullRank	50000		500	50000	2632751.5	1499.699951171875		2631251.75	True	0.002033667406067252	0.01	100	50000
2038-04-01	FGA	north	InferFullRank	50000		500	50000	11942177.0				False		0.01	100	50000
2038-10-01	FGA	north	InferFullRank	50000		500	50000	14506624.0	678.8724365234375		14505945.0	True	0.014482210390269756	0.01	100	50000
2039-04-01	FGA	north	InferFullRank	50000		500	50000	4785639.0				False		0.01	100	50000
2039-10-01	FGA	north	InferFullRank	50000		500	50000	826348.9375				False		0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	22838064.0				False		0.01	100	50000
2040-10-01	FGA	north	InferFullRank	50000		500	50000	7043296.0	1146.277099609375		7042149.5	True	0.0057434206828475	0.01	100	50000
2041-04-01	FGA	north	InferFullRank	50000		500	50000	1370753.0				False		0.01	100	50000
2041-10-01	FGA	north	InferFullRank	50000		500	50000	8215780.0				False		0.01	100	50000
2042-04-01	FGA	north	InferFullRank	50000		500	50000	21101888.0				False		0.01	100	50000
2042-10-01	FGA	north	InferFullRank	50000		500	50000	13910435.0	626.0637817382812		13909809.0	True	0.0056504071690142155	0.01	100	50000
2043-04-01	FGA	north	InferFullRank	50000		500	50000	2576803.5				False		0.01	100	50000
2043-10-01	FGA	north	InferFullRank	50000		500	50000	8074176.5				False		0.01	100	50000
2044-04-01	FGA	north	InferFullRank	50000		500	50000	32454056.0				False		0.01	100	50000
2044-10-01	FGA	north	InferFullRank	50000		500	50000	812758.625				False		0.01	100	50000
2045-04-01	FGA	north	InferFullRank	50000		500	50000	8073382.0				False		0.01	100	50000
2045-10-01	FGA	north	InferFullRank	50000		500	50000	100632.21875	1419.9404296875		99212.28125	True	0.0016758100828155875	0.01	100	50000
2046-04-01	FGA	north	InferFullRank	50000		500	50000	60695072.0				False		0.01	100	50000
2046-10-01	FGA	north	InferFullRank	50000		500	50000	76766.9765625	676.45703125		76090.515625	True	0.1673988401889801	0.01	100	50000
2047-04-01	FGA	north	InferFullRank	50000		500	50000	227317.15625	634.33984375		226682.8125	True	0.07646086066961288	0.01	100	50000
2048-04-01	FGA	north	InferFullRank	50000		500	50000	37678276.0				False		0.01	100	50000
2048-10-01	FGA	north	InferFullRank	50000		500	50000	635300.5				False		0.01	100	50000
2049-04-01	FGA	north	InferFullRank	50000		500	50000	7372005.0				False		0.01	100	50000
2049-10-01	FGA	north	InferFullRank	50000		500	50000	182501.984375				False		0.01	100	50000
2050-04-01	FGA	north	InferFullRank	50000		500	50000	29227202.0	1537.124755859375		29225664.0	True	0.0007770408992655575	0.01	100	50000
2050-10-01	FGA	north	InferFullRank	50000		500	50000	5814878.0				False		0.01	100	50000
2051-04-01	FGA	north	InferFullRank	50000		500	50000	2407264.0	451.884765625		2406812.0	True	0.054707180708646774	0.01	100	50000
