date	country	cases
2036-04-01	north	771
2036-04-01	south	27
2036-04-01	tropics	1044
2036-04-08	north	801
2036-04-08	south	33
2036-04-08	tropics	1080
2036-04-15	north	805
2036-04-15	south	43
2036-04-15	tropics	1101
2036-04-22	north	787
2036-04-22	south	55
2036-04-22	tropics	1105
2036-04-29	north	736
2036-04-29	south	73
2036-04-29	tropics	1088
2036-05-06	north	675
2036-05-06	south	98
2036-05-06	tropics	1064
2036-05-13	north	599
2036-05-13	south	134
2036-05-13	tropics	1016
2036-05-21	north	527
2036-05-21	south	187
2036-05-21	tropics	966
2036-05-27	north	450
2036-05-27	south	262
2036-05-27	tropics	902
2036-06-03	north	375
2036-06-03	south	375
2036-06-03	tropics	835
2036-06-10	north	314
2036-06-10	south	536
2036-06-10	tropics	763
2036-06-17	north	261
2036-06-17	south	761
2036-06-17	tropics	691
2036-06-24	north	214
2036-06-24	south	1073
2036-06-24	tropics	623
2036-07-02	north	174
2036-07-02	south	1489
2036-07-02	tropics	552
2036-07-08	north	144
2036-07-08	south	2002
2036-07-08	tropics	489
2036-07-15	north	119
2036-07-15	south	2560
2036-07-15	tropics	434
2036-07-22	north	102
2036-07-22	south	3086
2036-07-22	tropics	385
2036-07-29	north	90
2036-07-29	south	3460
2036-07-29	tropics	341
2036-08-06	north	79
2036-08-06	south	3581
2036-08-06	tropics	305
2036-08-13	north	74
2036-08-13	south	3428
2036-08-13	tropics	271
2036-08-19	north	69
2036-08-19	south	3052
2036-08-19	tropics	236
2036-08-26	north	63
2036-08-26	south	2563
2036-08-26	tropics	206
2036-09-02	north	62
2036-09-02	south	2034
2036-09-02	tropics	180
2036-09-09	north	62
2036-09-09	south	1547
2036-09-09	tropics	160
2036-09-17	north	61
2036-09-17	south	1139
2036-09-17	tropics	141
2036-09-24	north	62
2036-09-24	south	812
2036-09-24	tropics	121
2036-09-30	north	66
2036-09-30	south	562
2036-09-30	tropics	103
2036-10-07	north	69
2036-10-07	south	380
2036-10-07	tropics	89
2036-10-14	north	74
2036-10-14	south	253
2036-10-14	tropics	76
2036-10-22	north	81
2036-10-22	south	164
2036-10-22	tropics	65
2036-10-29	north	94
2036-10-29	south	104
2036-10-29	tropics	56
2036-11-05	north	109
2036-11-05	south	66
2036-11-05	tropics	48
2036-11-11	north	128
2036-11-11	south	41
2036-11-11	tropics	40
2036-11-18	north	154
2036-11-18	south	25
2036-11-18	tropics	34
2036-11-25	north	187
2036-11-25	south	15
2036-11-25	tropics	30
2036-12-03	north	232
2036-12-03	south	9
2036-12-03	tropics	25
2036-12-10	north	290
2036-12-10	south	5
2036-12-10	tropics	23
2036-12-17	north	357
2036-12-17	south	3
2036-12-17	tropics	21
2036-12-23	north	444
2036-12-23	south	2
2036-12-23	tropics	19
2036-12-30	north	551
2036-12-30	south	1
2036-12-30	tropics	17
2037-01-06	north	673
2037-01-06	south	1
2037-01-06	tropics	17
2037-01-14	north	815
2037-01-14	south	1
2037-01-14	tropics	15
2037-01-21	north	969
2037-01-21	south	1
2037-01-21	tropics	14
2037-01-28	north	1113
2037-01-28	south	1
2037-01-28	tropics	14
2037-02-03	north	1237
2037-02-03	south	1
2037-02-03	tropics	14
2037-02-10	north	1339
2037-02-10	south	2
2037-02-10	tropics	13
2037-02-18	north	1380
2037-02-18	south	2
2037-02-18	tropics	13
2037-02-25	north	1370
2037-02-25	south	2
2037-02-25	tropics	13
2037-03-04	north	1299
2037-03-04	south	2
2037-03-04	tropics	13
2037-03-11	north	1193
2037-03-11	south	2
2037-03-11	tropics	13
2037-03-17	north	1056
2037-03-17	south	2
2037-03-17	tropics	13
2037-03-24	north	895
2037-03-24	south	2
2037-03-24	tropics	13
2037-04-01	north	740
2037-04-01	south	2
2037-04-01	tropics	12
