date	country	cases
2034-04-04	north	356
2034-04-04	south	7
2034-04-04	tropics	44
2034-04-11	north	357
2034-04-11	south	8
2034-04-11	tropics	46
2034-04-18	north	342
2034-04-18	south	10
2034-04-18	tropics	48
2034-04-25	north	323
2034-04-25	south	12
2034-04-25	tropics	51
2034-05-02	north	296
2034-05-02	south	16
2034-05-02	tropics	51
2034-05-09	north	263
2034-05-09	south	19
2034-05-09	tropics	54
2034-05-16	north	228
2034-05-16	south	22
2034-05-16	tropics	55
2034-05-23	north	193
2034-05-23	south	28
2034-05-23	tropics	56
2034-05-30	north	160
2034-05-30	south	36
2034-05-30	tropics	57
2034-06-06	north	133
2034-06-06	south	47
2034-06-06	tropics	59
2034-06-13	north	110
2034-06-13	south	63
2034-06-13	tropics	59
2034-06-20	north	90
2034-06-20	south	86
2034-06-20	tropics	60
2034-06-27	north	71
2034-06-27	south	118
2034-06-27	tropics	62
2034-07-04	north	59
2034-07-04	south	165
2034-07-04	tropics	63
2034-07-11	north	47
2034-07-11	south	227
2034-07-11	tropics	63
2034-07-18	north	38
2034-07-18	south	314
2034-07-18	tropics	63
2034-07-25	north	31
2034-07-25	south	422
2034-07-25	tropics	65
2034-08-01	north	27
2034-08-01	south	564
2034-08-01	tropics	68
2034-08-08	north	24
2034-08-08	south	742
2034-08-08	tropics	70
2034-08-15	north	21
2034-08-15	south	936
2034-08-15	tropics	73
2034-08-22	north	20
2034-08-22	south	1140
2034-08-22	tropics	77
2034-08-29	north	19
2034-08-29	south	1321
2034-08-29	tropics	82
2034-09-05	north	20
2034-09-05	south	1480
2034-09-05	tropics	85
2034-09-12	north	21
2034-09-12	south	1562
2034-09-12	tropics	91
2034-09-19	north	24
2034-09-19	south	1583
2034-09-19	tropics	97
2034-09-26	north	26
2034-09-26	south	1516
2034-09-26	tropics	103
2034-10-03	north	28
2034-10-03	south	1384
2034-10-03	tropics	109
2034-10-10	north	33
2034-10-10	south	1214
2034-10-10	tropics	114
2034-10-17	north	39
2034-10-17	south	1021
2034-10-17	tropics	120
2034-10-24	north	47
2034-10-24	south	828
2034-10-24	tropics	125
2034-10-31	north	57
2034-10-31	south	650
2034-10-31	tropics	135
2034-11-07	north	71
2034-11-07	south	498
2034-11-07	tropics	140
2034-11-14	north	93
2034-11-14	south	371
2034-11-14	tropics	148
2034-11-21	north	120
2034-11-21	south	274
2034-11-21	tropics	156
2034-11-28	north	156
2034-11-28	south	199
2034-11-28	tropics	164
2034-12-05	north	208
2034-12-05	south	143
2034-12-05	tropics	174
2034-12-12	north	277
2034-12-12	south	103
2034-12-12	tropics	183
2034-12-19	north	377
2034-12-19	south	72
2034-12-19	tropics	195
2034-12-26	north	507
2034-12-26	south	49
2034-12-26	tropics	206
2035-01-02	north	673
2035-01-02	south	35
2035-01-02	tropics	218
2035-01-09	north	883
2035-01-09	south	25
2035-01-09	tropics	233
2035-01-16	north	1134
2035-01-16	south	19
2035-01-16	tropics	248
2035-01-23	north	1415
2035-01-23	south	15
2035-01-23	tropics	262
2035-01-30	north	1690
2035-01-30	south	13
2035-01-30	tropics	278
2035-02-06	north	1930
2035-02-06	south	11
2035-02-06	tropics	293
2035-02-13	north	2084
2035-02-13	south	10
2035-02-13	tropics	309
2035-02-20	north	2132
2035-02-20	south	10
2035-02-20	tropics	329
2035-02-27	north	2072
2035-02-27	south	9
2035-02-27	tropics	343
2035-03-06	north	1892
2035-03-06	south	9
2035-03-06	tropics	357
2035-03-13	north	1652
2035-03-13	south	9
2035-03-13	tropics	372
2035-03-20	north	1376
2035-03-20	south	10
2035-03-20	tropics	383
2035-03-27	north	1102
2035-03-27	south	10
2035-03-27	tropics	396
