country	model	pivot_date	lead	variant	date	MAE	MSE	loglik	coverage_posterior	coverage_predictive	total_seq	raw_freq	smoothed_freq	pred_freq
tropics	FGA	2025-04-01	-114	0	2024-12-08	0.0884495753623189	0.00782332738177453	-0.7723805237243757	1	1	2.0	0.5	0.7264492753623188	0.6379997
tropics	FGA	2025-04-01	-107	0	2024-12-15	0.17788492371451248	0.03164304608491792	-0.6056121490346206	1	1	1.0	1.0	0.7236251737145125	0.54574025
tropics	FGA	2025-04-01	-100	0	2024-12-22	0.2649840257949577	0.07021653392650282	-1.0703752110182811	1	1	3.0	0.6666666666666666	0.7250867057949577	0.46010268
tropics	FGA	2025-04-01	-93	0	2024-12-29	0.3571369266260927	0.1275467843599311	-8.223343867426278	1	1	23.0	0.7391304347826086	0.7251895266260927	0.3680526
tropics	FGA	2025-04-01	-86	0	2025-01-05	0.4380701593533655	0.19190546451588306	-27.187042854799255	1	1	73.0	0.7123287671232876	0.7479167993533655	0.30984664
tropics	FGA	2025-04-01	-79	0	2025-01-12	0.4475880149855494	0.20033503115870438	-39.87944769582579	1	1	71.0	0.7323943661971831	0.6904455349855494	0.24285752
tropics	FGA	2025-04-01	-72	0	2025-01-19	0.4964225795793869	0.24643537751625272	-48.00652248196401	1	1	62.0	0.7258064516129032	0.6691570195793869	0.17273444
tropics	FGA	2025-04-01	-65	0	2025-01-26	0.49039384694493765	0.24048612512145492	-67.48022523358154	1	1	88.0	0.6590909090909091	0.6228004069449377	0.13240656
tropics	FGA	2025-04-01	-58	0	2025-02-02	0.4802346628446183	0.2306253313974842	-69.73616167294209	1	1	87.0	0.5977011494252874	0.5751744928446183	0.09493983
tropics	FGA	2025-04-01	-51	0	2025-02-09	0.4521456968799414	0.20443573120704783	-67.22385616729743	1	1	85.0	0.5176470588235295	0.5161816468799414	0.06403595
tropics	FGA	2025-04-01	-44	0	2025-02-16	0.4120126824294938	0.1697544504827469	-53.416016432013436	1	1	82.0	0.4146341463414634	0.4584720224294938	0.04645934
tropics	FGA	2025-04-01	-37	0	2025-02-23	0.3700711532346886	0.13695265845645235	-64.01170846392192	1	1	95.0	0.37894736842105264	0.40327721723468857	0.033206064
tropics	FGA	2025-04-01	-30	0	2025-03-02	0.32564541649139356	0.10604493728185317	-44.174813302442445	1	1	72.0	0.3194444444444444	0.34963737049139354	0.023991954
tropics	FGA	2025-04-01	-23	0	2025-03-09	0.2779455568399119	0.07725373256704869	-62.37757785886886	1	1	87.0	0.3218390804597701	0.2952366628399119	0.017291106
tropics	FGA	2025-04-01	-16	0	2025-03-16	0.23388239041873976	0.05470097254798381	-55.22688073804023	1	1	88.0	0.2727272727272727	0.24723916841873977	0.013356778
tropics	FGA	2025-04-01	-9	0	2025-03-23	0.1979153674930432	0.03917049268990634	-51.33273244372094	1	1	99.0	0.2222222222222222	0.2082298804930432	0.010314513
tropics	FGA	2025-04-01	-2	0	2025-03-30	0.17337867557614056	0.0300601651445366	-28.882744252125562	1	1	95.0	0.1368421052631579	0.18061297787614056	0.0072343023
tropics	FGA	2025-04-01	5	0	2025-04-06	0.14282440833255045	0.020398811615543105	-14.759070388995672	1	1	89.0	0.07865168539325842	0.14789075283255043	0.0050663445
