date	country	cases
2027-10-03	north	8
2027-10-03	south	646
2027-10-03	tropics	394
2027-10-10	north	8
2027-10-10	south	463
2027-10-10	tropics	382
2027-10-17	north	7
2027-10-17	south	325
2027-10-17	tropics	368
2027-10-24	north	7
2027-10-24	south	223
2027-10-24	tropics	358
2027-10-31	north	7
2027-10-31	south	151
2027-10-31	tropics	344
2027-11-07	north	7
2027-11-07	south	101
2027-11-07	tropics	329
2027-11-14	north	7
2027-11-14	south	66
2027-11-14	tropics	314
2027-11-21	north	7
2027-11-21	south	42
2027-11-21	tropics	299
2027-11-28	north	7
2027-11-28	south	27
2027-11-28	tropics	282
2027-12-05	north	8
2027-12-05	south	18
2027-12-05	tropics	265
2027-12-12	north	8
2027-12-12	south	11
2027-12-12	tropics	248
2027-12-19	north	9
2027-12-19	south	7
2027-12-19	tropics	237
2027-12-26	north	9
2027-12-26	south	4
2027-12-26	tropics	222
2028-01-02	north	11
2028-01-02	south	3
2028-01-02	tropics	210
2028-01-09	north	12
2028-01-09	south	2
2028-01-09	tropics	195
2028-01-16	north	13
2028-01-16	south	1
2028-01-16	tropics	184
2028-01-23	north	14
2028-01-23	south	1
2028-01-23	tropics	176
2028-01-30	north	16
2028-01-30	south	1
2028-01-30	tropics	167
2028-02-06	north	18
2028-02-06	south	0
2028-02-06	tropics	160
2028-02-13	north	21
2028-02-13	south	0
2028-02-13	tropics	154
2028-02-20	north	23
2028-02-20	south	0
2028-02-20	tropics	147
2028-02-27	north	26
2028-02-27	south	0
2028-02-27	tropics	142
2028-03-05	north	28
2028-03-05	south	0
2028-03-05	tropics	137
2028-03-12	north	30
2028-03-12	south	0
2028-03-12	tropics	138
2028-03-19	north	33
2028-03-19	south	0
2028-03-19	tropics	135
2028-03-26	north	36
2028-03-26	south	0
2028-03-26	tropics	136
2028-04-02	north	37
2028-04-02	south	1
2028-04-02	tropics	138
2028-04-09	north	37
2028-04-09	south	0
2028-04-09	tropics	142
2028-04-16	north	41
2028-04-16	south	1
2028-04-16	tropics	147
2028-04-23	north	38
2028-04-23	south	1
2028-04-23	tropics	159
2028-04-30	north	37
2028-04-30	south	1
2028-04-30	tropics	171
2028-05-07	north	35
2028-05-07	south	2
2028-05-07	tropics	185
2028-05-14	north	33
2028-05-14	south	3
2028-05-14	tropics	200
2028-05-21	north	31
2028-05-21	south	3
2028-05-21	tropics	223
2028-05-28	north	30
2028-05-28	south	5
2028-05-28	tropics	248
2028-06-04	north	26
2028-06-04	south	6
2028-06-04	tropics	275
2028-06-11	north	23
2028-06-11	south	8
2028-06-11	tropics	307
2028-06-18	north	21
2028-06-18	south	10
2028-06-18	tropics	345
2028-06-25	north	19
2028-06-25	south	11
2028-06-25	tropics	390
2028-07-02	north	18
2028-07-02	south	14
2028-07-02	tropics	437
2028-07-10	north	16
2028-07-10	south	17
2028-07-10	tropics	489
2028-07-16	north	15
2028-07-16	south	23
2028-07-16	tropics	546
2028-07-23	north	15
2028-07-23	south	29
2028-07-23	tropics	605
2028-07-30	north	14
2028-07-30	south	37
2028-07-30	tropics	662
2028-08-06	north	15
2028-08-06	south	45
2028-08-06	tropics	716
2028-08-13	north	14
2028-08-13	south	57
2028-08-13	tropics	770
2028-08-21	north	16
2028-08-21	south	69
2028-08-21	tropics	824
2028-08-27	north	18
2028-08-27	south	82
2028-08-27	tropics	871
2028-09-03	north	19
2028-09-03	south	93
2028-09-03	tropics	908
2028-09-10	north	21
2028-09-10	south	107
2028-09-10	tropics	935
2028-09-17	north	25
2028-09-17	south	120
2028-09-17	tropics	947
2028-09-25	north	30
2028-09-25	south	130
2028-09-25	tropics	949
