pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2025-04-01	FGA	north	InferFullRank	50000		500	50000	22691992.0				False		0.01	100	50000
2025-10-01	FGA	north	InferFullRank	50000		500	50000	21454494.0				False		0.01	100	50000
2027-10-01	FGA	north	InferFullRank	50000		500	50000	39063656.0	688.668212890625		39062968.0	True	0.0721794068813324	0.01	100	50000
2028-04-01	FGA	north	InferFullRank	50000		500	50000	8894959.0				False		0.01	100	50000
2028-10-01	FGA	north	InferFullRank	50000		500	50000	73216408.0				False		0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	6149583.5				False		0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	1020944.3125				False		0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	2214595.0				False		0.01	100	50000
2030-10-01	FGA	north	InferFullRank	50000		500	50000	95537728.0				False		0.01	100	50000
2032-04-01	FGA	north	InferFullRank	50000		500	50000	93577.9375	805.7822265625		92772.15625	True	0.03342045843601227	0.01	100	50000
2032-10-01	FGA	north	InferFullRank	50000		500	50000	67805.0625	1315.952880859375		66489.109375	True	0.01790660433471203	0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	347106.0	1009.0747680664062		346096.9375	True	0.004529736936092377	0.01	100	50000
2035-04-01	FGA	north	InferFullRank	50000		500	50000	238981952.0	593.9267578125		238981360.0	True	0.001973305828869343	0.01	100	50000
2035-10-01	FGA	north	InferFullRank	50000		500	50000	1435259.875	708.1697998046875		1434551.75	True	0.2334824502468109	0.01	100	50000
2037-04-01	FGA	north	InferFullRank	50000		500	50000	460847.875				False		0.01	100	50000
2037-10-01	FGA	north	InferFullRank	50000		500	50000	10039179.0				False		0.01	100	50000
2039-04-01	FGA	north	InferFullRank	50000		500	50000	444170.71875				False		0.01	100	50000
2039-10-01	FGA	north	InferFullRank	50000		500	50000	76507168.0	744.28759765625		76506424.0	True	0.09700140357017517	0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	11129956.0				False		0.01	100	50000
2041-04-01	FGA	north	InferFullRank	50000		500	50000	87284352.0				False		0.01	100	50000
2041-10-01	FGA	north	InferFullRank	50000		500	50000	114289520.0				False		0.01	100	50000
2042-04-01	FGA	north	InferFullRank	50000		500	50000	10546172.0				False		0.01	100	50000
2043-04-01	FGA	north	InferFullRank	50000		500	50000	754187.25				False		0.01	100	50000
2043-10-01	FGA	north	InferFullRank	50000		500	50000	1912284.125	607.9764404296875		1911676.125	True	0.03900889679789543	0.01	100	50000
2044-04-01	FGA	north	InferFullRank	50000		500	50000	29304936.0				False		0.01	100	50000
2044-10-01	FGA	north	InferFullRank	50000		500	50000	2262962.0	1260.589111328125		2261701.5	True	0.002867297735065222	0.01	100	50000
2045-04-01	FGA	north	InferFullRank	50000		500	50000	106306336.0				False		0.01	100	50000
2045-10-01	FGA	north	InferFullRank	50000		500	50000	88845216.0				False		0.01	100	50000
2046-04-01	FGA	north	InferFullRank	50000		500	50000	11550659.0				False		0.01	100	50000
2047-04-01	FGA	north	InferFullRank	50000		500	50000	45080.03125	587.599853515625		44492.4296875	True	0.002100748009979725	0.01	100	50000
2047-10-01	FGA	north	InferFullRank	50000		500	50000	1966272.25	698.001220703125		1965574.25	True	0.034742362797260284	0.01	100	50000
2048-04-01	FGA	north	InferFullRank	50000		500	50000	16798646.0				False		0.01	100	50000
2049-04-01	FGA	north	InferFullRank	50000		500	50000	142435152.0				False		0.01	100	50000
2049-10-01	FGA	north	InferFullRank	50000		500	50000	151993856.0				False		0.01	100	50000
2050-04-01	FGA	north	InferFullRank	50000		500	50000	13648108.0				False		0.01	100	50000
2051-04-01	FGA	north	InferFullRank	50000		500	50000	61583904.0	585.8704223632812		61583320.0	True	0.007031669374555349	0.01	100	50000
2051-10-01	FGA	north	InferFullRank	50000		500	50000	92932872.0				False		0.01	100	50000
2052-04-01	FGA	north	InferFullRank	50000		500	50000	10087558.0				False		0.01	100	50000
2052-10-01	FGA	north	InferFullRank	50000		500	50000	104662320.0				False		0.01	100	50000
2053-04-01	FGA	north	InferFullRank	50000		500	50000	9462023.0				False		0.01	100	50000
2027-10-01	FGA	south	InferFullRank	50000		500	50000	177124704.0	645.3662109375		177124064.0	True	0.022714126855134964	0.01	100	50000
2028-04-01	FGA	south	InferFullRank	50000		500	50000	14388340.0				False		0.01	100	50000
2029-10-01	FGA	south	InferFullRank	50000		500	50000	2161469.25				False		0.01	100	50000
2030-04-01	FGA	south	InferFullRank	50000		500	50000	166320.125	1310.533203125		165009.59375	True	0.043358515948057175	0.01	100	50000
2030-10-01	FGA	south	InferFullRank	50000		500	50000	10766513.0				False		0.01	100	50000
2031-10-01	FGA	south	InferFullRank	50000		500	50000	20533.96875	707.874267578125		19826.09375	True	0.05203904211521149	0.01	100	50000
2032-04-01	FGA	south	InferFullRank	50000		500	50000	45114.19140625	829.882080078125		44284.30859375	True	0.03213319182395935	0.01	100	50000
2032-10-01	FGA	south	InferFullRank	50000		500	50000	21180636.0				False		0.01	100	50000
2034-04-01	FGA	south	InferFullRank	50000		500	50000	117800.078125	1037.391845703125		116762.6875	True	0.003086815355345607	0.01	100	50000
2034-10-01	FGA	south	InferFullRank	50000		500	50000	58970888.0				False		0.01	100	50000
2035-04-01	FGA	south	InferFullRank	50000		500	50000	96930640.0				False		0.01	100	50000
2035-10-01	FGA	south	InferFullRank	50000		500	50000	20132260.0				False		0.01	100	50000
2036-04-01	FGA	south	InferFullRank	50000		500	50000	76360008.0				False		0.01	100	50000
2036-10-01	FGA	south	InferFullRank	50000		500	50000	6629699.0				False		0.01	100	50000
2037-04-01	FGA	south	InferFullRank	50000		500	50000	1938622.25				False		0.01	100	50000
2037-10-01	FGA	south	InferFullRank	50000		500	50000	10544575.0				False		0.01	100	50000
2038-10-01	FGA	south	InferFullRank	50000		500	50000	86881.625	597.8621826171875		86283.765625	True	0.004062839783728123	0.01	100	50000
2039-04-01	FGA	south	InferFullRank	50000		500	50000	106253480.0				False		0.01	100	50000
2041-10-01	FGA	south	InferFullRank	50000		500	50000	485121.0625	1436.2353515625		483684.8125	True	0.0030161309987306595	0.01	100	50000
2042-04-01	FGA	south	InferFullRank	50000		500	50000	2194867.75				False		0.01	100	50000
2043-10-01	FGA	south	InferFullRank	50000		500	50000	159010.390625				False		0.01	100	50000
2044-04-01	FGA	south	InferFullRank	50000		500	50000	707906.9375	585.455322265625		707321.5	True	0.010997220873832703	0.01	100	50000
2044-10-01	FGA	south	InferFullRank	50000		500	50000	69689600.0				False		0.01	100	50000
2045-04-01	FGA	south	InferFullRank	50000		500	50000	75472288.0	1374.869873046875		75470912.0	True	0.0017400477081537247	0.01	100	50000
2045-10-01	FGA	south	InferFullRank	50000		500	50000	23526080.0				False		0.01	100	50000
2046-10-01	FGA	south	InferFullRank	50000		500	50000	85479904.0				False		0.01	100	50000
2047-04-01	FGA	south	InferFullRank	50000		500	50000	1477668.5	666.3617553710938		1477002.125	True	0.014285792596638203	0.01	100	50000
2047-10-01	FGA	south	InferFullRank	50000		500	50000	5781624.5				False		0.01	100	50000
2048-10-01	FGA	south	InferFullRank	50000		500	50000	1124747.75	1101.8807373046875		1123645.875	True	0.0027165727224200964	0.01	100	50000
2049-04-01	FGA	south	InferFullRank	50000		500	50000	31460296.0	1376.996826171875		31458920.0	True	0.004194068722426891	0.01	100	50000
2049-10-01	FGA	south	InferFullRank	50000		500	50000	3764499.0				False		0.01	100	50000
2050-04-01	FGA	south	InferFullRank	50000		500	50000	14009484.0				False		0.01	100	50000
2051-10-01	FGA	south	InferFullRank	50000		500	50000	94244.515625	594.10791015625		93650.40625	True	0.01659291982650757	0.01	100	50000
2052-04-01	FGA	south	InferFullRank	50000		500	50000	666281.1875	764.5615234375		665516.625	True	0.016147445887327194	0.01	100	50000
2052-10-01	FGA	south	InferFullRank	50000		500	50000	26696316.0				False		0.01	100	50000
2054-10-01	FGA	south	InferFullRank	50000		500	50000	434393.65625	525.9473876953125		433867.71875	True	0.015647972002625465	0.01	100	50000
2025-04-01	FGA	tropics	InferFullRank	50000		500	50000	4793477.0				False		0.01	100	50000
2025-10-01	FGA	tropics	InferFullRank	50000		500	50000	4236950.0				False		0.01	100	50000
2026-04-01	FGA	tropics	InferFullRank	50000		500	50000	561184.6875	1275.7484130859375		559908.9375	True	0.0021215202286839485	0.01	100	50000
2026-10-01	FGA	tropics	InferFullRank	50000		500	50000	45867012.0				False		0.01	100	50000
2027-04-01	FGA	tropics	InferFullRank	50000		500	50000	6016582.5				False		0.01	100	50000
2027-10-01	FGA	tropics	InferFullRank	50000		500	50000	107558768.0				False		0.01	100	50000
2028-04-01	FGA	tropics	InferFullRank	50000		500	50000	60518392.0				False		0.01	100	50000
2029-04-01	FGA	tropics	InferFullRank	50000		500	50000	256243.1875				False		0.01	100	50000
2029-10-01	FGA	tropics	InferFullRank	50000		500	50000	554190.625				False		0.01	100	50000
2030-04-01	FGA	tropics	InferFullRank	50000		500	50000	3014631.0				False		0.01	100	50000
2030-10-01	FGA	tropics	InferFullRank	50000		500	50000	43260584.0				False		0.01	100	50000
2031-04-01	FGA	tropics	InferFullRank	50000		500	50000	1701188.75				False		0.01	100	50000
2031-10-01	FGA	tropics	InferFullRank	50000		500	50000	314567.96875				False		0.01	100	50000
2032-04-01	FGA	tropics	InferFullRank	50000		500	50000	612731.875				False		0.01	100	50000
2032-10-01	FGA	tropics	InferFullRank	50000		500	50000	149277.03125				False		0.01	100	50000
2033-10-01	FGA	tropics	InferFullRank	50000		500	50000	28461424.0				False		0.01	100	50000
2034-04-01	FGA	tropics	InferFullRank	50000		500	50000	67302104.0				False		0.01	100	50000
2034-10-01	FGA	tropics	InferFullRank	50000		500	50000	48552280.0				False		0.01	100	50000
2035-04-01	FGA	tropics	InferFullRank	50000		500	50000	62991148.0				False		0.01	100	50000
2035-10-01	FGA	tropics	InferFullRank	50000		500	50000	115247200.0				False		0.01	100	50000
2036-04-01	FGA	tropics	InferFullRank	50000		500	50000	121477120.0				False		0.01	100	50000
2036-10-01	FGA	tropics	InferFullRank	50000		500	50000	1879764.75				False		0.01	100	50000
2037-04-01	FGA	tropics	InferFullRank	50000		500	50000	13399397.0				False		0.01	100	50000
2037-10-01	FGA	tropics	InferFullRank	50000		500	50000	5336652.0				False		0.01	100	50000
2038-04-01	FGA	tropics	InferFullRank	50000		500	50000	1615722.75				False		0.01	100	50000
2038-10-01	FGA	tropics	InferFullRank	50000		500	50000	1694624.0				False		0.01	100	50000
2039-04-01	FGA	tropics	InferFullRank	50000		500	50000	47628104.0				False		0.01	100	50000
2040-10-01	FGA	tropics	InferFullRank	50000		500	50000	40815312.0	1309.75341796875		40814004.0	True	0.008051888085901737	0.01	100	50000
2041-04-01	FGA	tropics	InferFullRank	50000		500	50000	98070816.0				False		0.01	100	50000
2041-10-01	FGA	tropics	InferFullRank	50000		500	50000	75620504.0				False		0.01	100	50000
2042-04-01	FGA	tropics	InferFullRank	50000		500	50000	1406401.625	1156.812744140625		1405244.75	True	0.0006999711622484028	0.01	100	50000
2043-04-01	FGA	tropics	InferFullRank	50000		500	50000	310171.125	628.2127685546875		309542.90625	True	0.05276573821902275	0.01	100	50000
2043-10-01	FGA	tropics	InferFullRank	50000		500	50000	75288296.0				False		0.01	100	50000
