pivot_date	model	location	correlation	mae	mse	rmse	r2	n_seqs	n_cases	seq_entropy	case_entropy	seq_entropy_norm	case_entropy_norm
2025-04-01	FGA	north	0.9150268690398686	0.37067682829446386	0.13746002377963154	0.3707560165117102	-387.7674862245139	3423	7710435	3.535596402241789	3.354043686253739	0.8649855765197033	0.9063905756418147
2025-10-01	FGA	north	-0.14405953886036543	0.38615428813590646	0.14962298403319646	0.38681130287673404	-381.2267111334466	3476	7828478	3.630943320279012	3.4546832395179923	0.7724688620653049	0.6536273109337093
2027-10-01	FGA	north	0.9969095229331482	0.0018237538777549135	4.947621580917935e-06	0.002224324971967436	0.9903867301572731	1141	2706394	4.889559705531635	4.893962435416924	0.890329661002665	0.8585236714007108
2028-04-01	FGA	north	0.7278678408822248	0.06912836581470591	0.007810955733045813	0.08837961152350587	-18.197656361601954	3073	7203622	5.136701757929977	5.16539910432757	0.9011062324864036	0.906140466302835
2028-10-01	FGA	north	0.02733008941963485	0.17972759929468352	0.03463396581120741	0.1861020306477267	-46.00808928021639	2611	6025628	4.708845953833816	4.728283481716615	0.8574238733699633	0.8294594304136425
2029-04-01	FGA	north	0.12783794280343133	0.10408064565000273	0.021515629677103534	0.1466820700600572	-11.748176205175012	604	1338635	4.1201948439569955	4.179309513745901	0.7969544708690239	0.7296381901421862
2029-10-01	FGA	north	0.6818766939376772	0.19843713880291733	0.03963460046118492	0.19908440536914215	-88.10517295154797	1602	3777998	4.945849905558246	4.9768293983484115	0.9114649080239678	0.8688719471276135
2030-04-01	FGA	north	0.4426936603559552	0.18654576348970112	0.042351340548914554	0.20579441330831738	-118.06882500175415	4916	11358403	5.395480420981997	5.419279128298046	0.9419614786521066	0.9461163386060519
2030-10-01	FGA	north	-0.18978732905379134	0.055845838946923465	0.004990714009253991	0.0706449857332705	-7.8700851291951555	3535	8147561	4.57697857168011	4.617941010363845	0.8785909481171678	0.8062159813488543
2032-04-01	FGA	north	0.9181324397947068	0.006882822983105086	0.00019807300485463948	0.014073841154945563	0.8377328915290567	3429	8024734	4.1786789570467056	4.178001269715925	0.7482017930303265	0.7329261383854029
2032-10-01	FGA	north	0.886188542061441	0.011541558692054104	0.0003094905319821678	0.017592342992966224	0.747606150638823	3775	8806040	4.3869644845349995	4.3776512058978145	0.8300152576617623	0.767949741134244
2033-04-01	FGA	north	0.9594226664342173	0.003812578844542637	2.3025050788526475e-05	0.0047984425377956205	-0.07792019991017574	428	974330	2.848711273895791	2.9127773114853257	0.7482126915439409	0.5109741450673878
2035-04-01	FGA	north	0.999101476753566	0.0022460392536893005	7.719583968903961e-06	0.0027784139304473624	0.9963727927127336	5100	12066910	3.977968075058968	3.9414304749061375	0.7243398549239293	0.6914256916642623
2035-10-01	FGA	north	0.997871961608711	0.0033519111273725057	1.572685146222097e-05	0.00396570945257226	0.9941843438719286	5156	12274470	4.0221173954742735	4.005217693387734	0.7458977430526711	0.7026155685221124
