variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
13	2028-04-02	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-03	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-04	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-05	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-06	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-07	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-08	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-09	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-10	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-11	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-12	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-13	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-14	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-15	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-16	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-17	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-18	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-19	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-20	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-21	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-22	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-23	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-24	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-25	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-26	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-27	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-28	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-29	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-04-30	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-05-01	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-05-02	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-05-03	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-05-04	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-05-05	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
13	2028-05-06	tropics	173247740000000.0	1.0	2.55217134512322e+17	1.0	3.0106409920941256e+16	1768217509888.0	3941585238622208.0	MLR	2029-04-01
