location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	11	0.7851041	0.8037389	0.7669807	0.7960309	0.77423924	0.79100615	0.7791967	2036-04-01	MLR
north	1	0.9422371	0.9639039	0.91951185	0.95665866	0.92713404	0.9494312	0.9348948	2036-04-01	MLR
north	28	1.286789	1.3220583	1.25595	1.3092375	1.2648174	1.2985194	1.2750881	2036-04-01	MLR
north	7	1.0009001	1.0196177	0.98122555	1.0128392	0.98916566	1.0069436	0.9948556	2036-04-01	MLR
north	15	1.2021835	1.2728108	1.128752	1.2463651	1.1525328	1.2246506	1.1772178	2036-04-01	MLR
