location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	2	1.0253301	1.0349765	1.0163549	1.0321785	1.0195768	1.0290096	1.022035	2027-10-01	MLR
tropics	25	0.91991377	0.93688315	0.904305	0.9315175	0.9103194	0.9255546	0.9145014	2027-10-01	MLR
tropics	13	1.0455556	1.0617919	1.0301234	1.0559806	1.0347565	1.0511813	1.0399401	2027-10-01	MLR
tropics	19	1.062895	1.0780292	1.0497818	1.0725635	1.0542122	1.0676947	1.0582926	2027-10-01	MLR
