location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	0	0.86809194	0.88202804	0.85384315	0.87753177	0.8593892	0.8732362	0.8634658	2050-04-01	MLR
south	14	0.8658972	0.87576646	0.85529065	0.8724838	0.8591106	0.8696077	0.86267966	2050-04-01	MLR
south	8	0.8766848	0.88792783	0.8655248	0.8841744	0.86926347	0.88050264	0.8728202	2050-04-01	MLR
south	21	0.829361	0.8419488	0.8161312	0.83780456	0.8197645	0.8337043	0.8243942	2050-04-01	MLR
south	3	0.69164264	0.7386432	0.64320976	0.7216187	0.65900624	0.7074294	0.6750686	2050-04-01	MLR
south	9	0.86354303	0.89903516	0.8288395	0.8857793	0.8418477	0.8756759	0.8524713	2050-04-01	MLR
