location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	4	1.0026596	1.0194998	0.985976	1.0147698	0.99233675	1.0090489	0.9963144	2053-10-01	MLR
south	10	0.67774564	0.74943954	0.61908126	0.7270991	0.6394029	0.70352346	0.65703106	2053-10-01	MLR
south	24	0.74563324	0.84974456	0.6589546	0.80600595	0.6868246	0.77737737	0.71356237	2053-10-01	MLR
south	12	0.89921045	0.9140722	0.88435376	0.9100994	0.8889722	0.90439224	0.893231	2053-10-01	MLR
